product,relationship,attribute
36317.jpg,hasMaterialType,cotton
36317.jpg,hasOpeningType,zipper
36317.jpg,hasSleeveType,short-sleeve
36317.jpg,hasNeckline,crew neck
36317.jpg,hasCollarType,crew-neck
36317.jpg,hasLength,short
36317.jpg,hasWaistline,high-waisted
36317.jpg,hasSilhouette,round
36317.jpg,belongsToCategory,upperbody
36317.jpg,depicts,t-shirt
44693.jpg,hasMaterialType,cotton
44693.jpg,hasOpeningType,round neck
44693.jpg,hasSleeveType,short-sleeve
44693.jpg,hasNeckline,crew-neck
44693.jpg,hasCollarType,crew-neck
44693.jpg,hasLength,short
44693.jpg,hasWaistline,defined
44693.jpg,hasSilhouette,straight
44693.jpg,belongsToCategory,upperbody
44693.jpg,depicts,t-shirt
31298.jpg,hasMaterialType,cotton
31298.jpg,hasOpeningType,open front
31298.jpg,hasPocketType,side pockets
31298.jpg,hasSleeveType,short-sleeve
31298.jpg,hasNeckline,crew-neck
31298.jpg,hasLapelType,lapelless
31298.jpg,hasLength,short
31298.jpg,hasWaistline,straight
31298.jpg,hasSilhouette,crew-neck
31298.jpg,belongsToCategory,upperbody
31298.jpg,depicts,t-shirt
20250.jpg,hasMaterialType,cotton
20250.jpg,hasOpeningType,crew neck
20250.jpg,hasSleeveType,short-sleeve
20250.jpg,hasNeckline,round
20250.jpg,hasCollarType,crew-neck
20250.jpg,hasLength,short
20250.jpg,hasWaistline,natural
20250.jpg,hasSilhouette,crew-neck
20250.jpg,belongsToCategory,upperbody
20250.jpg,depicts,t-shirt
43685.jpg,hasPattern,abstract
43685.jpg,hasFabricTreatment,soft-touch
43685.jpg,hasMaterialType,cotton
43685.jpg,hasOpeningType,zipper front
43685.jpg,hasPocketType,side-pockets
43685.jpg,hasSleeveType,short-sleeve
43685.jpg,hasNeckline,round
43685.jpg,hasCollarType,crew-neck
43685.jpg,hasLength,short-sleeve
43685.jpg,hasWaistline,high-waisted
43685.jpg,hasSilhouette,slim-fit
43685.jpg,belongsToCategory,upperbody
43685.jpg,depicts,t-shirt
9935.jpg,hasPattern,solid color
9935.jpg,hasFabricTreatment,dyed
9935.jpg,hasMaterialType,cotton
9935.jpg,hasOpeningType,round neckline
9935.jpg,hasSleeveType,short-sleeve
9935.jpg,hasNeckline,crew neck
9935.jpg,hasCollarType,crew-neck
9935.jpg,hasLength,short
9935.jpg,hasWaistline,fitted
9935.jpg,hasSilhouette,crew neck
9935.jpg,belongsToCategory,upperbody
9935.jpg,depicts,t-shirt
56227.jpg,hasPattern,solid-color
56227.jpg,hasMaterialType,cotton
56227.jpg,hasOpeningType,button
56227.jpg,hasSleeveType,short-sleeve
56227.jpg,hasNeckline,crew-neck
56227.jpg,hasCollarType,crew-neck
56227.jpg,hasLength,short-sleeve
56227.jpg,hasSilhouette,slim-fit
56227.jpg,belongsToCategory,upperbody
56227.jpg,depicts,t-shirt
3874.jpg,hasMaterialType,cotton
3874.jpg,hasSleeveType,short-sleeve
3874.jpg,hasNeckline,crew neck
3874.jpg,hasLength,short
