product_name,related_product,common_attributes
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Gini_and_Jony_Kids-Boys_Boys_Navy_Blue_Fashion_Summer_2012_Casual_Regular_Fit_Solid_Garment_Measurem_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Elle_Adults-Women_Women_Peach_Fashion_Summer_2012_Casual_Regular_Fit_Printed_Garment_Measurements_in_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Femella_Adults-Women_Women_Gold_Fashion_Summer_2012_Casual_Regular_Fit_Solid_To-Fit_Denotes_Body_Mea_1", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "sOliver_Adults-Women_Women_Pink_Fashion_Summer_2011_Casual_Opaque_No_Sleeves_NA_NA_Casual_New_Basic_3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "United_Colors_of_Benetton_Kids-Boys_Boys_Pink_Fashion_Summer_2012_Casual_Regular_Fit_Printed_Garment_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "sOliver_Adults-Women_Women_Pink_Fashion_Summer_2011_Casual_Opaque_No_Sleeves_NA_NA_Casual_New_Basic_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Femella_Adults-Women_Women_Gold_Fashion_Summer_2012_Casual_Regular_Fit_Solid_To-Fit_Denotes_Body_Mea_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Fabindia_Adults-Women_Women_Maroon_Fashion_Summer_2012_Ethnic_To-Fit_Denotes_Body_Measurements_in_Le_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "sOliver_Adults-Women_Women_Pink_Fashion_Summer_2011_Casual_Opaque_No_Sleeves_NA_NA_Casual_New_Basic_5", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "BOSS_Adults-Men_Men_Orange_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "SCULLERS_Adults-Men_Men_Purple_Fashion_Fall_2011_Casual_Regular_Fit_Checked_Garment_Measurements_in__4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "SCULLERS_Adults-Men_Men_Purple_Fashion_Fall_2011_Casual_Regular_Fit_Checked_Garment_Measurements_in__3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Hanes_Adults-Men_Men_White_Fashion_Summer_2016_Casual_Self_Design_2_Inner_Elastic_Yes_Self_Design_Ma_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "SCULLERS_Adults-Men_Men_Purple_Fashion_Fall_2011_Casual_Regular_Fit_Checked_Garment_Measurements_in__5", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "SCULLERS_Adults-Men_Men_Purple_Fashion_Fall_2011_Casual_Regular_Fit_Checked_Garment_Measurements_in__2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Tokyo_Talkies_Adults-Women_Pink_Fashion_Summer_2012_Casual_Opaque_Cap_Sleeves_Casual_New_Basics_Typo_1", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Gini_and_Jony_Kids-Boys_Boys_Black_Fashion_Summer_2012_Casual_Regular_Fit_Solid_Garment_Measurements_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Tokyo_Talkies_Adults-Women_Pink_Fashion_Summer_2012_Casual_Opaque_Cap_Sleeves_Casual_New_Basics_Typo_2", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Tokyo_Talkies_Adults-Women_Pink_Fashion_Summer_2012_Casual_Opaque_Cap_Sleeves_Casual_New_Basics_Typo_3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "US_Polo_Assn_Adults-Men_Men_Navy_Blue_Fashion_Fall_2011_Casual_Regular_Fit_Striped_Garment_Measur_3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Gini_and_Jony_Kids-Boys_Boys_Yellow_Fashion_Summer_2012_Casual_Regular_Fit_Solid_Garment_Measurement_3", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Gini_and_Jony_Kids-Boys_Boys_Yellow_Fashion_Summer_2012_Casual_Regular_Fit_Solid_Garment_Measurement_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Forever_New_Adults-Women_Women_Cream_Fashion_Summer_2011_Casual_Blended_Garment_Measurements_in_Jack_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "US_Polo_Assn_Adults-Men_Men_Navy_Blue_Fashion_Fall_2011_Casual_Regular_Fit_Striped_Garment_Measur_4", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "US_Polo_Assn_Adults-Men_Men_Navy_Blue_Fashion_Fall_2011_Casual_Regular_Fit_Striped_Garment_Measur_5", 1
"BOSS_Adults-Men_Men_Silver_Core_Spring_2017_Casual_Perfume_and_Body_Mist_Personal_Care_Fragrance_1", "Femella_Adults-Women_Women_Blue_Fashion_Summer_2017_Casual_Garment_Measurements_in_Nightdress_Appare_0", 1
