product,relationship,attribute
15879.jpg,hasPattern,striped
15879.jpg,hasMaterialType,leather
15879.jpg,hasLength,short
15879.jpg,hasSilhouette,flat
15879.jpg,belongsToCategory,shoes
15879.jpg,depicts,sandal
28576.jpg,hasMaterialType,leather
28576.jpg,hasPocketType,false
28576.jpg,hasSleeveType,short
28576.jpg,hasNeckline,round
28576.jpg,hasLength,short
28576.jpg,hasSilhouette,round
28576.jpg,belongsToCategory,headwear
28576.jpg,depicts,watch
45042.jpg,hasMaterialType,leather
45042.jpg,hasOpeningType,buckle
45042.jpg,hasSleeveType,sleeveless
45042.jpg,hasNeckline,round
45042.jpg,hasLength,short
45042.jpg,hasSilhouette,round
45042.jpg,belongsToCategory,upperbody
45042.jpg,depicts,watch
43958.jpg,hasFabricTreatment,stitched
43958.jpg,hasMaterialType,leather
43958.jpg,hasOpeningType,strap
43958.jpg,hasLength,short
43958.jpg,hasSilhouette,sandal
43958.jpg,belongsToCategory,footwear
43958.jpg,depicts,shoes
54122.jpg,hasPattern,striped
54122.jpg,hasFabricTreatment,suede
54122.jpg,hasMaterialType,leather
54122.jpg,hasLength,short
54122.jpg,hasSilhouette,flat
54122.jpg,belongsToCategory,upperbody
54122.jpg,depicts,sandal
6146.jpg,hasPattern,striped
6146.jpg,hasMaterialType,fabric
6146.jpg,hasOpeningType,slip-on
6146.jpg,hasPocketType,pockets
6146.jpg,hasSleeveType,sleeveless
6146.jpg,hasNeckline,round
6146.jpg,hasLength,short
6146.jpg,hasSilhouette,sandal
6146.jpg,belongsToCategory,lowerbody
6146.jpg,depicts,shoes
56403.jpg,hasMaterialType,leather
56403.jpg,hasLength,short
56403.jpg,hasSilhouette,flat
56403.jpg,belongsToCategory,lowerbody
56403.jpg,depicts,sandal
7221.jpg,hasPattern,solid color
7221.jpg,hasLeatherType,full-grain
7221.jpg,hasMaterialType,leather
7221.jpg,hasOpeningType,lace-up
7221.jpg,hasSleeveType,short
7221.jpg,hasNeckline,round
7221.jpg,hasLength,ankle-length
7221.jpg,hasWaistline,natural
7221.jpg,hasSilhouette,pointed-toe
7221.jpg,belongsToCategory,upperbody
7221.jpg,depicts,oxford shoes
41691.jpg,hasAnimalPattern,zebra
41691.jpg,hasOpeningType,slip-on
41691.jpg,hasLength,short
41691.jpg,hasMaterialType,leather
41691.jpg,hasSilhouette,sandal
41691.jpg,belongsToCategory,lowerbody
41691.jpg,depicts,shoes
17422.jpg,hasFabricTreatment,smooth
17422.jpg,hasMaterialType,leather
17422.jpg,hasOpeningType,buckle
17422.jpg,hasSleeveType,short
17422.jpg,hasNeckline,round
17422.jpg,hasLength,short
17422.jpg,hasSilhouette,round
17422.jpg,belongsToCategory,upperbody
17422.jpg,depicts,watch
42733.jpg,hasMaterialType,leather
42733.jpg,hasLength,short
42733.jpg,hasSilhouette,flat
42733.jpg,belongsToCategory,shoes
42733.jpg,depicts,sandal
20762.jpg,hasPattern,striped
20762.jpg,hasFabricTreatment,suede
20762.jpg,hasLeatherType,full-grain
20762.jpg,hasMaterialType,leather
20762.jpg,hasOpeningType,slip-on
20762.jpg,hasSleeveType,short
20762.jpg,hasNeckline,round
20762.jpg,hasLength,flat
20762.jpg,hasSilhouette,sandal
20762.jpg,belongsToCategory,lowerbody
20762.jpg,depicts,shoes
38547.jpg,hasMaterialType,leather
38547.jpg,hasOpeningType,slip-on
38547.jpg,hasSleeveType,short
38547.jpg,hasNeckline,round
38547.jpg,hasLength,full
38547.jpg,hasSilhouette,slip-on
38547.jpg,belongsToCategory,lowerbody
38547.jpg,depicts,shoes
11907.jpg,hasMaterialType,leather
11907.jpg,hasLength,short
11907.jpg,hasSilhouette,flat
11907.jpg,belongsToCategory,lowerbody
11907.jpg,depicts,sandal
19123.jpg,hasSilhouette,flat
19123.jpg,hasSleeveType,short
19123.jpg,depicts,shoes
19123.jpg,belongsToCategory,lowerbody
19123.jpg,hasLength,short
19123.jpg,hasNeckline,round
19123.jpg,hasOpeningType,slip-on
19123.jpg,hasMaterialType,leather
19123.jpg,hasLeatherType,full-grain leather
19123.jpg,hasFabricTreatment,suede finish
35936.jpg,hasFabricTreatment,suede
35936.jpg,hasLeatherType,full-grain
35936.jpg,hasMaterialType,leather
35936.jpg,hasOpeningType,slip-on
35936.jpg,hasSleeveType,short
35936.jpg,hasLength,ankle-high
35936.jpg,hasSilhouette,slip-on
35936.jpg,hasNickname,sneakers
35936.jpg,belongsToCategory,lowerbody
35936.jpg,depicts,shoes
57506.jpg,hasMaterialType,leather
57506.jpg,hasOpeningType,sandal
57506.jpg,hasPocketType,no pocket
57506.jpg,hasSleeveType,sleeveless
57506.jpg,hasLength,short
57506.jpg,hasSilhouette,flat
57506.jpg,belongsToCategory,lowerbody
57506.jpg,depicts,shoes
10278.jpg,hasFabricTreatment,suede
10278.jpg,hasLeatherType,full-grain
10278.jpg,hasMaterialType,leather
10278.jpg,hasOpeningType,slip-on
10278.jpg,hasLength,short
10278.jpg,hasSilhouette,slip-on
