product,relationship,attribute
16288.jpg,hasPattern,solid color
16288.jpg,hasFabricTreatment,plain weave
16288.jpg,hasMaterialType,cotton
16288.jpg,hasSleeveType,short-sleeve
16288.jpg,hasNeckline,crew neck
16288.jpg,hasCollarType,round collar
16288.jpg,hasLength,short
16288.jpg,hasSilhouette,crew neck
16288.jpg,belongsToCategory,upperbody
16288.jpg,depicts,t-shirt
28531.jpg,hasPattern,solid color
28531.jpg,hasMaterialType,cotton
28531.jpg,hasOpeningType,zipper
28531.jpg,hasSleeveType,short-sleeve
28531.jpg,hasNeckline,v-neck
28531.jpg,hasCollarType,crew-neck
28531.jpg,hasLength,short
28531.jpg,hasWaistline,high
28531.jpg,hasSilhouette,fitted
28531.jpg,belongsToCategory,upperbody
28531.jpg,depicts,t-shirt
14585.jpg,hasAnimalPattern,non-existent
14585.jpg,hasFabricTreatment,plain weave
14585.jpg,hasLeatherType,non-existent
14585.jpg,hasMaterialType,cotton
14585.jpg,hasOpeningType,round neck
14585.jpg,hasSleeveType,short-sleeve
14585.jpg,hasNeckline,v-neck
14585.jpg,hasLapelType,non-existent
14585.jpg,hasCollarType,v-neck
14585.jpg,hasLength,short
14585.jpg,hasSilhouette,fitted
14585.jpg,belongsToCategory,upperbody
14585.jpg,depicts,t-shirt
11021.jpg,hasMaterialType,cotton
11021.jpg,hasOpeningType,v-neck
11021.jpg,hasSleeveType,short-sleeve
11021.jpg,hasNeckline,crew neck
11021.jpg,hasCollarType,v-neck
11021.jpg,hasLength,short
11021.jpg,hasWaistline,high-waisted
11021.jpg,hasSilhouette,a-line
11021.jpg,belongsToCategory,upperbody
11021.jpg,depicts,t-shirt
4979.jpg,hasPattern,striped
4979.jpg,hasFabricTreatment,plain weave
4979.jpg,hasMaterialType,cotton
4979.jpg,hasOpeningType,round neckline with buttonhole
4979.jpg,hasSleeveType,short-sleeve
4979.jpg,hasNeckline,crew neck
4979.jpg,hasCollarType,round collar
4979.jpg,hasLength,short
4979.jpg,hasWaistline,natural
4979.jpg,hasSilhouette,straight
4979.jpg,belongsToCategory,upperbody
4979.jpg,depicts,t-shirt
4784.jpg,hasMaterialType,cotton
4784.jpg,hasSleeveType,short-sleeve
4784.jpg,hasNeckline,v-neck
4784.jpg,hasCollarType,v-neck
4784.jpg,hasLength,short
4784.jpg,hasWaistline,natural
4784.jpg,hasSilhouette,fitted
4784.jpg,belongsToCategory,upperbody
4784.jpg,depicts,t-shirt
9935.jpg,hasPattern,solid color
9935.jpg,hasFabricTreatment,dyed
9935.jpg,hasMaterialType,cotton
9935.jpg,hasOpeningType,round neckline
9935.jpg,hasSleeveType,short-sleeve
9935.jpg,hasNeckline,crew neck
9935.jpg,hasCollarType,crew-neck
9935.jpg,hasLength,short
9935.jpg,hasWaistline,fitted
9935.jpg,hasSilhouette,crew neck
9935.jpg,belongsToCategory,upperbody
9935.jpg,depicts,t-shirt
23671.jpg,hasMaterialType,cotton
23671.jpg,hasSleeveType,short-sleeve
23671.jpg,hasNeckline,v-neck
23671.jpg,hasCollarType,v-neck
23671.jpg,hasLength,short
23671.jpg,hasSilhouette,fitted
23671.jpg,belongsToCategory,upperbody
23671.jpg,depicts,t-shirt
3724.jpg,hasPattern,solid color
3724.jpg,hasMaterialType,cotton
3724.jpg,hasSleeveType,short-sleeve
3724.jpg,hasNeckline,crew neck
3724.jpg,hasLength,short
3724.jpg,hasWaistline,natural
3724.jpg,hasSilhouette,fitted
3724.jpg,belongsToCategory,upperbody
3724.jpg,depicts,t-shirt
45969.jpg,hasPattern,solid color
45969.jpg,hasMaterialType,cotton
45969.jpg,hasOpeningType,crew neck
45969.jpg,hasSleeveType,short-sleeve
45969.jpg,hasNeckline,round neck
45969.jpg,hasCollarType,crew-neck
45969.jpg,hasLength,short
45969.jpg,hasWaistline,natural
45969.jpg,hasSilhouette,fitted
45969.jpg,belongsToCategory,upperbody
45969.jpg,depicts,t-shirt
11269.jpg,hasMaterialType,cotton
11269.jpg,hasSleeveType,short-sleeve
11269.jpg,hasNeckline,crew neck
11269.jpg,hasCollarType,round collar
11269.jpg,hasLength,short
11269.jpg,hasSilhouette,crew neck
11269.jpg,belongsToCategory,upperbody
11269.jpg,depicts,t-shirt
16534.jpg,hasPattern,floral
16534.jpg,hasFabricTreatment,plain weave
16534.jpg,hasMaterialType,cotton
16534.jpg,hasOpeningType,round neck
16534.jpg,hasSleeveType,short-sleeve
16534.jpg,hasNeckline,crew neck
16534.jpg,hasCollarType,crew-neck
16534.jpg,hasLength,short
16534.jpg,hasWaistline,natural
16534.jpg,hasSilhouette,fitted
16534.jpg,belongsToCategory,upperbody
16534.jpg,depicts,t-shirt
19615.jpg,hasFabricTreatment,plain weave
19615.jpg,hasMaterialType,cotton
19615.jpg,hasOpeningType,crew neck
19615.jpg,hasSleeveType,short-sleeve
19615.jpg,hasNeckline,v-neck
19615.jpg,hasCollarType,v-neck
19615.jpg,hasLength,short
19615.jpg,hasWaistline,natural
19615.jpg,hasSilhouette,fitted
19615.jpg,belongsToCategory,upperbody
19615.jpg,depicts,t-shirt
44680.jpg,hasFabricTreatment,non-textured
44680.jpg,hasMaterialType,cotton
44680.jpg,hasOpeningType,crew neck
44680.jpg,hasSleeveType,short
44680.jpg,hasNeckline,v-neck
44680.jpg,hasCollarType,v-neck
44680.jpg,hasLength,short
44680.jpg,hasWaistline,natural
44680.jpg,hasSilhouette,fitted
44680.jpg,belongsToCategory,upperbody
44680.jpg,depicts,t-shirt
12846.jpg,hasMaterialType,cotton
12846.jpg,hasSleeveType,short-sleeve
12846.jpg,hasNeckline,crew neck
12846.jpg,hasCollarType,crew-neck
12846.jpg,hasLength,short
12846.jpg,hasWaistline,natural
12846.jpg,hasSilhouette,fitted
12846.jpg,belongsToCategory,upperbody
12846.jpg,depicts,t-shirt
13619.jpg,hasMaterialType,cotton
13619.jpg,hasOpeningType,button
13619.jpg,hasSleeveType,short-sleeve
13619.jpg,hasNeckline,v-neck
13619.jpg,hasCollarType,v-neck
13619.jpg,hasLength,short
13619.jpg,hasWaistline,natural
13619.jpg,hasSilhouette,fitted
13619.jpg,belongsToCategory,upperbody
13619.jpg,depicts,t-shirt
37164.jpg,hasPattern,solid color
37164.jpg,hasFabricTreatment,soft-touch finish
37164.jpg,hasMaterialType,cotton
37164.jpg,hasOpeningType,buttons or zippers
37164.jpg,hasSleeveType,short-sleeve
37164.jpg,hasNeckline,v-neck
37164.jpg,hasCollarType,v-neck
37164.jpg,hasLength,short
37164.jpg,hasWaistline,natural
37164.jpg,hasSilhouette,fitted
37164.jpg,belongsToCategory,upperbody
37164.jpg,depicts,t-shirt
12850.jpg,hasPattern,floral
12850.jpg,hasMaterialType,cotton
12850.jpg,hasOpeningType,zipper
12850.jpg,hasSleeveType,short
12850.jpg,hasNeckline,round
12850.jpg,hasLength,short
12850.jpg,hasWaistline,natural
12850.jpg,hasSilhouette,fitted
12850.jpg,belongsToCategory,upperbody
12850.jpg,depicts,t-shirt
6225.jpg,hasMaterialType,cotton
6225.jpg,hasSleeveType,short-sleeve
6225.jpg,hasNeckline,crew neck
6225.jpg,hasCollarType,round
6225.jpg,hasLength,short
6225.jpg,hasWaistline,fitted
6225.jpg,hasSilhouette,crew neck
6225.jpg,belongsToCategory,upperbody
6225.jpg,depicts,t-shirt
14068.jpg,hasPattern,striped
14068.jpg,hasMaterialType,cotton
14068.jpg,hasOpeningType,button placket
14068.jpg,hasSleeveType,short-sleeve
14068.jpg,hasNeckline,v-neck
14068.jpg,hasCollarType,v-neck
14068.jpg,hasLength,short
14068.jpg,hasWaistline,natural
14068.jpg,hasSilhouette,fitted
14068.jpg,belongsToCategory,upperbody
14068.jpg,depicts,shirt
5664.jpg,hasPattern,solid color
5664.jpg,hasFabricTreatment,plain weave
5664.jpg,hasMaterialType,cotton
5664.jpg,hasSleeveType,short-sleeve
5664.jpg,hasNeckline,crew neck
5664.jpg,hasCollarType,round collar
5664.jpg,hasLength,short
5664.jpg,hasSilhouette,crew neck
5664.jpg,belongsToCategory,upperbody
5664.jpg,depicts,t-shirt
14296.jpg,hasMaterialType,cotton
14296.jpg,hasOpeningType,button front
14296.jpg,hasPocketType,side pockets
14296.jpg,hasSleeveType,short-sleeve
14296.jpg,hasNeckline,crew neck
14296.jpg,hasCollarType,crew-neck
14296.jpg,hasLength,short
14296.jpg,hasWaistline,natural
14296.jpg,hasSilhouette,fitted
14296.jpg,belongsToCategory,upperbody
14296.jpg,depicts,t-shirt
4260.jpg,hasMaterialType,cotton
4260.jpg,hasSleeveType,short-sleeve
4260.jpg,hasNeckline,crew neck
4260.jpg,hasLapelType,lapelless
4260.jpg,hasCollarType,round collar
