product,relationship,attribute
13380.jpg,hasFabricTreatment,softened
13380.jpg,hasMaterialType,cotton
13380.jpg,hasOpeningType,zipper
13380.jpg,hasPocketType,side pockets
13380.jpg,hasSleeveType,long
13380.jpg,hasNeckline,straight
13380.jpg,hasLength,ankle-length
13380.jpg,hasWaistline,high-waisted
13380.jpg,hasSilhouette,straight
13380.jpg,belongsToCategory,lowerbody
13380.jpg,depicts,pants
43077.jpg,hasPattern,solid pattern
43077.jpg,hasLeatherType,no leather
43077.jpg,hasMaterialType,cotton
43077.jpg,hasOpeningType,closed opening
43077.jpg,hasSleeveType,short-sleeve
43077.jpg,hasNeckline,no neckline
43077.jpg,hasLength,knee-length
43077.jpg,hasWaistline,high-waisted
43077.jpg,hasSilhouette,straight
43077.jpg,belongsToCategory,lowerbody
43077.jpg,depicts,pants
38996.jpg,hasPattern,striped
38996.jpg,hasMaterialType,cotton
38996.jpg,hasOpeningType,button fly
38996.jpg,hasPocketType,side pockets
38996.jpg,hasSleeveType,short-sleeve
38996.jpg,hasLength,knee-length
38996.jpg,hasWaistline,natural-waist
38996.jpg,hasSilhouette,straight
38996.jpg,belongsToCategory,lowerbody
38996.jpg,depicts,pants
9342.jpg,hasMaterialType,cotton
9342.jpg,hasOpeningType,button fly
9342.jpg,hasPocketType,side pockets
9342.jpg,hasSleeveType,long-sleeve
9342.jpg,hasLength,capri
9342.jpg,hasWaistline,high-waisted
9342.jpg,hasSilhouette,straight
9342.jpg,belongsToCategory,lowerbody
9342.jpg,depicts,pants
25889.jpg,hasPattern,plain pattern
25889.jpg,hasFabricTreatment,soft finish
25889.jpg,hasLeatherType,no leather
25889.jpg,hasMaterialType,cotton
25889.jpg,hasOpeningType,zipper opening
25889.jpg,hasPocketType,side pockets
25889.jpg,hasSleeveType,short-sleeve
25889.jpg,hasNeckline,no neckline
25889.jpg,hasLength,ankle length
25889.jpg,hasWaistline,high-waisted
25889.jpg,hasSilhouette,straight
25889.jpg,belongsToCategory,lowerbody
25889.jpg,depicts,pants
12677.jpg,hasPattern,plain pattern
12677.jpg,hasFabricTreatment,unfinished seams
12677.jpg,hasLeatherType,no leather
12677.jpg,hasMaterialType,cotton material
12677.jpg,hasOpeningType,zipper closure
12677.jpg,hasPocketType,front pockets
12677.jpg,hasSleeveType,short-sleeve
12677.jpg,hasNeckline,crew neckline
12677.jpg,hasLength,long
12677.jpg,hasWaistline,high-waisted
12677.jpg,hasSilhouette,straight
12677.jpg,belongsToCategory,lowerbody
12677.jpg,depicts,pants
25904.jpg,hasPattern,solid color
25904.jpg,hasFabricTreatment,machine washable
25904.jpg,hasMaterialType,cotton
25904.jpg,hasSleeveType,long-sleeve
25904.jpg,hasLength,ankle-length
25904.jpg,hasWaistline,natural-waist
25904.jpg,hasSilhouette,straight
25904.jpg,belongsToCategory,lowerbody
25904.jpg,depicts,pants
15110.jpg,hasMaterialType,cotton
15110.jpg,hasOpeningType,zipper
15110.jpg,hasPocketType,side pockets
15110.jpg,hasSleeveType,long-sleeve
15110.jpg,hasLength,ankle-length
15110.jpg,hasWaistline,high-waisted
15110.jpg,hasSilhouette,straight
15110.jpg,belongsToCategory,lowerbody
15110.jpg,depicts,pants
27186.jpg,hasPattern,striped
27186.jpg,hasFabricTreatment,unlined
27186.jpg,hasMaterialType,cotton
27186.jpg,hasOpeningType,button fly
27186.jpg,hasPocketType,front pockets
27186.jpg,hasSleeveType,long-sleeve
27186.jpg,hasLength,full-length
27186.jpg,hasWaistline,high-waisted
27186.jpg,hasSilhouette,straight
27186.jpg,belongsToCategory,lowerbody
27186.jpg,depicts,pants
27411.jpg,hasMaterialType,cotton
27411.jpg,hasOpeningType,zip fly
27411.jpg,hasSleeveType,long-sleeve
27411.jpg,hasLength,ankle-length
27411.jpg,hasWaistline,high-waisted
