product,relationship,attribute
58254.jpg,hasFabricTreatment,plain weave
58254.jpg,hasMaterialType,fabric
58254.jpg,hasOpeningType,zipper
58254.jpg,hasSleeveType,long-sleeve
58254.jpg,hasNeckline,round neck
58254.jpg,hasLength,short
58254.jpg,hasWaistline,high
58254.jpg,hasSilhouette,rectangular
58254.jpg,hasNickname,clutch
58254.jpg,belongsToCategory,lowerbody
58254.jpg,depicts,bag
43294.jpg,hasPattern,solid color
43294.jpg,hasLeatherType,smooth leather
43294.jpg,hasMaterialType,leather
43294.jpg,hasOpeningType,zipper
43294.jpg,hasPocketType,no pocket
43294.jpg,hasSleeveType,sleeveless
43294.jpg,hasNeckline,round neck
43294.jpg,hasLength,short
43294.jpg,hasWaistline,natural
43294.jpg,hasSilhouette,rectangular
43294.jpg,belongsToCategory,upperbody
43294.jpg,depicts,bag
8227.jpg,hasPattern,polka-dot
8227.jpg,hasFabricTreatment,plain weave
8227.jpg,hasMaterialType,synthetic
8227.jpg,hasOpeningType,zipper
8227.jpg,hasPocketType,side
8227.jpg,hasSleeveType,short
8227.jpg,hasNeckline,round
8227.jpg,hasLength,regular
8227.jpg,hasSilhouette,rectangular
8227.jpg,belongsToCategory,upperbody
8227.jpg,depicts,bag
42835.jpg,hasPattern,solid color
42835.jpg,hasMaterialType,fabric
42835.jpg,hasOpeningType,zipper
42835.jpg,hasSleeveType,long
42835.jpg,hasLength,short
42835.jpg,hasSilhouette,rectangular
42835.jpg,belongsToCategory,upperbody
42835.jpg,depicts,bag
52767.jpg,hasMaterialType,leather
52767.jpg,hasLength,short
52767.jpg,hasWaistline,natural
52767.jpg,hasSilhouette,rectangular
52767.jpg,belongsToCategory,upperbody
52767.jpg,depicts,bag
28912.jpg,hasMaterialType,leather
28912.jpg,hasLength,short
28912.jpg,hasWaistline,natural
28912.jpg,hasSilhouette,rectangular
28912.jpg,belongsToCategory,upperbody
28912.jpg,depicts,bag
39930.jpg,hasLeatherType,full-grain leather
39930.jpg,hasMaterialType,leather
39930.jpg,hasOpeningType,zipper
39930.jpg,hasSleeveType,short-sleeve
39930.jpg,hasNeckline,round
39930.jpg,hasLength,short
39930.jpg,hasWaistline,high-waisted
39930.jpg,hasSilhouette,rectangular
39930.jpg,belongsToCategory,upperbody
39930.jpg,depicts,bag
58932.jpg,hasMaterialType,leather
58932.jpg,hasLength,short
58932.jpg,hasWaistline,natural
58932.jpg,hasSilhouette,rectangular
58932.jpg,belongsToCategory,upperbody
58932.jpg,depicts,bag
21967.jpg,hasSilhouette,straight
21967.jpg,hasSleeveType,sleeveless
21967.jpg,hasPattern,solid color
21967.jpg,depicts,bag
21967.jpg,belongsToCategory,upperbody
21967.jpg,hasLength,short
21967.jpg,hasNeckline,round neck
21967.jpg,hasOpeningType,zipper
21967.jpg,hasMaterialType,leather
21967.jpg,hasLeatherType,smooth
42059.jpg,hasPattern,solid color
42059.jpg,hasMaterialType,synthetic
42059.jpg,hasOpeningType,zipper
42059.jpg,hasSleeveType,sleeveless
42059.jpg,hasNeckline,round neck
42059.jpg,hasLength,short
42059.jpg,hasWaistline,high-waisted
42059.jpg,hasSilhouette,rectangular
42059.jpg,belongsToCategory,upperbody
42059.jpg,depicts,bag
5582.jpg,hasMaterialType,leather
5582.jpg,hasLength,short
5582.jpg,hasSilhouette,rectangular
5582.jpg,belongsToCategory,upperbody
5582.jpg,depicts,bag
37951.jpg,hasMaterialType,leather
37951.jpg,hasLength,short
37951.jpg,hasSilhouette,rectangular
37951.jpg,belongsToCategory,upperbody
37951.jpg,depicts,bag
49326.jpg,hasSilhouette,straight
49326.jpg,hasSleeveType,short
49326.jpg,depicts,watch
49326.jpg,belongsToCategory,upperbody
49326.jpg,hasWaistline,natural
49326.jpg,hasLength,short
49326.jpg,hasNeckline,round
49326.jpg,hasOpeningType,buttonhole
49326.jpg,hasMaterialType,leather
49326.jpg,hasLeatherType,calfskin
49326.jpg,hasFabricTreatment,smooth
54384.jpg,hasPattern,striped
54384.jpg,hasMaterialType,fabric
54384.jpg,hasOpeningType,zipper
54384.jpg,hasSleeveType,sleeveless
54384.jpg,hasLength,short
54384.jpg,hasSilhouette,rectangular
54384.jpg,belongsToCategory,upperbody
54384.jpg,depicts,bag
58255.jpg,hasPattern,solid color
58255.jpg,hasLeatherType,smooth
58255.jpg,hasMaterialType,leather
58255.jpg,hasOpeningType,zipper
58255.jpg,hasLength,short
58255.jpg,hasSilhouette,rectangular
58255.jpg,belongsToCategory,upperbody
58255.jpg,depicts,bag
17422.jpg,hasFabricTreatment,smooth
17422.jpg,hasMaterialType,leather
17422.jpg,hasOpeningType,buckle
17422.jpg,hasSleeveType,short
17422.jpg,hasNeckline,round
17422.jpg,hasLength,short
17422.jpg,hasSilhouette,round
17422.jpg,belongsToCategory,upperbody
17422.jpg,depicts,watch
53942.jpg,hasPattern,solid color
53942.jpg,hasMaterialType,leather
53942.jpg,hasLength,short
53942.jpg,hasSilhouette,rectangular
53942.jpg,belongsToCategory,bag
53942.jpg,depicts,bag
22670.jpg,hasPattern,striped
22670.jpg,hasMaterialType,cotton
22670.jpg,hasOpeningType,zipper
22670.jpg,hasPocketType,zipper
22670.jpg,hasLength,short
22670.jpg,hasSilhouette,rectangular
22670.jpg,belongsToCategory,upperbody
22670.jpg,depicts,bag
5264.jpg,hasFabricTreatment,treated
5264.jpg,hasMaterialType,synthetic
5264.jpg,hasOpeningType,zipper
5264.jpg,hasSleeveType,no-sleeves
5264.jpg,hasNeckline,no-neckline
5264.jpg,hasLength,short
5264.jpg,hasWaistline,natural
5264.jpg,hasSilhouette,rectangular
5264.jpg,belongsToCategory,upperbody
5264.jpg,depicts,bag
42049.jpg,hasPattern,floral
42049.jpg,hasMaterialType,fabric
42049.jpg,hasOpeningType,zipper
42049.jpg,hasSleeveType,short
42049.jpg,hasLength,short
42049.jpg,hasWaistline,high
42049.jpg,hasSilhouette,straight
42049.jpg,belongsToCategory,lowerbody
42049.jpg,depicts,bag
54031.jpg,hasPattern,solid color
54031.jpg,hasFabricTreatment,textured
54031.jpg,hasMaterialType,synthetic material
54031.jpg,hasOpeningType,zipper
54031.jpg,hasPocketType,no pocket
54031.jpg,hasSleeveType,long-sleeve
54031.jpg,hasLength,short
54031.jpg,hasWaistline,high-waisted
54031.jpg,hasSilhouette,rectangular
54031.jpg,belongsToCategory,upperbody
54031.jpg,depicts,bag
48127.jpg,hasPattern,solid-colored
48127.jpg,hasLeatherType,full-grain leather
48127.jpg,hasMaterialType,leather
48127.jpg,hasOpeningType,zipper closure
48127.jpg,hasPocketType,internal pocket
48127.jpg,hasSleeveType,short
48127.jpg,hasLength,long
48127.jpg,hasSilhouette,rectangular
