product_name,related_product,common_attributes
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "59254.jpg", 2
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "59220.jpg", 2
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "49898.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "DKNY_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Synthetic_Hybrid_Mechanical_Non-Resistant_R_5", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_0", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "DKNY_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Synthetic_Hybrid_Mechanical_Non-Resistant_R_1", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "DKNY_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Synthetic_Hybrid_Mechanical_Non-Resistant_R_3", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "DKNY_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Synthetic_Hybrid_Mechanical_Non-Resistant_R_0", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51654.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "46503.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "50387.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "26334.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "38050.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51530.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51515.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "25649.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "58444.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51558.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "45194.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "39366.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "30089.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "46450.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "45034.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "30002.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "32354.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "30024.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "29416.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "21696.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "49883.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "45127.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "41047.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51628.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51527.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "56669.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "31826.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "53577.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "32359.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "26344.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "46498.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "29751.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "33918.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "38053.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "51544.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "29947.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "44969.jpg", 1
"Fossil_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Stainless_Steel_1_year_Mechanical_50_m_Ca_1", "54635.jpg", 1
