product,relationship,attribute
43375.jpg,hasMaterialType,rubber
43375.jpg,hasLength,short
43375.jpg,hasSilhouette,flat
43375.jpg,belongsToCategory,lowerbody
43375.jpg,depicts,shoes
5628.jpg,hasMaterialType,rubber
5628.jpg,hasOpeningType,closed
5628.jpg,hasLength,short
5628.jpg,hasSilhouette,flat
5628.jpg,belongsToCategory,lowerbody
5628.jpg,depicts,shoes
25493.jpg,hasFabricTreatment,no treatment
25493.jpg,hasMaterialType,rubber
25493.jpg,hasOpeningType,closed
25493.jpg,hasPocketType,pocketless
25493.jpg,hasSleeveType,sleeveless
25493.jpg,hasLength,short
25493.jpg,hasSilhouette,flat
25493.jpg,belongsToCategory,lowerbody
25493.jpg,depicts,shoes
53632.jpg,hasMaterialType,rubber
53632.jpg,hasOpeningType,closed
53632.jpg,hasPocketType,no pocket
53632.jpg,hasSleeveType,sleeveless
53632.jpg,hasLength,short
53632.jpg,hasSilhouette,flat
53632.jpg,belongsToCategory,lowerbody
53632.jpg,depicts,shoes
32852.jpg,hasMaterialType,rubber
32852.jpg,hasLength,short
32852.jpg,hasSilhouette,flat
32852.jpg,belongsToCategory,lowerbody
32852.jpg,depicts,shoes
20798.jpg,hasMaterialType,rubber
20798.jpg,hasLength,short
20798.jpg,hasSilhouette,flat
20798.jpg,belongsToCategory,lowerbody
20798.jpg,depicts,shoes
19119.jpg,hasMaterialType,synthetic
19119.jpg,hasOpeningType,closed
19119.jpg,hasLength,short
19119.jpg,hasSilhouette,flat
19119.jpg,belongsToCategory,lowerbody
19119.jpg,depicts,shoes
40756.jpg,hasPattern,floral
40756.jpg,hasMaterialType,rubber
40756.jpg,hasLength,short
40756.jpg,hasSilhouette,flat
40756.jpg,belongsToCategory,lowerbody
40756.jpg,depicts,shoes
5411.jpg,hasMaterialType,rubber
5411.jpg,hasOpeningType,slip-on
5411.jpg,hasLength,short
5411.jpg,hasSilhouette,flat
5411.jpg,belongsToCategory,lowerbody
5411.jpg,depicts,shoes
32832.jpg,hasMaterialType,rubber
32832.jpg,hasLength,short
32832.jpg,hasSilhouette,flat
32832.jpg,belongsToCategory,lowerbody
32832.jpg,depicts,shoes
54069.jpg,hasMaterialType,rubber
54069.jpg,hasLength,short
54069.jpg,hasSilhouette,flat
54069.jpg,belongsToCategory,lowerbody
54069.jpg,depicts,shoes
18477.jpg,hasPattern,striped
18477.jpg,hasFabricTreatment,textured
18477.jpg,hasMaterialType,fabric
18477.jpg,hasOpeningType,lace-up front
18477.jpg,hasSleeveType,short
18477.jpg,hasLength,short
18477.jpg,hasWaistline,natural
18477.jpg,hasSilhouette,flat
18477.jpg,belongsToCategory,lowerbody
18477.jpg,depicts,shoes
32809.jpg,hasMaterialType,rubber
32809.jpg,hasLength,short
32809.jpg,hasSilhouette,flat
32809.jpg,belongsToCategory,lowerbody
32809.jpg,depicts,shoes
47453.jpg,hasMaterialType,rubber
47453.jpg,hasLength,short
47453.jpg,hasSilhouette,flat
47453.jpg,belongsToCategory,lowerbody
47453.jpg,depicts,shoes
20945.jpg,hasMaterialType,rubber
20945.jpg,hasLength,short
20945.jpg,hasSilhouette,flat
20945.jpg,belongsToCategory,lowerbody
20945.jpg,depicts,shoes
22255.jpg,hasMaterialType,leather
22255.jpg,hasOpeningType,slip on
22255.jpg,hasPocketType,pockets
22255.jpg,hasSleeveType,sleeveless
22255.jpg,hasNeckline,flat
22255.jpg,hasLength,short
22255.jpg,hasSilhouette,flat
22255.jpg,belongsToCategory,lowerbody
22255.jpg,depicts,shoes
17651.jpg,hasMaterialType,rubber
17651.jpg,hasLength,short
17651.jpg,hasSilhouette,flat
17651.jpg,belongsToCategory,lowerbody
17651.jpg,depicts,shoes
44724.jpg,hasPattern,floral
44724.jpg,hasMaterialType,rubber
44724.jpg,hasLength,short
44724.jpg,hasSilhouette,flat
44724.jpg,belongsToCategory,lowerbody
44724.jpg,depicts,shoes
20946.jpg,hasMaterialType,rubber
20946.jpg,hasLength,short
20946.jpg,hasSilhouette,flat
20946.jpg,belongsToCategory,lowerbody
20946.jpg,depicts,shoes
43370.jpg,hasPattern,striped
43370.jpg,hasMaterialType,rubber
43370.jpg,hasOpeningType,open
43370.jpg,hasLength,short
43370.jpg,hasSilhouette,flat
43370.jpg,belongsToCategory,lowerbody
43370.jpg,depicts,shoes
32830.jpg,hasPattern,animal
32830.jpg,hasMaterialType,rubber
32830.jpg,hasOpeningType,closed
32830.jpg,hasLength,short
32830.jpg,hasSilhouette,flat
32830.jpg,belongsToCategory,lowerbody
32830.jpg,depicts,shoes
2248.jpg,hasMaterialType,rubber
2248.jpg,hasLength,short
2248.jpg,hasSilhouette,flat
2248.jpg,belongsToCategory,lowerbody
2248.jpg,depicts,shoes
32816.jpg,hasMaterialType,synthetic
32816.jpg,hasOpeningType,closed
32816.jpg,hasLength,short
