product,relationship,attribute
7449.jpg,hasPattern,striped
7449.jpg,hasFabricTreatment,brushed finish
7449.jpg,hasMaterialType,cotton
7449.jpg,hasOpeningType,button front
7449.jpg,hasPocketType,patch pockets
7449.jpg,hasSleeveType,short-sleeve
7449.jpg,hasNeckline,spread collar
7449.jpg,hasCollarType,button down
7449.jpg,hasWaistline,fitted
7449.jpg,hasLength,short sleeve
7449.jpg,hasSilhouette,slim-fit
7449.jpg,belongsToCategory,upperbody
7449.jpg,depicts,shirt
46647.jpg,hasPattern,striped
46647.jpg,hasFabricTreatment,plain weave
46647.jpg,hasMaterialType,cotton
46647.jpg,hasOpeningType,button front
46647.jpg,hasSleeveType,short-sleeve
46647.jpg,hasNeckline,round neck
46647.jpg,hasCollarType,crew-neck
46647.jpg,hasLength,long
46647.jpg,hasWaistline,natural
46647.jpg,hasSilhouette,a-line
46647.jpg,belongsToCategory,upperbody
46647.jpg,depicts,shirt
2232.jpg,hasPattern,striped
2232.jpg,hasFabricTreatment,perforated
2232.jpg,hasMaterialType,cotton
2232.jpg,hasSleeveType,short-sleeve
2232.jpg,hasNeckline,crew neck
2232.jpg,hasCollarType,classic collar
2232.jpg,hasLength,short sleeve
2232.jpg,hasWaistline,natural-waist
2232.jpg,hasSilhouette,slim-fit
2232.jpg,belongsToCategory,upperbody
2232.jpg,depicts,shirt
56227.jpg,hasPattern,solid-color
56227.jpg,hasMaterialType,cotton
56227.jpg,hasOpeningType,button
56227.jpg,hasSleeveType,short-sleeve
56227.jpg,hasNeckline,crew-neck
56227.jpg,hasCollarType,crew-neck
56227.jpg,hasLength,short-sleeve
56227.jpg,hasSilhouette,slim-fit
56227.jpg,belongsToCategory,upperbody
56227.jpg,depicts,t-shirt
3785.jpg,hasPattern,striped
3785.jpg,hasFabricTreatment,plain weave
3785.jpg,hasMaterialType,cotton
3785.jpg,hasOpeningType,button-front closure
3785.jpg,hasSleeveType,short-sleeve
3785.jpg,hasNeckline,crew-neck
3785.jpg,hasCollarType,classic collar
3785.jpg,hasLength,short-sleeved
3785.jpg,hasSilhouette,fitted
3785.jpg,hasNickname,polo shirt
3785.jpg,belongsToCategory,upperbody
3785.jpg,depicts,shirt
7677.jpg,hasMaterialType,cotton
7677.jpg,hasOpeningType,button-down
7677.jpg,hasSleeveType,short-sleeve
7677.jpg,hasNeckline,round neck
7677.jpg,hasCollarType,crew-neck
7677.jpg,hasLength,short
7677.jpg,hasWaistline,fitted
7677.jpg,hasSilhouette,slim-fit
7677.jpg,belongsToCategory,upperbody
7677.jpg,depicts,shirt
17271.jpg,hasPattern,striped
17271.jpg,hasMaterialType,cotton
17271.jpg,hasSleeveType,half sleeves
17271.jpg,hasNeckline,crew neck
17271.jpg,hasCollarType,open collar
17271.jpg,hasLength,short sleeve
17271.jpg,hasSilhouette,slim-fit
17271.jpg,hasNickname,polo shirt
17271.jpg,belongsToCategory,upperbody
17271.jpg,depicts,shirt
17268.jpg,hasPattern,striped
17268.jpg,hasMaterialType,cotton
17268.jpg,hasSleeveType,short-sleeve
17268.jpg,hasNeckline,crew-neck
17268.jpg,hasCollarType,classic collar
17268.jpg,hasLength,short sleeve
17268.jpg,hasWaistline,high-waisted
17268.jpg,hasSilhouette,regular fit
17268.jpg,belongsToCategory,upperbody
17268.jpg,depicts,shirt
56236.jpg,hasPattern,striped
56236.jpg,hasMaterialType,cotton
56236.jpg,hasOpeningType,round neck
56236.jpg,hasSleeveType,short-sleeve
56236.jpg,hasNeckline,crew neck
56236.jpg,hasCollarType,crew-neck
56236.jpg,hasLength,short
56236.jpg,hasSilhouette,slim-fit
56236.jpg,belongsToCategory,upperbody
56236.jpg,depicts,t-shirt
5093.jpg,hasPattern,striped
5093.jpg,hasMaterialType,cotton
5093.jpg,hasOpeningType,button front
5093.jpg,hasSleeveType,short-sleeve
5093.jpg,hasNeckline,crew neck
5093.jpg,hasCollarType,v-neck
5093.jpg,hasLength,short sleeve
5093.jpg,hasWaistline,high-waisted
5093.jpg,hasSilhouette,slim-fit
5093.jpg,hasNickname,striped t-shirt
5093.jpg,belongsToCategory,upperbody
5093.jpg,depicts,shirt
2012.jpg,hasPattern,geometric
2012.jpg,hasFabricTreatment,stretch
2012.jpg,hasMaterialType,cotton
2012.jpg,hasOpeningType,round neck
2012.jpg,hasSleeveType,short-sleeve
2012.jpg,hasNeckline,crew neck
2012.jpg,hasCollarType,crew-neck
2012.jpg,hasLength,short sleeve
2012.jpg,hasSilhouette,crew neck
2012.jpg,hasNickname,t-shirt
2012.jpg,belongsToCategory,upperbody
2012.jpg,depicts,shirt
40272.jpg,hasPattern,striped
40272.jpg,hasMaterialType,cotton
40272.jpg,hasOpeningType,button front
40272.jpg,hasSleeveType,short-sleeve
40272.jpg,hasNeckline,pointed
40272.jpg,hasCollarType,collared
40272.jpg,hasLength,short sleeve
40272.jpg,hasWaistline,natural-waist
40272.jpg,hasSilhouette,fitted
40272.jpg,hasNickname,polo shirt
40272.jpg,belongsToCategory,upperbody
40272.jpg,depicts,shirt
19147.jpg,hasPattern,striped
19147.jpg,hasMaterialType,cotton
19147.jpg,hasOpeningType,button front
19147.jpg,hasSleeveType,short-sleeve
19147.jpg,hasNeckline,round neck
19147.jpg,hasLength,short
19147.jpg,hasWaistline,natural-waist
19147.jpg,hasSilhouette,slim-fit
19147.jpg,belongsToCategory,upperbody
19147.jpg,depicts,shirt
6076.jpg,hasPattern,striped
6076.jpg,hasFabricTreatment,plain weave
6076.jpg,hasMaterialType,cotton
6076.jpg,hasOpeningType,button front
6076.jpg,hasSleeveType,short-sleeve
6076.jpg,hasNeckline,crew-neck
6076.jpg,hasCollarType,button-down
6076.jpg,hasLength,short
6076.jpg,hasWaistline,natural
6076.jpg,hasSilhouette,striped
6076.jpg,belongsToCategory,upperbody
6076.jpg,depicts,shirt
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasAnimalPattern,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasPattern,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasFabricTreatment,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasLeatherType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasMaterialType,nylon
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasOpeningType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasPocketType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasSleeveType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasNeckline,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasLapelType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasCollarType,n/a
Nike_Adults-Unisex_Unisex_Black_Fashion_Summer_2011_Casual_NA_Casual_Small_NA_Solid_NA_NA_Up_to_23_L_2,hasLength,n/a
