product,relationship,attribute
37529.jpg,hasFabricTreatment,no treatment
37529.jpg,hasMaterialType,cotton
37529.jpg,hasSleeveType,sleeveless
37529.jpg,hasNeckline,round neck
37529.jpg,hasLength,short
37529.jpg,hasSilhouette,sleeveless
37529.jpg,belongsToCategory,upperbody
37529.jpg,depicts,t-shirt
13573.jpg,hasPattern,solid color
13573.jpg,hasFabricTreatment,plain weave
13573.jpg,hasMaterialType,cotton
13573.jpg,hasSleeveType,sleeveless
13573.jpg,hasNeckline,round neck
13573.jpg,hasLength,short
13573.jpg,hasSilhouette,fitted
13573.jpg,belongsToCategory,upperbody
13573.jpg,depicts,tank top
13607.jpg,hasPattern,solid color
13607.jpg,hasFabricTreatment,plain weave
13607.jpg,hasMaterialType,cotton
13607.jpg,hasOpeningType,front opening
13607.jpg,hasSleeveType,sleeveless
13607.jpg,hasNeckline,round neck
13607.jpg,hasLength,above the waist
13607.jpg,hasWaistline,natural
13607.jpg,hasSilhouette,fitted
13607.jpg,belongsToCategory,upperbody
13607.jpg,depicts,t-shirt
13566.jpg,hasPattern,striped
13566.jpg,hasMaterialType,cotton
13566.jpg,hasOpeningType,buttoned front
13566.jpg,hasSleeveType,sleeveless
13566.jpg,hasNeckline,round neck
13566.jpg,hasLength,short
13566.jpg,hasWaistline,high-waisted
13566.jpg,hasSilhouette,fitted
13566.jpg,belongsToCategory,upperbody
13566.jpg,depicts,tank top
25969.jpg,hasFabricTreatment,plain weave
25969.jpg,hasMaterialType,cotton
25969.jpg,hasSleeveType,sleeveless
25969.jpg,hasNeckline,round neck
25969.jpg,hasLength,above the waist
25969.jpg,hasWaistline,natural
25969.jpg,hasSilhouette,fitted
25969.jpg,belongsToCategory,upperbody
25969.jpg,depicts,tank top
25373.jpg,hasFabricTreatment,no treatment
25373.jpg,hasMaterialType,cotton
25373.jpg,hasSleeveType,sleeveless
25373.jpg,hasNeckline,round neck
25373.jpg,hasLength,short
25373.jpg,hasSilhouette,straight
25373.jpg,belongsToCategory,upperbody
25373.jpg,depicts,t-shirt
42553.jpg,hasPattern,floral
42553.jpg,hasMaterialType,cotton
42553.jpg,hasSleeveType,sleeveless
42553.jpg,hasNeckline,round neck
42553.jpg,hasLength,short
42553.jpg,hasWaistline,natural
42553.jpg,hasSilhouette,straight
42553.jpg,belongsToCategory,upperbody
42553.jpg,depicts,dress
50635.jpg,hasPattern,striped
50635.jpg,hasMaterialType,cotton
50635.jpg,hasSleeveType,sleeveless
50635.jpg,hasNeckline,round neck
50635.jpg,hasLength,short
50635.jpg,hasSilhouette,straight
50635.jpg,belongsToCategory,upperbody
50635.jpg,depicts,tank top
56725.jpg,hasPattern,solid color
56725.jpg,hasMaterialType,cotton
56725.jpg,hasOpeningType,round neck
56725.jpg,hasSleeveType,short-sleeve
56725.jpg,hasNeckline,crew neckline
56725.jpg,hasCollarType,round neck
56725.jpg,hasLength,short sleeve
56725.jpg,hasSilhouette,regular fit
56725.jpg,belongsToCategory,upperbody
56725.jpg,depicts,t-shirt
