product,relationship,attribute
58254.jpg,hasFabricTreatment,plain weave
58254.jpg,hasMaterialType,fabric
58254.jpg,hasOpeningType,zipper
58254.jpg,hasSleeveType,long-sleeve
58254.jpg,hasNeckline,round neck
58254.jpg,hasLength,short
58254.jpg,hasWaistline,high
58254.jpg,hasSilhouette,rectangular
58254.jpg,hasNickname,clutch
58254.jpg,belongsToCategory,lowerbody
58254.jpg,depicts,bag
43294.jpg,hasPattern,solid color
43294.jpg,hasLeatherType,smooth leather
43294.jpg,hasMaterialType,leather
43294.jpg,hasOpeningType,zipper
43294.jpg,hasPocketType,no pocket
43294.jpg,hasSleeveType,sleeveless
43294.jpg,hasNeckline,round neck
43294.jpg,hasLength,short
43294.jpg,hasWaistline,natural
43294.jpg,hasSilhouette,rectangular
43294.jpg,belongsToCategory,upperbody
43294.jpg,depicts,bag
3738.jpg,hasMaterialType,cotton
3738.jpg,hasOpeningType,zipper
3738.jpg,hasSleeveType,short
3738.jpg,hasNeckline,round
3738.jpg,hasLength,short
3738.jpg,hasWaistline,natural
3738.jpg,hasSilhouette,regular
3738.jpg,belongsToCategory,upperbody
3738.jpg,depicts,t-shirt
42835.jpg,hasPattern,solid color
42835.jpg,hasMaterialType,fabric
42835.jpg,hasOpeningType,zipper
42835.jpg,hasSleeveType,long
42835.jpg,hasLength,short
42835.jpg,hasSilhouette,rectangular
42835.jpg,belongsToCategory,upperbody
42835.jpg,depicts,bag
49049.jpg,hasPattern,striped
49049.jpg,hasFabricTreatment,plain weave
49049.jpg,hasMaterialType,fabric
49049.jpg,hasOpeningType,zipper
49049.jpg,hasSleeveType,short
49049.jpg,hasNeckline,round
49049.jpg,hasLength,short
49049.jpg,hasSilhouette,round
49049.jpg,belongsToCategory,headwear
49049.jpg,depicts,ring
49829.jpg,hasSilhouette,flat
49829.jpg,hasCollarType,open
49829.jpg,hasSleeveType,short
49829.jpg,hasPattern,floral
49829.jpg,depicts,shoes
49829.jpg,belongsToCategory,upperbody
49829.jpg,hasLength,short
49829.jpg,hasNeckline,round
49829.jpg,hasOpeningType,zipper
49829.jpg,hasMaterialType,fabric
49829.jpg,hasFabricTreatment,plain weave
15669.jpg,hasFabricTreatment,waterproof
15669.jpg,hasMaterialType,nylon
15669.jpg,hasOpeningType,zipper
15669.jpg,hasPocketType,no pocket
15669.jpg,hasSleeveType,sleeveless
15669.jpg,hasLength,short
15669.jpg,hasWaistline,no waist
15669.jpg,hasSilhouette,rectangular
15669.jpg,belongsToCategory,upperbody
15669.jpg,depicts,bag
52784.jpg,hasOpeningType,zipper
52784.jpg,hasLength,short
52784.jpg,hasSilhouette,rectangular
52784.jpg,hasNickname,clutch
52784.jpg,belongsToCategory,bag
52784.jpg,depicts,wallet
33401.jpg,hasOpeningType,zipper
33401.jpg,hasLength,short
33401.jpg,hasMaterialType,synthetic
33401.jpg,hasSilhouette,rectangular
33401.jpg,belongsToCategory,wholebody
33401.jpg,depicts,wallet
14906.jpg,hasMaterialType,synthetic
14906.jpg,hasOpeningType,zipper
14906.jpg,hasPocketType,pockets
14906.jpg,hasSleeveType,sleeveless
14906.jpg,hasLength,short
14906.jpg,hasWaistline,high-waisted
14906.jpg,hasSilhouette,rectangular
14906.jpg,belongsToCategory,upperbody
14906.jpg,depicts,wallet
59733.jpg,hasPattern,striped
59733.jpg,hasFabricTreatment,stretchy
59733.jpg,hasMaterialType,synthetic
59733.jpg,hasOpeningType,zipper
59733.jpg,hasSleeveType,sleeveless
59733.jpg,hasNeckline,v-neck
59733.jpg,hasLength,short
59733.jpg,hasWaistline,natural
59733.jpg,hasSilhouette,fitted
59733.jpg,belongsToCategory,upperbody
59733.jpg,depicts,top
22652.jpg,hasFabricTreatment,solid
22652.jpg,hasMaterialType,fabric
22652.jpg,hasOpeningType,zipper
22652.jpg,hasPocketType,zipper
22652.jpg,hasSleeveType,short
22652.jpg,hasNeckline,round
22652.jpg,hasLength,long
22652.jpg,hasSilhouette,straight
22652.jpg,belongsToCategory,wholebody
22652.jpg,depicts,bag
17096.jpg,hasPattern,solid color
17096.jpg,hasMaterialType,synthetic
17096.jpg,hasOpeningType,zipper
17096.jpg,hasSleeveType,sleeveless
17096.jpg,hasLength,short
17096.jpg,hasSilhouette,rectangular
17096.jpg,belongsToCategory,lowerbody
17096.jpg,depicts,wallet
42059.jpg,hasPattern,solid color
42059.jpg,hasMaterialType,synthetic
42059.jpg,hasOpeningType,zipper
42059.jpg,hasSleeveType,sleeveless
42059.jpg,hasNeckline,round neck
42059.jpg,hasLength,short
42059.jpg,hasWaistline,high-waisted
42059.jpg,hasSilhouette,rectangular
42059.jpg,belongsToCategory,upperbody
42059.jpg,depicts,bag
44271.jpg,hasFabricTreatment,plain weave
44271.jpg,hasMaterialType,fabric
44271.jpg,hasOpeningType,zipper
44271.jpg,hasPocketType,single
44271.jpg,hasSleeveType,short
44271.jpg,hasLength,short
44271.jpg,hasWaistline,high
44271.jpg,hasSilhouette,rectangular
44271.jpg,belongsToCategory,lowerbody
44271.jpg,depicts,wallet
54384.jpg,hasPattern,striped
54384.jpg,hasMaterialType,fabric
54384.jpg,hasOpeningType,zipper
54384.jpg,hasSleeveType,sleeveless
54384.jpg,hasLength,short
54384.jpg,hasSilhouette,rectangular
54384.jpg,belongsToCategory,upperbody
54384.jpg,depicts,bag
30072.jpg,hasPattern,solid color
30072.jpg,hasFabricTreatment,plain weave
30072.jpg,hasMaterialType,fabric
30072.jpg,hasOpeningType,zipper
30072.jpg,hasPocketType,no pocket
30072.jpg,hasSleeveType,sleeveless
30072.jpg,hasNeckline,straight neck
30072.jpg,hasWaistline,natural
30072.jpg,hasLength,short
30072.jpg,hasSilhouette,circle
30072.jpg,belongsToCategory,upperbody
30072.jpg,depicts,watch
22670.jpg,hasPattern,striped
22670.jpg,hasMaterialType,cotton
22670.jpg,hasOpeningType,zipper
22670.jpg,hasPocketType,zipper
22670.jpg,hasLength,short
22670.jpg,hasSilhouette,rectangular
22670.jpg,belongsToCategory,upperbody
22670.jpg,depicts,bag
34564.jpg,hasAnimalPattern,bird
34564.jpg,hasPattern,floral
34564.jpg,hasFabricTreatment,printed
34564.jpg,hasMaterialType,fabric
34564.jpg,hasOpeningType,zipper
34564.jpg,hasSleeveType,short
34564.jpg,hasNeckline,v-neck
34564.jpg,hasLength,short
34564.jpg,hasWaistline,natural
34564.jpg,hasSilhouette,sheath
34564.jpg,belongsToCategory,lowerbody
34564.jpg,depicts,dress
5264.jpg,hasFabricTreatment,treated
5264.jpg,hasMaterialType,synthetic
5264.jpg,hasOpeningType,zipper
5264.jpg,hasSleeveType,no-sleeves
5264.jpg,hasNeckline,no-neckline
5264.jpg,hasLength,short
