product,relationship,attribute
56506.jpg,hasMaterialType,plastic
56506.jpg,hasOpeningType,zipper
56506.jpg,hasSleeveType,long-sleeve
56506.jpg,hasNeckline,round neck
56506.jpg,hasLength,short
56506.jpg,hasSilhouette,oval
56506.jpg,hasNickname,lipstick
56506.jpg,belongsToCategory,upperbody
56506.jpg,depicts,lip gloss
23560.jpg,hasPattern,solid color
23560.jpg,hasFabricTreatment,coated
23560.jpg,hasMaterialType,plastic
23560.jpg,hasOpeningType,closed opening
23560.jpg,hasSleeveType,sleeveless
23560.jpg,hasNeckline,no neckline
23560.jpg,hasLength,short
23560.jpg,hasSilhouette,rectangular
23560.jpg,hasNickname,sunglasses
23560.jpg,belongsToCategory,head
23560.jpg,depicts,glasses
49856.jpg,hasSilhouette,rectangular
49856.jpg,belongsToCategory,head
49856.jpg,hasPattern,solid color
49856.jpg,hasFabricTreatment,textured surface
49856.jpg,hasMaterialType,plastic
49856.jpg,hasOpeningType,closed opening
49856.jpg,hasSleeveType,sleeveless
49856.jpg,hasLength,short
49856.jpg,hasSilhouette,square or rectangular with rounded corners
49856.jpg,belongsToCategory,upperbody
49856.jpg,depicts,watch
51294.jpg,hasMaterialType,plastic
51294.jpg,hasSilhouette,oval
51294.jpg,belongsToCategory,upperbody
51294.jpg,depicts,sunglasses
30677.jpg,hasPattern,gradient
30677.jpg,hasFabricTreatment,anti-reflective coating
30677.jpg,hasMaterialType,plastic
30677.jpg,hasSleeveType,short
30677.jpg,hasNeckline,round
30677.jpg,hasLength,medium
30677.jpg,hasSilhouette,aviator
30677.jpg,hasNickname,sunglasses
30677.jpg,belongsToCategory,head
30677.jpg,depicts,glasses
28203.jpg,hasPattern,striped
28203.jpg,hasMaterialType,plastic
28203.jpg,hasLength,long
28203.jpg,hasSilhouette,aviator
28203.jpg,hasNickname,sunglasses
28203.jpg,belongsToCategory,head
28203.jpg,depicts,glasses
49886.jpg,hasOpeningType,buttonhole
49886.jpg,hasSilhouette,round
49886.jpg,hasMaterialType,plastic
49886.jpg,hasLength,short
49886.jpg,hasSilhouette,rectangular
49886.jpg,belongsToCategory,upperbody
49886.jpg,depicts,watch
44076.jpg,hasMaterialType,plastic
44076.jpg,hasLength,short
44076.jpg,hasSilhouette,aviator
44076.jpg,hasNickname,sunglasses
44076.jpg,belongsToCategory,head
44076.jpg,depicts,glasses
29876.jpg,hasMaterialType,plastic
29876.jpg,hasSilhouette,aviator
29876.jpg,hasNickname,sunglasses
29876.jpg,belongsToCategory,head
29876.jpg,depicts,glasses
56137.jpg,hasFabricTreatment,coated
56137.jpg,hasMaterialType,plastic
56137.jpg,hasLength,long
56137.jpg,hasSilhouette,aviator
56137.jpg,hasNickname,sunglasses
56137.jpg,belongsToCategory,head
56137.jpg,depicts,glasses
30678.jpg,hasMaterialType,plastic
30678.jpg,hasLeatherType,plastic
30678.jpg,hasSilhouette,aviator
30678.jpg,belongsToCategory,head
30678.jpg,depicts,glasses
55441.jpg,hasPattern,striped
55441.jpg,hasFabricTreatment,glossy
55441.jpg,hasMaterialType,plastic
55441.jpg,hasLength,short
55441.jpg,hasSilhouette,oval
55441.jpg,hasNickname,red lipstick
55441.jpg,belongsToCategory,upperbody
55441.jpg,depicts,lipstick
31187.jpg,hasFabricTreatment,coated
31187.jpg,hasMaterialType,plastic
31187.jpg,hasLength,short
31187.jpg,hasSilhouette,rectangular
31187.jpg,hasNickname,sunglasses
31187.jpg,belongsToCategory,head
31187.jpg,depicts,glasses
30682.jpg,hasMaterialType,plastic
30682.jpg,hasSleeveType,long
30682.jpg,hasLength,short
30682.jpg,hasSilhouette,ovals
30682.jpg,hasNickname,sunglasses
30682.jpg,belongsToCategory,head
30682.jpg,depicts,glasses
54969.jpg,hasPattern,solid color
54969.jpg,hasMaterialType,plastic
54969.jpg,hasOpeningType,open front
54969.jpg,hasSleeveType,short-sleeve
54969.jpg,hasNeckline,round
54969.jpg,hasLength,regular
54969.jpg,hasSilhouette,straight
54969.jpg,belongsToCategory,upperbody
54969.jpg,depicts,energy drink can
45668.jpg,hasFabricTreatment,coated
45668.jpg,hasMaterialType,plastic
45668.jpg,hasOpeningType,open-front
45668.jpg,hasPocketType,pocketless
45668.jpg,hasSleeveType,sleeveless
