product,relationship,attribute
44460.jpg,hasLeatherType,full-grain
44460.jpg,hasMaterialType,leather
44460.jpg,hasOpeningType,slip-on
44460.jpg,hasLength,low-top
44460.jpg,hasSilhouette,slip-on
44460.jpg,belongsToCategory,lowerbody
44460.jpg,depicts,shoes
7396.jpg,hasLeatherType,smooth
7396.jpg,hasMaterialType,leather
7396.jpg,hasSleeveType,slip-on
7396.jpg,hasLength,ankle-length
7396.jpg,hasSilhouette,slip-on
7396.jpg,belongsToCategory,lowerbody
7396.jpg,depicts,shoes
26666.jpg,hasPattern,solid color
26666.jpg,hasFabricTreatment,perforated
26666.jpg,hasLeatherType,no leather
26666.jpg,hasMaterialType,synthetic material
26666.jpg,hasOpeningType,slip-on
26666.jpg,hasSleeveType,sleeveless
26666.jpg,hasNeckline,round neckline
26666.jpg,hasLength,short
26666.jpg,hasSilhouette,slip-on
26666.jpg,belongsToCategory,lowerbody
26666.jpg,depicts,shoes
24691.jpg,hasPattern,solid color
24691.jpg,hasFabricTreatment,suede finish
24691.jpg,hasMaterialType,leather
24691.jpg,hasOpeningType,slip-on
24691.jpg,hasSleeveType,slip-on
24691.jpg,hasLength,ankle length
24691.jpg,hasSilhouette,pointed toe
24691.jpg,belongsToCategory,lowerbody
24691.jpg,depicts,shoe
28324.jpg,hasAnimalPattern,no animal patterns
28324.jpg,hasFabricTreatment,unfinished
28324.jpg,hasLeatherType,full-grain
28324.jpg,hasMaterialType,leather
28324.jpg,hasOpeningType,slip-on
28324.jpg,hasSleeveType,sleeveless
28324.jpg,hasNeckline,no neckline
28324.jpg,hasLength,ankle-length
28324.jpg,hasSilhouette,slip-on
28324.jpg,belongsToCategory,lowerbody
28324.jpg,depicts,shoes
19370.jpg,hasFabricTreatment,suede
19370.jpg,hasLeatherType,full-grain leather
19370.jpg,hasMaterialType,leather
19370.jpg,hasOpeningType,slip-on
19370.jpg,hasSleeveType,closed
19370.jpg,hasLength,slip-on
19370.jpg,hasSilhouette,pointed toe
19370.jpg,belongsToCategory,lowerbody
19370.jpg,depicts,shoes
44941.jpg,hasPattern,solid color
44941.jpg,hasFabricTreatment,suede finish
44941.jpg,hasMaterialType,leather
44941.jpg,hasOpeningType,slip-on opening
44941.jpg,hasSleeveType,slip-on
44941.jpg,hasLength,short
44941.jpg,hasSilhouette,pointed toe
44941.jpg,belongsToCategory,lowerbody
44941.jpg,depicts,shoes
47560.jpg,hasPattern,solid color
47560.jpg,hasMaterialType,leather
47560.jpg,hasOpeningType,slip-on
47560.jpg,hasSleeveType,sleeveless
47560.jpg,hasNeckline,v-neck
47560.jpg,hasLength,short
47560.jpg,hasSilhouette,peep-toe
47560.jpg,belongsToCategory,lowerbody
47560.jpg,depicts,shoes
2639.jpg,hasFabricTreatment,suede
2639.jpg,hasLeatherType,calfskin
2639.jpg,hasMaterialType,leather
2639.jpg,hasOpeningType,slip-on
2639.jpg,hasLength,midi
2639.jpg,hasSilhouette,slip-on
2639.jpg,belongsToCategory,lowerbody
2639.jpg,depicts,shoes
12479.jpg,hasLeatherType,full-grain leather
12479.jpg,hasMaterialType,leather
12479.jpg,hasOpeningType,slip-on
12479.jpg,hasSleeveType,slip-on
12479.jpg,hasLength,ankle-high
12479.jpg,hasSilhouette,loafers
12479.jpg,belongsToCategory,lowerbody
12479.jpg,depicts,shoes
11869.jpg,hasPattern,solid color
11869.jpg,hasLeatherType,smooth
11869.jpg,hasMaterialType,leather
11869.jpg,hasOpeningType,slip-on
11869.jpg,hasLapelType,no lapels
11869.jpg,hasLength,low-heel
11869.jpg,hasSilhouette,slip-on
11869.jpg,belongsToCategory,lowerbody
11869.jpg,depicts,shoes
12927.jpg,hasFabricTreatment,perforated
12927.jpg,hasMaterialType,leather
12927.jpg,hasOpeningType,slip-on
12927.jpg,hasLength,ankle-length
12927.jpg,hasSilhouette,slip-on
12927.jpg,belongsToCategory,lowerbody
12927.jpg,depicts,shoes
38547.jpg,hasMaterialType,leather
38547.jpg,hasOpeningType,slip-on
38547.jpg,hasSleeveType,short
38547.jpg,hasNeckline,round
38547.jpg,hasLength,full
38547.jpg,hasSilhouette,slip-on
38547.jpg,belongsToCategory,lowerbody
38547.jpg,depicts,shoes
23338.jpg,hasPattern,solid color
23338.jpg,hasLeatherType,full-grain leather
23338.jpg,hasMaterialType,leather
23338.jpg,hasOpeningType,slip-on
23338.jpg,hasSleeveType,sleeveless
23338.jpg,hasNeckline,closed neckline
23338.jpg,hasLength,short
23338.jpg,hasSilhouette,pointed toe
23338.jpg,belongsToCategory,lowerbody
23338.jpg,depicts,shoe
12477.jpg,hasFabricTreatment,waterproof
12477.jpg,hasLeatherType,full-grain leather
12477.jpg,hasMaterialType,leather
12477.jpg,hasOpeningType,closed-toe
12477.jpg,hasSleeveType,slip-on
12477.jpg,hasLength,ankle-high
12477.jpg,hasSilhouette,slip-on
12477.jpg,belongsToCategory,lowerbody
12477.jpg,depicts,shoes
35936.jpg,hasFabricTreatment,suede
35936.jpg,hasLeatherType,full-grain
35936.jpg,hasMaterialType,leather
