product,relationship,attribute
36311.jpg,hasMaterialType,cotton
36311.jpg,hasSleeveType,short-sleeve
36311.jpg,hasNeckline,round neck
36311.jpg,hasLapelType,no-lapel
36311.jpg,hasCollarType,crew-neck
36311.jpg,hasLength,short
36311.jpg,hasWaistline,natural
36311.jpg,hasSilhouette,straight
36311.jpg,belongsToCategory,upperbody
36311.jpg,depicts,t-shirt
34320.jpg,hasPattern,floral
34320.jpg,hasMaterialType,cotton
34320.jpg,hasSleeveType,short-sleeve
34320.jpg,hasCollarType,crew-neck
34320.jpg,hasLength,short
34320.jpg,hasWaistline,straight
34320.jpg,hasSilhouette,crew neck
34320.jpg,belongsToCategory,upperbody
34320.jpg,depicts,t-shirt
44693.jpg,hasMaterialType,cotton
44693.jpg,hasOpeningType,round neck
44693.jpg,hasSleeveType,short-sleeve
44693.jpg,hasNeckline,crew-neck
44693.jpg,hasCollarType,crew-neck
44693.jpg,hasLength,short
44693.jpg,hasWaistline,defined
44693.jpg,hasSilhouette,straight
44693.jpg,belongsToCategory,upperbody
44693.jpg,depicts,t-shirt
3867.jpg,hasPattern,striped
3867.jpg,hasFabricTreatment,perforated
3867.jpg,hasMaterialType,cotton
3867.jpg,hasOpeningType,crew neck
3867.jpg,hasSleeveType,short-sleeve
3867.jpg,hasNeckline,round neck
3867.jpg,hasCollarType,crew-neck
3867.jpg,hasLength,short
3867.jpg,hasSilhouette,straight
3867.jpg,belongsToCategory,upperbody
3867.jpg,depicts,t-shirt
8012.jpg,hasMaterialType,cotton
8012.jpg,hasOpeningType,zipper closure
8012.jpg,hasSleeveType,short-sleeve
8012.jpg,hasNeckline,crew neck
8012.jpg,hasCollarType,crew-neck
8012.jpg,hasLength,short
8012.jpg,hasWaistline,natural
8012.jpg,hasSilhouette,straight
8012.jpg,belongsToCategory,upperbody
8012.jpg,depicts,t-shirt
20250.jpg,hasMaterialType,cotton
20250.jpg,hasOpeningType,crew neck
20250.jpg,hasSleeveType,short-sleeve
20250.jpg,hasNeckline,round
20250.jpg,hasCollarType,crew-neck
20250.jpg,hasLength,short
20250.jpg,hasWaistline,natural
20250.jpg,hasSilhouette,crew-neck
20250.jpg,belongsToCategory,upperbody
20250.jpg,depicts,t-shirt
1912.jpg,hasMaterialType,cotton
1912.jpg,hasSleeveType,short-sleeve
1912.jpg,hasNeckline,round neck
1912.jpg,hasCollarType,crew-neck
1912.jpg,hasLength,short
1912.jpg,hasSilhouette,straight
1912.jpg,hasNickname,t-shirt
1912.jpg,belongsToCategory,upperbody
1912.jpg,depicts,shirt
4388.jpg,hasPattern,graphic
4388.jpg,hasMaterialType,cotton
4388.jpg,hasOpeningType,crew-neck
4388.jpg,hasSleeveType,short-sleeve
4388.jpg,hasNeckline,round
4388.jpg,hasCollarType,crew-neck
4388.jpg,hasLength,short
4388.jpg,hasWaistline,natural
4388.jpg,hasSilhouette,straight
4388.jpg,belongsToCategory,upperbody
4388.jpg,depicts,t-shirt
45969.jpg,hasPattern,solid color
45969.jpg,hasMaterialType,cotton
45969.jpg,hasOpeningType,crew neck
45969.jpg,hasSleeveType,short-sleeve
45969.jpg,hasNeckline,round neck
45969.jpg,hasCollarType,crew-neck
45969.jpg,hasLength,short
45969.jpg,hasWaistline,natural
45969.jpg,hasSilhouette,fitted
45969.jpg,belongsToCategory,upperbody
45969.jpg,depicts,t-shirt
8199.jpg,hasMaterialType,cotton
8199.jpg,hasOpeningType,button
8199.jpg,hasSleeveType,short-sleeve
8199.jpg,hasNeckline,round neck
8199.jpg,hasCollarType,crew-neck
8199.jpg,hasLength,short
8199.jpg,hasWaistline,natural
8199.jpg,hasSilhouette,straight
8199.jpg,belongsToCategory,upperbody
8199.jpg,depicts,t-shirt
35879.jpg,hasMaterialType,cotton
35879.jpg,hasSleeveType,short-sleeve
35879.jpg,hasNeckline,round neck
35879.jpg,hasCollarType,crew-neck
35879.jpg,hasLength,short
35879.jpg,hasWaistline,natural
35879.jpg,hasSilhouette,straight
35879.jpg,belongsToCategory,upperbody
35879.jpg,depicts,t-shirt
22368.jpg,hasPattern,floral print
22368.jpg,hasFabricTreatment,plain weave
22368.jpg,hasMaterialType,cotton
22368.jpg,hasOpeningType,crew neck
22368.jpg,hasSleeveType,short-sleeve
22368.jpg,hasNeckline,round
22368.jpg,hasCollarType,crew-neck
22368.jpg,hasLength,short
22368.jpg,hasWaistline,natural
22368.jpg,hasSilhouette,straight
22368.jpg,belongsToCategory,upperbody
22368.jpg,depicts,t-shirt
53432.jpg,hasMaterialType,cotton
53432.jpg,hasOpeningType,round neck
53432.jpg,hasSleeveType,short-sleeve
53432.jpg,hasCollarType,crew-neck
53432.jpg,hasLength,short
53432.jpg,hasWaistline,natural
53432.jpg,hasSilhouette,straight
53432.jpg,belongsToCategory,upperbody
53432.jpg,depicts,t-shirt
30328.jpg,hasMaterialType,cotton
30328.jpg,hasOpeningType,round neck opening
30328.jpg,hasSleeveType,short-sleeve
30328.jpg,hasNeckline,crew-neck
30328.jpg,hasCollarType,crew-neck
30328.jpg,hasLength,short
30328.jpg,hasWaistline,no-waist
30328.jpg,hasSilhouette,regular
30328.jpg,belongsToCategory,upperbody
30328.jpg,depicts,t-shirt
23169.jpg,hasAnimalPattern,non-existent
23169.jpg,hasFabricTreatment,plain weave
23169.jpg,hasLeatherType,non-existent
23169.jpg,hasMaterialType,cotton
23169.jpg,hasOpeningType,closed
