product1,product2,shared_attributes
3655.jpg,57480.jpg,10
57480.jpg,3655.jpg,10
9430.jpg,57480.jpg,9
13077.jpg,15243.jpg,9
9796.jpg,39269.jpg,9
15243.jpg,13077.jpg,9
39269.jpg,9796.jpg,9
57480.jpg,9430.jpg,9
15243.jpg,57480.jpg,8
12872.jpg,57480.jpg,8
20762.jpg,57480.jpg,8
14454.jpg,57480.jpg,8
15352.jpg,57480.jpg,8
34736.jpg,54733.jpg,8
54733.jpg,34736.jpg,8
47122.jpg,15243.jpg,8
57480.jpg,15243.jpg,8
3655.jpg,15243.jpg,8
57480.jpg,12872.jpg,8
13077.jpg,12872.jpg,8
3655.jpg,12872.jpg,8
9796.jpg,12872.jpg,8
12872.jpg,13077.jpg,8
35582.jpg,18413.jpg,8
57480.jpg,20762.jpg,8
15352.jpg,20762.jpg,8
15243.jpg,3655.jpg,8
12872.jpg,3655.jpg,8
9796.jpg,3655.jpg,8
9430.jpg,3655.jpg,8
57480.jpg,14454.jpg,8
12872.jpg,9796.jpg,8
3655.jpg,9796.jpg,8
3655.jpg,9430.jpg,8
15243.jpg,47122.jpg,8
18413.jpg,35582.jpg,8
57480.jpg,15352.jpg,8
20762.jpg,15352.jpg,8
35582.jpg,55632.jpg,7
13077.jpg,57480.jpg,7
22853.jpg,57480.jpg,7
9796.jpg,57480.jpg,7
22855.jpg,57480.jpg,7
22877.jpg,57480.jpg,7
47122.jpg,57480.jpg,7
3647.jpg,54733.jpg,7
13186.jpg,54733.jpg,7
22851.jpg,54733.jpg,7
22851.jpg,34736.jpg,7
36438.jpg,35675.jpg,7
22855.jpg,35675.jpg,7
35675.jpg,36438.jpg,7
15243.jpg,36438.jpg,7
13077.jpg,36438.jpg,7
36438.jpg,15243.jpg,7
12872.jpg,15243.jpg,7
9796.jpg,15243.jpg,7
15243.jpg,12872.jpg,7
18413.jpg,12872.jpg,7
54526.jpg,12872.jpg,7
22853.jpg,12872.jpg,7
14454.jpg,12872.jpg,7
26647.jpg,12872.jpg,7
15352.jpg,12872.jpg,7
22851.jpg,22820.jpg,7
18413.jpg,36426.jpg,7
35582.jpg,36426.jpg,7
9705.jpg,39269.jpg,7
36438.jpg,13077.jpg,7
47122.jpg,13077.jpg,7
57480.jpg,13077.jpg,7
3655.jpg,13077.jpg,7
18413.jpg,13077.jpg,7
9796.jpg,13077.jpg,7
36426.jpg,18413.jpg,7
12872.jpg,18413.jpg,7
13077.jpg,18413.jpg,7
9796.jpg,18413.jpg,7
54733.jpg,3647.jpg,7
22855.jpg,3647.jpg,7
14454.jpg,20762.jpg,7
13077.jpg,3655.jpg,7
22853.jpg,3655.jpg,7
