product,relationship,attribute
55632.jpg,hasPattern,solid-color
55632.jpg,hasLeatherType,smooth-leather
55632.jpg,hasMaterialType,leather
55632.jpg,hasOpeningType,closed-opening
55632.jpg,hasPocketType,no-pockets
55632.jpg,hasSleeveType,sleeveless
55632.jpg,hasNeckline,no-neckline
55632.jpg,hasLapelType,no-lapel
55632.jpg,hasLength,closed-toe
55632.jpg,hasSilhouette,round
55632.jpg,belongsToCategory,lowerbody
55632.jpg,depicts,shoes
57480.jpg,hasSilhouette,round
57480.jpg,hasSleeveType,slip-on
57480.jpg,depicts,shoes
57480.jpg,belongsToCategory,lowerbody
57480.jpg,hasLength,low-top
57480.jpg,hasNeckline,round
57480.jpg,hasOpeningType,lace-up
57480.jpg,hasMaterialType,leather
57480.jpg,hasLeatherType,full-grain
57480.jpg,hasFabricTreatment,suede
54733.jpg,hasPattern,solid color
54733.jpg,hasLeatherType,full-grain leather
54733.jpg,hasMaterialType,leather
54733.jpg,hasOpeningType,lace-up
54733.jpg,hasSleeveType,short-sleeve
54733.jpg,hasLength,ankle-high
54733.jpg,hasSilhouette,closed-toe
54733.jpg,belongsToCategory,lowerbody
54733.jpg,depicts,shoes
9202.jpg,hasPattern,solid color
9202.jpg,hasLeatherType,smooth finish
9202.jpg,hasMaterialType,leather
9202.jpg,hasOpeningType,closed opening
9202.jpg,hasSleeveType,short-sleeve
9202.jpg,hasLength,ankle-length
9202.jpg,hasSilhouette,round
9202.jpg,belongsToCategory,lowerbody
9202.jpg,depicts,shoes
3670.jpg,hasPattern,striped
3670.jpg,hasFabricTreatment,no treatment
3670.jpg,hasLeatherType,smooth leather
3670.jpg,hasMaterialType,leather
3670.jpg,hasOpeningType,lace-up
3670.jpg,hasSleeveType,short-sleeve
3670.jpg,hasLength,ankle-high
3670.jpg,hasSilhouette,regular
3670.jpg,belongsToCategory,lowerbody
3670.jpg,depicts,shoes
34736.jpg,hasPattern,solid color
34736.jpg,hasLeatherType,full-grain leather
34736.jpg,hasMaterialType,leather
34736.jpg,hasOpeningType,closed-toe
34736.jpg,hasSleeveType,short-sleeve
34736.jpg,hasNeckline,round-neck
34736.jpg,hasLength,ankle-high
34736.jpg,hasSilhouette,slip-on
34736.jpg,belongsToCategory,lowerbody
34736.jpg,depicts,shoes
39251.jpg,hasMaterialType,leather
39251.jpg,hasOpeningType,lace-up
39251.jpg,hasLength,ankle-high
39251.jpg,hasSilhouette,round
39251.jpg,belongsToCategory,lowerbody
39251.jpg,depicts,shoes
35675.jpg,hasPattern,striped
35675.jpg,hasFabricTreatment,suede
35675.jpg,hasMaterialType,fabric
35675.jpg,hasOpeningType,lace-up
35675.jpg,hasSleeveType,short
35675.jpg,hasNeckline,round
35675.jpg,hasLength,ankle-high
35675.jpg,hasSilhouette,regular
35675.jpg,belongsToCategory,lowerbody
35675.jpg,depicts,shoes
36438.jpg,hasPattern,striped
36438.jpg,hasFabricTreatment,texturized
36438.jpg,hasMaterialType,synthetic
36438.jpg,hasOpeningType,lace-up
36438.jpg,hasSleeveType,short
36438.jpg,hasNeckline,round
36438.jpg,hasLength,ankle-high
36438.jpg,hasSilhouette,athletic
36438.jpg,belongsToCategory,lowerbody
36438.jpg,depicts,shoes
15243.jpg,hasPattern,striped
15243.jpg,hasFabricTreatment,perforated
