product,relationship,attribute
15312.jpg,hasFabricTreatment,textured
15312.jpg,hasMaterialType,fabric
15312.jpg,hasOpeningType,open-toe
15312.jpg,hasSleeveType,sleeveless
15312.jpg,hasNeckline,closed
15312.jpg,hasLength,ankle-length
15312.jpg,hasSilhouette,sandal
15312.jpg,belongsToCategory,lowerbody
15312.jpg,depicts,shoes
11912.jpg,hasLeatherType,suede
11912.jpg,hasMaterialType,leather
11912.jpg,hasSilhouette,open-toe
11912.jpg,belongsToCategory,footwear
11912.jpg,depicts,sandal
50761.jpg,hasLeatherType,full-grain
50761.jpg,hasMaterialType,leather
50761.jpg,hasOpeningType,strap
50761.jpg,hasLength,ankle-length
50761.jpg,hasSilhouette,flat
50761.jpg,belongsToCategory,lowerbody
50761.jpg,depicts,sandal
22161.jpg,hasPattern,solid color
22161.jpg,hasFabricTreatment,suede
22161.jpg,hasLeatherType,full-grain
22161.jpg,hasMaterialType,leather
22161.jpg,hasLength,ankle-length
22161.jpg,hasSilhouette,round
22161.jpg,belongsToCategory,lowerbody
22161.jpg,depicts,shoes
39599.jpg,hasPattern,solid color
39599.jpg,hasFabricTreatment,no treatment
39599.jpg,hasMaterialType,fabric
39599.jpg,hasOpeningType,open-toe
39599.jpg,hasLength,sandal
39599.jpg,hasSilhouette,round
39599.jpg,belongsToCategory,lowerbody
39599.jpg,depicts,shoes
12872.jpg,hasSilhouette,round
12872.jpg,depicts,shoes
12872.jpg,belongsToCategory,lowerbody
12872.jpg,hasLength,ankle-length
12872.jpg,hasNeckline,round
12872.jpg,hasOpeningType,lace-up
12872.jpg,hasMaterialType,leather
12872.jpg,hasLeatherType,full-grain leather
20777.jpg,hasFabricTreatment,suede
20777.jpg,hasLeatherType,nubuck
20777.jpg,hasMaterialType,leather
20777.jpg,hasSleeveType,sleeveless
20777.jpg,hasLength,low-heeled
20777.jpg,hasSilhouette,sandal
20777.jpg,belongsToCategory,lowerbody
20777.jpg,depicts,shoes
43958.jpg,hasFabricTreatment,stitched
43958.jpg,hasMaterialType,leather
43958.jpg,hasOpeningType,strap
43958.jpg,hasLength,short
43958.jpg,hasSilhouette,sandal
43958.jpg,belongsToCategory,footwear
43958.jpg,depicts,shoes
9024.jpg,hasFabricTreatment,hand-stitched
9024.jpg,hasLeatherType,full-grain
9024.jpg,hasMaterialType,leather
9024.jpg,hasLength,short
9024.jpg,hasSilhouette,sandal
9024.jpg,belongsToCategory,lowerbody
9024.jpg,depicts,shoes
45419.jpg,hasFabricTreatment,suede
45419.jpg,hasLeatherType,smooth
45419.jpg,hasMaterialType,leather
45419.jpg,hasOpeningType,slip-on
45419.jpg,hasLength,low-heeled
45419.jpg,hasSilhouette,sandal
45419.jpg,belongsToCategory,lowerbody
45419.jpg,depicts,shoes
47170.jpg,hasMaterialType,leather
47170.jpg,hasSilhouette,sandal
47170.jpg,belongsToCategory,lowerbody
47170.jpg,depicts,shoes
6146.jpg,hasPattern,striped
