product,relationship,attribute
28059.jpg,hasFabricTreatment,unfinished seams
28059.jpg,hasMaterialType,cotton
28059.jpg,hasOpeningType,open-front
28059.jpg,hasPocketType,pocketless
28059.jpg,hasSleeveType,sleeveless
28059.jpg,hasLength,short
28059.jpg,hasWaistline,low-waisted
28059.jpg,hasSilhouette,briefs
28059.jpg,belongsToCategory,lowerbody
28059.jpg,depicts,panties
15781.jpg,hasMaterialType,cotton
15781.jpg,hasLength,short
15781.jpg,hasWaistline,low-waisted
15781.jpg,hasSilhouette,briefs
15781.jpg,belongsToCategory,lowerbody
15781.jpg,depicts,underwear
27943.jpg,hasPattern,solid color
27943.jpg,hasFabricTreatment,plain weave
27943.jpg,hasMaterialType,cotton
27943.jpg,hasOpeningType,open front
27943.jpg,hasSleeveType,sleeveless
27943.jpg,hasNeckline,no neckline
27943.jpg,hasLength,short
27943.jpg,hasWaistline,high-waisted
27943.jpg,hasSilhouette,briefs
27943.jpg,belongsToCategory,lowerbody
27943.jpg,depicts,underwear
28087.jpg,hasPattern,striped
28087.jpg,hasFabricTreatment,plain weave
28087.jpg,hasMaterialType,cotton
28087.jpg,hasOpeningType,open back
28087.jpg,hasSleeveType,sleeveless
28087.jpg,hasLength,short
28087.jpg,hasWaistline,low
28087.jpg,belongsToCategory,lowerbody
28087.jpg,depicts,briefs
18387.jpg,hasPattern,solid-color
18387.jpg,hasFabricTreatment,plain-weave
18387.jpg,hasMaterialType,cotton
18387.jpg,hasOpeningType,snap-button
18387.jpg,hasPocketType,no-pockets
18387.jpg,hasSleeveType,sleeveless
18387.jpg,hasNeckline,round-neck
18387.jpg,hasLength,short
18387.jpg,hasWaistline,high-waisted
18387.jpg,hasSilhouette,bodycon
18387.jpg,belongsToCategory,lowerbody
18387.jpg,depicts,briefs
28134.jpg,hasPattern,striped
28134.jpg,hasMaterialType,cotton
28134.jpg,hasLength,short
28134.jpg,hasWaistline,low-rise
28134.jpg,hasSilhouette,briefs
28134.jpg,belongsToCategory,lowerbody
28134.jpg,depicts,underwear
59678.jpg,hasPattern,striped
59678.jpg,hasFabricTreatment,soft
59678.jpg,hasMaterialType,cotton
59678.jpg,hasSleeveType,sleeveless
59678.jpg,hasLength,short
59678.jpg,hasWaistline,high-waisted
59678.jpg,hasSilhouette,bodycon
59678.jpg,belongsToCategory,lowerbody
59678.jpg,depicts,briefs
32144.jpg,hasMaterialType,cotton
32144.jpg,hasOpeningType,openings at the crotch
32144.jpg,hasSleeveType,sleeveless
32144.jpg,hasLength,short
32144.jpg,hasWaistline,high-waisted
32144.jpg,hasSilhouette,briefs
32144.jpg,belongsToCategory,lowerbody
32144.jpg,depicts,underwear
45630.jpg,hasPattern,solid color
45630.jpg,hasFabricTreatment,stretchy
45630.jpg,hasMaterialType,cotton
45630.jpg,hasOpeningType,open front
45630.jpg,hasSleeveType,sleeveless
45630.jpg,hasNeckline,round neckline
45630.jpg,hasLength,short
45630.jpg,hasWaistline,natural-waist
45630.jpg,hasSilhouette,slim-fit
45630.jpg,belongsToCategory,lowerbody
45630.jpg,depicts,briefs
28133.jpg,hasMaterialType,cotton
28133.jpg,hasOpeningType,button fly
28133.jpg,hasSleeveType,sleeveless
28133.jpg,hasNeckline,no neckline
28133.jpg,hasLength,short
28133.jpg,hasWaistline,low-rise
28133.jpg,hasSilhouette,briefs
28133.jpg,belongsToCategory,lowerbody
28133.jpg,depicts,underwear
50473.jpg,hasPattern,stripe
50473.jpg,hasFabricTreatment,perforated
50473.jpg,hasMaterialType,cotton
50473.jpg,hasOpeningType,zipper
50473.jpg,hasSleeveType,sleeveless
50473.jpg,hasNeckline,straight
50473.jpg,hasLength,short
50473.jpg,hasWaistline,high-waisted
50473.jpg,hasSilhouette,boyshorts
50473.jpg,belongsToCategory,lowerbody
50473.jpg,depicts,briefs
50620.jpg,hasMaterialType,cotton
50620.jpg,hasLength,short
50620.jpg,hasWaistline,high-waisted
50620.jpg,hasSilhouette,brief silhouette
50620.jpg,belongsToCategory,lowerbody
50620.jpg,depicts,briefs
50617.jpg,hasMaterialType,cotton
50617.jpg,hasOpeningType,open front
50617.jpg,hasSleeveType,sleeveless
50617.jpg,hasNeckline,no neckline
50617.jpg,hasLength,short
50617.jpg,hasWaistline,high-waisted
50617.jpg,hasSilhouette,briefs
50617.jpg,belongsToCategory,lowerbody
50617.jpg,depicts,underwear
27942.jpg,hasPattern,striped
27942.jpg,hasFabricTreatment,stretchy
27942.jpg,hasMaterialType,cotton
27942.jpg,hasOpeningType,open front
27942.jpg,hasSleeveType,sleeveless
27942.jpg,hasLength,short
27942.jpg,hasWaistline,low-rise
27942.jpg,hasSilhouette,briefs
27942.jpg,belongsToCategory,lowerbody
27942.jpg,depicts,pants
50921.jpg,hasPattern,striped
50921.jpg,hasFabricTreatment,perforated
50921.jpg,hasMaterialType,cotton
50921.jpg,hasOpeningType,zipper
50921.jpg,hasSleeveType,sleeveless
50921.jpg,hasNeckline,round neck
50921.jpg,hasLength,short
50921.jpg,hasWaistline,high-waisted
50921.jpg,hasSilhouette,briefs
50921.jpg,belongsToCategory,lowerbody
50921.jpg,depicts,underwear
50452.jpg,hasFabricTreatment,plain fabric treatment
50452.jpg,hasMaterialType,cotton material type
50452.jpg,hasOpeningType,open bottom
50452.jpg,hasSleeveType,sleeveless
50452.jpg,hasNeckline,round neckline
50452.jpg,hasLength,short
50452.jpg,hasWaistline,high-waisted
50452.jpg,hasSilhouette,boyshorts silhouette
50452.jpg,belongsToCategory,lowerbody
50452.jpg,depicts,briefs
28084.jpg,hasPattern,striped
28084.jpg,hasFabricTreatment,no treatment
28084.jpg,hasMaterialType,cotton
28084.jpg,hasOpeningType,open-front
28084.jpg,hasPocketType,pocketless
28084.jpg,hasSleeveType,sleeveless
28084.jpg,hasLength,short
28084.jpg,hasWaistline,high-waisted
28084.jpg,hasSilhouette,briefs
28084.jpg,belongsToCategory,lowerbody
28084.jpg,depicts,underwear
42407.jpg,hasPattern,floral
42407.jpg,hasFabricTreatment,unfinished seams
42407.jpg,hasMaterialType,cotton
42407.jpg,hasOpeningType,open-front
42407.jpg,hasPocketType,pocket-less
42407.jpg,hasSleeveType,sleeveless
42407.jpg,hasNeckline,round-neck
42407.jpg,hasLapelType,lapel-less
42407.jpg,hasLength,briefs
42407.jpg,hasWaistline,low-rise
42407.jpg,hasSilhouette,slim-fit
42407.jpg,belongsToCategory,lowerbody
42407.jpg,depicts,underwear
45646.jpg,hasPattern,solid color
45646.jpg,hasMaterialType,cotton
45646.jpg,hasOpeningType,open front
45646.jpg,hasLength,short
45646.jpg,hasWaistline,high-waisted
45646.jpg,hasSilhouette,briefs
45646.jpg,belongsToCategory,lowerbody
45646.jpg,depicts,underwear
50438.jpg,hasMaterialType,cotton
50438.jpg,hasLength,short
50438.jpg,hasWaistline,low-rise
50438.jpg,hasSilhouette,form-fitting
50438.jpg,belongsToCategory,lowerbody
50438.jpg,depicts,briefs
17866.jpg,hasPattern,striped
17866.jpg,hasMaterialType,cotton
17866.jpg,hasLength,short
17866.jpg,hasWaistline,natural-waist
17866.jpg,hasSilhouette,briefs
17866.jpg,belongsToCategory,lowerbody
17866.jpg,depicts,underwear
18699.jpg,hasPattern,striped
18699.jpg,hasFabricTreatment,stretchy
18699.jpg,hasMaterialType,cotton
18699.jpg,hasOpeningType,open front
18699.jpg,hasSleeveType,sleeveless
18699.jpg,hasLength,short
18699.jpg,hasWaistline,low-rise
18699.jpg,hasSilhouette,bikini-cut
18699.jpg,belongsToCategory,lowerbody
18699.jpg,depicts,briefs
15777.jpg,hasMaterialType,cotton
15777.jpg,hasOpeningType,zipper
15777.jpg,hasSleeveType,sleeveless
15777.jpg,hasNeckline,round
15777.jpg,hasLength,short
15777.jpg,hasWaistline,low
15777.jpg,hasSilhouette,briefs
15777.jpg,belongsToCategory,lowerbody
15777.jpg,depicts,undergarments
50505.jpg,hasLength,short
50505.jpg,hasWaistline,low-rise
50505.jpg,hasSilhouette,briefs
50505.jpg,belongsToCategory,lowerbody
50505.jpg,depicts,underwear
50590.jpg,hasPattern,striped
50590.jpg,hasFabricTreatment,stretchy
50590.jpg,hasMaterialType,cotton
50590.jpg,hasOpeningType,zipper
50590.jpg,hasSleeveType,sleeveless
50590.jpg,hasNeckline,v-neck
50590.jpg,hasLength,short
50590.jpg,hasWaistline,high-waisted
50590.jpg,hasSilhouette,briefs
50590.jpg,hasNickname,jockstrap
50590.jpg,belongsToCategory,lowerbody
50590.jpg,depicts,underwear
28081.jpg,hasFabricTreatment,no treatment or technique mentioned
28081.jpg,hasMaterialType,cotton
28081.jpg,hasLength,short
28081.jpg,hasWaistline,high-waisted
28081.jpg,hasSilhouette,straight
28081.jpg,belongsToCategory,lowerbody
28081.jpg,depicts,briefs
42408.jpg,hasLength,briefs
42408.jpg,hasWaistline,low-rise
42408.jpg,hasSilhouette,slim-fit
42408.jpg,belongsToCategory,lowerbody
42408.jpg,depicts,short
18704.jpg,hasPattern,striped
18704.jpg,hasFabricTreatment,soft
18704.jpg,hasMaterialType,cotton
18704.jpg,hasOpeningType,button fly
18704.jpg,hasSleeveType,sleeveless
18704.jpg,hasLength,short
18704.jpg,hasWaistline,low-rise
18704.jpg,hasSilhouette,briefs
18704.jpg,belongsToCategory,lowerbody
18704.jpg,depicts,socks
32143.jpg,hasPattern,solid color
32143.jpg,hasFabricTreatment,stretchy
32143.jpg,hasMaterialType,cotton
32143.jpg,hasOpeningType,zipper
32143.jpg,hasSleeveType,sleeveless
32143.jpg,hasNeckline,v-neck
32143.jpg,hasLength,short
32143.jpg,hasWaistline,high-waisted
32143.jpg,hasSilhouette,slim-fit
32143.jpg,hasNickname,jockstrap
32143.jpg,belongsToCategory,lowerbody
32143.jpg,depicts,lowerbody
50507.jpg,hasFabricTreatment,perforated
50507.jpg,hasMaterialType,cotton
50507.jpg,hasOpeningType,slit
50507.jpg,hasSleeveType,sleeveless
50507.jpg,hasNeckline,straight
50507.jpg,hasLength,short
50507.jpg,hasWaistline,natural-waist
50507.jpg,hasSilhouette,close-fitting
50507.jpg,belongsToCategory,lowerbody
50507.jpg,depicts,briefs
28044.jpg,hasPattern,striped
28044.jpg,hasFabricTreatment,stretchy
28044.jpg,hasMaterialType,cotton
28044.jpg,hasOpeningType,open front
28044.jpg,hasSleeveType,short-sleeve
28044.jpg,hasLength,short
28044.jpg,hasWaistline,low-rise
28044.jpg,hasSilhouette,slimming
28044.jpg,hasNickname,briefs
28044.jpg,belongsToCategory,lowerbody
