product,relationship,attribute
50278.jpg,hasLeatherType,smooth
50278.jpg,hasMaterialType,leather
50278.jpg,hasOpeningType,lace-up
50278.jpg,hasLength,low-heeled
50278.jpg,hasSilhouette,pointed-toe
50278.jpg,belongsToCategory,upperbody
50278.jpg,depicts,shoes
57480.jpg,hasSilhouette,round
57480.jpg,hasSleeveType,slip-on
57480.jpg,depicts,shoes
57480.jpg,belongsToCategory,lowerbody
57480.jpg,hasLength,low-top
57480.jpg,hasNeckline,round
57480.jpg,hasOpeningType,lace-up
57480.jpg,hasMaterialType,leather
57480.jpg,hasLeatherType,full-grain
57480.jpg,hasFabricTreatment,suede
49504.jpg,hasSilhouette,round
49504.jpg,hasSleeveType,short-sleeve
49504.jpg,depicts,shoes
49504.jpg,belongsToCategory,upperbody
49504.jpg,hasLength,ankle-high
49504.jpg,hasNeckline,round neckline
49504.jpg,hasOpeningType,lace-up
49504.jpg,hasMaterialType,leather
49504.jpg,hasFabricTreatment,stained
10771.jpg,hasSilhouette,slip-on sneakers
10771.jpg,hasSleeveType,short-sleeve
10771.jpg,depicts,shoes
10771.jpg,belongsToCategory,upperbody
10771.jpg,hasLength,short
10771.jpg,hasNeckline,round
10771.jpg,hasOpeningType,slip-on
10771.jpg,hasMaterialType,fabric
10771.jpg,hasFabricTreatment,smooth
7039.jpg,hasSilhouette,slip-on
7039.jpg,hasSleeveType,slip-on
7039.jpg,depicts,shoes
7039.jpg,belongsToCategory,lowerbody
7039.jpg,hasLength,short
7039.jpg,hasOpeningType,shoes
7039.jpg,hasMaterialType,leather
7039.jpg,hasLeatherType,full-grain leather
22847.jpg,hasSilhouette,round
22847.jpg,hasSleeveType,sleeveless
22847.jpg,hasPattern,solid color
22847.jpg,depicts,shoes
22847.jpg,belongsToCategory,lowerbody
22847.jpg,hasLength,ankle-length
22847.jpg,hasNeckline,round neckline
22847.jpg,hasOpeningType,lace-up
22847.jpg,hasMaterialType,leather
22847.jpg,hasLeatherType,full-grain leather
49829.jpg,hasSilhouette,flat
49829.jpg,hasCollarType,open
49829.jpg,hasSleeveType,short
49829.jpg,hasPattern,floral
49829.jpg,depicts,shoes
49829.jpg,belongsToCategory,upperbody
49829.jpg,hasLength,short
49829.jpg,hasNeckline,round
49829.jpg,hasOpeningType,zipper
49829.jpg,hasMaterialType,fabric
49829.jpg,hasFabricTreatment,plain weave
12872.jpg,hasSilhouette,round
12872.jpg,depicts,shoes
12872.jpg,belongsToCategory,lowerbody
12872.jpg,hasLength,ankle-length
12872.jpg,hasNeckline,round
12872.jpg,hasOpeningType,lace-up
12872.jpg,hasMaterialType,leather
12872.jpg,hasLeatherType,full-grain leather
3590.jpg,hasSilhouette,ankle boots
3590.jpg,hasSleeveType,long-sleeve
3590.jpg,hasPattern,polka-dot
3590.jpg,depicts,shoes
3590.jpg,belongsToCategory,lowerbody
3590.jpg,hasLength,long
3590.jpg,hasNeckline,round
3590.jpg,hasOpeningType,zipper
3590.jpg,hasMaterialType,leather
3590.jpg,hasLeatherType,smooth
3590.jpg,hasFabricTreatment,nubuck
3609.jpg,hasFabricTreatment,plain weave
3609.jpg,hasMaterialType,fabric
3609.jpg,hasOpeningType,zipper
3609.jpg,hasSleeveType,long-sleeve
3609.jpg,hasNeckline,round neck
3609.jpg,hasLength,short
3609.jpg,hasSilhouette,ankle boots
3609.jpg,belongsToCategory,lowerbody
3609.jpg,depicts,shoes
21967.jpg,hasSilhouette,straight
21967.jpg,hasSleeveType,sleeveless
21967.jpg,hasPattern,solid color
21967.jpg,depicts,bag
21967.jpg,belongsToCategory,upperbody
21967.jpg,hasLength,short
21967.jpg,hasNeckline,round neck
21967.jpg,hasOpeningType,zipper
21967.jpg,hasMaterialType,leather
21967.jpg,hasLeatherType,smooth
39269.jpg,hasSilhouette,closed
39269.jpg,hasSleeveType,short
39269.jpg,depicts,shoes
39269.jpg,belongsToCategory,lowerbody
39269.jpg,hasWaistline,high
39269.jpg,hasLength,ankle-length
39269.jpg,hasNeckline,round
39269.jpg,hasOpeningType,closed
39269.jpg,hasMaterialType,leather
39269.jpg,hasLeatherType,nubuck
39269.jpg,hasFabricTreatment,smooth
22187.jpg,hasSilhouette,round
22187.jpg,hasSleeveType,no-sleeves
22187.jpg,depicts,shoes
22187.jpg,belongsToCategory,lowerbody
22187.jpg,hasLength,ankle-length
22187.jpg,hasOpeningType,lace-up
22187.jpg,hasMaterialType,leather
22187.jpg,hasLeatherType,full-grain leather
22187.jpg,hasFabricTreatment,hand-stitched
25640.jpg,hasSilhouette,round
25640.jpg,hasSleeveType,short
25640.jpg,depicts,watch
