product,relationship,attribute
23560.jpg,hasPattern,solid color
23560.jpg,hasFabricTreatment,coated
23560.jpg,hasMaterialType,plastic
23560.jpg,hasOpeningType,closed opening
23560.jpg,hasSleeveType,sleeveless
23560.jpg,hasNeckline,no neckline
23560.jpg,hasLength,short
23560.jpg,hasSilhouette,rectangular
23560.jpg,hasNickname,sunglasses
23560.jpg,belongsToCategory,head
23560.jpg,depicts,glasses
28203.jpg,hasPattern,striped
28203.jpg,hasMaterialType,plastic
28203.jpg,hasLength,long
28203.jpg,hasSilhouette,aviator
28203.jpg,hasNickname,sunglasses
28203.jpg,belongsToCategory,head
28203.jpg,depicts,glasses
59292.jpg,hasMaterialType,leather
59292.jpg,hasLength,long
59292.jpg,hasSilhouette,rectangular
59292.jpg,belongsToCategory,head
59292.jpg,depicts,watch
52680.jpg,hasPattern,striped
52680.jpg,hasMaterialType,leather
52680.jpg,hasOpeningType,buckle
52680.jpg,hasSleeveType,long
52680.jpg,hasLength,short
52680.jpg,hasSilhouette,rectangular
52680.jpg,belongsToCategory,head
52680.jpg,depicts,watch
56137.jpg,hasFabricTreatment,coated
56137.jpg,hasMaterialType,plastic
56137.jpg,hasLength,long
56137.jpg,hasSilhouette,aviator
56137.jpg,hasNickname,sunglasses
56137.jpg,belongsToCategory,head
56137.jpg,depicts,glasses
9408.jpg,hasLength,no length defined
9408.jpg,hasSilhouette,rectangular
9408.jpg,hasNickname,sunglasses
9408.jpg,belongsToCategory,head
9408.jpg,depicts,glasses
56317.jpg,hasMaterialType,metal
56317.jpg,hasLength,long
56317.jpg,hasSilhouette,rectangular
56317.jpg,belongsToCategory,head
56317.jpg,depicts,watch
38222.jpg,hasMaterialType,plastic
38222.jpg,hasLength,long
38222.jpg,hasSilhouette,rectangular
38222.jpg,belongsToCategory,head
38222.jpg,depicts,glasses
31187.jpg,hasFabricTreatment,coated
31187.jpg,hasMaterialType,plastic
31187.jpg,hasLength,short
31187.jpg,hasSilhouette,rectangular
31187.jpg,hasNickname,sunglasses
31187.jpg,belongsToCategory,head
31187.jpg,depicts,glasses
29455.jpg,hasPattern,solid color
29455.jpg,hasLength,long
29455.jpg,hasSilhouette,rectangular
29455.jpg,hasMaterialType,metal
29455.jpg,belongsToCategory,head
29455.jpg,depicts,watch
54672.jpg,hasMaterialType,plastic
54672.jpg,hasNeckline,round
54672.jpg,hasLength,long
54672.jpg,hasSilhouette,rectangular
54672.jpg,hasNickname,clock
54672.jpg,belongsToCategory,head
54672.jpg,depicts,glasses
46652.jpg,hasFabricTreatment,coated
46652.jpg,hasMaterialType,acetate
46652.jpg,hasOpeningType,hook and eye
46652.jpg,hasSleeveType,short
46652.jpg,hasNeckline,straight
46652.jpg,hasLength,long
46652.jpg,hasSilhouette,aviator
46652.jpg,hasNickname,sunglasses
46652.jpg,belongsToCategory,head
46652.jpg,depicts,glasses
48206.jpg,hasMaterialType,plastic
48206.jpg,hasLength,sunglasses
48206.jpg,hasSilhouette,rectangular
48206.jpg,belongsToCategory,head
48206.jpg,depicts,glasses
16017.jpg,hasMaterialType,woolen
16017.jpg,hasLength,long
16017.jpg,hasSilhouette,rectangular
16017.jpg,belongsToCategory,head
16017.jpg,depicts,scarf
10609.jpg,hasFabricTreatment,polished metal
10609.jpg,hasMaterialType,metal
10609.jpg,hasOpeningType,button
10609.jpg,hasSleeveType,short-sleeve
10609.jpg,hasNeckline,round neckline
10609.jpg,hasLength,long
10609.jpg,hasSilhouette,rectangular
10609.jpg,belongsToCategory,head
10609.jpg,depicts,watch
32313.jpg,hasFabricTreatment,embossed
32313.jpg,hasLeatherType,crocodile
32313.jpg,hasMaterialType,leather
32313.jpg,hasSleeveType,long
32313.jpg,hasLength,short
32313.jpg,hasSilhouette,rectangular
