product,relationship,attribute
59020.jpg,hasSilhouette,pointed toe
59020.jpg,hasSleeveType,long-sleeve
59020.jpg,hasPattern,solid color
59020.jpg,depicts,shoes
59020.jpg,belongsToCategory,upperbody
59020.jpg,hasLength,short
59020.jpg,hasNeckline,round neckline
59020.jpg,hasPocketType,pocketless
59020.jpg,hasOpeningType,zipper
59020.jpg,hasMaterialType,leather
41740.jpg,hasMaterialType,leather
41740.jpg,hasLength,low-heeled
41740.jpg,hasSilhouette,pointed toe
41740.jpg,belongsToCategory,lowerbody
41740.jpg,depicts,shoes
26636.jpg,hasPattern,striped
26636.jpg,hasFabricTreatment,suede finish
26636.jpg,hasLeatherType,full-grain leather
26636.jpg,hasMaterialType,leather
26636.jpg,hasOpeningType,lace-up closure
26636.jpg,hasLength,ankle-high boots
26636.jpg,hasSilhouette,pointed toe
26636.jpg,belongsToCategory,lowerbody
26636.jpg,depicts,shoes
23243.jpg,hasPattern,striped
23243.jpg,hasMaterialType,leather
23243.jpg,hasOpeningType,closed toe
23243.jpg,hasSleeveType,short-sleeve
23243.jpg,hasNeckline,round neck
23243.jpg,hasLength,short
23243.jpg,hasSilhouette,pointed toe
23243.jpg,belongsToCategory,lowerbody
23243.jpg,depicts,shoes
7382.jpg,hasMaterialType,leather
7382.jpg,hasSleeveType,sleeveless
7382.jpg,hasNeckline,no neckline
7382.jpg,hasLapelType,lapelless
7382.jpg,hasLength,ankle length
7382.jpg,hasSilhouette,pointed toe
7382.jpg,belongsToCategory,lowerbody
7382.jpg,depicts,shoes
6378.jpg,hasPattern,striped
6378.jpg,hasMaterialType,leather
6378.jpg,hasOpeningType,zipper
6378.jpg,hasPocketType,side pockets
6378.jpg,hasSleeveType,long-sleeve
6378.jpg,hasNeckline,round neckline
6378.jpg,hasLength,ankle boots
6378.jpg,hasSilhouette,pointed toe
6378.jpg,belongsToCategory,lowerbody
6378.jpg,depicts,shoes
39210.jpg,hasPattern,plain weave
39210.jpg,hasFabricTreatment,suede
39210.jpg,hasLeatherType,full grain leather
39210.jpg,hasMaterialType,leather
39210.jpg,hasOpeningType,lace-up
39210.jpg,hasNeckline,round neck
39210.jpg,hasLength,low-top
39210.jpg,hasSilhouette,pointed toe
39210.jpg,belongsToCategory,lowerbody
39210.jpg,depicts,shoes
