product1,product2,shared_attributes
59060.jpg,22036.jpg,13
46281.jpg,22036.jpg,13
59918.jpg,22036.jpg,13
23226.jpg,22036.jpg,13
59920.jpg,22036.jpg,13
24159.jpg,45856.jpg,13
28966.jpg,45856.jpg,13
45856.jpg,24159.jpg,13
28966.jpg,24159.jpg,13
20118.jpg,22071.jpg,13
53841.jpg,22071.jpg,13
22071.jpg,20118.jpg,13
53841.jpg,20118.jpg,13
59926.jpg,20118.jpg,13
22036.jpg,59060.jpg,13
46281.jpg,59060.jpg,13
59918.jpg,59060.jpg,13
23226.jpg,59060.jpg,13
59920.jpg,59060.jpg,13
22036.jpg,46281.jpg,13
59060.jpg,46281.jpg,13
59918.jpg,46281.jpg,13
23226.jpg,46281.jpg,13
59920.jpg,46281.jpg,13
22071.jpg,53841.jpg,13
20118.jpg,53841.jpg,13
45723.jpg,53841.jpg,13
59372.jpg,53841.jpg,13
45856.jpg,28966.jpg,13
24159.jpg,28966.jpg,13
22036.jpg,59918.jpg,13
59060.jpg,59918.jpg,13
46281.jpg,59918.jpg,13
23226.jpg,59918.jpg,13
59920.jpg,59918.jpg,13
20118.jpg,59926.jpg,13
53841.jpg,45723.jpg,13
59372.jpg,45723.jpg,13
22036.jpg,23226.jpg,13
59060.jpg,23226.jpg,13
46281.jpg,23226.jpg,13
59918.jpg,23226.jpg,13
59920.jpg,23226.jpg,13
22036.jpg,59920.jpg,13
59060.jpg,59920.jpg,13
46281.jpg,59920.jpg,13
59918.jpg,59920.jpg,13
23226.jpg,59920.jpg,13
53841.jpg,59372.jpg,13
45723.jpg,59372.jpg,13
15830.jpg,21896.jpg,12
22036.jpg,21896.jpg,12
20096.jpg,21896.jpg,12
22071.jpg,21896.jpg,12
20118.jpg,21896.jpg,12
59060.jpg,21896.jpg,12
46281.jpg,21896.jpg,12
28877.jpg,21896.jpg,12
53841.jpg,21896.jpg,12
59918.jpg,21896.jpg,12
59926.jpg,21896.jpg,12
45723.jpg,21896.jpg,12
23226.jpg,21896.jpg,12
59920.jpg,21896.jpg,12
11557.jpg,21896.jpg,12
59372.jpg,21896.jpg,12
22766.jpg,21896.jpg,12
45856.jpg,45845.jpg,12
24159.jpg,45845.jpg,12
28966.jpg,45845.jpg,12
53388.jpg,45845.jpg,12
21896.jpg,15830.jpg,12
24373.jpg,15830.jpg,12
36827.jpg,15830.jpg,12
22071.jpg,15830.jpg,12
20118.jpg,15830.jpg,12
53841.jpg,15830.jpg,12
24369.jpg,15830.jpg,12
20112.jpg,15830.jpg,12
45725.jpg,15830.jpg,12
53411.jpg,22020.jpg,12
20112.jpg,22020.jpg,12
15830.jpg,24373.jpg,12
36827.jpg,24373.jpg,12
24369.jpg,24373.jpg,12
20112.jpg,24373.jpg,12
21896.jpg,22036.jpg,12
45856.jpg,22036.jpg,12
24159.jpg,22036.jpg,12
20096.jpg,22036.jpg,12
22071.jpg,22036.jpg,12
20118.jpg,22036.jpg,12
28877.jpg,22036.jpg,12
53841.jpg,22036.jpg,12
28966.jpg,22036.jpg,12
59926.jpg,22036.jpg,12
45723.jpg,22036.jpg,12
11557.jpg,22036.jpg,12
20112.jpg,22036.jpg,12
59372.jpg,22036.jpg,12
22766.jpg,22036.jpg,12
28688.jpg,28704.jpg,12
45856.jpg,37929.jpg,12
24159.jpg,37929.jpg,12
28966.jpg,37929.jpg,12
22020.jpg,53411.jpg,12
45856.jpg,53411.jpg,12
24159.jpg,53411.jpg,12
28966.jpg,53411.jpg,12
15830.jpg,36827.jpg,12
24373.jpg,36827.jpg,12
24369.jpg,36827.jpg,12
20112.jpg,36827.jpg,12
28704.jpg,28688.jpg,12
15830.jpg,45725.jpg,12
45845.jpg,45856.jpg,12
22036.jpg,45856.jpg,12
37929.jpg,45856.jpg,12
53411.jpg,45856.jpg,12
59060.jpg,45856.jpg,12
46281.jpg,45856.jpg,12
59918.jpg,45856.jpg,12
23226.jpg,45856.jpg,12
59920.jpg,45856.jpg,12
20112.jpg,45856.jpg,12
53388.jpg,45856.jpg,12
45845.jpg,24159.jpg,12
22036.jpg,24159.jpg,12
37929.jpg,24159.jpg,12
53411.jpg,24159.jpg,12
59060.jpg,24159.jpg,12
46281.jpg,24159.jpg,12
59918.jpg,24159.jpg,12
23226.jpg,24159.jpg,12
59920.jpg,24159.jpg,12
20112.jpg,24159.jpg,12
53388.jpg,24159.jpg,12
21896.jpg,20096.jpg,12
22036.jpg,20096.jpg,12
22071.jpg,20096.jpg,12
20118.jpg,20096.jpg,12
59060.jpg,20096.jpg,12
46281.jpg,20096.jpg,12
28877.jpg,20096.jpg,12
53841.jpg,20096.jpg,12
59918.jpg,20096.jpg,12
59926.jpg,20096.jpg,12
