product,relationship,attribute
11246.jpg,hasPattern,solid color
11246.jpg,hasFabricTreatment,plain weave
11246.jpg,hasMaterialType,cotton
11246.jpg,hasSleeveType,long-sleeve
11246.jpg,hasNeckline,round neckline
11246.jpg,hasCollarType,crew-neck
11246.jpg,hasLength,hip length
11246.jpg,hasWaistline,natural waistline
11246.jpg,hasSilhouette,straight
11246.jpg,belongsToCategory,upperbody
11246.jpg,depicts,sweatshirt
38952.jpg,hasFabricTreatment,unbleached
38952.jpg,hasMaterialType,cotton
38952.jpg,hasSleeveType,short-sleeve
38952.jpg,hasNeckline,round neck
38952.jpg,hasCollarType,crew-neck
38952.jpg,hasLength,short
38952.jpg,hasWaistline,natural-waist
38952.jpg,hasSilhouette,regular fit
38952.jpg,belongsToCategory,upperbody
38952.jpg,depicts,t-shirt
40383.jpg,hasMaterialType,cotton
40383.jpg,hasOpeningType,crew-neck
40383.jpg,hasSleeveType,short-sleeve
40383.jpg,hasNeckline,crew-neck
40383.jpg,hasCollarType,crew-neck
40383.jpg,hasLength,short
40383.jpg,hasWaistline,high-waisted
40383.jpg,hasSilhouette,a-line
40383.jpg,belongsToCategory,upperbody
40383.jpg,depicts,t-shirt
57768.jpg,hasPattern,solid color
57768.jpg,hasFabricTreatment,brushed for softness
57768.jpg,hasMaterialType,cotton blend
57768.jpg,hasOpeningType,button front
57768.jpg,hasPocketType,side pockets
57768.jpg,hasSleeveType,long-sleeve
57768.jpg,hasNeckline,crew neck
57768.jpg,hasCollarType,crew-neck
57768.jpg,hasLength,regular length
57768.jpg,hasSilhouette,crew-neck
57768.jpg,hasNickname,hoodie
57768.jpg,belongsToCategory,upperbody
57768.jpg,depicts,sweatshirt
11583.jpg,hasAnimalPattern,no
11583.jpg,hasPattern,floral
11583.jpg,hasFabricTreatment,printed
11583.jpg,hasMaterialType,cotton
11583.jpg,hasOpeningType,button front
11583.jpg,hasSleeveType,short-sleeve
11583.jpg,hasNeckline,v-neck
11583.jpg,hasLength,knee-length
11583.jpg,hasWaistline,natural-waist
11583.jpg,hasSilhouette,a-line
11583.jpg,hasNickname,floral dress
11583.jpg,belongsToCategory,upperbody
11583.jpg,depicts,dress
50332.jpg,hasPattern,floral
50332.jpg,hasFabricTreatment,printed
50332.jpg,hasMaterialType,cotton
50332.jpg,hasOpeningType,side opening
50332.jpg,hasSleeveType,elbow-length sleeves
50332.jpg,hasNeckline,crew neckline
50332.jpg,hasCollarType,crew-neck
50332.jpg,hasLength,knee-length
50332.jpg,hasWaistline,natural-waist
50332.jpg,hasSilhouette,a-line
50332.jpg,belongsToCategory,upperbody
50332.jpg,depicts,dress
13225.jpg,hasPattern,solid color
13225.jpg,hasFabricTreatment,brushed finish
13225.jpg,hasMaterialType,cotton blend
13225.jpg,hasOpeningType,zipper
13225.jpg,hasPocketType,side pockets
13225.jpg,hasSleeveType,long-sleeve
