product,relationship,attribute
30769.jpg,hasPattern,solid color
30769.jpg,hasFabricTreatment,plain weave
30769.jpg,hasMaterialType,cotton
30769.jpg,hasOpeningType,button front opening
30769.jpg,hasSleeveType,long-sleeve
30769.jpg,hasNeckline,v-neckline
30769.jpg,hasCollarType,mandarin-collar
30769.jpg,hasLength,knee-length
30769.jpg,hasWaistline,natural waistline
30769.jpg,hasSilhouette,straight
30769.jpg,belongsToCategory,upperbody
30769.jpg,depicts,shirt
9646.jpg,hasFabricTreatment,plain weave
9646.jpg,hasMaterialType,cotton
9646.jpg,hasSleeveType,long-sleeve
9646.jpg,hasNeckline,crew neckline
9646.jpg,hasCollarType,spread-collar
9646.jpg,hasLength,midi
9646.jpg,hasWaistline,natural waistline
9646.jpg,hasSilhouette,straight
9646.jpg,belongsToCategory,upperbody
9646.jpg,depicts,shirt
14054.jpg,hasPattern,plaid pattern
14054.jpg,hasMaterialType,cotton
14054.jpg,hasOpeningType,front opening
14054.jpg,hasPocketType,patch pockets
14054.jpg,hasSleeveType,long-sleeve
14054.jpg,hasNeckline,classic collar neckline
14054.jpg,hasCollarType,spread-collar
14054.jpg,hasLength,regular length
14054.jpg,hasWaistline,natural waistline
14054.jpg,hasSilhouette,straight
14054.jpg,belongsToCategory,upperbody
14054.jpg,depicts,shirt
13662.jpg,hasPattern,striped pattern
13662.jpg,hasFabricTreatment,plain weave
13662.jpg,hasMaterialType,cotton
13662.jpg,hasOpeningType,button front opening
13662.jpg,hasSleeveType,long-sleeve
13662.jpg,hasNeckline,straight neckline
13662.jpg,hasCollarType,pointed-collar
13662.jpg,hasLength,full length
13662.jpg,hasWaistline,natural waistline
13662.jpg,hasSilhouette,straight
13662.jpg,belongsToCategory,upperbody
13662.jpg,depicts,shirt
32930.jpg,hasMaterialType,cotton
32930.jpg,hasSleeveType,long-sleeve
32930.jpg,hasNeckline,v-neck
32930.jpg,hasLength,long
32930.jpg,hasWaistline,natural
32930.jpg,hasSilhouette,straight
32930.jpg,belongsToCategory,upperbody
32930.jpg,depicts,shirt
14316.jpg,hasMaterialType,cotton material
14316.jpg,hasSleeveType,long-sleeve
14316.jpg,hasNeckline,crew neckline
14316.jpg,hasCollarType,crew neck collar
14316.jpg,hasLength,long
14316.jpg,hasWaistline,natural waistline
14316.jpg,hasSilhouette,straight
14316.jpg,belongsToCategory,upperbody
14316.jpg,depicts,sweatshirt
13737.jpg,hasPattern,checkered pattern
13737.jpg,hasFabricTreatment,plain weave
13737.jpg,hasMaterialType,cotton
13737.jpg,hasOpeningType,button front opening
13737.jpg,hasPocketType,side pockets
13737.jpg,hasSleeveType,long-sleeve
13737.jpg,hasNeckline,classic spread collar
13737.jpg,hasLapelType,notch lapel
13737.jpg,hasCollarType,pointed-collar
13737.jpg,hasLength,full length
13737.jpg,hasWaistline,natural
13737.jpg,hasSilhouette,straight
13737.jpg,belongsToCategory,upperbody
13737.jpg,depicts,shirt
33963.jpg,hasPattern,solid color
33963.jpg,hasFabricTreatment,plain weave
33963.jpg,hasMaterialType,cotton fabric
33963.jpg,hasPocketType,side pockets
33963.jpg,hasSleeveType,long-sleeve
33963.jpg,hasNeckline,v-neckline
33963.jpg,hasCollarType,v-neck
33963.jpg,hasLength,knee-length
33963.jpg,hasWaistline,natural-waist
33963.jpg,hasSilhouette,straight
33963.jpg,belongsToCategory,upperbody
33963.jpg,depicts,shirt
19619.jpg,hasMaterialType,cotton material
19619.jpg,hasSleeveType,long-sleeve
19619.jpg,hasNeckline,v-neck
19619.jpg,hasCollarType,crew neck collar
19619.jpg,hasLength,hip-length
19619.jpg,hasWaistline,natural waistline
19619.jpg,hasSilhouette,straight
19619.jpg,belongsToCategory,upperbody
19619.jpg,depicts,t-shirt
12047.jpg,hasPattern,plaid pattern
12047.jpg,hasLeatherType,no leather type
12047.jpg,hasMaterialType,cotton material
12047.jpg,hasOpeningType,button front opening
12047.jpg,hasPocketType,chest pockets
12047.jpg,hasSleeveType,long-sleeve
12047.jpg,hasNeckline,v-neckline
12047.jpg,hasLapelType,pointed lapel
12047.jpg,hasCollarType,spread-collar
12047.jpg,hasLength,long
12047.jpg,hasWaistline,natural waistline
12047.jpg,hasSilhouette,straight
12047.jpg,belongsToCategory,upperbody
12047.jpg,depicts,shirt
9427.jpg,hasPattern,solid pattern
9427.jpg,hasFabricTreatment,plain weave fabric treatment
9427.jpg,hasMaterialType,cotton material
9427.jpg,hasOpeningType,button front opening
9427.jpg,hasSleeveType,long-sleeve
9427.jpg,hasNeckline,classic collar neckline
9427.jpg,hasCollarType,pointed-collar
9427.jpg,hasLength,long
9427.jpg,hasWaistline,natural waistline
9427.jpg,hasSilhouette,straight
9427.jpg,belongsToCategory,upperbody
9427.jpg,depicts,shirt
32759.jpg,hasPattern,striped
32759.jpg,hasFabricTreatment,plain weave
32759.jpg,hasMaterialType,cotton
32759.jpg,hasOpeningType,button front
32759.jpg,hasPocketType,side pocket
32759.jpg,hasSleeveType,long-sleeve
32759.jpg,hasNeckline,v-neck
32759.jpg,hasCollarType,pointed
32759.jpg,hasLength,regular
32759.jpg,hasWaistline,natural
32759.jpg,hasSilhouette,straight
32759.jpg,belongsToCategory,upperbody
32759.jpg,depicts,shirt
31141.jpg,hasPattern,solid color pattern
31141.jpg,hasFabricTreatment,non-treated fabric
31141.jpg,hasLeatherType,none leather type
31141.jpg,hasMaterialType,cotton material
31141.jpg,hasOpeningType,button front opening
31141.jpg,hasPocketType,side pocket
31141.jpg,hasSleeveType,long-sleeve
31141.jpg,hasNeckline,point collar neckline
31141.jpg,hasLapelType,notch lapel
31141.jpg,hasCollarType,spread-collar
31141.jpg,hasLength,full length
31141.jpg,hasWaistline,natural waistline
31141.jpg,hasSilhouette,straight
31141.jpg,belongsToCategory,upperbody
31141.jpg,depicts,shirt
32395.jpg,hasPattern,striped
32395.jpg,hasFabricTreatment,plain weave
32395.jpg,hasMaterialType,cotton
32395.jpg,hasSleeveType,long-sleeve
32395.jpg,hasNeckline,notch
32395.jpg,hasCollarType,pointed-collar
32395.jpg,hasLength,full length
32395.jpg,hasWaistline,natural
32395.jpg,hasSilhouette,straight
32395.jpg,belongsToCategory,upperbody
32395.jpg,depicts,shirt
48091.jpg,hasSleeveType,long-sleeve
48091.jpg,hasNeckline,v-neck
48091.jpg,hasLength,regular length
48091.jpg,hasWaistline,natural waistline
48091.jpg,hasSilhouette,straight
48091.jpg,belongsToCategory,upperbody
48091.jpg,depicts,shirt
16350.jpg,hasPattern,striped
16350.jpg,hasFabricTreatment,plain weave
16350.jpg,hasMaterialType,cotton
16350.jpg,hasOpeningType,button front opening
16350.jpg,hasPocketType,patch pockets
16350.jpg,hasSleeveType,long-sleeve
16350.jpg,hasNeckline,pointed neckline
16350.jpg,hasLapelType,notch lapel
16350.jpg,hasCollarType,spread-collar
16350.jpg,hasLength,regular length
16350.jpg,hasWaistline,natural waistline
16350.jpg,hasSilhouette,straight
16350.jpg,belongsToCategory,upperbody
16350.jpg,depicts,shirt
9653.jpg,hasPattern,striped pattern
9653.jpg,hasFabricTreatment,plain weave
9653.jpg,hasMaterialType,cotton
9653.jpg,hasOpeningType,button front opening
9653.jpg,hasPocketType,patch pockets
9653.jpg,hasSleeveType,long-sleeve
9653.jpg,hasNeckline,spread collar
9653.jpg,hasCollarType,pointed-collar
9653.jpg,hasLength,long
9653.jpg,hasWaistline,natural waistline
9653.jpg,hasSilhouette,straight
9653.jpg,belongsToCategory,upperbody
9653.jpg,depicts,shirt
11011.jpg,hasAnimalPattern,zebra print
11011.jpg,hasPattern,striped pattern
11011.jpg,hasFabricTreatment,plain weave
11011.jpg,hasMaterialType,cotton
11011.jpg,hasOpeningType,button front opening
11011.jpg,hasPocketType,patch pockets
11011.jpg,hasSleeveType,long-sleeve
11011.jpg,hasNeckline,pointed neckline
11011.jpg,hasCollarType,notch-collar
11011.jpg,hasLength,above the knee length
11011.jpg,hasWaistline,natural waistline
11011.jpg,hasSilhouette,straight
11011.jpg,belongsToCategory,upperbody
11011.jpg,depicts,shirt
11075.jpg,hasPattern,striped pattern
11075.jpg,hasLeatherType,no leather type
11075.jpg,hasMaterialType,acrylic material
11075.jpg,hasOpeningType,button front opening
11075.jpg,hasPocketType,no pocket
11075.jpg,hasSleeveType,long-sleeve
11075.jpg,hasNeckline,v-neckline
11075.jpg,hasCollarType,v-neck
11075.jpg,hasLength,above the knee length
11075.jpg,hasWaistline,natural waistline
11075.jpg,hasSilhouette,a-line
11075.jpg,belongsToCategory,upperbody
11075.jpg,depicts,sweater
30780.jpg,hasPattern,striped pattern
30780.jpg,hasFabricTreatment,plain weave
30780.jpg,hasMaterialType,cotton
30780.jpg,hasOpeningType,button front
30780.jpg,hasSleeveType,long-sleeve
30780.jpg,hasNeckline,v-neck
30780.jpg,hasCollarType,mandarin-collar
30780.jpg,hasLength,regular length
30780.jpg,hasWaistline,natural waistline
30780.jpg,hasSilhouette,straight
30780.jpg,belongsToCategory,upperbody
30780.jpg,depicts,shirt
32196.jpg,hasPattern,striped
32196.jpg,hasMaterialType,cotton
32196.jpg,hasOpeningType,button
32196.jpg,hasPocketType,patch pockets
32196.jpg,hasSleeveType,long-sleeve
32196.jpg,hasNeckline,v-neck
32196.jpg,hasCollarType,mandarin-collar
32196.jpg,hasLength,knee-length
32196.jpg,hasWaistline,natural
32196.jpg,hasSilhouette,straight
32196.jpg,belongsToCategory,upperbody
32196.jpg,depicts,shirt
7467.jpg,hasPattern,striped pattern
7467.jpg,hasFabricTreatment,perforated fabric treatment
7467.jpg,hasMaterialType,cotton material
7467.jpg,hasOpeningType,button front opening
7467.jpg,hasSleeveType,short-sleeve
7467.jpg,hasNeckline,v-neckline
7467.jpg,hasCollarType,v-neck
7467.jpg,hasLength,short
7467.jpg,hasWaistline,natural waistline
7467.jpg,hasSilhouette,straight
7467.jpg,belongsToCategory,upperbody
7467.jpg,depicts,shirt
9152.jpg,hasPattern,plaid
9152.jpg,hasSleeveType,long-sleeve
9152.jpg,hasNeckline,v-neck
9152.jpg,hasLapelType,lapelless
9152.jpg,hasLength,midi
9152.jpg,hasWaistline,natural
9152.jpg,hasSilhouette,straight
9152.jpg,belongsToCategory,upperbody
9152.jpg,depicts,shirt
14053.jpg,hasPattern,plaid pattern
14053.jpg,hasFabricTreatment,twill weave
14053.jpg,hasMaterialType,cotton material
14053.jpg,hasOpeningType,button
14053.jpg,hasPocketType,chest pocket
14053.jpg,hasSleeveType,long-sleeve
14053.jpg,hasNeckline,pointed neckline
14053.jpg,hasCollarType,spread-collar
14053.jpg,hasLength,long
14053.jpg,hasWaistline,natural waistline
14053.jpg,hasSilhouette,straight
14053.jpg,belongsToCategory,upperbody
14053.jpg,depicts,shirt
32203.jpg,hasPattern,striped
32203.jpg,hasMaterialType,cotton
32203.jpg,hasOpeningType,button front
32203.jpg,hasSleeveType,long-sleeve
32203.jpg,hasNeckline,v-neck
32203.jpg,hasCollarType,mandarin-collar
32203.jpg,hasLength,knee-length
32203.jpg,hasWaistline,natural
32203.jpg,hasSilhouette,straight
32203.jpg,belongsToCategory,upperbody
32203.jpg,depicts,shirt
17750.jpg,hasPattern,striped pattern
17750.jpg,hasMaterialType,cotton material
17750.jpg,hasOpeningType,button front opening
17750.jpg,hasPocketType,chest pocket
17750.jpg,hasSleeveType,long-sleeve
17750.jpg,hasNeckline,pointed neckline
17750.jpg,hasCollarType,spread-collar
17750.jpg,hasLength,long
17750.jpg,hasWaistline,natural waistline
17750.jpg,hasSilhouette,straight
17750.jpg,belongsToCategory,upperbody
17750.jpg,depicts,shirt
21889.jpg,hasPattern,floral
21889.jpg,hasFabricTreatment,plain weave
21889.jpg,hasMaterialType,cotton
21889.jpg,hasOpeningType,hidden opening
21889.jpg,hasSleeveType,long-sleeve
21889.jpg,hasNeckline,v-neck
21889.jpg,hasCollarType,v-neck
21889.jpg,hasLength,above the knee length
21889.jpg,hasWaistline,natural waistline
21889.jpg,hasSilhouette,a-line
21889.jpg,belongsToCategory,upperbody
21889.jpg,depicts,shirt
17569.jpg,hasPattern,striped pattern
17569.jpg,hasFabricTreatment,plain weave
17569.jpg,hasMaterialType,cotton
17569.jpg,hasOpeningType,button front opening
17569.jpg,hasSleeveType,long-sleeve
17569.jpg,hasNeckline,v-neckline
17569.jpg,hasCollarType,pointed-collar
17569.jpg,hasLength,long
17569.jpg,hasWaistline,natural waistline
17569.jpg,hasSilhouette,straight
17569.jpg,belongsToCategory,upperbody
17569.jpg,depicts,shirt
5741.jpg,hasPattern,striped
5741.jpg,hasMaterialType,cotton
5741.jpg,hasOpeningType,buttons
5741.jpg,hasSleeveType,long-sleeve
5741.jpg,hasNeckline,v-neck
5741.jpg,hasCollarType,v-neck
5741.jpg,hasLength,long
5741.jpg,hasWaistline,natural
5741.jpg,hasSilhouette,straight
5741.jpg,belongsToCategory,upperbody
5741.jpg,depicts,shirt
14047.jpg,hasPattern,plaid
14047.jpg,hasMaterialType,cotton
14047.jpg,hasOpeningType,button
14047.jpg,hasPocketType,patch pockets
14047.jpg,hasSleeveType,long-sleeve
14047.jpg,hasNeckline,v-neck
14047.jpg,hasCollarType,pointed-collar
14047.jpg,hasLength,regular length
14047.jpg,hasWaistline,natural
14047.jpg,hasSilhouette,straight
14047.jpg,belongsToCategory,upperbody
14047.jpg,depicts,shirt
17153.jpg,hasFabricTreatment,plain weave
17153.jpg,hasLeatherType,no leather
17153.jpg,hasMaterialType,cotton
17153.jpg,hasOpeningType,front opening
17153.jpg,hasSleeveType,long-sleeve
17153.jpg,hasNeckline,round neckline
17153.jpg,hasCollarType,crew neck collar
17153.jpg,hasLength,above the knee length
17153.jpg,hasWaistline,natural waistline
17153.jpg,hasSilhouette,straight
17153.jpg,belongsToCategory,upperbody
17153.jpg,depicts,shirt
30763.jpg,hasPattern,solid color
30763.jpg,hasFabricTreatment,plain weave
30763.jpg,hasMaterialType,cotton
30763.jpg,hasOpeningType,button front
30763.jpg,hasSleeveType,long-sleeve
30763.jpg,hasNeckline,v-neck
30763.jpg,hasCollarType,v-neck
30763.jpg,hasLength,knee-length
30763.jpg,hasWaistline,natural-waist
30763.jpg,hasSilhouette,straight
30763.jpg,belongsToCategory,upperbody
30763.jpg,depicts,shirt
32502.jpg,hasPattern,striped
32502.jpg,hasFabricTreatment,plain weave
32502.jpg,hasMaterialType,cotton
32502.jpg,hasOpeningType,button front
32502.jpg,hasSleeveType,long-sleeve
32502.jpg,hasNeckline,v-neck
32502.jpg,hasCollarType,pointed-collar
32502.jpg,hasLength,long
32502.jpg,hasWaistline,natural
32502.jpg,hasSilhouette,straight
32502.jpg,belongsToCategory,upperbody
32502.jpg,depicts,shirt
14524.jpg,hasPattern,striped pattern
14524.jpg,hasFabricTreatment,no special treatment
14524.jpg,hasMaterialType,cotton material
14524.jpg,hasOpeningType,button front opening
14524.jpg,hasPocketType,patch pockets
14524.jpg,hasSleeveType,long-sleeve
14524.jpg,hasNeckline,classic neckline
14524.jpg,hasCollarType,pointed-collar
14524.jpg,hasLength,long
14524.jpg,hasWaistline,natural waistline
14524.jpg,hasSilhouette,straight
14524.jpg,belongsToCategory,upperbody
14524.jpg,depicts,shirt
25524.jpg,hasPattern,striped
25524.jpg,hasFabricTreatment,unfinished seams
25524.jpg,hasMaterialType,cotton
25524.jpg,hasOpeningType,button front
25524.jpg,hasSleeveType,long-sleeve
25524.jpg,hasNeckline,v-neck
25524.jpg,hasLapelType,notch lapel
25524.jpg,hasCollarType,pointed-collar
25524.jpg,hasLength,midi
25524.jpg,hasWaistline,natural waistline
25524.jpg,hasSilhouette,straight
25524.jpg,belongsToCategory,upperbody
25524.jpg,depicts,shirt
18645.jpg,hasMaterialType,cotton
18645.jpg,hasOpeningType,button-front opening
18645.jpg,hasPocketType,slanted pockets
18645.jpg,hasSleeveType,long-sleeve
18645.jpg,hasNeckline,v-neck
18645.jpg,hasLength,regular length
18645.jpg,hasWaistline,natural waistline
18645.jpg,hasSilhouette,straight
18645.jpg,belongsToCategory,upperbody
18645.jpg,depicts,shirt
11482.jpg,hasPattern,checkered pattern
11482.jpg,hasFabricTreatment,unbleached
11482.jpg,hasMaterialType,cotton
11482.jpg,hasOpeningType,button opening type
11482.jpg,hasSleeveType,long-sleeve
11482.jpg,hasNeckline,v neckline
11482.jpg,hasLapelType,notch lapel type
