product,relationship,attribute
9651.jpg,hasPattern,plaid
9651.jpg,hasFabricTreatment,plain weave
9651.jpg,hasMaterialType,cotton
9651.jpg,hasOpeningType,button
9651.jpg,hasPocketType,chest
9651.jpg,hasSleeveType,short
9651.jpg,hasNeckline,classic
9651.jpg,hasCollarType,pointed
9651.jpg,hasLength,regular
9651.jpg,hasWaistline,natural
9651.jpg,hasSilhouette,straight
9651.jpg,belongsToCategory,upperbody
9651.jpg,depicts,shirt
9709.jpg,hasPattern,plaid
9709.jpg,hasFabricTreatment,plain weave
9709.jpg,hasMaterialType,cotton
9709.jpg,hasOpeningType,button
9709.jpg,hasPocketType,chest pocket
9709.jpg,hasSleeveType,short
9709.jpg,hasNeckline,classic
9709.jpg,hasCollarType,button-down
9709.jpg,hasLength,short
9709.jpg,hasWaistline,natural
9709.jpg,hasSilhouette,straight
9709.jpg,belongsToCategory,upperbody
9709.jpg,depicts,shirt
46397.jpg,hasPattern,plaid
46397.jpg,hasMaterialType,cotton
46397.jpg,hasOpeningType,button
46397.jpg,hasPocketType,patch pockets
46397.jpg,hasSleeveType,long-sleeve
46397.jpg,hasNeckline,crew-neck
46397.jpg,hasCollarType,pointed
46397.jpg,hasLength,short
46397.jpg,hasWaistline,natural
46397.jpg,hasSilhouette,fitted
46397.jpg,belongsToCategory,upperbody
46397.jpg,depicts,shirt
13416.jpg,hasPattern,checked
13416.jpg,hasFabricTreatment,plain weave
13416.jpg,hasMaterialType,cotton
13416.jpg,hasOpeningType,buttons
13416.jpg,hasSleeveType,long
13416.jpg,hasNeckline,pointed
13416.jpg,hasCollarType,pointed
13416.jpg,hasLength,regular
13416.jpg,hasWaistline,natural
13416.jpg,hasSilhouette,straight
13416.jpg,belongsToCategory,upperbody
13416.jpg,depicts,shirt
16038.jpg,hasPattern,striped
16038.jpg,hasMaterialType,cotton
16038.jpg,hasOpeningType,button
16038.jpg,hasPocketType,slant
16038.jpg,hasSleeveType,short
16038.jpg,hasNeckline,classic
16038.jpg,hasCollarType,pointed
16038.jpg,hasLength,regular
16038.jpg,hasWaistline,natural
16038.jpg,hasSilhouette,straight
16038.jpg,belongsToCategory,upperbody
16038.jpg,depicts,shirt
44310.jpg,hasPattern,plaid pattern
44310.jpg,hasFabricTreatment,brushed cotton
44310.jpg,hasMaterialType,cotton
44310.jpg,hasOpeningType,button-front opening
44310.jpg,hasPocketType,chest pocket
44310.jpg,hasSleeveType,long-sleeve
44310.jpg,hasNeckline,pointed collar
44310.jpg,hasCollarType,classic collar
44310.jpg,hasLength,short sleeves
44310.jpg,hasWaistline,natural-waist
44310.jpg,hasSilhouette,regular fit
44310.jpg,belongsToCategory,upperbody
44310.jpg,depicts,shirt
19559.jpg,hasMaterialType,cotton
19559.jpg,hasSleeveType,long-sleeve
19559.jpg,hasWaistline,natural-waist
19559.jpg,hasLength,full length
19559.jpg,hasSilhouette,regular fit
19559.jpg,belongsToCategory,upperbody
19559.jpg,depicts,shirt
11064.jpg,hasPattern,checkered
11064.jpg,hasFabricTreatment,perforated
11064.jpg,hasMaterialType,cotton
11064.jpg,hasOpeningType,button
11064.jpg,hasPocketType,chest pocket
11064.jpg,hasSleeveType,long-sleeve
11064.jpg,hasNeckline,classic
11064.jpg,hasCollarType,pointed-collar
11064.jpg,hasLength,long
11064.jpg,hasWaistline,natural
11064.jpg,hasSilhouette,straight
11064.jpg,belongsToCategory,upperbody
11064.jpg,depicts,shirt
31049.jpg,hasPattern,striped
31049.jpg,hasFabricTreatment,solid
31049.jpg,hasMaterialType,cotton
31049.jpg,hasOpeningType,button
31049.jpg,hasSleeveType,short
31049.jpg,hasNeckline,classic
31049.jpg,hasCollarType,pointed
31049.jpg,hasLength,short
31049.jpg,hasWaistline,natural
31049.jpg,hasSilhouette,straight
31049.jpg,belongsToCategory,upperbody
31049.jpg,depicts,shirt
8778.jpg,hasPattern,striped
8778.jpg,hasFabricTreatment,perforated
8778.jpg,hasMaterialType,cotton
8778.jpg,hasOpeningType,button
8778.jpg,hasPocketType,side pockets
8778.jpg,hasSleeveType,long-sleeve
8778.jpg,hasNeckline,classic
8778.jpg,hasCollarType,spread-collar
8778.jpg,hasLength,full length
8778.jpg,hasWaistline,natural
8778.jpg,hasSilhouette,tailored
8778.jpg,hasNickname,dress shirt
8778.jpg,belongsToCategory,upperbody
8778.jpg,depicts,shirt
23036.jpg,hasPattern,striped
23036.jpg,hasFabricTreatment,plain weave
23036.jpg,hasMaterialType,cotton
23036.jpg,hasOpeningType,button front
23036.jpg,hasSleeveType,long-sleeve
23036.jpg,hasNeckline,classic
