product,relationship,attribute
31816.jpg,hasMaterialType,stainless steel
31816.jpg,hasOpeningType,button
31816.jpg,hasSleeveType,long
31816.jpg,hasLength,short
31816.jpg,hasSilhouette,round
31816.jpg,hasMaterialType,metal
31816.jpg,belongsToCategory,upperbody
31816.jpg,depicts,watch
49880.jpg,hasPattern,solid color
49880.jpg,hasFabricTreatment,polished
49880.jpg,hasMaterialType,metal
49880.jpg,hasOpeningType,one opening
49880.jpg,hasNeckline,round
49880.jpg,hasLength,short
49880.jpg,hasSilhouette,round
49880.jpg,belongsToCategory,head
49880.jpg,depicts,watch
17426.jpg,hasFabricTreatment,polished
17426.jpg,hasMaterialType,metal
17426.jpg,hasOpeningType,round
17426.jpg,hasLength,short
17426.jpg,hasSilhouette,square
17426.jpg,belongsToCategory,upperbody
17426.jpg,depicts,watch
49861.jpg,hasMaterialType,plastic
49861.jpg,hasOpeningType,button
49861.jpg,hasSleeveType,short
49861.jpg,hasLength,short
49861.jpg,hasSilhouette,square
49861.jpg,belongsToCategory,upperbody
49861.jpg,depicts,watch
30070.jpg,hasMaterialType,metal
30070.jpg,hasLength,short
30070.jpg,hasSilhouette,round
30070.jpg,belongsToCategory,upperbody
30070.jpg,depicts,watch
28576.jpg,hasMaterialType,leather
28576.jpg,hasPocketType,false
28576.jpg,hasSleeveType,short
28576.jpg,hasNeckline,round
28576.jpg,hasLength,short
28576.jpg,hasSilhouette,round
28576.jpg,belongsToCategory,headwear
28576.jpg,depicts,watch
45042.jpg,hasMaterialType,leather
45042.jpg,hasOpeningType,buckle
45042.jpg,hasSleeveType,sleeveless
45042.jpg,hasNeckline,round
45042.jpg,hasLength,short
45042.jpg,hasSilhouette,round
45042.jpg,belongsToCategory,upperbody
45042.jpg,depicts,watch
22931.jpg,hasMaterialType,fabric
22931.jpg,hasSleeveType,short
22931.jpg,hasLength,short
22931.jpg,hasSilhouette,round
22931.jpg,belongsToCategory,upperbody
22931.jpg,depicts,watch
46313.jpg,hasLeatherType,no leather
46313.jpg,hasMaterialType,metal
46313.jpg,hasLength,short
46313.jpg,hasSilhouette,round
46313.jpg,belongsToCategory,upperbody
46313.jpg,depicts,watch
43169.jpg,hasPattern,solid color
43169.jpg,hasFabricTreatment,polished
43169.jpg,hasMaterialType,metal
43169.jpg,hasOpeningType,buckle closure
43169.jpg,hasSleeveType,sleeveless
43169.jpg,hasLength,short
43169.jpg,hasSilhouette,rectangular
43169.jpg,belongsToCategory,upperbody
43169.jpg,depicts,watch
32307.jpg,hasFabricTreatment,polished
32307.jpg,hasMaterialType,metal
32307.jpg,hasOpeningType,button
32307.jpg,hasSleeveType,short
32307.jpg,hasNeckline,round
32307.jpg,hasLength,short
32307.jpg,hasSilhouette,round
32307.jpg,belongsToCategory,head
32307.jpg,depicts,watch
49889.jpg,hasMaterialType,rubber
49889.jpg,hasOpeningType,buckle
49889.jpg,hasSleeveType,short
49889.jpg,hasNeckline,round
49889.jpg,hasLength,short
49889.jpg,hasSilhouette,round
49889.jpg,belongsToCategory,headwear
49889.jpg,depicts,watch
40506.jpg,hasPattern,solid color
