product,relationship,attribute
52874.jpg,hasPattern,floral
52874.jpg,hasFabricTreatment,embroidery
52874.jpg,hasMaterialType,silk
52874.jpg,hasOpeningType,asymmetrical
52874.jpg,hasSleeveType,sleeveless
52874.jpg,hasNeckline,v-neck
52874.jpg,hasLength,long
52874.jpg,hasWaistline,high-waisted
52874.jpg,hasSilhouette,a-line
52874.jpg,hasNickname,sari
52874.jpg,belongsToCategory,upperbody
52874.jpg,depicts,dress
59643.jpg,hasAnimalPattern,animal print
59643.jpg,hasPattern,floral
59643.jpg,hasSleeveType,sleeveless
59643.jpg,hasNeckline,round neckline
59643.jpg,hasLapelType,lapelless
59643.jpg,hasLength,long
59643.jpg,hasWaistline,natural waistline
59643.jpg,hasSilhouette,straight
59643.jpg,belongsToCategory,upperbody
59643.jpg,depicts,saree
53057.jpg,hasPattern,floral
53057.jpg,hasMaterialType,silk
53057.jpg,hasOpeningType,button closure
53057.jpg,hasSleeveType,sleeveless
53057.jpg,hasNeckline,v-neck
53057.jpg,hasLength,long
53057.jpg,hasWaistline,natural
53057.jpg,hasSilhouette,a-line
53057.jpg,belongsToCategory,lowerbody
53057.jpg,depicts,sari
59674.jpg,hasPattern,floral
59674.jpg,hasFabricTreatment,embroidered
59674.jpg,hasMaterialType,silk
59674.jpg,hasOpeningType,front-open
59674.jpg,hasSleeveType,sleeveless
59674.jpg,hasLength,long
59674.jpg,hasWaistline,natural
59674.jpg,hasSilhouette,sheath
59674.jpg,belongsToCategory,lowerbody
59674.jpg,depicts,saree
53050.jpg,hasPattern,floral
53050.jpg,hasMaterialType,silk
53050.jpg,hasOpeningType,zipper
53050.jpg,hasSleeveType,sleeveless
53050.jpg,hasNeckline,asymmetrical
53050.jpg,hasLength,long
53050.jpg,hasWaistline,high
53050.jpg,hasSilhouette,a-line
53050.jpg,belongsToCategory,lowerbody
53050.jpg,depicts,saree
52953.jpg,hasPattern,floral
52953.jpg,hasMaterialType,silk
52953.jpg,hasLength,long
52953.jpg,hasWaistline,natural
52953.jpg,hasSilhouette,a-line
52953.jpg,belongsToCategory,upperbody
52953.jpg,depicts,sari
59594.jpg,hasPattern,floral
59594.jpg,hasFabricTreatment,embroidered
59594.jpg,hasMaterialType,silk
59594.jpg,hasOpeningType,closed front
59594.jpg,hasSleeveType,sleeveless
59594.jpg,hasNeckline,v-neck
59594.jpg,hasLength,long
59594.jpg,hasWaistline,natural
59594.jpg,hasSilhouette,a-line
59594.jpg,belongsToCategory,wholebody
59594.jpg,depicts,sari
