product,relationship,attribute
38952.jpg,hasFabricTreatment,unbleached
38952.jpg,hasMaterialType,cotton
38952.jpg,hasSleeveType,short-sleeve
38952.jpg,hasNeckline,round neck
38952.jpg,hasCollarType,crew-neck
38952.jpg,hasLength,short
38952.jpg,hasWaistline,natural-waist
38952.jpg,hasSilhouette,regular fit
38952.jpg,belongsToCategory,upperbody
38952.jpg,depicts,t-shirt
44693.jpg,hasMaterialType,cotton
44693.jpg,hasOpeningType,round neck
44693.jpg,hasSleeveType,short-sleeve
44693.jpg,hasNeckline,crew-neck
44693.jpg,hasCollarType,crew-neck
44693.jpg,hasLength,short
44693.jpg,hasWaistline,defined
44693.jpg,hasSilhouette,straight
44693.jpg,belongsToCategory,upperbody
44693.jpg,depicts,t-shirt
26387.jpg,hasPattern,plain pattern
26387.jpg,hasMaterialType,cotton
26387.jpg,hasSleeveType,short-sleeve
26387.jpg,hasNeckline,round neckline
26387.jpg,hasLapelType,non-lapelled
26387.jpg,hasCollarType,crew-neck
26387.jpg,hasLength,short
26387.jpg,hasSilhouette,straight
26387.jpg,belongsToCategory,upperbody
26387.jpg,depicts,t-shirt
31298.jpg,hasMaterialType,cotton
31298.jpg,hasOpeningType,open front
31298.jpg,hasPocketType,side pockets
31298.jpg,hasSleeveType,short-sleeve
31298.jpg,hasNeckline,crew-neck
31298.jpg,hasLapelType,lapelless
31298.jpg,hasLength,short
31298.jpg,hasWaistline,straight
31298.jpg,hasSilhouette,crew-neck
31298.jpg,belongsToCategory,upperbody
31298.jpg,depicts,t-shirt
19996.jpg,hasMaterialType,cotton
19996.jpg,hasSleeveType,short-sleeve
19996.jpg,hasNeckline,round neckline
19996.jpg,hasCollarType,crew-neck
19996.jpg,hasWaistline,natural-waist
19996.jpg,hasSilhouette,slim-fit
19996.jpg,hasMaterialType,cotton material type
19996.jpg,hasCollarType,crew neck collar type
19996.jpg,hasLength,short
19996.jpg,hasSilhouette,crew neck silhouette
19996.jpg,belongsToCategory,upperbody
19996.jpg,depicts,t-shirt
40383.jpg,hasMaterialType,cotton
40383.jpg,hasOpeningType,crew-neck
40383.jpg,hasSleeveType,short-sleeve
40383.jpg,hasNeckline,crew-neck
40383.jpg,hasCollarType,crew-neck
40383.jpg,hasLength,short
40383.jpg,hasWaistline,high-waisted
40383.jpg,hasSilhouette,a-line
40383.jpg,belongsToCategory,upperbody
40383.jpg,depicts,t-shirt
59580.jpg,hasPattern,solid color pattern
59580.jpg,hasFabricTreatment,plain weave fabric
59580.jpg,hasMaterialType,cotton
59580.jpg,hasOpeningType,zipper front
59580.jpg,hasSleeveType,short-sleeve
59580.jpg,hasNeckline,round neckline
59580.jpg,hasCollarType,crew-neck
59580.jpg,hasLength,short
