product,relationship,attribute
56180.jpg,hasMaterialType,nail polish
56180.jpg,hasLength,short
56180.jpg,hasSilhouette,square
56180.jpg,belongsToCategory,upperbody
56180.jpg,depicts,nail polish
55931.jpg,hasMaterialType,plastic
55931.jpg,hasSleeveType,sleeveless
55931.jpg,hasLength,short
55931.jpg,belongsToCategory,upperbody
55931.jpg,depicts,nail polish
55896.jpg,hasPattern,solid color
55896.jpg,hasMaterialType,gel
55896.jpg,belongsToCategory,upperbody
55896.jpg,depicts,nail polish
56519.jpg,hasLength,short
56519.jpg,hasSilhouette,pointed
56519.jpg,hasMaterialType,plastic
56519.jpg,belongsToCategory,upperbody
56519.jpg,depicts,lipstick
56519.jpg,hasOpeningType,brush
56519.jpg,hasMaterialType,gel
56519.jpg,belongsToCategory,cosmetics
56519.jpg,depicts,nail polish
57653.jpg,hasPattern,striped
57653.jpg,hasMaterialType,plastic
57653.jpg,hasNickname,nail polish
57653.jpg,belongsToCategory,lowerbody
57653.jpg,depicts,nail polish
56456.jpg,hasMaterialType,gel
56456.jpg,hasLength,short
56456.jpg,belongsToCategory,upperbody
56456.jpg,depicts,nail polish
55909.jpg,hasPattern,solid color
55909.jpg,hasFabricTreatment,matte finish
55909.jpg,hasMaterialType,glass and plastic
55909.jpg,hasOpeningType,screw cap
55909.jpg,hasLength,short
55909.jpg,hasSilhouette,cylindrical
55909.jpg,hasNickname,dark gray nail polish
55909.jpg,belongsToCategory,upper body
55909.jpg,depicts,nail polish
55859.jpg,hasMaterialType,gel
55859.jpg,hasLength,short
55859.jpg,belongsToCategory,upperbody
55859.jpg,depicts,nail polish
49130.jpg,hasMaterialType,gel
49130.jpg,hasLength,short
49130.jpg,belongsToCategory,upperbody
49130.jpg,depicts,nail polish
55920.jpg,hasLength,short
55920.jpg,hasMaterialType,plastic
55920.jpg,hasSilhouette,straight
55920.jpg,belongsToCategory,upperbody
55920.jpg,depicts,nail polish
56454.jpg,hasMaterialType,gel
56454.jpg,hasLength,short
56454.jpg,hasSilhouette,straight
56454.jpg,belongsToCategory,upperbody
56454.jpg,depicts,nail polish
55148.jpg,hasPattern,plain color
55148.jpg,hasLength,short
55148.jpg,hasSilhouette,round shape
55148.jpg,hasMaterialType,plastic
55148.jpg,belongsToCategory,upperbody
55148.jpg,depicts,nail polish
55913.jpg,hasMaterialType,plastic
55913.jpg,hasLength,short
55913.jpg,belongsToCategory,head
55913.jpg,depicts,nail polish
55391.jpg,hasMaterialType,gel
55391.jpg,hasSleeveType,sleeveless
55391.jpg,hasNeckline,no neckline
55391.jpg,hasLength,short
55391.jpg,belongsToCategory,upperbody
55391.jpg,depicts,nail polish
55124.jpg,hasMaterialType,nail polish
55124.jpg,belongsToCategory,upperbody
55124.jpg,depicts,nail polish
55878.jpg,hasMaterialType,nail polish
55878.jpg,hasOpeningType,bottle cap
55878.jpg,belongsToCategory,upperbody
55878.jpg,depicts,nail polish
57649.jpg,hasMaterialType,nail polish
57649.jpg,belongsToCategory,upperbody
57649.jpg,depicts,nail polish
55882.jpg,hasMaterialType,gel
55882.jpg,belongsToCategory,upperbody
55882.jpg,depicts,nail polish
55891.jpg,hasAnimalPattern,no
55891.jpg,hasMaterialType,gel
55891.jpg,belongsToCategory,upperbody
55891.jpg,depicts,nail polish
55186.jpg,hasFabricTreatment,glossy
55186.jpg,hasMaterialType,acrylic
55186.jpg,hasLength,short
55186.jpg,hasSilhouette,round
55186.jpg,belongsToCategory,upperbody
55186.jpg,depicts,nail polish
57655.jpg,hasPattern,solid color
57655.jpg,hasFabricTreatment,glossy
57655.jpg,hasMaterialType,plastic
57655.jpg,hasOpeningType,zipper
57655.jpg,hasPocketType,no pocket
57655.jpg,hasSleeveType,long
57655.jpg,hasNeckline,round
57655.jpg,hasLength,medium
57655.jpg,hasSilhouette,round
57655.jpg,hasNickname,nail polish
57655.jpg,belongsToCategory,upperbody
57655.jpg,depicts,nail polish
55392.jpg,hasPattern,solid color
55392.jpg,hasMaterialType,plastic
55392.jpg,hasOpeningType,bottle opening
55392.jpg,hasPocketType,non-existent
55392.jpg,hasLength,short
55392.jpg,hasWaistline,non-existent
55392.jpg,hasSilhouette,bottle-shaped
55392.jpg,belongsToCategory,upperbody
55392.jpg,depicts,nail polish
55880.jpg,hasLength,short
55880.jpg,hasSilhouette,cylindrical
55880.jpg,belongsToCategory,upperbody
55880.jpg,depicts,nail polish
55380.jpg,hasFabricTreatment,glossy
55380.jpg,hasMaterialType,plastic
55380.jpg,hasLength,short
55380.jpg,hasSilhouette,a-line
55380.jpg,belongsToCategory,upperbody
55380.jpg,depicts,nail polish
56594.jpg,hasMaterialType,plastic
56594.jpg,hasLength,short
56594.jpg,belongsToCategory,upperbody
56594.jpg,depicts,nail polish
57643.jpg,hasMaterialType,gel
57643.jpg,hasLength,short
57643.jpg,belongsToCategory,wholebody
57643.jpg,depicts,nail polish
55888.jpg,hasPattern,solid color
55888.jpg,hasFabricTreatment,high gloss
55888.jpg,hasMaterialType,gel polish
55888.jpg,hasLength,short
55888.jpg,hasWaistline,no waist
55888.jpg,hasNickname,nail polish
55888.jpg,belongsToCategory,upperbody
55888.jpg,depicts,nail polish
55840.jpg,hasMaterialType,plastic
55840.jpg,hasLength,short
55840.jpg,hasSilhouette,bell-shaped
55840.jpg,belongsToCategory,upperbody
55840.jpg,depicts,nail polish
55929.jpg,hasNickname,nail polish
