product,relationship,attribute
23698.jpg,hasMaterialType,plastic
23698.jpg,hasSilhouette,oval
23698.jpg,belongsToCategory,head
23698.jpg,depicts,glasses
38227.jpg,hasMaterialType,plastic
38227.jpg,hasSilhouette,oval
38227.jpg,belongsToCategory,head
38227.jpg,depicts,glasses
23560.jpg,hasPattern,solid color
23560.jpg,hasFabricTreatment,coated
23560.jpg,hasMaterialType,plastic
23560.jpg,hasOpeningType,closed opening
23560.jpg,hasSleeveType,sleeveless
23560.jpg,hasNeckline,no neckline
23560.jpg,hasLength,short
23560.jpg,hasSilhouette,rectangular
23560.jpg,hasNickname,sunglasses
23560.jpg,belongsToCategory,head
23560.jpg,depicts,glasses
29970.jpg,hasMaterialType,plastic
29970.jpg,hasSilhouette,oval
29970.jpg,belongsToCategory,head
29970.jpg,depicts,glasses
30677.jpg,hasPattern,gradient
30677.jpg,hasFabricTreatment,anti-reflective coating
30677.jpg,hasMaterialType,plastic
30677.jpg,hasSleeveType,short
30677.jpg,hasNeckline,round
30677.jpg,hasLength,medium
30677.jpg,hasSilhouette,aviator
30677.jpg,hasNickname,sunglasses
30677.jpg,belongsToCategory,head
30677.jpg,depicts,glasses
38228.jpg,hasMaterialType,plastic
38228.jpg,hasSilhouette,oval
38228.jpg,belongsToCategory,head
38228.jpg,depicts,glasses
28203.jpg,hasPattern,striped
28203.jpg,hasMaterialType,plastic
28203.jpg,hasLength,long
28203.jpg,hasSilhouette,aviator
28203.jpg,hasNickname,sunglasses
28203.jpg,belongsToCategory,head
28203.jpg,depicts,glasses
44076.jpg,hasMaterialType,plastic
44076.jpg,hasLength,short
44076.jpg,hasSilhouette,aviator
44076.jpg,hasNickname,sunglasses
44076.jpg,belongsToCategory,head
44076.jpg,depicts,glasses
29876.jpg,hasMaterialType,plastic
29876.jpg,hasSilhouette,aviator
29876.jpg,hasNickname,sunglasses
29876.jpg,belongsToCategory,head
29876.jpg,depicts,glasses
56137.jpg,hasFabricTreatment,coated
56137.jpg,hasMaterialType,plastic
56137.jpg,hasLength,long
56137.jpg,hasSilhouette,aviator
56137.jpg,hasNickname,sunglasses
56137.jpg,belongsToCategory,head
56137.jpg,depicts,glasses
16088.jpg,hasMaterialType,plastic
16088.jpg,hasLength,long
16088.jpg,hasSilhouette,oval
16088.jpg,belongsToCategory,head
16088.jpg,depicts,glasses
30678.jpg,hasMaterialType,plastic
30678.jpg,hasLeatherType,plastic
30678.jpg,hasSilhouette,aviator
30678.jpg,belongsToCategory,head
30678.jpg,depicts,glasses
16083.jpg,hasMaterialType,plastic
16083.jpg,hasLength,long
16083.jpg,hasSilhouette,oval
16083.jpg,belongsToCategory,head
16083.jpg,depicts,glasses
31187.jpg,hasFabricTreatment,coated
31187.jpg,hasMaterialType,plastic
31187.jpg,hasLength,short
31187.jpg,hasSilhouette,rectangular
31187.jpg,hasNickname,sunglasses
31187.jpg,belongsToCategory,head
31187.jpg,depicts,glasses
57802.jpg,hasPattern,stripe
57802.jpg,hasFabricTreatment,coated
57802.jpg,hasMaterialType,plastic
57802.jpg,hasSleeveType,long
57802.jpg,hasNeckline,round
57802.jpg,hasLength,short
57802.jpg,hasSilhouette,oval
57802.jpg,hasNickname,eyewear
57802.jpg,belongsToCategory,head
57802.jpg,depicts,glasses
30682.jpg,hasMaterialType,plastic
30682.jpg,hasSleeveType,long
30682.jpg,hasLength,short
30682.jpg,hasSilhouette,ovals
30682.jpg,hasNickname,sunglasses
30682.jpg,belongsToCategory,head
30682.jpg,depicts,glasses
29142.jpg,hasMaterialType,plastic
29142.jpg,hasSilhouette,oval
29142.jpg,belongsToCategory,head
29142.jpg,depicts,glasses
46765.jpg,hasMaterialType,plastic
46765.jpg,hasSilhouette,oval
46765.jpg,belongsToCategory,head
46765.jpg,depicts,glasses
28277.jpg,hasMaterialType,plastic
28277.jpg,hasSilhouette,oval
28277.jpg,belongsToCategory,head
28277.jpg,depicts,glasses
23704.jpg,hasMaterialType,plastic
23704.jpg,hasSilhouette,oval
23704.jpg,belongsToCategory,head
23704.jpg,depicts,glasses
49661.jpg,hasMaterialType,plastic
49661.jpg,hasLength,short
49661.jpg,hasSilhouette,oval
49661.jpg,belongsToCategory,head
49661.jpg,depicts,glasses
23719.jpg,hasMaterialType,plastic
23719.jpg,hasSilhouette,oval
23719.jpg,belongsToCategory,head
23719.jpg,depicts,glasses
29140.jpg,hasMaterialType,plastic
29140.jpg,hasSilhouette,oval
29140.jpg,belongsToCategory,head
29140.jpg,depicts,glasses
38230.jpg,hasMaterialType,plastic
38230.jpg,hasSilhouette,oval
38230.jpg,belongsToCategory,head
38230.jpg,depicts,glasses
38184.jpg,hasPattern,solid color
38184.jpg,hasMaterialType,plastic
38184.jpg,hasSilhouette,aviator
38184.jpg,hasNickname,sunglasses
38184.jpg,belongsToCategory,head
38184.jpg,depicts,glasses
29131.jpg,hasMaterialType,plastic
29131.jpg,hasSilhouette,oval
29131.jpg,belongsToCategory,head
29131.jpg,depicts,glasses
40165.jpg,hasMaterialType,plastic
40165.jpg,hasSilhouette,oval
40165.jpg,belongsToCategory,head
40165.jpg,depicts,glasses
38224.jpg,hasMaterialType,plastic
38224.jpg,hasSilhouette,oval
38224.jpg,belongsToCategory,head
38224.jpg,depicts,glasses
38226.jpg,hasMaterialType,plastic
38226.jpg,hasSilhouette,oval
38226.jpg,belongsToCategory,head
38226.jpg,depicts,glasses
23696.jpg,hasMaterialType,plastic
23696.jpg,hasLength,short
23696.jpg,hasSilhouette,oval
23696.jpg,belongsToCategory,head
23696.jpg,depicts,glasses
29134.jpg,hasMaterialType,plastic
29134.jpg,hasSilhouette,oval
29134.jpg,belongsToCategory,head
29134.jpg,depicts,glasses
21337.jpg,hasMaterialType,plastic
21337.jpg,hasLength,long
21337.jpg,hasSilhouette,oval
21337.jpg,belongsToCategory,head
21337.jpg,depicts,glasses
23711.jpg,hasMaterialType,plastic
23711.jpg,hasSilhouette,oval
23711.jpg,belongsToCategory,head
23711.jpg,depicts,glasses
55268.jpg,hasMaterialType,plastic
55268.jpg,hasSilhouette,oval
55268.jpg,belongsToCategory,head
55268.jpg,depicts,glasses
8702.jpg,hasMaterialType,plastic
8702.jpg,hasSilhouette,oval
8702.jpg,hasNickname,sunglasses
8702.jpg,belongsToCategory,head
8702.jpg,depicts,glasses
29126.jpg,hasMaterialType,plastic
29126.jpg,hasSilhouette,oval
29126.jpg,belongsToCategory,head
29126.jpg,depicts,glasses
8784.jpg,hasPattern,solid color
8784.jpg,hasFabricTreatment,coated
8784.jpg,hasMaterialType,plastic
8784.jpg,hasOpeningType,closed opening
8784.jpg,hasPocketType,pocket-less
8784.jpg,hasSleeveType,sleeveless
8784.jpg,hasNeckline,round neckline
8784.jpg,hasLapelType,no-lapel
8784.jpg,hasLength,full-length
8784.jpg,hasSilhouette,aviator
8784.jpg,hasNickname,sunglasses
8784.jpg,belongsToCategory,head
8784.jpg,depicts,glasses
23720.jpg,hasMaterialType,plastic
23720.jpg,hasSilhouette,oval
23720.jpg,belongsToCategory,head
23720.jpg,depicts,glasses
51664.jpg,hasFabricTreatment,coated
51664.jpg,hasMaterialType,plastic
51664.jpg,hasSilhouette,oval
51664.jpg,belongsToCategory,head
51664.jpg,depicts,glasses
51278.jpg,hasMaterialType,plastic
51278.jpg,hasSilhouette,oval
51278.jpg,belongsToCategory,head
51278.jpg,depicts,glasses
