product,relationship,attribute
15782.jpg,hasPattern,striped
15782.jpg,hasFabricTreatment,smooth
15782.jpg,hasMaterialType,cotton
15782.jpg,hasOpeningType,zip-up opening
15782.jpg,hasSleeveType,sleeveless
15782.jpg,hasNeckline,round neck
15782.jpg,hasLength,short
15782.jpg,hasWaistline,high-waisted
15782.jpg,hasSilhouette,bodycon
15782.jpg,belongsToCategory,lowerbody
15782.jpg,depicts,thong
41783.jpg,hasPattern,solid color
41783.jpg,hasFabricTreatment,stretchy
41783.jpg,hasMaterialType,synthetic
41783.jpg,hasOpeningType,zipper
41783.jpg,hasSleeveType,sleeveless
41783.jpg,hasNeckline,round neckline
41783.jpg,hasLength,short
41783.jpg,hasWaistline,high-waisted
41783.jpg,hasSilhouette,bodycon
41783.jpg,belongsToCategory,lowerbody
41783.jpg,depicts,dress
28125.jpg,hasMaterialType,cotton
28125.jpg,hasOpeningType,open front
28125.jpg,hasSleeveType,sleeveless
28125.jpg,hasLength,short
28125.jpg,hasWaistline,high-waisted
28125.jpg,hasSilhouette,bodycon
28125.jpg,belongsToCategory,lowerbody
28125.jpg,depicts,underwear
20084.jpg,hasFabricTreatment,stretchy
20084.jpg,hasLeatherType,no leather
20084.jpg,hasMaterialType,cotton
20084.jpg,hasOpeningType,open back
20084.jpg,hasPocketType,side pocket
20084.jpg,hasSleeveType,sleeveless
20084.jpg,hasNeckline,crew neck
20084.jpg,hasLength,short
20084.jpg,hasWaistline,high-waisted
20084.jpg,hasSilhouette,bodycon
20084.jpg,belongsToCategory,lowerbody
20084.jpg,depicts,t-shirt
52257.jpg,hasPattern,solid color
52257.jpg,hasLeatherType,no leather
52257.jpg,hasMaterialType,cotton
52257.jpg,hasOpeningType,zipper closure
52257.jpg,hasPocketType,side pockets
52257.jpg,hasSleeveType,short-sleeve
52257.jpg,hasNeckline,crew neck
52257.jpg,hasLength,short
52257.jpg,hasWaistline,high-waisted
52257.jpg,hasSilhouette,bodycon
52257.jpg,belongsToCategory,lowerbody
52257.jpg,depicts,shorts
25350.jpg,hasFabricTreatment,stretch
25350.jpg,hasMaterialType,cotton
25350.jpg,hasOpeningType,closed front
25350.jpg,hasPocketType,no pocket
25350.jpg,hasSleeveType,sleeveless
25350.jpg,hasLength,ankle length
25350.jpg,hasWaistline,natural
25350.jpg,hasSilhouette,bodycon
25350.jpg,belongsToCategory,lowerbody
25350.jpg,depicts,thong
18387.jpg,hasPattern,solid-color
18387.jpg,hasFabricTreatment,plain-weave
18387.jpg,hasMaterialType,cotton
18387.jpg,hasOpeningType,snap-button
18387.jpg,hasPocketType,no-pockets
18387.jpg,hasSleeveType,sleeveless
18387.jpg,hasNeckline,round-neck
18387.jpg,hasLength,short
18387.jpg,hasWaistline,high-waisted
18387.jpg,hasSilhouette,bodycon
18387.jpg,belongsToCategory,lowerbody
18387.jpg,depicts,briefs
18366.jpg,hasFabricTreatment,dyed
18366.jpg,hasLeatherType,no-leather
18366.jpg,hasMaterialType,synthetic-fiber
18366.jpg,hasOpeningType,open-back
18366.jpg,hasPocketType,no-pocket
18366.jpg,hasSleeveType,sleeveless
18366.jpg,hasNeckline,no-neckline
18366.jpg,hasLapelType,no-lapel
18366.jpg,hasLength,short
18366.jpg,hasWaistline,high-waisted
18366.jpg,hasSilhouette,bodycon
18366.jpg,belongsToCategory,lowerbody
18366.jpg,depicts,thong
49982.jpg,hasPattern,plaid
49982.jpg,hasMaterialType,cotton
49982.jpg,hasOpeningType,zipper
49982.jpg,hasSleeveType,short-sleeve
49982.jpg,hasNeckline,round neck
49982.jpg,hasLength,short
49982.jpg,hasWaistline,high-waisted
49982.jpg,hasSilhouette,bodycon
49982.jpg,belongsToCategory,lowerbody
49982.jpg,depicts,panties
28785.jpg,hasPattern,striped
28785.jpg,hasMaterialType,cotton
28785.jpg,hasOpeningType,zipper
28785.jpg,hasPocketType,no pocket
28785.jpg,hasSleeveType,sleeveless
28785.jpg,hasNeckline,round
28785.jpg,hasLength,short
28785.jpg,hasWaistline,high
28785.jpg,hasSilhouette,bodycon
28785.jpg,belongsToCategory,lowerbody
28785.jpg,depicts,underwear
28024.jpg,hasMaterialType,cotton
28024.jpg,hasOpeningType,zipper
28024.jpg,hasSleeveType,sleeveless
28024.jpg,hasLength,short
28024.jpg,hasWaistline,high-waisted
28024.jpg,hasSilhouette,bodycon
28024.jpg,belongsToCategory,lowerbody
28024.jpg,depicts,underwear
42826.jpg,hasAnimalPattern,no-animal pattern
42826.jpg,hasPattern,solid color
42826.jpg,hasFabricTreatment,plain weave
42826.jpg,hasLeatherType,no-leather
42826.jpg,hasMaterialType,cotton
42826.jpg,hasPocketType,no-pocket
42826.jpg,hasSleeveType,sleeveless
42826.jpg,hasNeckline,no-neckline
42826.jpg,hasLapelType,no-lapel
42826.jpg,hasLength,short
42826.jpg,hasWaistline,high-waisted
42826.jpg,hasSilhouette,body-hugging
42826.jpg,belongsToCategory,lowerbody
42826.jpg,depicts,underwear
44586.jpg,hasPattern,plaid
44586.jpg,hasOpeningType,button front
44586.jpg,hasSleeveType,short-sleeve
44586.jpg,hasNeckline,crew neck
44586.jpg,hasLength,short
44586.jpg,hasWaistline,natural
44586.jpg,belongsToCategory,upperbody
44586.jpg,depicts,shirt
44586.jpg,hasFabricTreatment,unfinished
44586.jpg,hasMaterialType,cotton
