product,relationship,attribute
45781.jpg,hasPattern,floral
45781.jpg,hasFabricTreatment,dyed
45781.jpg,hasMaterialType,cotton
45781.jpg,hasOpeningType,zipper
45781.jpg,hasSleeveType,sleeveless
45781.jpg,hasNeckline,v-neck
45781.jpg,hasCollarType,v-neck
45781.jpg,hasLength,knee-length
45781.jpg,hasWaistline,natural
45781.jpg,hasSilhouette,a-line
45781.jpg,belongsToCategory,upperbody
45781.jpg,depicts,top
7183.jpg,hasPattern,floral
7183.jpg,hasMaterialType,cotton
7183.jpg,hasOpeningType,zipper
7183.jpg,hasSleeveType,short-sleeve
7183.jpg,hasNeckline,v-neck
7183.jpg,hasCollarType,v-neck
7183.jpg,hasLength,short
7183.jpg,hasWaistline,high
7183.jpg,hasSilhouette,a-line
7183.jpg,belongsToCategory,upperbody
7183.jpg,depicts,t-shirt
11536.jpg,hasPattern,floral
11536.jpg,hasFabricTreatment,plain weave
11536.jpg,hasMaterialType,cotton
11536.jpg,hasOpeningType,front opening
11536.jpg,hasSleeveType,short-sleeve
11536.jpg,hasNeckline,v-neck
11536.jpg,hasCollarType,v-neck
11536.jpg,hasLength,above the knee
11536.jpg,hasWaistline,natural
11536.jpg,hasSilhouette,a-line
11536.jpg,belongsToCategory,upperbody
11536.jpg,depicts,dress
9334.jpg,hasFabricTreatment,non-stretch
9334.jpg,hasMaterialType,cotton
9334.jpg,hasOpeningType,round neckline
9334.jpg,hasSleeveType,sleeveless
9334.jpg,hasNeckline,v-neck
9334.jpg,hasCollarType,crew-neck
9334.jpg,hasLength,short
9334.jpg,hasWaistline,natural
9334.jpg,hasSilhouette,a-line
9334.jpg,belongsToCategory,upperbody
9334.jpg,depicts,t-shirt
51983.jpg,hasPattern,floral
51983.jpg,hasFabricTreatment,printed
51983.jpg,hasMaterialType,cotton
51983.jpg,hasOpeningType,zipper
51983.jpg,hasSleeveType,spaghetti straps
51983.jpg,hasNeckline,v-neck
51983.jpg,hasCollarType,v-neck
51983.jpg,hasLength,short
51983.jpg,hasWaistline,natural
51983.jpg,hasSilhouette,a-line
51983.jpg,belongsToCategory,upperbody
51983.jpg,depicts,dress
11554.jpg,hasPattern,floral
11554.jpg,hasMaterialType,cotton
11554.jpg,hasOpeningType,zipper
11554.jpg,hasSleeveType,cap-sleeves
11554.jpg,hasNeckline,v-neck
11554.jpg,hasCollarType,v-neck
11554.jpg,hasLength,short
11554.jpg,hasWaistline,natural
11554.jpg,hasSilhouette,a-line
11554.jpg,belongsToCategory,upperbody
11554.jpg,depicts,dress
22036.jpg,hasPattern,floral
22036.jpg,hasMaterialType,cotton
22036.jpg,hasOpeningType,zipper
22036.jpg,hasSleeveType,short-sleeve
22036.jpg,hasNeckline,v-neck
22036.jpg,hasCollarType,v-neck
22036.jpg,hasLength,knee-length
22036.jpg,hasWaistline,natural
22036.jpg,hasSilhouette,a-line
22036.jpg,belongsToCategory,upperbody
22036.jpg,depicts,dress
12099.jpg,hasPattern,floral
12099.jpg,hasMaterialType,cotton
12099.jpg,hasOpeningType,zipper
12099.jpg,hasSleeveType,short-sleeve
12099.jpg,hasNeckline,v-neck
12099.jpg,hasCollarType,round
12099.jpg,hasLength,midi
12099.jpg,hasWaistline,natural
12099.jpg,hasSilhouette,a-line
12099.jpg,belongsToCategory,upperbody
12099.jpg,depicts,dress
48482.jpg,hasAnimalPattern,flower
48482.jpg,hasPattern,floral
48482.jpg,hasFabricTreatment,smooth
48482.jpg,hasMaterialType,cotton
48482.jpg,hasOpeningType,zipper
48482.jpg,hasSleeveType,short-sleeve
48482.jpg,hasNeckline,v-neck
48482.jpg,hasCollarType,v-neck
48482.jpg,hasLength,above-knee length
48482.jpg,hasWaistline,natural
48482.jpg,hasSilhouette,a-line
48482.jpg,belongsToCategory,upperbody
48482.jpg,depicts,dress
54575.jpg,hasPattern,floral
54575.jpg,hasMaterialType,cotton
54575.jpg,hasOpeningType,zipper
54575.jpg,hasSleeveType,sleeveless
54575.jpg,hasNeckline,v-neck
54575.jpg,hasCollarType,mandarin-collar
54575.jpg,hasLength,above the knee
54575.jpg,hasWaistline,natural
54575.jpg,hasSilhouette,a-line
54575.jpg,belongsToCategory,upperbody
54575.jpg,depicts,shirt
21418.jpg,hasPattern,floral
21418.jpg,hasFabricTreatment,plain weave
21418.jpg,hasMaterialType,cotton
21418.jpg,hasOpeningType,zipper
21418.jpg,hasSleeveType,sleeveless
21418.jpg,hasNeckline,round
21418.jpg,hasLength,short
21418.jpg,hasWaistline,natural
21418.jpg,hasSilhouette,straight
21418.jpg,belongsToCategory,upperbody
21418.jpg,depicts,top
58695.jpg,hasPattern,floral
58695.jpg,hasMaterialType,cotton
58695.jpg,hasOpeningType,zipper
58695.jpg,hasSleeveType,sleeveless
58695.jpg,hasNeckline,v-neck
58695.jpg,hasLength,above the knee
58695.jpg,hasWaistline,natural
58695.jpg,hasSilhouette,a-line
58695.jpg,belongsToCategory,upperbody
58695.jpg,depicts,dress
22072.jpg,hasPattern,floral
22072.jpg,hasFabricTreatment,plain weave
22072.jpg,hasMaterialType,cotton
22072.jpg,hasOpeningType,zipper
22072.jpg,hasSleeveType,short-sleeve
22072.jpg,hasNeckline,round
22072.jpg,hasCollarType,v-neck
22072.jpg,hasLength,knee-length
22072.jpg,hasWaistline,natural
22072.jpg,hasSilhouette,a-line
22072.jpg,belongsToCategory,upperbody
22072.jpg,depicts,dress
32568.jpg,hasPattern,solid color
32568.jpg,hasFabricTreatment,plain weave
32568.jpg,hasMaterialType,cotton
32568.jpg,hasOpeningType,round neckline
32568.jpg,hasSleeveType,short-sleeve
32568.jpg,hasNeckline,v-neck
32568.jpg,hasCollarType,v-neck
32568.jpg,hasLength,above the knee
32568.jpg,hasWaistline,natural
32568.jpg,hasSilhouette,a-line
32568.jpg,belongsToCategory,upperbody
32568.jpg,depicts,t-shirt
53842.jpg,hasPattern,floral
53842.jpg,hasFabricTreatment,plain weave
53842.jpg,hasMaterialType,cotton
53842.jpg,hasOpeningType,zipper
53842.jpg,hasSleeveType,short
53842.jpg,hasNeckline,round
53842.jpg,hasCollarType,round
53842.jpg,hasLength,knee-length
53842.jpg,hasWaistline,natural
53842.jpg,hasSilhouette,a-line
53842.jpg,belongsToCategory,upperbody
53842.jpg,depicts,dress
33047.jpg,hasPattern,floral
33047.jpg,hasFabricTreatment,plain weave
33047.jpg,hasMaterialType,cotton
33047.jpg,hasOpeningType,zipper
33047.jpg,hasSleeveType,short-sleeve
33047.jpg,hasNeckline,round
33047.jpg,hasCollarType,round
33047.jpg,hasLength,knee-length
33047.jpg,hasWaistline,natural
33047.jpg,hasSilhouette,a-line
33047.jpg,belongsToCategory,upperbody
33047.jpg,depicts,dress
28976.jpg,hasPattern,floral
28976.jpg,hasMaterialType,cotton
28976.jpg,hasOpeningType,zipper
28976.jpg,hasSleeveType,short-sleeve
28976.jpg,hasNeckline,round
