product,relationship,attribute
21645.jpg,hasPattern,striped
21645.jpg,hasMaterialType,cotton
21645.jpg,hasOpeningType,zipper
21645.jpg,hasSleeveType,sleeveless
21645.jpg,hasNeckline,plunging neckline
21645.jpg,hasLength,short
21645.jpg,hasWaistline,natural
21645.jpg,hasSilhouette,fitted
21645.jpg,belongsToCategory,upperbody
21645.jpg,depicts,bra
26883.jpg,hasPattern,floral
26883.jpg,hasMaterialType,cotton
26883.jpg,hasSleeveType,short-sleeve
26883.jpg,hasNeckline,v-neck
26883.jpg,hasLength,regular
26883.jpg,hasWaistline,natural
26883.jpg,hasSilhouette,a-line
26883.jpg,belongsToCategory,upperbody
26883.jpg,depicts,t-shirt
54325.jpg,hasPattern,solid color
54325.jpg,hasFabricTreatment,stretchy
54325.jpg,hasMaterialType,fabric
54325.jpg,hasOpeningType,back closure
54325.jpg,hasSleeveType,sleeveless
54325.jpg,hasNeckline,plunging neckline
54325.jpg,hasLength,body-conforming
54325.jpg,hasWaistline,natural
54325.jpg,hasSilhouette,fitted
54325.jpg,belongsToCategory,upperbody
54325.jpg,depicts,bra
30951.jpg,hasMaterialType,cotton
30951.jpg,hasCollarType,v-neck
30951.jpg,hasLength,regular
30951.jpg,hasWaistline,natural
30951.jpg,hasSilhouette,a-line
30951.jpg,belongsToCategory,upperbody
30951.jpg,depicts,shirt
59700.jpg,hasPattern,polka-dot
59700.jpg,hasFabricTreatment,washed
59700.jpg,hasMaterialType,cotton
59700.jpg,hasOpeningType,button
59700.jpg,hasSleeveType,short-sleeve
59700.jpg,hasNeckline,v-neck
59700.jpg,hasLength,above the knee
59700.jpg,hasWaistline,natural
59700.jpg,hasSilhouette,a-line
59700.jpg,belongsToCategory,upperbody
59700.jpg,depicts,bra
56298.jpg,hasPattern,floral
56298.jpg,hasMaterialType,cotton
56298.jpg,hasOpeningType,zipper
56298.jpg,hasSleeveType,sleeveless
56298.jpg,hasNeckline,v-neck
56298.jpg,hasLength,mid-thigh
56298.jpg,hasWaistline,natural
56298.jpg,hasSilhouette,a-line
56298.jpg,belongsToCategory,upperbody
56298.jpg,depicts,bra
50966.jpg,hasPattern,floral lace
50966.jpg,hasFabricTreatment,stretchy
50966.jpg,hasLeatherType,non-existent
50966.jpg,hasMaterialType,lace and lycra
50966.jpg,hasOpeningType,back closure
50966.jpg,hasPocketType,non-existent
50966.jpg,hasSleeveType,sleeveless
50966.jpg,hasNeckline,sweetheart
50966.jpg,hasLapelType,non-existent
50966.jpg,hasCollarType,non-existent
50966.jpg,hasLength,fitted
50966.jpg,hasWaistline,natural
50966.jpg,hasSilhouette,push-up
50966.jpg,belongsToCategory,upperbody
50966.jpg,depicts,bra
59092.jpg,hasFabricTreatment,stretchy
59092.jpg,hasMaterialType,nylon or lycra blend
59092.jpg,hasOpeningType,back closure
59092.jpg,hasSleeveType,sleeveless
59092.jpg,hasNeckline,v-neck
59092.jpg,hasLength,body-hugging
59092.jpg,hasWaistline,natural
59092.jpg,hasSilhouette,fitted
59092.jpg,belongsToCategory,upperbody
59092.jpg,depicts,bra
57326.jpg,hasPattern,floral
57326.jpg,hasFabricTreatment,stretchy
57326.jpg,hasMaterialType,cotton
57326.jpg,hasOpeningType,front opening
57326.jpg,hasSleeveType,sleeveless
57326.jpg,hasNeckline,sweetheart
57326.jpg,hasLength,short
57326.jpg,hasWaistline,natural
57326.jpg,hasSilhouette,fitted
57326.jpg,belongsToCategory,upperbody
57326.jpg,depicts,bra
51001.jpg,hasPattern,striped
51001.jpg,hasFabricTreatment,stretchy
51001.jpg,hasMaterialType,fabric
51001.jpg,hasOpeningType,back opening
51001.jpg,hasPocketType,no pocket
51001.jpg,hasSleeveType,sleeveless
51001.jpg,hasNeckline,v-neck
51001.jpg,hasLength,mid-rise
51001.jpg,hasWaistline,natural
51001.jpg,hasSilhouette,fitted
51001.jpg,belongsToCategory,upperbody
51001.jpg,depicts,bra
53520.jpg,hasPattern,striped
53520.jpg,hasMaterialType,cotton
53520.jpg,hasOpeningType,button
53520.jpg,hasSleeveType,short-sleeve
53520.jpg,hasNeckline,v-neck
53520.jpg,hasLength,knee-length
53520.jpg,hasWaistline,natural
53520.jpg,hasSilhouette,a-line
53520.jpg,belongsToCategory,upperbody
53520.jpg,depicts,bra
32428.jpg,hasFabricTreatment,plain weave
32428.jpg,hasMaterialType,cotton
32428.jpg,hasOpeningType,button
32428.jpg,hasSleeveType,short
32428.jpg,hasNeckline,v-neck
32428.jpg,hasCollarType,v-neck
32428.jpg,hasLength,short
32428.jpg,hasWaistline,natural
32428.jpg,hasSilhouette,regular
32428.jpg,belongsToCategory,upperbody
32428.jpg,depicts,shirt
51027.jpg,hasPattern,striped
51027.jpg,hasMaterialType,cotton
51027.jpg,hasSleeveType,sleeveless
51027.jpg,hasNeckline,plunging neckline
51027.jpg,hasLength,midriff-baring
51027.jpg,hasWaistline,natural
51027.jpg,hasSilhouette,fitted
51027.jpg,belongsToCategory,upperbody
51027.jpg,depicts,bra
5559.jpg,hasFabricTreatment,plain weave
5559.jpg,hasMaterialType,cotton
5559.jpg,hasOpeningType,zipper
5559.jpg,hasSleeveType,sleeveless
5559.jpg,hasNeckline,v-shaped
5559.jpg,hasLength,regular
5559.jpg,hasWaistline,natural
5559.jpg,hasSilhouette,regular
5559.jpg,belongsToCategory,upperbody
5559.jpg,depicts,vest
30465.jpg,hasPattern,solid color
30465.jpg,hasFabricTreatment,stretchy
30465.jpg,hasMaterialType,fabric
30465.jpg,hasOpeningType,back closure
30465.jpg,hasSleeveType,spaghetti straps
30465.jpg,hasNeckline,v-shaped
30465.jpg,hasLength,body-hugging
30465.jpg,hasWaistline,natural
30465.jpg,hasSilhouette,fitted
30465.jpg,belongsToCategory,upperbody
30465.jpg,depicts,bra
56276.jpg,hasFabricTreatment,stretch
56276.jpg,hasMaterialType,fabric
56276.jpg,hasOpeningType,back closure
56276.jpg,hasSleeveType,sleeveless
56276.jpg,hasNeckline,plunging
56276.jpg,hasLength,short
56276.jpg,hasWaistline,natural
56276.jpg,hasSilhouette,contour
56276.jpg,belongsToCategory,upperbody
56276.jpg,depicts,bra
59087.jpg,hasFabricTreatment,stretchy
59087.jpg,hasMaterialType,cotton
59087.jpg,hasOpeningType,hook and eye closure
59087.jpg,hasSleeveType,sleeveless
59087.jpg,hasNeckline,sweetheart
59087.jpg,hasLength,short
59087.jpg,hasWaistline,natural
59087.jpg,hasSilhouette,fitted
59087.jpg,belongsToCategory,upperbody
59087.jpg,depicts,bra
26273.jpg,hasMaterialType,cotton
26273.jpg,hasSleeveType,short
26273.jpg,hasNeckline,classic
26273.jpg,hasCollarType,button down
26273.jpg,hasLength,regular
26273.jpg,hasWaistline,natural
26273.jpg,hasSilhouette,regular
26273.jpg,belongsToCategory,upperbody
26273.jpg,depicts,shirt
57328.jpg,hasPattern,striped
57328.jpg,hasFabricTreatment,stretchy
57328.jpg,hasMaterialType,cotton
57328.jpg,hasSleeveType,sleeveless
57328.jpg,hasNeckline,v-neck
57328.jpg,hasLength,regular
57328.jpg,hasWaistline,natural
57328.jpg,hasSilhouette,fitted
57328.jpg,belongsToCategory,upperbody
57328.jpg,depicts,bra
59067.jpg,hasFabricTreatment,stretch
59067.jpg,hasMaterialType,nylon
59067.jpg,hasOpeningType,v-neck
59067.jpg,hasSleeveType,sleeveless
59067.jpg,hasNeckline,v-neck
59067.jpg,hasLength,short
59067.jpg,hasWaistline,natural
59067.jpg,hasSilhouette,a-line
59067.jpg,hasNickname,bra
59067.jpg,belongsToCategory,upperbody
59067.jpg,depicts,t-shirt
5439.jpg,hasPattern,striped
5439.jpg,hasFabricTreatment,plain weave
5439.jpg,hasMaterialType,cotton
5439.jpg,hasOpeningType,button
5439.jpg,hasSleeveType,short-sleeve
5439.jpg,hasNeckline,v-neck
5439.jpg,hasCollarType,pointed-collar
5439.jpg,hasLength,regular
5439.jpg,hasWaistline,natural
5439.jpg,hasSilhouette,fitted
5439.jpg,belongsToCategory,upperbody
5439.jpg,depicts,shirt
59096.jpg,hasPattern,striped
59096.jpg,hasMaterialType,cotton
59096.jpg,hasOpeningType,zipper
59096.jpg,hasSleeveType,sleeveless
