product,relationship,attribute
41783.jpg,hasPattern,solid color
41783.jpg,hasFabricTreatment,stretchy
41783.jpg,hasMaterialType,synthetic
41783.jpg,hasOpeningType,zipper
41783.jpg,hasSleeveType,sleeveless
41783.jpg,hasNeckline,round neckline
41783.jpg,hasLength,short
41783.jpg,hasWaistline,high-waisted
41783.jpg,hasSilhouette,bodycon
41783.jpg,belongsToCategory,lowerbody
41783.jpg,depicts,dress
50929.jpg,hasPattern,solid color
50929.jpg,hasFabricTreatment,non-treated
50929.jpg,hasMaterialType,cotton
50929.jpg,hasOpeningType,open-front
50929.jpg,hasSleeveType,sleeveless
50929.jpg,hasNeckline,straight
50929.jpg,hasLength,briefs
50929.jpg,hasWaistline,high-waisted
50929.jpg,hasSilhouette,form-fitting
50929.jpg,belongsToCategory,lowerbody
50929.jpg,depicts,underwear
54311.jpg,hasFabricTreatment,stretchable
54311.jpg,hasMaterialType,synthetic
54311.jpg,hasOpeningType,back-opening
54311.jpg,hasPocketType,no-pockets
54311.jpg,hasSleeveType,sleeveless
54311.jpg,hasNeckline,round neck
54311.jpg,hasLength,short
54311.jpg,hasWaistline,natural-waist
54311.jpg,hasSilhouette,bodycon
54311.jpg,belongsToCategory,lowerbody
54311.jpg,depicts,underwear
27943.jpg,hasPattern,solid color
27943.jpg,hasFabricTreatment,plain weave
27943.jpg,hasMaterialType,cotton
27943.jpg,hasOpeningType,open front
27943.jpg,hasSleeveType,sleeveless
27943.jpg,hasNeckline,no neckline
27943.jpg,hasLength,short
27943.jpg,hasWaistline,high-waisted
27943.jpg,hasSilhouette,briefs
27943.jpg,belongsToCategory,lowerbody
27943.jpg,depicts,underwear
29077.jpg,hasFabricTreatment,textured
29077.jpg,hasMaterialType,synthetic
29077.jpg,hasOpeningType,snap front
29077.jpg,hasPocketType,no pocket
29077.jpg,hasSleeveType,sleeveless
29077.jpg,hasLength,short
29077.jpg,hasWaistline,high-waisted
29077.jpg,hasSilhouette,straight
29077.jpg,belongsToCategory,lowerbody
29077.jpg,depicts,belt
28785.jpg,hasPattern,striped
28785.jpg,hasMaterialType,cotton
28785.jpg,hasOpeningType,zipper
28785.jpg,hasPocketType,no pocket
28785.jpg,hasSleeveType,sleeveless
28785.jpg,hasNeckline,round
28785.jpg,hasLength,short
28785.jpg,hasWaistline,high
28785.jpg,hasSilhouette,bodycon
28785.jpg,belongsToCategory,lowerbody
28785.jpg,depicts,underwear
43023.jpg,hasPattern,solid color
43023.jpg,hasFabricTreatment,stretchy
43023.jpg,hasMaterialType,cotton
43023.jpg,hasOpeningType,zipper
43023.jpg,hasSleeveType,sleeveless
43023.jpg,hasLength,short
43023.jpg,hasWaistline,high-waisted
43023.jpg,hasSilhouette,slim-fit
43023.jpg,belongsToCategory,lowerbody
43023.jpg,depicts,underwear
42826.jpg,hasAnimalPattern,no-animal pattern
42826.jpg,hasPattern,solid color
42826.jpg,hasFabricTreatment,plain weave
