product,relationship,attribute
36311.jpg,hasMaterialType,cotton
36311.jpg,hasSleeveType,short-sleeve
36311.jpg,hasNeckline,round neck
36311.jpg,hasLapelType,no-lapel
36311.jpg,hasCollarType,crew-neck
36311.jpg,hasLength,short
36311.jpg,hasWaistline,natural
36311.jpg,hasSilhouette,straight
36311.jpg,belongsToCategory,upperbody
36311.jpg,depicts,t-shirt
32424.jpg,hasMaterialType,cotton
32424.jpg,hasSleeveType,short-sleeve
32424.jpg,hasNeckline,crew neck
32424.jpg,hasCollarType,crew-neck
32424.jpg,hasLength,short
32424.jpg,hasSilhouette,straight
32424.jpg,belongsToCategory,upperbody
32424.jpg,depicts,t-shirt
44693.jpg,hasMaterialType,cotton
44693.jpg,hasOpeningType,round neck
44693.jpg,hasSleeveType,short-sleeve
44693.jpg,hasNeckline,crew-neck
44693.jpg,hasCollarType,crew-neck
44693.jpg,hasLength,short
44693.jpg,hasWaistline,defined
44693.jpg,hasSilhouette,straight
44693.jpg,belongsToCategory,upperbody
44693.jpg,depicts,t-shirt
31298.jpg,hasMaterialType,cotton
31298.jpg,hasOpeningType,open front
31298.jpg,hasPocketType,side pockets
31298.jpg,hasSleeveType,short-sleeve
31298.jpg,hasNeckline,crew-neck
31298.jpg,hasLapelType,lapelless
31298.jpg,hasLength,short
31298.jpg,hasWaistline,straight
31298.jpg,hasSilhouette,crew-neck
31298.jpg,belongsToCategory,upperbody
31298.jpg,depicts,t-shirt
8012.jpg,hasMaterialType,cotton
8012.jpg,hasOpeningType,zipper closure
8012.jpg,hasSleeveType,short-sleeve
8012.jpg,hasNeckline,crew neck
8012.jpg,hasCollarType,crew-neck
8012.jpg,hasLength,short
8012.jpg,hasWaistline,natural
8012.jpg,hasSilhouette,straight
8012.jpg,belongsToCategory,upperbody
8012.jpg,depicts,t-shirt
40383.jpg,hasMaterialType,cotton
40383.jpg,hasOpeningType,crew-neck
40383.jpg,hasSleeveType,short-sleeve
40383.jpg,hasNeckline,crew-neck
40383.jpg,hasCollarType,crew-neck
40383.jpg,hasLength,short
40383.jpg,hasWaistline,high-waisted
40383.jpg,hasSilhouette,a-line
40383.jpg,belongsToCategory,upperbody
40383.jpg,depicts,t-shirt
28531.jpg,hasPattern,solid color
28531.jpg,hasMaterialType,cotton
28531.jpg,hasOpeningType,zipper
28531.jpg,hasSleeveType,short-sleeve
28531.jpg,hasNeckline,v-neck
28531.jpg,hasCollarType,crew-neck
28531.jpg,hasLength,short
28531.jpg,hasWaistline,high
28531.jpg,hasSilhouette,fitted
28531.jpg,belongsToCategory,upperbody
28531.jpg,depicts,t-shirt
20250.jpg,hasMaterialType,cotton
20250.jpg,hasOpeningType,crew neck
20250.jpg,hasSleeveType,short-sleeve
20250.jpg,hasNeckline,round
20250.jpg,hasCollarType,crew-neck
20250.jpg,hasLength,short
20250.jpg,hasWaistline,natural
20250.jpg,hasSilhouette,crew-neck
20250.jpg,belongsToCategory,upperbody
20250.jpg,depicts,t-shirt
9935.jpg,hasPattern,solid color
9935.jpg,hasFabricTreatment,dyed
9935.jpg,hasMaterialType,cotton
9935.jpg,hasOpeningType,round neckline
9935.jpg,hasSleeveType,short-sleeve
9935.jpg,hasNeckline,crew neck
9935.jpg,hasCollarType,crew-neck
9935.jpg,hasLength,short
9935.jpg,hasWaistline,fitted
9935.jpg,hasSilhouette,crew neck
9935.jpg,belongsToCategory,upperbody
9935.jpg,depicts,t-shirt
1912.jpg,hasMaterialType,cotton
1912.jpg,hasSleeveType,short-sleeve
1912.jpg,hasNeckline,round neck
1912.jpg,hasCollarType,crew-neck
1912.jpg,hasLength,short
1912.jpg,hasSilhouette,straight
1912.jpg,hasNickname,t-shirt
1912.jpg,belongsToCategory,upperbody
1912.jpg,depicts,shirt
19170.jpg,hasMaterialType,cotton
19170.jpg,hasSleeveType,short-sleeve
19170.jpg,hasNeckline,round
19170.jpg,hasCollarType,crew-neck
19170.jpg,hasLength,short
19170.jpg,hasWaistline,natural
19170.jpg,hasSilhouette,straight
19170.jpg,belongsToCategory,upperbody
19170.jpg,depicts,t-shirt
4881.jpg,hasPattern,solid color
4881.jpg,hasMaterialType,cotton
4881.jpg,hasOpeningType,zipper closure
4881.jpg,hasSleeveType,short-sleeve
4881.jpg,hasNeckline,round
4881.jpg,hasCollarType,crew-neck
4881.jpg,hasLength,short
4881.jpg,hasWaistline,natural
4881.jpg,hasSilhouette,straight
4881.jpg,belongsToCategory,upperbody
4881.jpg,depicts,t-shirt
4388.jpg,hasPattern,graphic
4388.jpg,hasMaterialType,cotton
4388.jpg,hasOpeningType,crew-neck
4388.jpg,hasSleeveType,short-sleeve
4388.jpg,hasNeckline,round
4388.jpg,hasCollarType,crew-neck
4388.jpg,hasLength,short
4388.jpg,hasWaistline,natural
4388.jpg,hasSilhouette,straight
4388.jpg,belongsToCategory,upperbody
4388.jpg,depicts,t-shirt
22368.jpg,hasPattern,floral print
22368.jpg,hasFabricTreatment,plain weave
22368.jpg,hasMaterialType,cotton
22368.jpg,hasOpeningType,crew neck
22368.jpg,hasSleeveType,short-sleeve
22368.jpg,hasNeckline,round
22368.jpg,hasCollarType,crew-neck
22368.jpg,hasLength,short
22368.jpg,hasWaistline,natural
22368.jpg,hasSilhouette,straight
22368.jpg,belongsToCategory,upperbody
22368.jpg,depicts,t-shirt
53432.jpg,hasMaterialType,cotton
53432.jpg,hasOpeningType,round neck
