product,relationship,attribute
4640.jpg,hasPattern,striped
4640.jpg,hasFabricTreatment,embossed
4640.jpg,hasLeatherType,smooth
4640.jpg,hasMaterialType,leather
4640.jpg,hasOpeningType,lace-up
4640.jpg,hasSleeveType,long
4640.jpg,hasLength,ankle-high
4640.jpg,hasSilhouette,pointed
4640.jpg,belongsToCategory,lowerbody
4640.jpg,depicts,shoes
54733.jpg,hasPattern,solid color
54733.jpg,hasLeatherType,full-grain leather
54733.jpg,hasMaterialType,leather
54733.jpg,hasOpeningType,lace-up
54733.jpg,hasSleeveType,short-sleeve
54733.jpg,hasLength,ankle-high
54733.jpg,hasSilhouette,closed-toe
54733.jpg,belongsToCategory,lowerbody
54733.jpg,depicts,shoes
3466.jpg,hasPattern,striped
3466.jpg,hasFabricTreatment,textured
3466.jpg,hasMaterialType,synthetic
3466.jpg,hasOpeningType,lace-up
3466.jpg,hasSleeveType,long-sleeve
3466.jpg,hasLength,ankle-high
3466.jpg,hasSilhouette,athletic
3466.jpg,belongsToCategory,lowerbody
3466.jpg,depicts,shoes
34751.jpg,hasPattern,solid color
34751.jpg,hasMaterialType,synthetic materials
34751.jpg,hasOpeningType,lace-up
34751.jpg,hasSleeveType,long-sleeve
34751.jpg,hasLength,ankle-high
34751.jpg,hasSilhouette,high top sneakers
34751.jpg,belongsToCategory,lowerbody
34751.jpg,depicts,shoes
5726.jpg,hasPattern,solid color
5726.jpg,hasFabricTreatment,breathable mesh panels
5726.jpg,hasMaterialType,synthetic
5726.jpg,hasOpeningType,lace-up
5726.jpg,hasLength,ankle-high
5726.jpg,hasSilhouette,closed-toe
5726.jpg,belongsToCategory,lowerbody
5726.jpg,depicts,shoes
4134.jpg,hasPattern,striped
4134.jpg,hasFabricTreatment,waterproof
4134.jpg,hasMaterialType,synthetic
4134.jpg,hasOpeningType,lace-up
4134.jpg,hasSleeveType,closed
4134.jpg,hasLength,ankle-high
4134.jpg,hasSilhouette,closed-toe
4134.jpg,belongsToCategory,lowerbody
4134.jpg,depicts,shoes
4269.jpg,hasMaterialType,leather
4269.jpg,hasOpeningType,lace-up
4269.jpg,hasSleeveType,closed-toe
4269.jpg,hasLength,ankle-high
4269.jpg,hasSilhouette,pointed toe
4269.jpg,belongsToCategory,lowerbody
4269.jpg,depicts,shoes
36438.jpg,hasPattern,striped
36438.jpg,hasFabricTreatment,texturized
36438.jpg,hasMaterialType,synthetic
36438.jpg,hasOpeningType,lace-up
36438.jpg,hasSleeveType,short
36438.jpg,hasNeckline,round
36438.jpg,hasLength,ankle-high
36438.jpg,hasSilhouette,athletic
36438.jpg,belongsToCategory,lowerbody
36438.jpg,depicts,shoes
9400.jpg,hasPattern,striped
9400.jpg,hasFabricTreatment,perforated
9400.jpg,hasMaterialType,synthetic material
9400.jpg,hasOpeningType,lace-up
9400.jpg,hasSleeveType,long-sleeve
9400.jpg,hasNeckline,closed
9400.jpg,hasLength,ankle-high
9400.jpg,hasSilhouette,athletic
9400.jpg,belongsToCategory,lowerbody
9400.jpg,depicts,shoes
11928.jpg,hasPattern,striped
11928.jpg,hasMaterialType,synthetic material
11928.jpg,hasOpeningType,lace-up
11928.jpg,hasSleeveType,short-sleeve
11928.jpg,hasLength,ankle-high
11928.jpg,hasSilhouette,athletic
11928.jpg,belongsToCategory,lowerbody
11928.jpg,depicts,shoes
28660.jpg,hasOpeningType,lace-up
28660.jpg,hasLength,ankle-high
28660.jpg,hasSilhouette,closed-toe
28660.jpg,belongsToCategory,lowerbody
28660.jpg,depicts,shoes
22820.jpg,hasPattern,solid-colored
22820.jpg,hasFabricTreatment,tanned
22820.jpg,hasLeatherType,full-grain
22820.jpg,hasMaterialType,leather
22820.jpg,hasOpeningType,lace-up
22820.jpg,hasSleeveType,closed
22820.jpg,hasLength,ankle-high
22820.jpg,hasSilhouette,closed-toe
22820.jpg,belongsToCategory,lowerbody
22820.jpg,depicts,shoes
6361.jpg,hasPattern,solid color
6361.jpg,hasMaterialType,synthetic
6361.jpg,hasOpeningType,lace-up
6361.jpg,hasSleeveType,closed
6361.jpg,hasLength,ankle-high
6361.jpg,hasSilhouette,closed-toe
6361.jpg,belongsToCategory,lowerbody
6361.jpg,depicts,shoes
13077.jpg,hasPattern,striped
13077.jpg,hasMaterialType,synthetic
13077.jpg,hasOpeningType,lace-up
13077.jpg,hasSleeveType,long-sleeve
13077.jpg,hasNeckline,round
13077.jpg,hasLength,ankle-length
13077.jpg,hasSilhouette,round
13077.jpg,belongsToCategory,lowerbody
13077.jpg,depicts,shoes
13359.jpg,hasPattern,solid color
13359.jpg,hasLeatherType,smooth leather
13359.jpg,hasMaterialType,leather
13359.jpg,hasOpeningType,lace-up
13359.jpg,hasLength,ankle-high
13359.jpg,hasSilhouette,closed-toe
13359.jpg,belongsToCategory,lowerbody
13359.jpg,depicts,shoes
3300.jpg,hasAnimalPattern,no animal print
3300.jpg,hasPattern,striped
3300.jpg,hasMaterialType,synthetic
3300.jpg,hasOpeningType,lace-up
3300.jpg,hasSleeveType,short
3300.jpg,hasNeckline,round
