product,relationship,attribute
13330.jpg,hasFabricTreatment,perforated
13330.jpg,hasMaterialType,cotton
13330.jpg,hasOpeningType,button
13330.jpg,hasPocketType,slant pocket
13330.jpg,hasSleeveType,short-sleeve
13330.jpg,hasNeckline,crew neck
13330.jpg,hasLapelType,notch lapel
13330.jpg,hasCollarType,classic collar
13330.jpg,hasLength,short
13330.jpg,hasWaistline,natural
13330.jpg,hasSilhouette,straight
13330.jpg,belongsToCategory,upperbody
13330.jpg,depicts,shirt
27202.jpg,hasPattern,plaid pattern
27202.jpg,hasFabricTreatment,plain weave
27202.jpg,hasMaterialType,cotton
27202.jpg,hasOpeningType,button
27202.jpg,hasSleeveType,short-sleeve
27202.jpg,hasNeckline,v-neckline
27202.jpg,hasCollarType,pointed-collar
27202.jpg,hasLength,short
27202.jpg,hasWaistline,high-waisted
27202.jpg,hasSilhouette,straight
27202.jpg,belongsToCategory,upperbody
27202.jpg,depicts,shirt
26297.jpg,hasPattern,striped
26297.jpg,hasMaterialType,cotton
26297.jpg,hasSleeveType,short-sleeve
26297.jpg,hasNeckline,crew neck
26297.jpg,hasLapelType,absent
26297.jpg,hasCollarType,polo collar
26297.jpg,hasWaistline,natural
26297.jpg,hasLength,short
26297.jpg,hasSilhouette,straight
26297.jpg,belongsToCategory,upperbody
26297.jpg,depicts,shirt
7285.jpg,hasPattern,plain pattern
7285.jpg,hasLeatherType,no leather
7285.jpg,hasMaterialType,cotton
7285.jpg,hasOpeningType,round opening
7285.jpg,hasSleeveType,short-sleeve
7285.jpg,hasNeckline,crew neck
7285.jpg,hasCollarType,round collar
7285.jpg,hasLength,short
7285.jpg,hasSilhouette,crew neck
7285.jpg,belongsToCategory,upperbody
7285.jpg,depicts,t-shirt
12952.jpg,hasPattern,plaid
12952.jpg,hasMaterialType,cotton
12952.jpg,hasOpeningType,button
12952.jpg,hasPocketType,slant pocket
12952.jpg,hasSleeveType,short-sleeve
12952.jpg,hasNeckline,v-neckline
12952.jpg,hasCollarType,pointed-collar
12952.jpg,hasLength,short
12952.jpg,hasWaistline,natural
12952.jpg,hasSilhouette,straight
12952.jpg,belongsToCategory,upperbody
12952.jpg,depicts,shirt
34227.jpg,hasPattern,plaid
34227.jpg,hasMaterialType,cotton
34227.jpg,hasOpeningType,button
34227.jpg,hasSleeveType,short-sleeve
34227.jpg,hasNeckline,pointed
34227.jpg,hasLapelType,notched
34227.jpg,hasCollarType,collared
34227.jpg,hasLength,short
34227.jpg,hasWaistline,high-waisted
34227.jpg,hasSilhouette,straight
34227.jpg,belongsToCategory,upperbody
34227.jpg,depicts,shirt
10801.jpg,hasPattern,striped pattern
10801.jpg,hasMaterialType,cotton
10801.jpg,hasOpeningType,button
10801.jpg,hasSleeveType,short-sleeve
10801.jpg,hasNeckline,v-neckline
10801.jpg,hasCollarType,pointed-collar
10801.jpg,hasLength,short
10801.jpg,hasWaistline,natural waistline
10801.jpg,hasSilhouette,straight
10801.jpg,belongsToCategory,upperbody
10801.jpg,depicts,shirt
44586.jpg,hasPattern,plaid
44586.jpg,hasOpeningType,button front
44586.jpg,hasSleeveType,short-sleeve
44586.jpg,hasNeckline,crew neck
44586.jpg,hasLength,short
44586.jpg,hasWaistline,natural
44586.jpg,belongsToCategory,upperbody
44586.jpg,depicts,shirt
44586.jpg,hasFabricTreatment,unfinished
44586.jpg,hasMaterialType,cotton
44586.jpg,hasOpeningType,zipper
44586.jpg,hasPocketType,side-pockets
44586.jpg,hasLength,full-length
44586.jpg,hasWaistline,high-waisted
44586.jpg,hasSilhouette,straight
44586.jpg,belongsToCategory,lowerbody
44586.jpg,depicts,pants
26263.jpg,hasMaterialType,cotton
26263.jpg,hasSleeveType,short-sleeve
26263.jpg,hasNeckline,v-neckline
26263.jpg,hasCollarType,collared shirt
26263.jpg,hasLength,short
26263.jpg,hasWaistline,high-waisted
26263.jpg,hasSilhouette,straight
26263.jpg,belongsToCategory,upperbody
26263.jpg,depicts,shirt
5745.jpg,hasPattern,striped
5745.jpg,hasMaterialType,cotton
5745.jpg,hasOpeningType,button
5745.jpg,hasSleeveType,short-sleeve
5745.jpg,hasNeckline,crew neck
5745.jpg,hasCollarType,collared
5745.jpg,hasLength,short
5745.jpg,hasWaistline,natural
5745.jpg,hasSilhouette,regular
5745.jpg,belongsToCategory,upperbody
5745.jpg,depicts,shirt
37805.jpg,hasPattern,plain pattern
37805.jpg,hasMaterialType,cotton
37805.jpg,hasOpeningType,button
37805.jpg,hasSleeveType,short-sleeve
37805.jpg,hasCollarType,collarless collar
37805.jpg,hasLength,short
37805.jpg,hasSilhouette,straight
37805.jpg,belongsToCategory,upperbody
37805.jpg,depicts,shirt
10820.jpg,hasPattern,plaid pattern
10820.jpg,hasFabricTreatment,plain weave
10820.jpg,hasLeatherType,no leather type
10820.jpg,hasMaterialType,cotton
10820.jpg,hasOpeningType,button
10820.jpg,hasPocketType,breast pocket
10820.jpg,hasSleeveType,short-sleeve
10820.jpg,hasNeckline,v-neckline
10820.jpg,hasCollarType,collarless collar
10820.jpg,hasLength,short
10820.jpg,hasSilhouette,straight
10820.jpg,belongsToCategory,upperbody
10820.jpg,depicts,shirt
5987.jpg,hasPattern,striped pattern
5987.jpg,hasMaterialType,cotton material
5987.jpg,hasSleeveType,short-sleeve
5987.jpg,hasNeckline,v-neckline
5987.jpg,hasCollarType,collarless collar
5987.jpg,hasLength,short
5987.jpg,hasWaistline,high-waisted
5987.jpg,hasSilhouette,straight
5987.jpg,belongsToCategory,upperbody
5987.jpg,depicts,shirt
4972.jpg,hasPattern,plaid
4972.jpg,hasFabricTreatment,perforated
4972.jpg,hasMaterialType,cotton
4972.jpg,hasOpeningType,button
4972.jpg,hasPocketType,side
4972.jpg,hasSleeveType,short
4972.jpg,hasNeckline,classic
4972.jpg,hasCollarType,spread-collar
4972.jpg,hasLength,short
4972.jpg,hasWaistline,natural
4972.jpg,hasSilhouette,straight
4972.jpg,belongsToCategory,upperbody
4972.jpg,depicts,shirt
52126.jpg,hasPattern,plain pattern
52126.jpg,hasFabricTreatment,no treatment
52126.jpg,hasMaterialType,cotton
52126.jpg,hasSleeveType,short-sleeve
52126.jpg,hasNeckline,round neckline
52126.jpg,hasCollarType,crew-neck
52126.jpg,hasLength,short
52126.jpg,hasWaistline,high-waisted
52126.jpg,hasSilhouette,straight
52126.jpg,belongsToCategory,upperbody
