product,relationship,attribute
17679.jpg,hasPattern,striped
17679.jpg,hasFabricTreatment,smooth
17679.jpg,hasMaterialType,fabric
17679.jpg,hasOpeningType,slip-on
17679.jpg,hasSleeveType,sleeveless
17679.jpg,hasNeckline,round
17679.jpg,hasLength,short
17679.jpg,hasSilhouette,flat
17679.jpg,belongsToCategory,lowerbody
17679.jpg,depicts,shoes
43382.jpg,hasFabricTreatment,smooth
43382.jpg,hasLeatherType,calf
43382.jpg,hasMaterialType,leather
43382.jpg,hasOpeningType,closed
43382.jpg,hasNeckline,round
43382.jpg,hasLength,short
43382.jpg,hasSilhouette,flat
43382.jpg,belongsToCategory,lowerbody
43382.jpg,depicts,shoes
41921.jpg,hasFabricTreatment,plain weave
41921.jpg,hasLeatherType,no leather
41921.jpg,hasMaterialType,fabric
41921.jpg,hasOpeningType,slip-on
41921.jpg,hasPocketType,no pocket
41921.jpg,hasSleeveType,sleeveless
41921.jpg,hasNeckline,round neckline
41921.jpg,hasLength,short
41921.jpg,hasSilhouette,flat
41921.jpg,belongsToCategory,lowerbody
41921.jpg,depicts,shoes
10282.jpg,hasFabricTreatment,suede
10282.jpg,hasLeatherType,full grain leather
10282.jpg,hasMaterialType,leather
10282.jpg,hasOpeningType,closed
10282.jpg,hasSleeveType,sleeveless
10282.jpg,hasNeckline,round
10282.jpg,hasLength,short
10282.jpg,hasSilhouette,flat
10282.jpg,belongsToCategory,lowerbody
10282.jpg,depicts,shoes
49829.jpg,hasSilhouette,flat
49829.jpg,hasCollarType,open
49829.jpg,hasSleeveType,short
49829.jpg,hasPattern,floral
49829.jpg,depicts,shoes
49829.jpg,belongsToCategory,upperbody
49829.jpg,hasLength,short
49829.jpg,hasNeckline,round
49829.jpg,hasOpeningType,zipper
49829.jpg,hasMaterialType,fabric
49829.jpg,hasFabricTreatment,plain weave
49827.jpg,hasPattern,striped
49827.jpg,hasFabricTreatment,non-woven fabric
49827.jpg,hasMaterialType,rubber
49827.jpg,hasOpeningType,closed toe and closed heel
49827.jpg,hasSleeveType,short
49827.jpg,hasNeckline,open
49827.jpg,hasLength,short
49827.jpg,hasSilhouette,flat
49827.jpg,belongsToCategory,lowerbody
49827.jpg,depicts,shoes
18477.jpg,hasPattern,striped
18477.jpg,hasFabricTreatment,textured
18477.jpg,hasMaterialType,fabric
18477.jpg,hasOpeningType,lace-up front
18477.jpg,hasSleeveType,short
18477.jpg,hasLength,short
18477.jpg,hasWaistline,natural
18477.jpg,hasSilhouette,flat
18477.jpg,belongsToCategory,lowerbody
18477.jpg,depicts,shoes
35537.jpg,hasMaterialType,leather
35537.jpg,hasOpeningType,closed
35537.jpg,hasSleeveType,sleeveless
35537.jpg,hasLength,short
35537.jpg,hasSilhouette,flat
35537.jpg,belongsToCategory,lowerbody
35537.jpg,depicts,shoes
49576.jpg,hasFabricTreatment,unfinished
49576.jpg,hasMaterialType,fabric
49576.jpg,hasOpeningType,closed
49576.jpg,hasPocketType,no pocket
49576.jpg,hasSleeveType,sleeveless
49576.jpg,hasLength,short
49576.jpg,hasSilhouette,flat
49576.jpg,belongsToCategory,lowerbody
49576.jpg,depicts,shoes
22275.jpg,hasPattern,striped
22275.jpg,hasFabricTreatment,smooth
22275.jpg,hasMaterialType,fabric
22275.jpg,hasOpeningType,closed
22275.jpg,hasLength,short
22275.jpg,hasSilhouette,flat
22275.jpg,belongsToCategory,lowerbody
22275.jpg,depicts,shoes
22255.jpg,hasMaterialType,leather
22255.jpg,hasOpeningType,slip on
22255.jpg,hasPocketType,pockets
22255.jpg,hasSleeveType,sleeveless
22255.jpg,hasNeckline,flat
22255.jpg,hasLength,short
22255.jpg,hasSilhouette,flat
22255.jpg,belongsToCategory,lowerbody
22255.jpg,depicts,shoes
40758.jpg,hasPattern,floral
40758.jpg,hasMaterialType,synthetic
40758.jpg,hasOpeningType,closed
40758.jpg,hasSleeveType,sleeveless
40758.jpg,hasNeckline,round
40758.jpg,hasLength,short
40758.jpg,hasSilhouette,flat
40758.jpg,belongsToCategory,lowerbody
40758.jpg,depicts,shoes
47546.jpg,hasFabricTreatment,plain weave
47546.jpg,hasMaterialType,fabric
47546.jpg,hasOpeningType,closed
47546.jpg,hasSleeveType,sleeveless
47546.jpg,hasLength,short
47546.jpg,hasSilhouette,flat
47546.jpg,belongsToCategory,lowerbody
47546.jpg,depicts,shoes
39269.jpg,hasSilhouette,closed
39269.jpg,hasSleeveType,short
39269.jpg,depicts,shoes
39269.jpg,belongsToCategory,lowerbody
39269.jpg,hasWaistline,high
39269.jpg,hasLength,ankle-length
39269.jpg,hasNeckline,round
39269.jpg,hasOpeningType,closed
39269.jpg,hasMaterialType,leather
39269.jpg,hasLeatherType,nubuck
39269.jpg,hasFabricTreatment,smooth
59147.jpg,hasPattern,solid color
59147.jpg,hasFabricTreatment,plain weave
59147.jpg,hasMaterialType,fabric
59147.jpg,hasOpeningType,closed
59147.jpg,hasSleeveType,sleeveless
59147.jpg,hasLength,short
59147.jpg,hasSilhouette,flat
59147.jpg,belongsToCategory,lowerbody
59147.jpg,depicts,shoes
54136.jpg,hasPattern,solid color
54136.jpg,hasFabricTreatment,plain weave
54136.jpg,hasMaterialType,fabric
54136.jpg,hasOpeningType,closed
54136.jpg,hasPocketType,no pocket
54136.jpg,hasSleeveType,sleeveless
54136.jpg,hasNeckline,round neckline
54136.jpg,hasLength,short
54136.jpg,hasSilhouette,flat
54136.jpg,belongsToCategory,lowerbody
54136.jpg,depicts,shoes
13474.jpg,hasFabricTreatment,smooth
13474.jpg,hasMaterialType,leather
13474.jpg,hasOpeningType,closed
13474.jpg,hasLength,short
13474.jpg,hasSilhouette,flat
13474.jpg,belongsToCategory,lowerbody
13474.jpg,depicts,shoes
19123.jpg,hasSilhouette,flat
19123.jpg,hasSleeveType,short
19123.jpg,depicts,shoes
19123.jpg,belongsToCategory,lowerbody
19123.jpg,hasLength,short
19123.jpg,hasNeckline,round
19123.jpg,hasOpeningType,slip-on
19123.jpg,hasMaterialType,leather
19123.jpg,hasLeatherType,full-grain leather
19123.jpg,hasFabricTreatment,suede finish
42694.jpg,hasPattern,striped
42694.jpg,hasFabricTreatment,plain weave
42694.jpg,hasMaterialType,fabric
42694.jpg,hasSleeveType,short
42694.jpg,hasLength,short
42694.jpg,hasSilhouette,flat
42694.jpg,belongsToCategory,lowerbody
42694.jpg,depicts,shoes
4650.jpg,hasPattern,solid color
4650.jpg,hasFabricTreatment,smooth
4650.jpg,hasLeatherType,no leather
4650.jpg,hasMaterialType,fabric
4650.jpg,hasOpeningType,closed opening
4650.jpg,hasPocketType,no pocket
4650.jpg,hasSleeveType,sleeveless
4650.jpg,hasNeckline,round neck
4650.jpg,hasLength,short
4650.jpg,hasWaistline,no waist
4650.jpg,hasSilhouette,flat
4650.jpg,belongsToCategory,lowerbody
4650.jpg,depicts,shoes
42724.jpg,hasFabricTreatment,smooth
42724.jpg,hasMaterialType,fabric
42724.jpg,hasOpeningType,closed
42724.jpg,hasSleeveType,sleeveless
42724.jpg,hasNeckline,v-neck
42724.jpg,hasLength,short
42724.jpg,hasSilhouette,flat
42724.jpg,belongsToCategory,lowerbody
42724.jpg,depicts,shoes
23890.jpg,hasFabricTreatment,smooth
23890.jpg,hasMaterialType,textile
23890.jpg,hasOpeningType,closed toe
23890.jpg,hasSleeveType,short
23890.jpg,hasNeckline,round
23890.jpg,hasLength,short
23890.jpg,hasSilhouette,flat
23890.jpg,belongsToCategory,lowerbody
23890.jpg,depicts,shoes
15894.jpg,hasPattern,striped
15894.jpg,hasFabricTreatment,smooth
15894.jpg,hasMaterialType,fabric
15894.jpg,hasOpeningType,open toe
15894.jpg,hasSleeveType,sleeveless
15894.jpg,hasNeckline,round
15894.jpg,hasLength,short
15894.jpg,hasSilhouette,flat
15894.jpg,belongsToCategory,lowerbody
15894.jpg,depicts,shoes
27080.jpg,hasPattern,solid color
27080.jpg,hasFabricTreatment,no treatment
27080.jpg,hasLeatherType,no leather
27080.jpg,hasMaterialType,fabric
27080.jpg,hasOpeningType,closed opening
27080.jpg,hasSleeveType,sleeveless
27080.jpg,hasNeckline,round neckline
27080.jpg,hasLength,short
27080.jpg,hasSilhouette,flat
27080.jpg,belongsToCategory,lowerbody
