product,relationship,attribute
21896.jpg,hasPattern,floral
21896.jpg,hasMaterialType,cotton
21896.jpg,hasOpeningType,zipper closure
21896.jpg,hasSleeveType,short-sleeve
21896.jpg,hasNeckline,v-neck
21896.jpg,hasCollarType,v-neck
21896.jpg,hasLength,knee-length
21896.jpg,hasWaistline,natural
21896.jpg,hasSilhouette,a-line
21896.jpg,belongsToCategory,upperbody
21896.jpg,depicts,dress
11536.jpg,hasPattern,floral
11536.jpg,hasFabricTreatment,plain weave
11536.jpg,hasMaterialType,cotton
11536.jpg,hasOpeningType,front opening
11536.jpg,hasSleeveType,short-sleeve
11536.jpg,hasNeckline,v-neck
11536.jpg,hasCollarType,v-neck
11536.jpg,hasLength,above the knee
11536.jpg,hasWaistline,natural
11536.jpg,hasSilhouette,a-line
11536.jpg,belongsToCategory,upperbody
11536.jpg,depicts,dress
24506.jpg,hasAnimalPattern,no animal print
24506.jpg,hasPattern,floral
24506.jpg,hasMaterialType,cotton
24506.jpg,hasOpeningType,buttons
24506.jpg,hasSleeveType,short-sleeve
24506.jpg,hasNeckline,v-neck
24506.jpg,hasCollarType,round
24506.jpg,hasLength,knee-length
24506.jpg,hasWaistline,natural
24506.jpg,hasSilhouette,a-line
24506.jpg,belongsToCategory,upperbody
24506.jpg,depicts,dress
22068.jpg,hasPattern,floral
22068.jpg,hasMaterialType,cotton
22068.jpg,hasOpeningType,front opening
22068.jpg,hasSleeveType,short-sleeve
22068.jpg,hasNeckline,v-neck
22068.jpg,hasCollarType,notched
22068.jpg,hasLength,knee-length
22068.jpg,hasWaistline,natural
22068.jpg,hasSilhouette,a-line
22068.jpg,belongsToCategory,upperbody
22068.jpg,depicts,dress
11554.jpg,hasPattern,floral
11554.jpg,hasMaterialType,cotton
11554.jpg,hasOpeningType,zipper
11554.jpg,hasSleeveType,cap-sleeves
11554.jpg,hasNeckline,v-neck
11554.jpg,hasCollarType,v-neck
11554.jpg,hasLength,short
11554.jpg,hasWaistline,natural
11554.jpg,hasSilhouette,a-line
11554.jpg,belongsToCategory,upperbody
11554.jpg,depicts,dress
22036.jpg,hasPattern,floral
22036.jpg,hasMaterialType,cotton
22036.jpg,hasOpeningType,zipper
22036.jpg,hasSleeveType,short-sleeve
22036.jpg,hasNeckline,v-neck
22036.jpg,hasCollarType,v-neck
22036.jpg,hasLength,knee-length
22036.jpg,hasWaistline,natural
22036.jpg,hasSilhouette,a-line
22036.jpg,belongsToCategory,upperbody
22036.jpg,depicts,dress
36503.jpg,hasPattern,floral
36503.jpg,hasMaterialType,cotton
36503.jpg,hasOpeningType,zipper
36503.jpg,hasSleeveType,short-sleeve
36503.jpg,hasNeckline,v-neck
36503.jpg,hasCollarType,mandarin-collar
36503.jpg,hasLength,knee-length
36503.jpg,hasWaistline,natural
36503.jpg,hasSilhouette,a-line
36503.jpg,belongsToCategory,upperbody
36503.jpg,depicts,dress
48482.jpg,hasAnimalPattern,flower
48482.jpg,hasPattern,floral
48482.jpg,hasFabricTreatment,smooth
48482.jpg,hasMaterialType,cotton
48482.jpg,hasOpeningType,zipper
48482.jpg,hasSleeveType,short-sleeve
48482.jpg,hasNeckline,v-neck
48482.jpg,hasCollarType,v-neck
48482.jpg,hasLength,above-knee length
48482.jpg,hasWaistline,natural
48482.jpg,hasSilhouette,a-line
48482.jpg,belongsToCategory,upperbody
48482.jpg,depicts,dress
53815.jpg,hasAnimalPattern,no
53815.jpg,hasPattern,floral
53815.jpg,hasFabricTreatment,plain weave
53815.jpg,hasMaterialType,cotton
53815.jpg,hasOpeningType,zipper
53815.jpg,hasSleeveType,sleeveless
53815.jpg,hasNeckline,v-neck
53815.jpg,hasCollarType,notch-collar
53815.jpg,hasLength,knee-length
53815.jpg,hasWaistline,natural
53815.jpg,hasSilhouette,a-line
53815.jpg,belongsToCategory,upperbody
53815.jpg,depicts,dress
18278.jpg,hasPattern,floral
18278.jpg,hasFabricTreatment,plain weave
18278.jpg,hasMaterialType,cotton
18278.jpg,hasOpeningType,zipper
18278.jpg,hasSleeveType,long
18278.jpg,hasNeckline,v-neck
18278.jpg,hasCollarType,v-neck
18278.jpg,hasLength,knee-length
18278.jpg,hasWaistline,natural
18278.jpg,hasSilhouette,a-line
18278.jpg,belongsToCategory,upperbody
18278.jpg,depicts,dress
21931.jpg,hasPattern,floral
21931.jpg,hasMaterialType,cotton
21931.jpg,hasSleeveType,short-sleeve
21931.jpg,hasNeckline,v-neck
21931.jpg,hasLength,knee-length
21931.jpg,hasWaistline,natural
21931.jpg,hasSilhouette,a-line
21931.jpg,belongsToCategory,upperbody
21931.jpg,depicts,dress
14542.jpg,hasPattern,floral
14542.jpg,hasMaterialType,cotton
14542.jpg,hasOpeningType,zipper closure
14542.jpg,hasSleeveType,short-sleeve
14542.jpg,hasNeckline,v-neck
14542.jpg,hasCollarType,notch-collar
14542.jpg,hasLength,knee-length
14542.jpg,hasWaistline,natural
14542.jpg,hasSilhouette,a-line
14542.jpg,belongsToCategory,upperbody
14542.jpg,depicts,dress
22072.jpg,hasPattern,floral
22072.jpg,hasFabricTreatment,plain weave
22072.jpg,hasMaterialType,cotton
22072.jpg,hasOpeningType,zipper
22072.jpg,hasSleeveType,short-sleeve
22072.jpg,hasNeckline,round
22072.jpg,hasCollarType,v-neck
22072.jpg,hasLength,knee-length
22072.jpg,hasWaistline,natural
22072.jpg,hasSilhouette,a-line
22072.jpg,belongsToCategory,upperbody
22072.jpg,depicts,dress
27279.jpg,hasPattern,floral
27279.jpg,hasFabricTreatment,plain weave
27279.jpg,hasMaterialType,cotton
27279.jpg,hasOpeningType,zipper
27279.jpg,hasNeckline,v-neck
27279.jpg,hasCollarType,v-neck
27279.jpg,hasLength,knee-length
27279.jpg,hasWaistline,natural
27279.jpg,hasSilhouette,a-line
27279.jpg,belongsToCategory,upperbody
27279.jpg,depicts,dress
20096.jpg,hasPattern,floral
20096.jpg,hasMaterialType,cotton
20096.jpg,hasSleeveType,short-sleeve
20096.jpg,hasNeckline,v-neck
20096.jpg,hasCollarType,v-neck
20096.jpg,hasLength,knee-length
20096.jpg,hasWaistline,natural
20096.jpg,hasSilhouette,a-line
20096.jpg,belongsToCategory,upperbody
20096.jpg,depicts,dress
14550.jpg,hasPattern,floral
14550.jpg,hasFabricTreatment,solid
14550.jpg,hasMaterialType,cotton
14550.jpg,hasOpeningType,button
14550.jpg,hasSleeveType,short
14550.jpg,hasNeckline,v-neck
14550.jpg,hasCollarType,v-neck
14550.jpg,hasLength,knee-length
14550.jpg,hasWaistline,natural
14550.jpg,hasSilhouette,a-line
14550.jpg,belongsToCategory,upperbody
14550.jpg,depicts,dress
22071.jpg,hasPattern,floral
22071.jpg,hasFabricTreatment,plain weave
22071.jpg,hasMaterialType,cotton
22071.jpg,hasOpeningType,zip
22071.jpg,hasSleeveType,short-sleeve
22071.jpg,hasNeckline,v-neck
22071.jpg,hasCollarType,v-neck
22071.jpg,hasLength,knee-length
22071.jpg,hasWaistline,natural
22071.jpg,hasSilhouette,a-line
22071.jpg,belongsToCategory,upperbody
22071.jpg,depicts,dress
53842.jpg,hasPattern,floral
