product,relationship,attribute
32607.jpg,hasMaterialType,leather
32607.jpg,hasOpeningType,zipper
32607.jpg,hasLength,short
32607.jpg,hasSilhouette,rectangular
32607.jpg,belongsToCategory,lowerbody
32607.jpg,depicts,wallet
41274.jpg,hasMaterialType,leather
41274.jpg,hasOpeningType,zipper
41274.jpg,hasLength,short
41274.jpg,hasSilhouette,rectangular
41274.jpg,belongsToCategory,lowerbody
41274.jpg,depicts,wallet
27776.jpg,hasAnimalPattern,no pattern
27776.jpg,hasPattern,solid color
27776.jpg,hasFabricTreatment,no treatment
27776.jpg,hasMaterialType,leather
27776.jpg,hasOpeningType,zipper
27776.jpg,hasPocketType,pocket
27776.jpg,hasSleeveType,sleeveless
27776.jpg,hasNeckline,open neckline
27776.jpg,hasLength,short
27776.jpg,hasSilhouette,rectangular
27776.jpg,belongsToCategory,lowerbody
27776.jpg,depicts,wallet
42084.jpg,hasPattern,solid color
42084.jpg,hasLeatherType,cow leather
42084.jpg,hasMaterialType,leather
42084.jpg,hasOpeningType,zipper
42084.jpg,hasPocketType,no pocket
42084.jpg,hasLength,short
42084.jpg,hasSilhouette,rectangular
42084.jpg,belongsToCategory,lowerbody
42084.jpg,depicts,wallet
37871.jpg,hasLeatherType,full grain leather
37871.jpg,hasMaterialType,leather
37871.jpg,hasOpeningType,zipper
37871.jpg,hasLength,short
37871.jpg,hasSilhouette,rectangular
37871.jpg,belongsToCategory,lowerbody
37871.jpg,depicts,wallet
38363.jpg,hasMaterialType,leather
38363.jpg,hasOpeningType,zipper closure
38363.jpg,hasPocketType,interior pocket
38363.jpg,hasSleeveType,sleeveless
38363.jpg,hasWaistline,high
38363.jpg,hasLength,short
38363.jpg,hasSilhouette,rectangular
38363.jpg,belongsToCategory,lowerbody
38363.jpg,depicts,wallet
44254.jpg,hasMaterialType,leather
44254.jpg,hasOpeningType,zipper
44254.jpg,hasPocketType,outside
44254.jpg,hasLength,short
44254.jpg,hasSilhouette,rectangular
44254.jpg,belongsToCategory,upperbody
44254.jpg,depicts,wallet
21018.jpg,hasPattern,striped
21018.jpg,hasFabricTreatment,smooth
21018.jpg,hasMaterialType,leather
21018.jpg,hasOpeningType,zipper
21018.jpg,hasLength,short
21018.jpg,hasSilhouette,rectangular
21018.jpg,belongsToCategory,lowerbody
21018.jpg,depicts,wallet
44271.jpg,hasFabricTreatment,plain weave
44271.jpg,hasMaterialType,fabric
44271.jpg,hasOpeningType,zipper
44271.jpg,hasPocketType,single
44271.jpg,hasSleeveType,short
44271.jpg,hasLength,short
44271.jpg,hasWaistline,high
44271.jpg,hasSilhouette,rectangular
44271.jpg,belongsToCategory,lowerbody
44271.jpg,depicts,wallet
35107.jpg,hasPattern,solid color
35107.jpg,hasLeatherType,smooth leather
35107.jpg,hasMaterialType,leather
35107.jpg,hasOpeningType,zipper closure
35107.jpg,hasSleeveType,sleeveless
35107.jpg,hasCollarType,non-collared
35107.jpg,hasLength,short
35107.jpg,hasSilhouette,rectangular
35107.jpg,belongsToCategory,lowerbody
35107.jpg,depicts,wallet
52814.jpg,hasFabricTreatment,non-treated
52814.jpg,hasLeatherType,uncoated
52814.jpg,hasMaterialType,leather
52814.jpg,hasOpeningType,zipper
52814.jpg,hasSleeveType,sleeveless
52814.jpg,hasNeckline,v-shaped
52814.jpg,hasLapelType,without lapel
52814.jpg,hasCollarType,without collar
52814.jpg,hasLength,short
52814.jpg,hasSilhouette,rectangular
52814.jpg,belongsToCategory,lowerbody
52814.jpg,depicts,wallet
36127.jpg,hasMaterialType,leather
36127.jpg,hasOpeningType,zipper closure
36127.jpg,hasSleeveType,sleeveless
36127.jpg,hasNeckline,no neckline
36127.jpg,hasLength,short
36127.jpg,hasSilhouette,rectangular
36127.jpg,belongsToCategory,upperbody
36127.jpg,depicts,wallet
12419.jpg,hasMaterialType,leather
12419.jpg,hasOpeningType,zipper
12419.jpg,hasLength,short
12419.jpg,hasSilhouette,rectangular
12419.jpg,belongsToCategory,lowerbody
12419.jpg,depicts,wallet
36104.jpg,hasMaterialType,leather
36104.jpg,hasOpeningType,zipper
36104.jpg,hasLength,short
36104.jpg,hasSilhouette,rectangular
36104.jpg,belongsToCategory,lowerbody
36104.jpg,depicts,wallet
37870.jpg,hasMaterialType,leather
37870.jpg,hasOpeningType,zipper
37870.jpg,hasLength,short
37870.jpg,hasSilhouette,rectangular
37870.jpg,belongsToCategory,lowerbody
37870.jpg,depicts,wallet
44273.jpg,hasMaterialType,leather
44273.jpg,hasLength,short
44273.jpg,hasSilhouette,rectangular
44273.jpg,belongsToCategory,lowerbody
44273.jpg,depicts,wallet
14970.jpg,hasFabricTreatment,smooth
14970.jpg,hasLeatherType,full-grain leather
14970.jpg,hasMaterialType,leather
14970.jpg,hasOpeningType,zipper
14970.jpg,hasSleeveType,sleeveless
14970.jpg,hasNeckline,non-existent neckline
14970.jpg,hasLength,short
14970.jpg,hasSilhouette,rectangular
14970.jpg,belongsToCategory,lowerbody
14970.jpg,depicts,wallet
37236.jpg,hasAnimalPattern,non-existent
37236.jpg,hasPattern,solid color
37236.jpg,hasLeatherType,full-grain leather
37236.jpg,hasMaterialType,leather
37236.jpg,hasOpeningType,zipper
37236.jpg,hasPocketType,non-existent
37236.jpg,hasSleeveType,non-existent
37236.jpg,hasNeckline,non-existent
37236.jpg,hasLapelType,non-existent
37236.jpg,hasCollarType,non-existent
37236.jpg,hasLength,short
37236.jpg,hasWaistline,non-existent
37236.jpg,hasSilhouette,rectangular
37236.jpg,belongsToCategory,lowerbody
37236.jpg,depicts,wallet
34134.jpg,hasFabricTreatment,no finishing or techniques
34134.jpg,hasMaterialType,leather
34134.jpg,hasOpeningType,zipper
34134.jpg,hasLength,short
34134.jpg,hasSilhouette,rectangular
34134.jpg,belongsToCategory,lowerbody
34134.jpg,depicts,wallet
58472.jpg,hasPattern,solid color
58472.jpg,hasMaterialType,leather
58472.jpg,hasOpeningType,zipper
58472.jpg,hasPocketType,front pocket
58472.jpg,hasSleeveType,short
58472.jpg,hasWaistline,natural
58472.jpg,hasSilhouette,rectangular
58472.jpg,belongsToCategory,lowerbody
58472.jpg,depicts,wallet
52800.jpg,hasMaterialType,leather
52800.jpg,hasOpeningType,zipper
52800.jpg,hasLength,short
52800.jpg,hasSilhouette,rectangular
52800.jpg,belongsToCategory,lowerbody
52800.jpg,depicts,wallet
25307.jpg,hasLeatherType,no specific type
25307.jpg,hasMaterialType,leather
25307.jpg,hasOpeningType,button closure
25307.jpg,hasPocketType,pockets
25307.jpg,hasSleeveType,sleeveless
25307.jpg,hasNeckline,no neckline
25307.jpg,hasLength,short
25307.jpg,hasSilhouette,rectangular
25307.jpg,belongsToCategory,upperbody
25307.jpg,depicts,wallet
17102.jpg,hasFabricTreatment,stitched
17102.jpg,hasMaterialType,leather
17102.jpg,hasOpeningType,zipper
17102.jpg,hasLength,short
17102.jpg,hasSilhouette,rectangular
17102.jpg,belongsToCategory,lowerbody
17102.jpg,depicts,wallet
36123.jpg,hasFabricTreatment,smooth
36123.jpg,hasMaterialType,leather
36123.jpg,hasOpeningType,zipper
36123.jpg,hasLength,short
36123.jpg,hasWaistline,high-waisted
36123.jpg,hasSilhouette,rectangular
36123.jpg,belongsToCategory,lowerbody
36123.jpg,depicts,wallet
20495.jpg,hasPattern,solid-colored
20495.jpg,hasMaterialType,leather
20495.jpg,hasOpeningType,zipper
20495.jpg,hasLength,short
20495.jpg,hasWaistline,natural
20495.jpg,hasSilhouette,rectangular
20495.jpg,belongsToCategory,lowerbody
20495.jpg,depicts,wallet
52806.jpg,hasMaterialType,leather
52806.jpg,hasOpeningType,zipper
52806.jpg,hasLength,short
52806.jpg,hasSilhouette,rectangular
52806.jpg,belongsToCategory,lowerbody
52806.jpg,depicts,wallet
36101.jpg,hasPattern,solid color
36101.jpg,hasFabricTreatment,durable
36101.jpg,hasLeatherType,full grain leather
36101.jpg,hasMaterialType,leather
36101.jpg,hasOpeningType,zipper opening
36101.jpg,hasPocketType,internal pocket
36101.jpg,hasSleeveType,sleeveless
36101.jpg,hasLength,short
36101.jpg,hasWaistline,high
36101.jpg,hasSilhouette,rectangular
36101.jpg,belongsToCategory,lowerbody
36101.jpg,depicts,wallet
14841.jpg,hasMaterialType,leather
14841.jpg,hasOpeningType,zipper
14841.jpg,hasLength,short
14841.jpg,hasSilhouette,rectangular
14841.jpg,belongsToCategory,lowerbody
14841.jpg,depicts,wallet
36918.jpg,hasLeatherType,cowhide
36918.jpg,hasMaterialType,leather
36918.jpg,hasOpeningType,open front
36918.jpg,hasPocketType,pockets
36918.jpg,hasSleeveType,sleeveless
36918.jpg,hasNeckline,no neckline
36918.jpg,hasLength,short
36918.jpg,hasSilhouette,rectangular
36918.jpg,belongsToCategory,lowerbody
36918.jpg,depicts,wallet
18825.jpg,hasMaterialType,leather
18825.jpg,hasOpeningType,zipper
18825.jpg,hasLength,short
18825.jpg,hasSilhouette,rectangular
18825.jpg,belongsToCategory,lowerbody
18825.jpg,depicts,wallet
58476.jpg,hasAnimalPattern,non-existent
58476.jpg,hasPattern,solid color
58476.jpg,hasLeatherType,full-grain leather
58476.jpg,hasMaterialType,leather
58476.jpg,hasOpeningType,zipper
58476.jpg,hasSleeveType,non-existent
58476.jpg,hasNeckline,non-existent
58476.jpg,hasLapelType,non-existent
58476.jpg,hasCollarType,non-existent
58476.jpg,hasLength,short
58476.jpg,hasSilhouette,rectangular
58476.jpg,belongsToCategory,lowerbody
58476.jpg,depicts,wallet
41266.jpg,hasMaterialType,leather
41266.jpg,hasLength,short
41266.jpg,hasSilhouette,rectangular
41266.jpg,belongsToCategory,lowerbody
41266.jpg,depicts,wallet
42926.jpg,hasMaterialType,leather
42926.jpg,hasOpeningType,zipper
42926.jpg,hasLength,short
42926.jpg,hasSilhouette,rectangular
42926.jpg,belongsToCategory,lowerbody
42926.jpg,depicts,wallet
41277.jpg,hasLeatherType,full-grain
41277.jpg,hasMaterialType,leather
41277.jpg,hasOpeningType,zipper
41277.jpg,hasLength,short
41277.jpg,hasSilhouette,rectangular
41277.jpg,belongsToCategory,lowerbody
41277.jpg,depicts,wallet
41262.jpg,hasMaterialType,leather
41262.jpg,hasLength,short
41262.jpg,hasSilhouette,rectangular
41262.jpg,belongsToCategory,lowerbody
41262.jpg,depicts,wallet
23689.jpg,hasPattern,solid color
23689.jpg,hasFabricTreatment,smooth
23689.jpg,hasLeatherType,calfskin
23689.jpg,hasMaterialType,leather
23689.jpg,hasOpeningType,folded
23689.jpg,hasSleeveType,sleeveless
23689.jpg,hasNeckline,no neckline
23689.jpg,hasLength,short
23689.jpg,hasSilhouette,rectangular
23689.jpg,belongsToCategory,lowerbody
23689.jpg,depicts,wallet
27768.jpg,hasLeatherType,smooth
27768.jpg,hasMaterialType,leather
27768.jpg,hasOpeningType,zipper
27768.jpg,hasPocketType,front pocket
27768.jpg,hasLength,short
27768.jpg,hasWaistline,high
27768.jpg,hasSilhouette,rectangular
27768.jpg,belongsToCategory,lowerbody
27768.jpg,depicts,wallet
58478.jpg,hasMaterialType,leather
58478.jpg,hasOpeningType,zipper
58478.jpg,hasLength,short
58478.jpg,hasSilhouette,rectangular
58478.jpg,belongsToCategory,lowerbody
58478.jpg,depicts,wallet
52801.jpg,hasLeatherType,full grain leather
52801.jpg,hasMaterialType,leather
52801.jpg,hasOpeningType,zipper
52801.jpg,hasSleeveType,sleeveless
52801.jpg,hasLength,short
52801.jpg,hasSilhouette,rectangular
52801.jpg,belongsToCategory,lowerbody
52801.jpg,depicts,wallet
27792.jpg,hasPattern,solid color
27792.jpg,hasLeatherType,cowhide leather
27792.jpg,hasMaterialType,leather
27792.jpg,hasOpeningType,zipper
27792.jpg,hasSleeveType,sleeveless
27792.jpg,hasLength,short
27792.jpg,hasWaistline,high
27792.jpg,hasSilhouette,rectangular
27792.jpg,belongsToCategory,lowerbody
27792.jpg,depicts,wallet
