product_name,attributes
49672.jpg,"[{'relationship': 'hasAnimalPattern', 'attribute': 'no'}, {'relationship': 'hasLeatherType', 'attribute': 'no'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
30677.jpg,"[{'relationship': 'hasPattern', 'attribute': 'gradient'}, {'relationship': 'hasFabricTreatment', 'attribute': 'anti-reflective coating'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasSleeveType', 'attribute': 'short'}, {'relationship': 'hasNeckline', 'attribute': 'round'}, {'relationship': 'hasLength', 'attribute': 'medium'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'hasNickname', 'attribute': 'sunglasses'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
28179.jpg,"[{'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasNeckline', 'attribute': 'round'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
28203.jpg,"[{'relationship': 'hasPattern', 'attribute': 'striped'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasLength', 'attribute': 'long'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'hasNickname', 'attribute': 'sunglasses'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
44076.jpg,"[{'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasLength', 'attribute': 'short'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'hasNickname', 'attribute': 'sunglasses'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
29876.jpg,"[{'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'hasNickname', 'attribute': 'sunglasses'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
56137.jpg,"[{'relationship': 'hasFabricTreatment', 'attribute': 'coated'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasLength', 'attribute': 'long'}, {'relationship': 'hasSilhouette', 'attribute': 'aviator'}, {'relationship': 'hasNickname', 'attribute': 'sunglasses'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
16088.jpg,"[{'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasLength', 'attribute': 'long'}, {'relationship': 'hasSilhouette', 'attribute': 'oval'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
16083.jpg,"[{'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasLength', 'attribute': 'long'}, {'relationship': 'hasSilhouette', 'attribute': 'oval'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
43091.jpg,"[{'relationship': 'hasAnimalPattern', 'attribute': 'no'}, {'relationship': 'hasPattern', 'attribute': 'striped'}, {'relationship': 'hasFabricTreatment', 'attribute': 'polished'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasSilhouette', 'attribute': 'round'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
57802.jpg,"[{'relationship': 'hasPattern', 'attribute': 'stripe'}, {'relationship': 'hasFabricTreatment', 'attribute': 'coated'}, {'relationship': 'hasMaterialType', 'attribute': 'plastic'}, {'relationship': 'hasSleeveType', 'attribute': 'long'}, {'relationship': 'hasNeckline', 'attribute': 'round'}, {'relationship': 'hasLength', 'attribute': 'short'}, {'relationship': 'hasSilhouette', 'attribute': 'oval'}, {'relationship': 'hasNickname', 'attribute': 'eyewear'}, {'relationship': 'belongsToCategory', 'attribute': 'head'}, {'relationship': 'depicts', 'attribute': 'glasses'}]"
