product,relationship,attribute
4923.jpg,hasPattern,floral
4923.jpg,hasMaterialType,cotton
4923.jpg,hasOpeningType,zipper
4923.jpg,hasSleeveType,sleeveless
4923.jpg,hasLength,above the knee
4923.jpg,hasWaistline,high-waisted
4923.jpg,hasSilhouette,a-line
4923.jpg,belongsToCategory,lowerbody
4923.jpg,depicts,skirt
33271.jpg,hasPattern,solid color
33271.jpg,hasFabricTreatment,stretchy
33271.jpg,hasMaterialType,nylon
33271.jpg,hasOpeningType,zipper
33271.jpg,hasSleeveType,sleeveless
33271.jpg,hasLength,knee-length
33271.jpg,hasWaistline,high-waisted
33271.jpg,hasSilhouette,a-line
33271.jpg,belongsToCategory,lowerbody
33271.jpg,depicts,skirt
5586.jpg,hasPattern,solid color
5586.jpg,hasMaterialType,cotton
5586.jpg,hasOpeningType,zipper
5586.jpg,hasSleeveType,shorts
5586.jpg,hasLength,above knee length
5586.jpg,hasWaistline,high-waisted
5586.jpg,hasSilhouette,a-line
5586.jpg,belongsToCategory,lowerbody
5586.jpg,depicts,shorts
52943.jpg,hasAnimalPattern,elephant
52943.jpg,hasPattern,floral
52943.jpg,hasMaterialType,cotton
52943.jpg,hasOpeningType,button
52943.jpg,hasPocketType,side pockets
52943.jpg,hasSleeveType,sleeveless
52943.jpg,hasNeckline,round neckline
52943.jpg,hasLength,knee-length
52943.jpg,hasWaistline,high-waisted
52943.jpg,hasSilhouette,a-line
52943.jpg,belongsToCategory,lowerbody
52943.jpg,depicts,skirt
37581.jpg,hasPattern,striped
37581.jpg,hasFabricTreatment,unfinished seams
37581.jpg,hasMaterialType,cotton
37581.jpg,hasOpeningType,zipper
37581.jpg,hasSleeveType,sleeveless
37581.jpg,hasNeckline,round
37581.jpg,hasLength,mid-thigh
37581.jpg,hasWaistline,high-waisted
37581.jpg,hasSilhouette,a-line
37581.jpg,belongsToCategory,lowerbody
37581.jpg,depicts,shorts
27208.jpg,hasFabricTreatment,washed
27208.jpg,hasMaterialType,cotton
27208.jpg,hasOpeningType,zipper
27208.jpg,hasSleeveType,short
27208.jpg,hasLength,above-the-knee
27208.jpg,hasWaistline,high-waisted
27208.jpg,hasSilhouette,straight
27208.jpg,belongsToCategory,lowerbody
27208.jpg,depicts,shorts
30709.jpg,hasPattern,striped
30709.jpg,hasMaterialType,cotton
30709.jpg,hasOpeningType,zipper
30709.jpg,hasSleeveType,sleeveless
30709.jpg,hasNeckline,round neckline
30709.jpg,hasLength,knee-length
30709.jpg,hasWaistline,high-waisted
30709.jpg,hasSilhouette,a-line
30709.jpg,belongsToCategory,lowerbody
30709.jpg,depicts,bag
34118.jpg,hasMaterialType,cotton
34118.jpg,hasOpeningType,zipper
34118.jpg,hasPocketType,side pockets
34118.jpg,hasLength,short
34118.jpg,hasWaistline,high-waisted
34118.jpg,hasSilhouette,a-line
34118.jpg,belongsToCategory,lowerbody
34118.jpg,depicts,shorts
11538.jpg,hasPattern,floral
11538.jpg,hasLeatherType,no leather
11538.jpg,hasMaterialType,cotton
11538.jpg,hasOpeningType,zipper
11538.jpg,hasSleeveType,short-sleeve
11538.jpg,hasNeckline,v-neck
11538.jpg,hasCollarType,v-neck
11538.jpg,hasLength,knee-length
11538.jpg,hasWaistline,high-waisted
11538.jpg,hasSilhouette,a-line
11538.jpg,belongsToCategory,lowerbody
11538.jpg,depicts,dress
33504.jpg,hasPattern,floral
33504.jpg,hasMaterialType,cotton
33504.jpg,hasOpeningType,zipper
33504.jpg,hasSleeveType,sleeveless
33504.jpg,hasNeckline,round neckline
33504.jpg,hasLength,knee-length
33504.jpg,hasWaistline,high-waisted
33504.jpg,hasSilhouette,a-line
33504.jpg,belongsToCategory,lowerbody
33504.jpg,depicts,dress
21247.jpg,hasPattern,striped
21247.jpg,hasFabricTreatment,plain weave
21247.jpg,hasMaterialType,cotton
21247.jpg,hasOpeningType,zipper
21247.jpg,hasSleeveType,sleeveless
21247.jpg,hasNeckline,round
21247.jpg,hasLength,knee-length
21247.jpg,hasWaistline,high-waisted
21247.jpg,hasSilhouette,a-line
21247.jpg,belongsToCategory,lowerbody
21247.jpg,depicts,bag
53411.jpg,hasPattern,floral
53411.jpg,hasMaterialType,cotton
53411.jpg,hasOpeningType,zipper
53411.jpg,hasPocketType,side pockets
53411.jpg,hasSleeveType,short-sleeve
53411.jpg,hasNeckline,v-neck
53411.jpg,hasCollarType,v-neck
53411.jpg,hasLength,knee-length
53411.jpg,hasWaistline,high-waisted
53411.jpg,hasSilhouette,a-line
53411.jpg,belongsToCategory,lowerbody
53411.jpg,depicts,dress
46813.jpg,hasPattern,solid-colored
46813.jpg,hasFabricTreatment,washed
46813.jpg,hasMaterialType,cotton
46813.jpg,hasOpeningType,button
46813.jpg,hasPocketType,pocketless
46813.jpg,hasSleeveType,sleeveless
46813.jpg,hasLength,short
46813.jpg,hasWaistline,high-waisted
46813.jpg,hasSilhouette,a-line
46813.jpg,belongsToCategory,lowerbody
46813.jpg,depicts,shorts
52922.jpg,hasPattern,floral
52922.jpg,hasFabricTreatment,plain weave
52922.jpg,hasLeatherType,no leather
52922.jpg,hasMaterialType,fabric material
52922.jpg,hasOpeningType,zipper opening
52922.jpg,hasPocketType,side pocket
52922.jpg,hasSleeveType,sleeveless
52922.jpg,hasNeckline,round neckline
52922.jpg,hasLength,knee-length
52922.jpg,hasWaistline,high-waisted
52922.jpg,hasSilhouette,a-line
52922.jpg,belongsToCategory,lowerbody
52922.jpg,depicts,skirt
38503.jpg,hasMaterialType,denim
38503.jpg,hasOpeningType,zipper
38503.jpg,hasPocketType,side pocket
38503.jpg,hasSleeveType,sleeveless
38503.jpg,hasNeckline,round
