product,relationship,attribute
16412.jpg,hasPattern,striped
16412.jpg,hasMaterialType,cotton
16412.jpg,hasSleeveType,long-sleeve
16412.jpg,hasNeckline,v-neck
16412.jpg,hasCollarType,pointed-collar
16412.jpg,hasLength,regular
16412.jpg,hasWaistline,natural
16412.jpg,hasSilhouette,straight
16412.jpg,belongsToCategory,upperbody
16412.jpg,depicts,shirt
22356.jpg,hasPattern,striped
22356.jpg,hasFabricTreatment,plain weave
22356.jpg,hasMaterialType,cotton
22356.jpg,hasOpeningType,button front
22356.jpg,hasPocketType,chest pocket
22356.jpg,hasSleeveType,long-sleeve
22356.jpg,hasNeckline,v-neck
22356.jpg,hasCollarType,pointed-collar
22356.jpg,hasLength,long
22356.jpg,hasWaistline,natural
22356.jpg,hasSilhouette,straight
22356.jpg,belongsToCategory,upperbody
22356.jpg,depicts,shirt
26107.jpg,hasPattern,striped
26107.jpg,hasMaterialType,cotton
26107.jpg,hasOpeningType,button front
26107.jpg,hasPocketType,breast pocket
26107.jpg,hasSleeveType,long-sleeve
26107.jpg,hasLapelType,notch lapel
26107.jpg,hasCollarType,pointed-collar
26107.jpg,hasLength,full length
26107.jpg,hasWaistline,natural-waist
26107.jpg,hasSilhouette,straight
26107.jpg,belongsToCategory,upperbody
26107.jpg,depicts,shirt
16341.jpg,hasPattern,striped
16341.jpg,hasFabricTreatment,plain weave
16341.jpg,hasMaterialType,cotton
16341.jpg,hasOpeningType,button front
16341.jpg,hasPocketType,patch pockets
16341.jpg,hasSleeveType,long-sleeve
16341.jpg,hasNeckline,classic collar
16341.jpg,hasCollarType,pointed-collar
16341.jpg,hasLength,full length
16341.jpg,hasWaistline,natural
16341.jpg,hasSilhouette,straight
16341.jpg,belongsToCategory,upperbody
16341.jpg,depicts,shirt
51860.jpg,hasPattern,striped
51860.jpg,hasMaterialType,cotton
51860.jpg,hasOpeningType,button
51860.jpg,hasSleeveType,short-sleeve
51860.jpg,hasNeckline,pointed
51860.jpg,hasCollarType,pointed
51860.jpg,hasLength,long
51860.jpg,hasWaistline,natural
51860.jpg,hasSilhouette,straight
51860.jpg,belongsToCategory,upperbody
51860.jpg,depicts,shirt
13754.jpg,hasPattern,striped
13754.jpg,hasFabricTreatment,plain weave
13754.jpg,hasMaterialType,cotton
13754.jpg,hasOpeningType,button front
13754.jpg,hasSleeveType,long-sleeve
13754.jpg,hasNeckline,pointed
13754.jpg,hasCollarType,pointed
13754.jpg,hasLength,full
13754.jpg,hasWaistline,natural
13754.jpg,hasSilhouette,straight
13754.jpg,belongsToCategory,upperbody
13754.jpg,depicts,shirt
2163.jpg,hasPattern,striped
2163.jpg,hasFabricTreatment,unfinished seams
2163.jpg,hasMaterialType,cotton
2163.jpg,hasOpeningType,button front
2163.jpg,hasPocketType,patch pockets
2163.jpg,hasSleeveType,long-sleeve
2163.jpg,hasNeckline,pointed
2163.jpg,hasCollarType,pointed-collar
2163.jpg,hasLength,full length
2163.jpg,hasWaistline,natural
