product,relationship,attribute
3466.jpg,hasPattern,striped
3466.jpg,hasFabricTreatment,textured
3466.jpg,hasMaterialType,synthetic
3466.jpg,hasOpeningType,lace-up
3466.jpg,hasSleeveType,long-sleeve
3466.jpg,hasLength,ankle-high
3466.jpg,hasSilhouette,athletic
3466.jpg,belongsToCategory,lowerbody
3466.jpg,depicts,shoes
29244.jpg,hasPattern,solid color
29244.jpg,hasMaterialType,synthetic
29244.jpg,hasOpeningType,zipper
29244.jpg,hasSleeveType,sleeveless
29244.jpg,hasLapelType,lapel-less
29244.jpg,hasLength,ankle-high
29244.jpg,hasSilhouette,athletic
29244.jpg,belongsToCategory,lowerbody
29244.jpg,depicts,shoes
28661.jpg,hasFabricTreatment,breathable
28661.jpg,hasMaterialType,synthetic
28661.jpg,hasOpeningType,lace-up
28661.jpg,hasSleeveType,closed
28661.jpg,hasLength,ankle-high
28661.jpg,hasSilhouette,round toe
28661.jpg,belongsToCategory,lowerbody
28661.jpg,depicts,shoes
10122.jpg,hasPattern,solid color
10122.jpg,hasLeatherType,no leather
10122.jpg,hasMaterialType,synthetic
10122.jpg,hasOpeningType,closed toe
10122.jpg,hasSleeveType,short-sleeve
10122.jpg,hasNeckline,round neckline
10122.jpg,hasLength,ankle-high
10122.jpg,hasSilhouette,athletic
10122.jpg,belongsToCategory,lowerbody
10122.jpg,depicts,shoes
36438.jpg,hasPattern,striped
36438.jpg,hasFabricTreatment,texturized
36438.jpg,hasMaterialType,synthetic
36438.jpg,hasOpeningType,lace-up
36438.jpg,hasSleeveType,short
36438.jpg,hasNeckline,round
36438.jpg,hasLength,ankle-high
36438.jpg,hasSilhouette,athletic
36438.jpg,belongsToCategory,lowerbody
36438.jpg,depicts,shoes
5569.jpg,hasFabricTreatment,breathable mesh
5569.jpg,hasMaterialType,synthetic
5569.jpg,hasOpeningType,slip-on
5569.jpg,hasSleeveType,short-sleeve
5569.jpg,hasLength,ankle-high
5569.jpg,hasSilhouette,athletic
5569.jpg,belongsToCategory,lowerbody
5569.jpg,depicts,shoes
5374.jpg,hasMaterialType,synthetic
5374.jpg,hasLength,ankle-high
5374.jpg,hasSilhouette,athletic
5374.jpg,belongsToCategory,lowerbody
5374.jpg,depicts,shoes
12692.jpg,hasPattern,solid color
12692.jpg,hasFabricTreatment,breathable mesh panels
12692.jpg,hasMaterialType,synthetic
12692.jpg,hasOpeningType,lace-up
12692.jpg,hasNeckline,round
12692.jpg,hasLength,ankle-high
12692.jpg,hasSilhouette,athletic
12692.jpg,belongsToCategory,lowerbody
12692.jpg,depicts,shoes
25569.jpg,hasFabricTreatment,breathable mesh
25569.jpg,hasMaterialType,synthetic
25569.jpg,hasOpeningType,lace-up
25569.jpg,hasSleeveType,short
25569.jpg,hasLength,ankle-high
25569.jpg,hasSilhouette,athletic
