product,relationship,attribute
43163.jpg,hasMaterialType,leather
43163.jpg,hasOpeningType,loop
43163.jpg,hasNeckline,round
43163.jpg,hasLength,short
43163.jpg,hasSilhouette,round
43163.jpg,belongsToCategory,head
43163.jpg,depicts,watch
19273.jpg,hasPattern,dotted
19273.jpg,hasMaterialType,plastic
19273.jpg,hasOpeningType,buckle
19273.jpg,hasNeckline,round
19273.jpg,hasLength,short
19273.jpg,hasSilhouette,round
19273.jpg,hasNickname,white quartz diamond watch
19273.jpg,belongsToCategory,head
19273.jpg,depicts,watch
36762.jpg,hasLeatherType,cowhide
36762.jpg,hasMaterialType,leather
36762.jpg,hasOpeningType,buttonhole
36762.jpg,hasNeckline,round
36762.jpg,hasLength,short
36762.jpg,hasSilhouette,round
36762.jpg,belongsToCategory,head
36762.jpg,depicts,watch
28576.jpg,hasMaterialType,leather
28576.jpg,hasPocketType,false
28576.jpg,hasSleeveType,short
28576.jpg,hasNeckline,round
28576.jpg,hasLength,short
28576.jpg,hasSilhouette,round
28576.jpg,belongsToCategory,headwear
28576.jpg,depicts,watch
49049.jpg,hasPattern,striped
49049.jpg,hasFabricTreatment,plain weave
49049.jpg,hasMaterialType,fabric
49049.jpg,hasOpeningType,zipper
49049.jpg,hasSleeveType,short
49049.jpg,hasNeckline,round
49049.jpg,hasLength,short
49049.jpg,hasSilhouette,round
49049.jpg,belongsToCategory,headwear
49049.jpg,depicts,ring
45042.jpg,hasMaterialType,leather
45042.jpg,hasOpeningType,buckle
45042.jpg,hasSleeveType,sleeveless
45042.jpg,hasNeckline,round
45042.jpg,hasLength,short
45042.jpg,hasSilhouette,round
45042.jpg,belongsToCategory,upperbody
45042.jpg,depicts,watch
45227.jpg,hasMaterialType,rubber
45227.jpg,hasOpeningType,buckle
45227.jpg,hasNeckline,round
45227.jpg,hasLength,short
45227.jpg,hasSilhouette,round
45227.jpg,belongsToCategory,upperbody
45227.jpg,depicts,watch
18813.jpg,hasPattern,striped
18813.jpg,hasFabricTreatment,solid
18813.jpg,hasMaterialType,fabric
18813.jpg,hasOpeningType,buckle
18813.jpg,hasSleeveType,short
18813.jpg,hasNeckline,round
18813.jpg,hasLength,short
18813.jpg,hasWaistline,high
18813.jpg,hasSilhouette,straight
18813.jpg,belongsToCategory,upperbody
18813.jpg,depicts,belt
10398.jpg,hasPattern,striped
10398.jpg,hasMaterialType,fabric
10398.jpg,hasOpeningType,button
10398.jpg,hasSleeveType,long
10398.jpg,hasNeckline,round
10398.jpg,hasLength,short
10398.jpg,hasSilhouette,round
10398.jpg,belongsToCategory,headwear
10398.jpg,depicts,watch
32307.jpg,hasFabricTreatment,polished
32307.jpg,hasMaterialType,metal
32307.jpg,hasOpeningType,button
32307.jpg,hasSleeveType,short
32307.jpg,hasNeckline,round
32307.jpg,hasLength,short
32307.jpg,hasSilhouette,round
32307.jpg,belongsToCategory,head
32307.jpg,depicts,watch
49889.jpg,hasMaterialType,rubber
49889.jpg,hasOpeningType,buckle
49889.jpg,hasSleeveType,short
49889.jpg,hasNeckline,round
49889.jpg,hasLength,short
49889.jpg,hasSilhouette,round
49889.jpg,belongsToCategory,headwear
49889.jpg,depicts,watch
11215.jpg,hasMaterialType,leather
11215.jpg,hasNeckline,round
11215.jpg,hasLength,short
11215.jpg,hasSilhouette,round
11215.jpg,belongsToCategory,head
11215.jpg,depicts,watch
59282.jpg,hasFabricTreatment,smooth
59282.jpg,hasMaterialType,leather
59282.jpg,hasNeckline,round
59282.jpg,hasLength,short
59282.jpg,hasSilhouette,round
59282.jpg,belongsToCategory,upperbody
59282.jpg,depicts,watch
29450.jpg,hasLeatherType,crocodile
29450.jpg,hasMaterialType,leather
29450.jpg,hasOpeningType,buckle
29450.jpg,hasNeckline,round
29450.jpg,hasLength,short
29450.jpg,hasSilhouette,round
29450.jpg,belongsToCategory,headwear
29450.jpg,depicts,watch
46529.jpg,hasFabricTreatment,polished
46529.jpg,hasMaterialType,metal
46529.jpg,hasSleeveType,short
46529.jpg,hasNeckline,round
46529.jpg,hasLength,short
46529.jpg,hasSilhouette,round
46529.jpg,belongsToCategory,upperbody
46529.jpg,depicts,watch
53572.jpg,hasFabricTreatment,plain weave
53572.jpg,hasMaterialType,fabric
53572.jpg,hasOpeningType,buckle
53572.jpg,hasSleeveType,long
53572.jpg,hasNeckline,round
53572.jpg,hasLength,short
53572.jpg,hasSilhouette,round
53572.jpg,belongsToCategory,upperbody
53572.jpg,depicts,watch
40561.jpg,hasFabricTreatment,polished
40561.jpg,hasLeatherType,calfskin
40561.jpg,hasMaterialType,leather
40561.jpg,hasOpeningType,button
40561.jpg,hasNeckline,round
40561.jpg,hasLength,short
40561.jpg,hasSilhouette,round
40561.jpg,belongsToCategory,upperbody
40561.jpg,depicts,watch
43219.jpg,hasFabricTreatment,treated with a water-repellent coating
43219.jpg,hasLeatherType,full-grain leather
43219.jpg,hasMaterialType,leather
43219.jpg,hasOpeningType,buckle
43219.jpg,hasSleeveType,long
43219.jpg,hasNeckline,round
43219.jpg,hasLength,short
43219.jpg,hasSilhouette,round
43219.jpg,belongsToCategory,upperbody
43219.jpg,depicts,watch
51562.jpg,hasPattern,text print
51562.jpg,hasMaterialType,rubber or plastic
51562.jpg,hasOpeningType,buckle
51562.jpg,hasNeckline,round
51562.jpg,hasLength,short
51562.jpg,hasSilhouette,round
51562.jpg,belongsToCategory,upperbody
51562.jpg,depicts,watch
16774.jpg,hasMaterialType,plastic
16774.jpg,hasOpeningType,buckle
16774.jpg,hasSleeveType,long
16774.jpg,hasNeckline,round
16774.jpg,hasLength,short
16774.jpg,hasSilhouette,round
16774.jpg,belongsToCategory,upperbody
16774.jpg,depicts,watch
46442.jpg,hasSilhouette,round
46442.jpg,depicts,watch
46442.jpg,belongsToCategory,upperbody
46442.jpg,hasLength,short
46442.jpg,hasNeckline,round
46442.jpg,hasMaterialType,leather
46442.jpg,hasFabricTreatment,smooth
49870.jpg,hasFabricTreatment,polished
49870.jpg,hasMaterialType,metal
49870.jpg,hasOpeningType,buckle
49870.jpg,hasNeckline,round
49870.jpg,hasLength,short
49870.jpg,hasSilhouette,round
49870.jpg,belongsToCategory,upperbody
49870.jpg,depicts,watch
10139.jpg,hasFabricTreatment,polished
10139.jpg,hasMaterialType,metal
10139.jpg,hasOpeningType,buckle
10139.jpg,hasSleeveType,sleeveless
10139.jpg,hasNeckline,round
10139.jpg,hasLength,short
10139.jpg,hasSilhouette,round
10139.jpg,belongsToCategory,head
10139.jpg,depicts,watch
29501.jpg,hasPattern,stripe
29501.jpg,hasMaterialType,fabric
29501.jpg,hasOpeningType,button
29501.jpg,hasSleeveType,long
29501.jpg,hasNeckline,round
29501.jpg,hasLength,short
29501.jpg,hasSilhouette,round
29501.jpg,belongsToCategory,head
29501.jpg,depicts,watch
30023.jpg,hasAnimalPattern,false
30023.jpg,hasLeatherType,cowhide
30023.jpg,hasMaterialType,leather
30023.jpg,hasOpeningType,false
30023.jpg,hasPocketType,false
30023.jpg,hasNeckline,round
30023.jpg,hasLength,short
30023.jpg,hasSilhouette,round
30023.jpg,belongsToCategory,upperbody
30023.jpg,depicts,watch
54648.jpg,hasPattern,solid color
54648.jpg,hasMaterialType,metal
54648.jpg,hasOpeningType,buckle
54648.jpg,hasSleeveType,long-sleeve
54648.jpg,hasNeckline,round
54648.jpg,hasLength,short
54648.jpg,hasSilhouette,round
54648.jpg,belongsToCategory,upperbody
54648.jpg,depicts,watch
30087.jpg,hasFabricTreatment,coated
30087.jpg,hasOpeningType,round
30087.jpg,hasSleeveType,short
30087.jpg,hasLength,short
30087.jpg,hasMaterialType,metal
30087.jpg,hasSilhouette,round
30087.jpg,belongsToCategory,headwear
30087.jpg,depicts,watch
45175.jpg,hasFabricTreatment,polished
45175.jpg,hasMaterialType,metal
45175.jpg,hasOpeningType,buckle
45175.jpg,hasNeckline,round
45175.jpg,hasLength,short
45175.jpg,hasSilhouette,round
45175.jpg,belongsToCategory,head
45175.jpg,depicts,watch
38042.jpg,hasPattern,striped
38042.jpg,hasMaterialType,fabric
38042.jpg,hasOpeningType,buttonhole
38042.jpg,hasSleeveType,long
38042.jpg,hasNeckline,round
38042.jpg,hasLength,short
38042.jpg,hasSilhouette,round
