product,relationship,attribute
7574.jpg,hasPattern,striped
7574.jpg,hasFabricTreatment,plain weave
7574.jpg,hasMaterialType,cotton
7574.jpg,hasOpeningType,full opening
7574.jpg,hasPocketType,no pocket
7574.jpg,hasSleeveType,short-sleeve
7574.jpg,hasNeckline,round
7574.jpg,hasLapelType,lapelless
7574.jpg,hasLength,short
7574.jpg,hasWaistline,natural
7574.jpg,hasSilhouette,straight
7574.jpg,belongsToCategory,upperbody
7574.jpg,depicts,shirt
54087.jpg,hasMaterialType,cotton
54087.jpg,hasSleeveType,short
54087.jpg,hasNeckline,round
54087.jpg,hasCollarType,round
54087.jpg,hasLength,above-the-knee
54087.jpg,hasWaistline,natural
54087.jpg,hasSilhouette,a-line
54087.jpg,belongsToCategory,upperbody
54087.jpg,depicts,shirt
14720.jpg,hasPattern,striped
14720.jpg,hasMaterialType,cotton
14720.jpg,hasOpeningType,zipper
14720.jpg,hasSleeveType,sleeveless
14720.jpg,hasNeckline,v-neck
14720.jpg,hasCollarType,scoop neck
14720.jpg,hasLength,below the knee
14720.jpg,hasWaistline,natural
14720.jpg,hasSilhouette,a-line
14720.jpg,belongsToCategory,upperbody
14720.jpg,depicts,shirt
11623.jpg,hasPattern,striped
11623.jpg,hasFabricTreatment,unfused
11623.jpg,hasMaterialType,cotton
11623.jpg,hasOpeningType,button
11623.jpg,hasSleeveType,short-sleeve
11623.jpg,hasNeckline,round
11623.jpg,hasCollarType,round
11623.jpg,hasLength,above the knee
11623.jpg,hasWaistline,natural
11623.jpg,hasSilhouette,a-line
11623.jpg,belongsToCategory,upperbody
11623.jpg,depicts,shirt
30847.jpg,hasPattern,floral
30847.jpg,hasFabricTreatment,plain weave
30847.jpg,hasMaterialType,cotton
30847.jpg,hasOpeningType,zip
30847.jpg,hasSleeveType,short
30847.jpg,hasNeckline,round
30847.jpg,hasCollarType,round
30847.jpg,hasLength,knee-length
30847.jpg,hasWaistline,natural
30847.jpg,hasSilhouette,a-line
30847.jpg,belongsToCategory,upperbody
30847.jpg,depicts,dress
6888.jpg,hasPattern,floral
6888.jpg,hasMaterialType,cotton
6888.jpg,hasSleeveType,short
6888.jpg,hasNeckline,round
6888.jpg,hasLength,regular
6888.jpg,hasWaistline,natural
6888.jpg,hasSilhouette,a-line
6888.jpg,belongsToCategory,upperbody
