product,relationship,attribute
46519.jpg,hasMaterialType,metal
46519.jpg,hasNeckline,round
46519.jpg,hasLength,short
46519.jpg,hasSilhouette,round
46519.jpg,belongsToCategory,head
46519.jpg,depicts,watch
33898.jpg,hasFabricTreatment,polished
33898.jpg,hasMaterialType,metal
33898.jpg,hasOpeningType,buckle
33898.jpg,hasLength,short
33898.jpg,hasSilhouette,round
33898.jpg,belongsToCategory,head
33898.jpg,depicts,watch
49880.jpg,hasPattern,solid color
49880.jpg,hasFabricTreatment,polished
49880.jpg,hasMaterialType,metal
49880.jpg,hasOpeningType,one opening
49880.jpg,hasNeckline,round
49880.jpg,hasLength,short
49880.jpg,hasSilhouette,round
49880.jpg,belongsToCategory,head
49880.jpg,depicts,watch
51621.jpg,hasFabricTreatment,polished
51621.jpg,hasMaterialType,metal
51621.jpg,hasOpeningType,buckle
51621.jpg,hasLength,short
51621.jpg,hasSilhouette,round
51621.jpg,belongsToCategory,head
51621.jpg,depicts,watch
45042.jpg,hasMaterialType,leather
45042.jpg,hasOpeningType,buckle
45042.jpg,hasSleeveType,sleeveless
45042.jpg,hasNeckline,round
45042.jpg,hasLength,short
45042.jpg,hasSilhouette,round
45042.jpg,belongsToCategory,upperbody
45042.jpg,depicts,watch
40557.jpg,hasFabricTreatment,polished
40557.jpg,hasMaterialType,metal
40557.jpg,hasOpeningType,buckle
40557.jpg,hasNeckline,round
40557.jpg,hasLength,short
40557.jpg,hasSilhouette,circular
40557.jpg,belongsToCategory,upperbody
40557.jpg,depicts,watch
53625.jpg,hasOpeningType,buckle
53625.jpg,hasLength,short
53625.jpg,hasSilhouette,round
53625.jpg,hasMaterialType,metal
53625.jpg,belongsToCategory,head
53625.jpg,depicts,watch
30038.jpg,hasPattern,geometric
30038.jpg,hasFabricTreatment,polished finish
30038.jpg,hasMaterialType,metal
30038.jpg,hasOpeningType,buckle closure
30038.jpg,hasNeckline,round
30038.jpg,hasLength,short
30038.jpg,hasSilhouette,round
30038.jpg,belongsToCategory,head
30038.jpg,depicts,watch
32307.jpg,hasFabricTreatment,polished
32307.jpg,hasMaterialType,metal
32307.jpg,hasOpeningType,button
32307.jpg,hasSleeveType,short
32307.jpg,hasNeckline,round
32307.jpg,hasLength,short
32307.jpg,hasSilhouette,round
32307.jpg,belongsToCategory,head
32307.jpg,depicts,watch
49889.jpg,hasMaterialType,rubber
49889.jpg,hasOpeningType,buckle
49889.jpg,hasSleeveType,short
49889.jpg,hasNeckline,round
49889.jpg,hasLength,short
49889.jpg,hasSilhouette,round
49889.jpg,belongsToCategory,headwear
49889.jpg,depicts,watch
17422.jpg,hasFabricTreatment,smooth
17422.jpg,hasMaterialType,leather
17422.jpg,hasOpeningType,buckle
17422.jpg,hasSleeveType,short
17422.jpg,hasNeckline,round
17422.jpg,hasLength,short
17422.jpg,hasSilhouette,round
17422.jpg,belongsToCategory,upperbody
17422.jpg,depicts,watch
19262.jpg,hasFabricTreatment,polished
19262.jpg,hasMaterialType,metal
19262.jpg,hasNeckline,round
19262.jpg,hasLength,short
19262.jpg,hasSilhouette,round
19262.jpg,belongsToCategory,head
19262.jpg,depicts,watch
51581.jpg,hasFabricTreatment,smooth
51581.jpg,hasMaterialType,metal
51581.jpg,hasOpeningType,buckle
51581.jpg,hasSleeveType,sleeveless
51581.jpg,hasNeckline,round
51581.jpg,hasLength,short
51581.jpg,hasSilhouette,square
51581.jpg,belongsToCategory,head
