product,relationship,attribute
23194.jpg,hasPattern,striped
23194.jpg,hasFabricTreatment,plain weave
23194.jpg,hasMaterialType,cotton
23194.jpg,hasOpeningType,button front
23194.jpg,hasSleeveType,long-sleeve
23194.jpg,hasNeckline,pointed
23194.jpg,hasCollarType,spread-collar
23194.jpg,hasLength,long
23194.jpg,hasWaistline,natural
23194.jpg,hasSilhouette,straight
23194.jpg,belongsToCategory,upperbody
23194.jpg,depicts,shirt
11105.jpg,hasPattern,striped
11105.jpg,hasFabricTreatment,plain weave
11105.jpg,hasMaterialType,cotton
11105.jpg,hasOpeningType,button front
11105.jpg,hasPocketType,patch pockets
11105.jpg,hasSleeveType,long-sleeve
11105.jpg,hasNeckline,pointed
11105.jpg,hasCollarType,spread-collar
11105.jpg,hasLength,long
11105.jpg,hasWaistline,natural-waist
11105.jpg,hasSilhouette,straight
11105.jpg,belongsToCategory,upperbody
11105.jpg,depicts,shirt
17557.jpg,hasPattern,striped
17557.jpg,hasFabricTreatment,plain weave
17557.jpg,hasMaterialType,cotton
17557.jpg,hasOpeningType,button
17557.jpg,hasSleeveType,full
17557.jpg,hasNeckline,pointed
17557.jpg,hasCollarType,spread-collar
17557.jpg,hasLength,long
17557.jpg,hasWaistline,natural
17557.jpg,hasSilhouette,straight
17557.jpg,belongsToCategory,upperbody
17557.jpg,depicts,shirt
12255.jpg,hasPattern,striped pattern
12255.jpg,hasFabricTreatment,plain weave
12255.jpg,hasMaterialType,cotton
12255.jpg,hasOpeningType,front opening
12255.jpg,hasPocketType,patch pockets
12255.jpg,hasSleeveType,long-sleeve
12255.jpg,hasNeckline,spread neckline
12255.jpg,hasCollarType,pointed-collar
12255.jpg,hasLength,full length
12255.jpg,hasWaistline,natural-waist
12255.jpg,hasSilhouette,regular fit
12255.jpg,belongsToCategory,upperbody
12255.jpg,depicts,shirt
13668.jpg,hasPattern,plaid
13668.jpg,hasFabricTreatment,plain weave
13668.jpg,hasMaterialType,cotton
13668.jpg,hasOpeningType,button front
13668.jpg,hasPocketType,no pocket
13668.jpg,hasSleeveType,long-sleeve
13668.jpg,hasNeckline,pointed
13668.jpg,hasCollarType,spread-collar
13668.jpg,hasLength,long
13668.jpg,hasWaistline,natural
13668.jpg,hasSilhouette,fitted
13668.jpg,belongsToCategory,upperbody
13668.jpg,depicts,shirt
17754.jpg,hasPattern,checkered
17754.jpg,hasFabricTreatment,plain weave
17754.jpg,hasMaterialType,cotton
17754.jpg,hasOpeningType,button
17754.jpg,hasPocketType,patch
17754.jpg,hasSleeveType,full
17754.jpg,hasNeckline,pointed
