product,relationship,attribute
20933.jpg,hasPattern,striped
20933.jpg,hasMaterialType,polyester
20933.jpg,hasOpeningType,zipper
20933.jpg,hasPocketType,pockets
20933.jpg,hasSleeveType,long-sleeve
20933.jpg,hasNeckline,round
20933.jpg,hasLength,short
20933.jpg,hasWaistline,natural
20933.jpg,hasSilhouette,a-line
20933.jpg,belongsToCategory,upperbody
20933.jpg,depicts,bag
9093.jpg,hasPattern,striped
9093.jpg,hasFabricTreatment,brushed
9093.jpg,hasMaterialType,polyester
9093.jpg,hasOpeningType,zipper
9093.jpg,hasPocketType,no pocket
9093.jpg,hasSleeveType,short-sleeve
9093.jpg,hasNeckline,round
9093.jpg,hasLength,knee-length
9093.jpg,hasWaistline,natural
9093.jpg,hasSilhouette,a-line
9093.jpg,belongsToCategory,upperbody
9093.jpg,depicts,bag
54087.jpg,hasMaterialType,cotton
54087.jpg,hasSleeveType,short
54087.jpg,hasNeckline,round
54087.jpg,hasCollarType,round
54087.jpg,hasLength,above-the-knee
54087.jpg,hasWaistline,natural
54087.jpg,hasSilhouette,a-line
54087.jpg,belongsToCategory,upperbody
54087.jpg,depicts,shirt
11623.jpg,hasPattern,striped
11623.jpg,hasFabricTreatment,unfused
11623.jpg,hasMaterialType,cotton
11623.jpg,hasOpeningType,button
11623.jpg,hasSleeveType,short-sleeve
11623.jpg,hasNeckline,round
11623.jpg,hasCollarType,round
11623.jpg,hasLength,above the knee
11623.jpg,hasWaistline,natural
11623.jpg,hasSilhouette,a-line
11623.jpg,belongsToCategory,upperbody
11623.jpg,depicts,shirt
22036.jpg,hasPattern,floral
22036.jpg,hasMaterialType,cotton
22036.jpg,hasOpeningType,zipper
22036.jpg,hasSleeveType,short-sleeve
22036.jpg,hasNeckline,v-neck
22036.jpg,hasCollarType,v-neck
22036.jpg,hasLength,knee-length
22036.jpg,hasWaistline,natural
22036.jpg,hasSilhouette,a-line
22036.jpg,belongsToCategory,upperbody
22036.jpg,depicts,dress
12099.jpg,hasPattern,floral
12099.jpg,hasMaterialType,cotton
12099.jpg,hasOpeningType,zipper
12099.jpg,hasSleeveType,short-sleeve
12099.jpg,hasNeckline,v-neck
12099.jpg,hasCollarType,round
12099.jpg,hasLength,midi
12099.jpg,hasWaistline,natural
12099.jpg,hasSilhouette,a-line
12099.jpg,belongsToCategory,upperbody
12099.jpg,depicts,dress
24547.jpg,hasPattern,floral
24547.jpg,hasMaterialType,cotton
24547.jpg,hasSleeveType,short
24547.jpg,hasNeckline,round
24547.jpg,hasCollarType,round
24547.jpg,hasLength,short
24547.jpg,hasWaistline,natural
24547.jpg,hasSilhouette,a-line
24547.jpg,belongsToCategory,upperbody
24547.jpg,depicts,blouse
52119.jpg,hasAnimalPattern,flower pattern
52119.jpg,hasPattern,floral
52119.jpg,hasFabricTreatment,plain weave
52119.jpg,hasMaterialType,cotton
52119.jpg,hasOpeningType,buttonhole
52119.jpg,hasPocketType,single-chest pocket
52119.jpg,hasSleeveType,short
52119.jpg,hasNeckline,round
52119.jpg,hasCollarType,round
52119.jpg,hasLength,above-knee
52119.jpg,hasWaistline,natural
52119.jpg,hasSilhouette,a-line
52119.jpg,belongsToCategory,upperbody
52119.jpg,depicts,shirt
40947.jpg,hasPattern,striped
40947.jpg,hasMaterialType,cotton
40947.jpg,hasOpeningType,zipper
40947.jpg,hasSleeveType,short-sleeve
40947.jpg,hasNeckline,round
40947.jpg,hasLength,short
40947.jpg,hasWaistline,natural
40947.jpg,hasSilhouette,regular
40947.jpg,belongsToCategory,upperbody
40947.jpg,depicts,shirt
33489.jpg,hasPattern,striped
33489.jpg,hasMaterialType,cotton
33489.jpg,hasOpeningType,button
33489.jpg,hasPocketType,patch pocket
33489.jpg,hasSleeveType,short-sleeve
33489.jpg,hasNeckline,v-neck
33489.jpg,hasCollarType,pointed
33489.jpg,hasLength,short
33489.jpg,hasWaistline,natural
33489.jpg,hasSilhouette,a-line
33489.jpg,belongsToCategory,upperbody
33489.jpg,depicts,shirt
22072.jpg,hasPattern,floral
22072.jpg,hasFabricTreatment,plain weave
22072.jpg,hasMaterialType,cotton
22072.jpg,hasOpeningType,zipper
22072.jpg,hasSleeveType,short-sleeve
22072.jpg,hasNeckline,round
22072.jpg,hasCollarType,v-neck
22072.jpg,hasLength,knee-length
22072.jpg,hasWaistline,natural
22072.jpg,hasSilhouette,a-line
22072.jpg,belongsToCategory,upperbody
22072.jpg,depicts,dress
35265.jpg,hasPattern,solid color
35265.jpg,hasFabricTreatment,plain weave
35265.jpg,hasMaterialType,cotton
35265.jpg,hasOpeningType,button
35265.jpg,hasSleeveType,short
35265.jpg,hasNeckline,round
35265.jpg,hasLength,short
35265.jpg,hasWaistline,natural
35265.jpg,hasSilhouette,a-line
35265.jpg,belongsToCategory,upperbody
35265.jpg,depicts,shirt
33047.jpg,hasPattern,floral
33047.jpg,hasFabricTreatment,plain weave
33047.jpg,hasMaterialType,cotton
33047.jpg,hasOpeningType,zipper
33047.jpg,hasSleeveType,short-sleeve
33047.jpg,hasNeckline,round
33047.jpg,hasCollarType,round
33047.jpg,hasLength,knee-length
33047.jpg,hasWaistline,natural
33047.jpg,hasSilhouette,a-line
33047.jpg,belongsToCategory,upperbody
33047.jpg,depicts,dress
