product,relationship,attribute
17679.jpg,hasPattern,striped
17679.jpg,hasFabricTreatment,smooth
17679.jpg,hasMaterialType,fabric
17679.jpg,hasOpeningType,slip-on
17679.jpg,hasSleeveType,sleeveless
17679.jpg,hasNeckline,round
17679.jpg,hasLength,short
17679.jpg,hasSilhouette,flat
17679.jpg,belongsToCategory,lowerbody
17679.jpg,depicts,shoes
13027.jpg,hasPattern,striped
13027.jpg,hasFabricTreatment,plain weave
13027.jpg,hasMaterialType,fabric
13027.jpg,hasOpeningType,open toe
13027.jpg,hasSleeveType,sleeveless
13027.jpg,hasNeckline,round
13027.jpg,hasLength,short
13027.jpg,hasSilhouette,flat
13027.jpg,belongsToCategory,lowerbody
13027.jpg,depicts,shoes
32856.jpg,hasPattern,solid color
32856.jpg,hasFabricTreatment,unfinished seams
32856.jpg,hasMaterialType,fabric
32856.jpg,hasOpeningType,open toe
32856.jpg,hasSleeveType,sleeveless
32856.jpg,hasNeckline,round
32856.jpg,hasLength,short
32856.jpg,hasSilhouette,flat
32856.jpg,belongsToCategory,lowerbody
32856.jpg,depicts,shoes
19928.jpg,hasFabricTreatment,plain weave
19928.jpg,hasMaterialType,fabric
19928.jpg,hasOpeningType,open toe
19928.jpg,hasPocketType,no pocket
19928.jpg,hasSleeveType,sleeveless
19928.jpg,hasNeckline,round
19928.jpg,hasLength,short
19928.jpg,hasSilhouette,flat
19928.jpg,belongsToCategory,lowerbody
19928.jpg,depicts,shoes
56962.jpg,hasMaterialType,fabric
56962.jpg,hasOpeningType,slip-on
56962.jpg,hasSleeveType,sleeveless
56962.jpg,hasLength,short
56962.jpg,hasSilhouette,flat
56962.jpg,belongsToCategory,lowerbody
56962.jpg,depicts,shoes
41921.jpg,hasFabricTreatment,plain weave
41921.jpg,hasLeatherType,no leather
41921.jpg,hasMaterialType,fabric
41921.jpg,hasOpeningType,slip-on
41921.jpg,hasPocketType,no pocket
41921.jpg,hasSleeveType,sleeveless
41921.jpg,hasNeckline,round neckline
41921.jpg,hasLength,short
41921.jpg,hasSilhouette,flat
41921.jpg,belongsToCategory,lowerbody
41921.jpg,depicts,shoes
23899.jpg,hasMaterialType,fabric
23899.jpg,hasOpeningType,slip-on
23899.jpg,hasSleeveType,sleeveless
23899.jpg,hasLength,short
23899.jpg,hasSilhouette,flat
23899.jpg,belongsToCategory,lowerbody
23899.jpg,depicts,shoes
18477.jpg,hasPattern,striped
18477.jpg,hasFabricTreatment,textured
18477.jpg,hasMaterialType,fabric
18477.jpg,hasOpeningType,lace-up front
18477.jpg,hasSleeveType,short
18477.jpg,hasLength,short
18477.jpg,hasWaistline,natural
18477.jpg,hasSilhouette,flat
18477.jpg,belongsToCategory,lowerbody
18477.jpg,depicts,shoes
49576.jpg,hasFabricTreatment,unfinished
49576.jpg,hasMaterialType,fabric
49576.jpg,hasOpeningType,closed
49576.jpg,hasPocketType,no pocket
49576.jpg,hasSleeveType,sleeveless
49576.jpg,hasLength,short
49576.jpg,hasSilhouette,flat
49576.jpg,belongsToCategory,lowerbody
49576.jpg,depicts,shoes
32851.jpg,hasFabricTreatment,solid
32851.jpg,hasMaterialType,fabric
32851.jpg,hasOpeningType,closed at the back
32851.jpg,hasSleeveType,sleeveless
32851.jpg,hasNeckline,round
32851.jpg,hasLength,short
32851.jpg,hasSilhouette,flat
32851.jpg,belongsToCategory,lowerbody
32851.jpg,depicts,shoes
22255.jpg,hasMaterialType,leather
22255.jpg,hasOpeningType,slip on
22255.jpg,hasPocketType,pockets
22255.jpg,hasSleeveType,sleeveless
22255.jpg,hasNeckline,flat
22255.jpg,hasLength,short
22255.jpg,hasSilhouette,flat
22255.jpg,belongsToCategory,lowerbody
22255.jpg,depicts,shoes
40758.jpg,hasPattern,floral
40758.jpg,hasMaterialType,synthetic
40758.jpg,hasOpeningType,closed
40758.jpg,hasSleeveType,sleeveless
40758.jpg,hasNeckline,round
40758.jpg,hasLength,short
40758.jpg,hasSilhouette,flat
40758.jpg,belongsToCategory,lowerbody
40758.jpg,depicts,shoes
47546.jpg,hasFabricTreatment,plain weave
47546.jpg,hasMaterialType,fabric
47546.jpg,hasOpeningType,closed
47546.jpg,hasSleeveType,sleeveless
47546.jpg,hasLength,short
47546.jpg,hasSilhouette,flat
47546.jpg,belongsToCategory,lowerbody
47546.jpg,depicts,shoes
59147.jpg,hasPattern,solid color
59147.jpg,hasFabricTreatment,plain weave
59147.jpg,hasMaterialType,fabric
59147.jpg,hasOpeningType,closed
59147.jpg,hasSleeveType,sleeveless
59147.jpg,hasLength,short
59147.jpg,hasSilhouette,flat
59147.jpg,belongsToCategory,lowerbody
59147.jpg,depicts,shoes
15877.jpg,hasMaterialType,fabric
15877.jpg,hasOpeningType,slip-on
15877.jpg,hasSleeveType,sleeveless
15877.jpg,hasNeckline,round
15877.jpg,hasLength,short
15877.jpg,hasSilhouette,flat
15877.jpg,belongsToCategory,lowerbody
15877.jpg,depicts,shoes
54136.jpg,hasPattern,solid color
54136.jpg,hasFabricTreatment,plain weave
54136.jpg,hasMaterialType,fabric
54136.jpg,hasOpeningType,closed
54136.jpg,hasPocketType,no pocket
54136.jpg,hasSleeveType,sleeveless
54136.jpg,hasNeckline,round neckline
54136.jpg,hasLength,short
54136.jpg,hasSilhouette,flat
54136.jpg,belongsToCategory,lowerbody
54136.jpg,depicts,shoes
45800.jpg,hasPattern,solid color
45800.jpg,hasFabricTreatment,plain weave
45800.jpg,hasMaterialType,fabric
45800.jpg,hasOpeningType,slip-on
45800.jpg,hasSleeveType,sleeveless
45800.jpg,hasNeckline,round
45800.jpg,hasLength,short
45800.jpg,hasSilhouette,flat
45800.jpg,belongsToCategory,lowerbody
45800.jpg,depicts,shoes
19123.jpg,hasSilhouette,flat
19123.jpg,hasSleeveType,short
19123.jpg,depicts,shoes
19123.jpg,belongsToCategory,lowerbody
19123.jpg,hasLength,short
19123.jpg,hasNeckline,round
19123.jpg,hasOpeningType,slip-on
19123.jpg,hasMaterialType,leather
19123.jpg,hasLeatherType,full-grain leather
19123.jpg,hasFabricTreatment,suede finish
42694.jpg,hasPattern,striped
42694.jpg,hasFabricTreatment,plain weave
42694.jpg,hasMaterialType,fabric
42694.jpg,hasSleeveType,short
42694.jpg,hasLength,short
42694.jpg,hasSilhouette,flat
42694.jpg,belongsToCategory,lowerbody
42694.jpg,depicts,shoes
3619.jpg,hasMaterialType,fabric
3619.jpg,hasOpeningType,slip-on
3619.jpg,hasSleeveType,sleeveless
3619.jpg,hasLength,short
3619.jpg,hasSilhouette,flat
3619.jpg,belongsToCategory,lowerbody
3619.jpg,depicts,shoes
33091.jpg,hasPattern,solid color
33091.jpg,hasFabricTreatment,plain weave
33091.jpg,hasMaterialType,fabric
33091.jpg,hasOpeningType,slip-on
33091.jpg,hasSleeveType,sleeveless
33091.jpg,hasNeckline,round
33091.jpg,hasLength,short
33091.jpg,hasSilhouette,flat
33091.jpg,belongsToCategory,lowerbody
33091.jpg,depicts,shoes
23890.jpg,hasFabricTreatment,smooth
23890.jpg,hasMaterialType,textile
23890.jpg,hasOpeningType,closed toe
23890.jpg,hasSleeveType,short
23890.jpg,hasNeckline,round
23890.jpg,hasLength,short
23890.jpg,hasSilhouette,flat
23890.jpg,belongsToCategory,lowerbody
23890.jpg,depicts,shoes
15894.jpg,hasPattern,striped
15894.jpg,hasFabricTreatment,smooth
15894.jpg,hasMaterialType,fabric
15894.jpg,hasOpeningType,open toe
15894.jpg,hasSleeveType,sleeveless
15894.jpg,hasNeckline,round
15894.jpg,hasLength,short
15894.jpg,hasSilhouette,flat
15894.jpg,belongsToCategory,lowerbody
15894.jpg,depicts,shoes
50736.jpg,hasPattern,striped
50736.jpg,hasFabricTreatment,perforated
50736.jpg,hasMaterialType,fabric
50736.jpg,hasOpeningType,slip-on
50736.jpg,hasSleeveType,sleeveless
50736.jpg,hasLength,short
50736.jpg,hasSilhouette,flat
50736.jpg,belongsToCategory,lowerbody
50736.jpg,depicts,shoes
13975.jpg,hasMaterialType,fabric
13975.jpg,hasOpeningType,closed
13975.jpg,hasSleeveType,sleeveless
13975.jpg,hasNeckline,round neck
13975.jpg,hasLength,short
13975.jpg,hasWaistline,no waist
13975.jpg,hasSilhouette,flat
