product,relationship,attribute
59020.jpg,hasSilhouette,pointed toe
59020.jpg,hasSleeveType,long-sleeve
59020.jpg,hasPattern,solid color
59020.jpg,depicts,shoes
59020.jpg,belongsToCategory,upperbody
59020.jpg,hasLength,short
59020.jpg,hasNeckline,round neckline
59020.jpg,hasPocketType,pocketless
59020.jpg,hasOpeningType,zipper
59020.jpg,hasMaterialType,leather
57530.jpg,hasLeatherType,smooth leather
57530.jpg,hasMaterialType,leather
57530.jpg,hasOpeningType,slip-on
57530.jpg,hasSleeveType,full sleeveless
57530.jpg,hasLength,short
57530.jpg,hasSilhouette,pointed-toe
57530.jpg,belongsToCategory,lowerbody
57530.jpg,depicts,shoes
22134.jpg,hasPattern,solid color
22134.jpg,hasFabricTreatment,suede finish
22134.jpg,hasLeatherType,full grain leather
22134.jpg,hasMaterialType,leather
22134.jpg,hasOpeningType,lace-up
22134.jpg,hasLength,low heel
22134.jpg,hasSilhouette,pointed toe
22134.jpg,belongsToCategory,lowerbody
22134.jpg,depicts,shoes
12510.jpg,hasSilhouette,ankle boot
12510.jpg,hasCollarType,high collar
12510.jpg,hasSleeveType,long-sleeve
12510.jpg,hasPattern,solid color
12510.jpg,depicts,shoes
12510.jpg,belongsToCategory,lowerbody
12510.jpg,hasLength,short
12510.jpg,hasNeckline,round neck
12510.jpg,hasPocketType,front pocket
12510.jpg,hasOpeningType,zipper
12510.jpg,hasMaterialType,leather
12510.jpg,hasLeatherType,full grain leather
12510.jpg,hasFabricTreatment,suede
23682.jpg,hasFabricTreatment,suede finish
23682.jpg,hasLeatherType,full-grain leather
23682.jpg,hasMaterialType,leather
23682.jpg,hasOpeningType,lace-up
23682.jpg,hasSleeveType,long-sleeve
23682.jpg,hasNeckline,round neckline
23682.jpg,hasLength,short
23682.jpg,hasSilhouette,oxford
23682.jpg,belongsToCategory,lowerbody
23682.jpg,depicts,shoes
7039.jpg,hasSilhouette,slip-on
7039.jpg,hasSleeveType,slip-on
7039.jpg,depicts,shoes
7039.jpg,belongsToCategory,lowerbody
7039.jpg,hasLength,short
7039.jpg,hasOpeningType,shoes
7039.jpg,hasMaterialType,leather
7039.jpg,hasLeatherType,full-grain leather
16155.jpg,hasFabricTreatment,suede finish
16155.jpg,hasLeatherType,full grain leather
16155.jpg,hasMaterialType,leather
