product,relationship,attribute
47659.jpg,hasPattern,striped
47659.jpg,hasMaterialType,cotton
47659.jpg,hasOpeningType,front opening
47659.jpg,hasSleeveType,three-quarter length
47659.jpg,hasNeckline,round
47659.jpg,hasLength,knee-length
47659.jpg,hasWaistline,natural
47659.jpg,hasSilhouette,a-line
47659.jpg,belongsToCategory,upperbody
47659.jpg,depicts,shirt
54087.jpg,hasMaterialType,cotton
54087.jpg,hasSleeveType,short
54087.jpg,hasNeckline,round
54087.jpg,hasCollarType,round
54087.jpg,hasLength,above-the-knee
54087.jpg,hasWaistline,natural
54087.jpg,hasSilhouette,a-line
54087.jpg,belongsToCategory,upperbody
54087.jpg,depicts,shirt
11623.jpg,hasPattern,striped
11623.jpg,hasFabricTreatment,unfused
11623.jpg,hasMaterialType,cotton
11623.jpg,hasOpeningType,button
11623.jpg,hasSleeveType,short-sleeve
11623.jpg,hasNeckline,round
11623.jpg,hasCollarType,round
11623.jpg,hasLength,above the knee
11623.jpg,hasWaistline,natural
11623.jpg,hasSilhouette,a-line
11623.jpg,belongsToCategory,upperbody
11623.jpg,depicts,shirt
17627.jpg,hasPattern,striped
17627.jpg,hasFabricTreatment,no treatment
17627.jpg,hasMaterialType,cotton
17627.jpg,hasOpeningType,button
17627.jpg,hasPocketType,side pocket
17627.jpg,hasSleeveType,short-sleeve
17627.jpg,hasNeckline,round
17627.jpg,hasCollarType,crew-neck
17627.jpg,hasLength,short
17627.jpg,hasWaistline,natural
17627.jpg,hasSilhouette,straight
17627.jpg,belongsToCategory,upperbody
17627.jpg,depicts,shirt
43470.jpg,hasPattern,striped
43470.jpg,hasMaterialType,cotton
43470.jpg,hasOpeningType,shirtcollar
43470.jpg,hasSleeveType,short
43470.jpg,hasNeckline,round
43470.jpg,hasCollarType,round
43470.jpg,hasLength,abovethehip
43470.jpg,hasWaistline,natural
43470.jpg,hasSilhouette,fitted
43470.jpg,belongsToCategory,upperbody
43470.jpg,depicts,t-shirt
30847.jpg,hasPattern,floral
30847.jpg,hasFabricTreatment,plain weave
30847.jpg,hasMaterialType,cotton
30847.jpg,hasOpeningType,zip
30847.jpg,hasSleeveType,short
30847.jpg,hasNeckline,round
30847.jpg,hasCollarType,round
30847.jpg,hasLength,knee-length
30847.jpg,hasWaistline,natural
30847.jpg,hasSilhouette,a-line
30847.jpg,belongsToCategory,upperbody
30847.jpg,depicts,dress
56033.jpg,hasPattern,striped
56033.jpg,hasMaterialType,cotton
56033.jpg,hasSleeveType,short
56033.jpg,hasNeckline,round
56033.jpg,hasLength,knee-length
56033.jpg,hasWaistline,fitted
56033.jpg,hasSilhouette,round
56033.jpg,belongsToCategory,upperbody
56033.jpg,depicts,glasses
24547.jpg,hasPattern,floral
24547.jpg,hasMaterialType,cotton
24547.jpg,hasSleeveType,short
24547.jpg,hasNeckline,round
24547.jpg,hasCollarType,round
24547.jpg,hasLength,short
24547.jpg,hasWaistline,natural
24547.jpg,hasSilhouette,a-line
24547.jpg,belongsToCategory,upperbody
24547.jpg,depicts,blouse
31322.jpg,hasPattern,floral
31322.jpg,hasFabricTreatment,plain weave
31322.jpg,hasMaterialType,cotton
31322.jpg,hasOpeningType,button
31322.jpg,hasSleeveType,short
31322.jpg,hasNeckline,round
31322.jpg,hasCollarType,round
31322.jpg,hasLength,knee-length
31322.jpg,hasWaistline,natural
31322.jpg,hasSilhouette,a-line
31322.jpg,belongsToCategory,upperbody
31322.jpg,depicts,dress
4883.jpg,hasPattern,striped
4883.jpg,hasFabricTreatment,brushed
4883.jpg,hasMaterialType,cotton
4883.jpg,hasOpeningType,buttons
4883.jpg,hasSleeveType,short-sleeve
4883.jpg,hasNeckline,crew neck
4883.jpg,hasCollarType,crew-neck
4883.jpg,hasLength,short
4883.jpg,hasWaistline,natural
4883.jpg,hasSilhouette,fitted
4883.jpg,belongsToCategory,upperbody
4883.jpg,depicts,shirt
52119.jpg,hasAnimalPattern,flower pattern
52119.jpg,hasPattern,floral
52119.jpg,hasFabricTreatment,plain weave
52119.jpg,hasMaterialType,cotton
52119.jpg,hasOpeningType,buttonhole
52119.jpg,hasPocketType,single-chest pocket
52119.jpg,hasSleeveType,short
52119.jpg,hasNeckline,round
52119.jpg,hasCollarType,round
52119.jpg,hasLength,above-knee
52119.jpg,hasWaistline,natural
52119.jpg,hasSilhouette,a-line
52119.jpg,belongsToCategory,upperbody
52119.jpg,depicts,shirt
28518.jpg,hasFabricTreatment,brushed
28518.jpg,hasMaterialType,cotton
28518.jpg,hasOpeningType,button front
28518.jpg,hasPocketType,side pockets
28518.jpg,hasSleeveType,short-sleeve
28518.jpg,hasNeckline,round
28518.jpg,hasCollarType,crew-neck
28518.jpg,hasLength,short
28518.jpg,hasWaistline,natural
28518.jpg,hasSilhouette,fitted
28518.jpg,belongsToCategory,upperbody
28518.jpg,depicts,shirt
32654.jpg,hasPattern,striped
32654.jpg,hasMaterialType,cotton
32654.jpg,hasOpeningType,button-down
32654.jpg,hasSleeveType,short
32654.jpg,hasNeckline,round
32654.jpg,hasLength,short
32654.jpg,hasWaistline,natural
32654.jpg,hasSilhouette,fitted
32654.jpg,belongsToCategory,upperbody
32654.jpg,depicts,t-shirt
40947.jpg,hasPattern,striped
40947.jpg,hasMaterialType,cotton
40947.jpg,hasOpeningType,zipper
40947.jpg,hasSleeveType,short-sleeve
40947.jpg,hasNeckline,round
40947.jpg,hasLength,short
40947.jpg,hasWaistline,natural
40947.jpg,hasSilhouette,regular
40947.jpg,belongsToCategory,upperbody
40947.jpg,depicts,shirt
22775.jpg,hasPattern,floral
22775.jpg,hasFabricTreatment,unfinished seams
22775.jpg,hasMaterialType,cotton
22775.jpg,hasOpeningType,front opening
22775.jpg,hasSleeveType,short
22775.jpg,hasNeckline,round
22775.jpg,hasCollarType,round
22775.jpg,hasLength,knee-length
22775.jpg,hasWaistline,natural
22775.jpg,hasSilhouette,a-line
22775.jpg,belongsToCategory,upperbody
22775.jpg,depicts,dress
11564.jpg,hasPattern,floral
11564.jpg,hasFabricTreatment,printed
11564.jpg,hasMaterialType,cotton
11564.jpg,hasOpeningType,side opening
11564.jpg,hasSleeveType,short
11564.jpg,hasNeckline,round
11564.jpg,hasCollarType,round
11564.jpg,hasLength,knee-length
11564.jpg,hasWaistline,natural
11564.jpg,hasSilhouette,a-line
11564.jpg,belongsToCategory,upperbody
11564.jpg,depicts,dress
35265.jpg,hasPattern,solid color
35265.jpg,hasFabricTreatment,plain weave
35265.jpg,hasMaterialType,cotton
35265.jpg,hasOpeningType,button
35265.jpg,hasSleeveType,short
35265.jpg,hasNeckline,round
35265.jpg,hasLength,short
35265.jpg,hasWaistline,natural
35265.jpg,hasSilhouette,a-line
35265.jpg,belongsToCategory,upperbody
35265.jpg,depicts,shirt
53842.jpg,hasPattern,floral
53842.jpg,hasFabricTreatment,plain weave
53842.jpg,hasMaterialType,cotton
53842.jpg,hasOpeningType,zipper
53842.jpg,hasSleeveType,short
53842.jpg,hasNeckline,round
53842.jpg,hasCollarType,round
53842.jpg,hasLength,knee-length
53842.jpg,hasWaistline,natural
53842.jpg,hasSilhouette,a-line
53842.jpg,belongsToCategory,upperbody
53842.jpg,depicts,dress
33047.jpg,hasPattern,floral
33047.jpg,hasFabricTreatment,plain weave
33047.jpg,hasMaterialType,cotton
33047.jpg,hasOpeningType,zipper
33047.jpg,hasSleeveType,short-sleeve
33047.jpg,hasNeckline,round
33047.jpg,hasCollarType,round
33047.jpg,hasLength,knee-length
33047.jpg,hasWaistline,natural
33047.jpg,hasSilhouette,a-line
33047.jpg,belongsToCategory,upperbody
33047.jpg,depicts,dress
12850.jpg,hasPattern,floral
12850.jpg,hasMaterialType,cotton
12850.jpg,hasOpeningType,zipper
12850.jpg,hasSleeveType,short
12850.jpg,hasNeckline,round
12850.jpg,hasLength,short
12850.jpg,hasWaistline,natural
12850.jpg,hasSilhouette,fitted
12850.jpg,belongsToCategory,upperbody
12850.jpg,depicts,t-shirt
39331.jpg,hasPattern,striped
39331.jpg,hasMaterialType,cotton
39331.jpg,hasOpeningType,button front
39331.jpg,hasSleeveType,sleeveless
39331.jpg,hasNeckline,crew neck
39331.jpg,hasCollarType,round
39331.jpg,hasLength,short
39331.jpg,hasWaistline,fitted
39331.jpg,hasSilhouette,a-line
39331.jpg,belongsToCategory,upperbody
39331.jpg,depicts,shirt
19014.jpg,hasMaterialType,cotton
19014.jpg,hasSleeveType,cap sleeves
19014.jpg,hasNeckline,round
19014.jpg,hasCollarType,crew-neck
19014.jpg,hasLength,short
19014.jpg,hasWaistline,natural
19014.jpg,hasSilhouette,fitted
19014.jpg,belongsToCategory,upperbody
19014.jpg,depicts,t-shirt
19076.jpg,hasPattern,geometric
19076.jpg,hasMaterialType,cotton
19076.jpg,hasOpeningType,button
19076.jpg,hasSleeveType,short
19076.jpg,hasNeckline,round
19076.jpg,hasCollarType,round
19076.jpg,hasLength,knee-length
19076.jpg,hasWaistline,natural
19076.jpg,hasSilhouette,a-line
19076.jpg,belongsToCategory,upperbody
19076.jpg,depicts,dress
2402.jpg,hasPattern,striped
2402.jpg,hasFabricTreatment,plain weave
2402.jpg,hasMaterialType,cotton
2402.jpg,hasOpeningType,button
2402.jpg,hasSleeveType,sleeveless
2402.jpg,hasNeckline,round
2402.jpg,hasLength,short
2402.jpg,hasWaistline,natural
2402.jpg,hasSilhouette,regular
2402.jpg,belongsToCategory,upperbody
2402.jpg,depicts,shirt
42534.jpg,hasPattern,floral
42534.jpg,hasFabricTreatment,plain weave
42534.jpg,hasMaterialType,cotton
42534.jpg,hasOpeningType,front opening
42534.jpg,hasSleeveType,short
42534.jpg,hasNeckline,round
42534.jpg,hasCollarType,round
42534.jpg,hasLength,knee-length
42534.jpg,hasWaistline,natural
42534.jpg,hasSilhouette,a-line
42534.jpg,belongsToCategory,upperbody
42534.jpg,depicts,dress
40198.jpg,hasPattern,floral
40198.jpg,hasMaterialType,cotton
40198.jpg,hasOpeningType,button
40198.jpg,hasSleeveType,short
40198.jpg,hasNeckline,v-neck
40198.jpg,hasCollarType,round
40198.jpg,hasLength,short
40198.jpg,hasWaistline,natural
40198.jpg,hasSilhouette,straight
40198.jpg,belongsToCategory,upperbody
40198.jpg,depicts,shirt
46018.jpg,hasPattern,floral
46018.jpg,hasFabricTreatment,plain-weave
46018.jpg,hasMaterialType,cotton
46018.jpg,hasOpeningType,front-opening
46018.jpg,hasSleeveType,short
46018.jpg,hasNeckline,round
46018.jpg,hasCollarType,round
46018.jpg,hasLength,knee-length
46018.jpg,hasWaistline,natural
46018.jpg,hasSilhouette,a-line
46018.jpg,belongsToCategory,upperbody
46018.jpg,depicts,dress
11097.jpg,hasMaterialType,cotton
11097.jpg,hasOpeningType,button
11097.jpg,hasSleeveType,short
11097.jpg,hasNeckline,round
11097.jpg,hasCollarType,notch
11097.jpg,hasLength,short
11097.jpg,hasWaistline,natural
11097.jpg,hasSilhouette,a-line
11097.jpg,belongsToCategory,upperbody
11097.jpg,depicts,shirt
43469.jpg,hasPattern,floral
43469.jpg,hasMaterialType,cotton
43469.jpg,hasOpeningType,zipper
43469.jpg,hasSleeveType,cap
43469.jpg,hasNeckline,round
43469.jpg,hasLength,short
43469.jpg,hasWaistline,natural
43469.jpg,hasSilhouette,a-line
43469.jpg,belongsToCategory,upperbody
43469.jpg,depicts,shirt
30716.jpg,hasPattern,striped
30716.jpg,hasFabricTreatment,twill weave
30716.jpg,hasMaterialType,cotton
30716.jpg,hasOpeningType,button
30716.jpg,hasPocketType,slant
30716.jpg,hasSleeveType,short
30716.jpg,hasNeckline,v-neck
30716.jpg,hasCollarType,round
30716.jpg,hasLength,long
30716.jpg,hasWaistline,natural
30716.jpg,hasSilhouette,straight
30716.jpg,belongsToCategory,upperbody
30716.jpg,depicts,shirt
9690.jpg,hasPattern,striped
9690.jpg,hasMaterialType,cotton
9690.jpg,hasSleeveType,short-sleeve
9690.jpg,hasNeckline,crew-neck
9690.jpg,hasCollarType,button-down
9690.jpg,hasLength,short
9690.jpg,hasWaistline,natural
9690.jpg,hasSilhouette,fitted
9690.jpg,belongsToCategory,upperbody
9690.jpg,depicts,shirt
6076.jpg,hasPattern,striped
6076.jpg,hasFabricTreatment,plain weave
6076.jpg,hasMaterialType,cotton
6076.jpg,hasOpeningType,button front
6076.jpg,hasSleeveType,short-sleeve
6076.jpg,hasNeckline,crew-neck
6076.jpg,hasCollarType,button-down
6076.jpg,hasLength,short
6076.jpg,hasWaistline,natural
6076.jpg,hasSilhouette,striped
6076.jpg,belongsToCategory,upperbody
6076.jpg,depicts,shirt
35258.jpg,hasPattern,striped
35258.jpg,hasFabricTreatment,plain weave
35258.jpg,hasMaterialType,cotton
35258.jpg,hasOpeningType,button-down
35258.jpg,hasSleeveType,short
