product,relationship,attribute
32607.jpg,hasMaterialType,leather
32607.jpg,hasOpeningType,zipper
32607.jpg,hasLength,short
32607.jpg,hasSilhouette,rectangular
32607.jpg,belongsToCategory,lowerbody
32607.jpg,depicts,wallet
36920.jpg,hasPattern,striped
36920.jpg,hasFabricTreatment,embossed
36920.jpg,hasMaterialType,leather
36920.jpg,hasOpeningType,zipper
36920.jpg,hasLength,short
36920.jpg,hasSilhouette,rectangular
36920.jpg,belongsToCategory,wholebody
36920.jpg,depicts,wallet
41274.jpg,hasMaterialType,leather
41274.jpg,hasOpeningType,zipper
41274.jpg,hasLength,short
41274.jpg,hasSilhouette,rectangular
41274.jpg,belongsToCategory,lowerbody
41274.jpg,depicts,wallet
44268.jpg,hasMaterialType,leather
44268.jpg,hasLength,short
44268.jpg,hasSilhouette,rectangular
44268.jpg,belongsToCategory,accessories
44268.jpg,depicts,wallet
27776.jpg,hasAnimalPattern,no pattern
27776.jpg,hasPattern,solid color
27776.jpg,hasFabricTreatment,no treatment
27776.jpg,hasMaterialType,leather
27776.jpg,hasOpeningType,zipper
27776.jpg,hasPocketType,pocket
27776.jpg,hasSleeveType,sleeveless
27776.jpg,hasNeckline,open neckline
27776.jpg,hasLength,short
27776.jpg,hasSilhouette,rectangular
27776.jpg,belongsToCategory,lowerbody
27776.jpg,depicts,wallet
42084.jpg,hasPattern,solid color
42084.jpg,hasLeatherType,cow leather
42084.jpg,hasMaterialType,leather
42084.jpg,hasOpeningType,zipper
42084.jpg,hasPocketType,no pocket
42084.jpg,hasLength,short
42084.jpg,hasSilhouette,rectangular
42084.jpg,belongsToCategory,lowerbody
42084.jpg,depicts,wallet
14906.jpg,hasMaterialType,synthetic
14906.jpg,hasOpeningType,zipper
14906.jpg,hasPocketType,pockets
14906.jpg,hasSleeveType,sleeveless
14906.jpg,hasLength,short
14906.jpg,hasWaistline,high-waisted
14906.jpg,hasSilhouette,rectangular
14906.jpg,belongsToCategory,upperbody
14906.jpg,depicts,wallet
44254.jpg,hasMaterialType,leather
44254.jpg,hasOpeningType,zipper
44254.jpg,hasPocketType,outside
44254.jpg,hasLength,short
44254.jpg,hasSilhouette,rectangular
44254.jpg,belongsToCategory,upperbody
44254.jpg,depicts,wallet
21018.jpg,hasPattern,striped
21018.jpg,hasFabricTreatment,smooth
21018.jpg,hasMaterialType,leather
21018.jpg,hasOpeningType,zipper
21018.jpg,hasLength,short
21018.jpg,hasSilhouette,rectangular
21018.jpg,belongsToCategory,lowerbody
21018.jpg,depicts,wallet
44271.jpg,hasFabricTreatment,plain weave
44271.jpg,hasMaterialType,fabric
44271.jpg,hasOpeningType,zipper
44271.jpg,hasPocketType,single
44271.jpg,hasSleeveType,short
44271.jpg,hasLength,short
44271.jpg,hasWaistline,high
44271.jpg,hasSilhouette,rectangular
44271.jpg,belongsToCategory,lowerbody
44271.jpg,depicts,wallet
52814.jpg,hasFabricTreatment,non-treated
52814.jpg,hasLeatherType,uncoated
52814.jpg,hasMaterialType,leather
52814.jpg,hasOpeningType,zipper
52814.jpg,hasSleeveType,sleeveless
52814.jpg,hasNeckline,v-shaped
52814.jpg,hasLapelType,without lapel
52814.jpg,hasCollarType,without collar
52814.jpg,hasLength,short
52814.jpg,hasSilhouette,rectangular
52814.jpg,belongsToCategory,lowerbody
52814.jpg,depicts,wallet
12419.jpg,hasMaterialType,leather
12419.jpg,hasOpeningType,zipper
12419.jpg,hasLength,short
12419.jpg,hasSilhouette,rectangular
12419.jpg,belongsToCategory,lowerbody
12419.jpg,depicts,wallet
36104.jpg,hasMaterialType,leather
36104.jpg,hasOpeningType,zipper
36104.jpg,hasLength,short
36104.jpg,hasSilhouette,rectangular
36104.jpg,belongsToCategory,lowerbody
36104.jpg,depicts,wallet
37870.jpg,hasMaterialType,leather
37870.jpg,hasOpeningType,zipper
37870.jpg,hasLength,short
37870.jpg,hasSilhouette,rectangular
37870.jpg,belongsToCategory,lowerbody
37870.jpg,depicts,wallet
14970.jpg,hasFabricTreatment,smooth
14970.jpg,hasLeatherType,full-grain leather
14970.jpg,hasMaterialType,leather
14970.jpg,hasOpeningType,zipper
14970.jpg,hasSleeveType,sleeveless
14970.jpg,hasNeckline,non-existent neckline
14970.jpg,hasLength,short
14970.jpg,hasSilhouette,rectangular
14970.jpg,belongsToCategory,lowerbody
14970.jpg,depicts,wallet
37236.jpg,hasAnimalPattern,non-existent
37236.jpg,hasPattern,solid color
37236.jpg,hasLeatherType,full-grain leather
37236.jpg,hasMaterialType,leather
37236.jpg,hasOpeningType,zipper
37236.jpg,hasPocketType,non-existent
37236.jpg,hasSleeveType,non-existent
37236.jpg,hasNeckline,non-existent
37236.jpg,hasLapelType,non-existent
37236.jpg,hasCollarType,non-existent
37236.jpg,hasLength,short
37236.jpg,hasWaistline,non-existent
37236.jpg,hasSilhouette,rectangular
37236.jpg,belongsToCategory,lowerbody
37236.jpg,depicts,wallet
34134.jpg,hasFabricTreatment,no finishing or techniques
34134.jpg,hasMaterialType,leather
34134.jpg,hasOpeningType,zipper
34134.jpg,hasLength,short
34134.jpg,hasSilhouette,rectangular
34134.jpg,belongsToCategory,lowerbody
34134.jpg,depicts,wallet
58472.jpg,hasPattern,solid color
58472.jpg,hasMaterialType,leather
58472.jpg,hasOpeningType,zipper
58472.jpg,hasPocketType,front pocket
58472.jpg,hasSleeveType,short
58472.jpg,hasWaistline,natural
58472.jpg,hasSilhouette,rectangular
58472.jpg,belongsToCategory,lowerbody
58472.jpg,depicts,wallet
52800.jpg,hasMaterialType,leather
52800.jpg,hasOpeningType,zipper
52800.jpg,hasLength,short
52800.jpg,hasSilhouette,rectangular
52800.jpg,belongsToCategory,lowerbody
52800.jpg,depicts,wallet
17102.jpg,hasFabricTreatment,stitched
17102.jpg,hasMaterialType,leather
17102.jpg,hasOpeningType,zipper
17102.jpg,hasLength,short
17102.jpg,hasSilhouette,rectangular
17102.jpg,belongsToCategory,lowerbody
17102.jpg,depicts,wallet
36123.jpg,hasFabricTreatment,smooth
36123.jpg,hasMaterialType,leather
36123.jpg,hasOpeningType,zipper
36123.jpg,hasLength,short
36123.jpg,hasWaistline,high-waisted
36123.jpg,hasSilhouette,rectangular
36123.jpg,belongsToCategory,lowerbody
36123.jpg,depicts,wallet
20495.jpg,hasPattern,solid-colored
20495.jpg,hasMaterialType,leather
20495.jpg,hasOpeningType,zipper
20495.jpg,hasLength,short
20495.jpg,hasWaistline,natural
20495.jpg,hasSilhouette,rectangular
20495.jpg,belongsToCategory,lowerbody
20495.jpg,depicts,wallet
52806.jpg,hasMaterialType,leather
52806.jpg,hasOpeningType,zipper
52806.jpg,hasLength,short
52806.jpg,hasSilhouette,rectangular
52806.jpg,belongsToCategory,lowerbody
52806.jpg,depicts,wallet
52813.jpg,hasPattern,striped
52813.jpg,hasFabricTreatment,plain weave
52813.jpg,hasMaterialType,fabric
52813.jpg,hasOpeningType,zipper
52813.jpg,hasPocketType,internal
52813.jpg,hasNeckline,straight
52813.jpg,hasLength,short
52813.jpg,hasSilhouette,rectangular
52813.jpg,belongsToCategory,upperbody
52813.jpg,depicts,wallet
14841.jpg,hasMaterialType,leather
14841.jpg,hasOpeningType,zipper
14841.jpg,hasLength,short
14841.jpg,hasSilhouette,rectangular
14841.jpg,belongsToCategory,lowerbody
14841.jpg,depicts,wallet
18825.jpg,hasMaterialType,leather
18825.jpg,hasOpeningType,zipper
18825.jpg,hasLength,short
18825.jpg,hasSilhouette,rectangular
18825.jpg,belongsToCategory,lowerbody
18825.jpg,depicts,wallet
58476.jpg,hasAnimalPattern,non-existent
58476.jpg,hasPattern,solid color
58476.jpg,hasLeatherType,full-grain leather
58476.jpg,hasMaterialType,leather
58476.jpg,hasOpeningType,zipper
58476.jpg,hasSleeveType,non-existent
58476.jpg,hasNeckline,non-existent
58476.jpg,hasLapelType,non-existent
58476.jpg,hasCollarType,non-existent
58476.jpg,hasLength,short
58476.jpg,hasSilhouette,rectangular
58476.jpg,belongsToCategory,lowerbody
58476.jpg,depicts,wallet
44265.jpg,hasMaterialType,leather
44265.jpg,hasOpeningType,zipper
44265.jpg,hasPocketType,external pocket
44265.jpg,hasLength,short
44265.jpg,hasWaistline,no waist
44265.jpg,hasSilhouette,rectangular
44265.jpg,belongsToCategory,bag
44265.jpg,depicts,wallet
49532.jpg,hasPattern,floral
49532.jpg,hasFabricTreatment,embossed
49532.jpg,hasMaterialType,leather
49532.jpg,hasOpeningType,zipper
49532.jpg,hasLength,long
49532.jpg,hasSilhouette,rectangular
49532.jpg,belongsToCategory,upperbody
49532.jpg,depicts,wallet
14844.jpg,hasMaterialType,leather
14844.jpg,hasOpeningType,zipper
14844.jpg,hasLength,short
14844.jpg,hasSilhouette,rectangular
14844.jpg,belongsToCategory,upperbody
14844.jpg,depicts,wallet
33608.jpg,hasMaterialType,leather
33608.jpg,hasOpeningType,zipper
33608.jpg,hasLength,short
33608.jpg,hasSilhouette,rectangular
33608.jpg,belongsToCategory,bag
33608.jpg,depicts,wallet
33617.jpg,hasOpeningType,zipper
33617.jpg,hasSilhouette,rectangular
33617.jpg,hasMaterialType,leather
33617.jpg,belongsToCategory,accessories
33617.jpg,depicts,wallet
38425.jpg,hasLeatherType,genuine
38425.jpg,hasMaterialType,leather
38425.jpg,hasOpeningType,zipper
38425.jpg,hasPocketType,zipper
38425.jpg,hasLength,long
38425.jpg,hasSilhouette,rectangular
38425.jpg,belongsToCategory,lowerbody
38425.jpg,depicts,wallet
41277.jpg,hasLeatherType,full-grain
41277.jpg,hasMaterialType,leather
41277.jpg,hasOpeningType,zipper
41277.jpg,hasLength,short
41277.jpg,hasSilhouette,rectangular
41277.jpg,belongsToCategory,lowerbody
41277.jpg,depicts,wallet
27793.jpg,hasFabricTreatment,smooth
27793.jpg,hasMaterialType,fabric
27793.jpg,hasOpeningType,zipper
27793.jpg,hasPocketType,closed
27793.jpg,hasNeckline,rounded
27793.jpg,hasLength,short
27793.jpg,hasSilhouette,rectangular
27793.jpg,belongsToCategory,upperbody
27793.jpg,depicts,wallet
19514.jpg,hasPattern,plain pattern
19514.jpg,hasFabricTreatment,no treatment
19514.jpg,hasMaterialType,fabric
19514.jpg,hasOpeningType,zipper
19514.jpg,hasSleeveType,long-sleeve
19514.jpg,hasNeckline,no neckline
19514.jpg,hasLength,short
19514.jpg,hasSilhouette,rectangular
19514.jpg,belongsToCategory,upperbody
19514.jpg,depicts,wallet
27768.jpg,hasLeatherType,smooth
27768.jpg,hasMaterialType,leather
27768.jpg,hasOpeningType,zipper
27768.jpg,hasPocketType,front pocket
27768.jpg,hasLength,short
27768.jpg,hasWaistline,high
27768.jpg,hasSilhouette,rectangular
27768.jpg,belongsToCategory,lowerbody
27768.jpg,depicts,wallet
58478.jpg,hasMaterialType,leather
58478.jpg,hasOpeningType,zipper
58478.jpg,hasLength,short
58478.jpg,hasSilhouette,rectangular
58478.jpg,belongsToCategory,lowerbody
58478.jpg,depicts,wallet
33625.jpg,hasPattern,textured
33625.jpg,hasMaterialType,leather
33625.jpg,hasOpeningType,zipper
33625.jpg,hasLength,short
33625.jpg,hasSilhouette,rectangular
33625.jpg,belongsToCategory,upperbody
33625.jpg,depicts,wallet
52801.jpg,hasLeatherType,full grain leather
52801.jpg,hasMaterialType,leather
52801.jpg,hasOpeningType,zipper
52801.jpg,hasSleeveType,sleeveless
52801.jpg,hasLength,short
52801.jpg,hasSilhouette,rectangular
52801.jpg,belongsToCategory,lowerbody
52801.jpg,depicts,wallet
