product,relationship,attribute
38143.jpg,hasPattern,solid color
38143.jpg,hasFabricTreatment,plain weave
38143.jpg,hasMaterialType,fabric
38143.jpg,hasOpeningType,zipper opening
38143.jpg,hasSleeveType,sleeveless
38143.jpg,hasLength,short
38143.jpg,hasWaistline,no waist
38143.jpg,hasSilhouette,rectangular
38143.jpg,belongsToCategory,lowerbody
38143.jpg,depicts,bag
58254.jpg,hasFabricTreatment,plain weave
58254.jpg,hasMaterialType,fabric
58254.jpg,hasOpeningType,zipper
58254.jpg,hasSleeveType,long-sleeve
58254.jpg,hasNeckline,round neck
58254.jpg,hasLength,short
58254.jpg,hasWaistline,high
58254.jpg,hasSilhouette,rectangular
58254.jpg,hasNickname,clutch
58254.jpg,belongsToCategory,lowerbody
58254.jpg,depicts,bag
43294.jpg,hasPattern,solid color
43294.jpg,hasLeatherType,smooth leather
43294.jpg,hasMaterialType,leather
43294.jpg,hasOpeningType,zipper
43294.jpg,hasPocketType,no pocket
43294.jpg,hasSleeveType,sleeveless
43294.jpg,hasNeckline,round neck
43294.jpg,hasLength,short
43294.jpg,hasWaistline,natural
43294.jpg,hasSilhouette,rectangular
43294.jpg,belongsToCategory,upperbody
43294.jpg,depicts,bag
42857.jpg,hasPattern,solid color
42857.jpg,hasMaterialType,fabric
42857.jpg,hasOpeningType,zipper
42857.jpg,hasPocketType,no pocket
42857.jpg,hasSleeveType,sleeveless
42857.jpg,hasNeckline,open neck
42857.jpg,hasLength,short
42857.jpg,hasSilhouette,oval
42857.jpg,belongsToCategory,head
42857.jpg,depicts,bag
42835.jpg,hasPattern,solid color
42835.jpg,hasMaterialType,fabric
42835.jpg,hasOpeningType,zipper
42835.jpg,hasSleeveType,long
42835.jpg,hasLength,short
42835.jpg,hasSilhouette,rectangular
42835.jpg,belongsToCategory,upperbody
42835.jpg,depicts,bag
52784.jpg,hasOpeningType,zipper
52784.jpg,hasLength,short
52784.jpg,hasSilhouette,rectangular
52784.jpg,hasNickname,clutch
52784.jpg,belongsToCategory,bag
52784.jpg,depicts,wallet
18477.jpg,hasPattern,striped
18477.jpg,hasFabricTreatment,textured
18477.jpg,hasMaterialType,fabric
18477.jpg,hasOpeningType,lace-up front
18477.jpg,hasSleeveType,short
18477.jpg,hasLength,short
18477.jpg,hasWaistline,natural
18477.jpg,hasSilhouette,flat
18477.jpg,belongsToCategory,lowerbody
18477.jpg,depicts,shoes
38443.jpg,hasMaterialType,fabric
38443.jpg,hasOpeningType,zipper
38443.jpg,hasSleeveType,sleeveless
38443.jpg,hasLength,short
38443.jpg,hasWaistline,natural
38443.jpg,hasSilhouette,clutch
38443.jpg,belongsToCategory,lowerbody
38443.jpg,depicts,bag
42059.jpg,hasPattern,solid color
42059.jpg,hasMaterialType,synthetic
42059.jpg,hasOpeningType,zipper
42059.jpg,hasSleeveType,sleeveless
42059.jpg,hasNeckline,round neck
42059.jpg,hasLength,short
42059.jpg,hasWaistline,high-waisted
42059.jpg,hasSilhouette,rectangular
42059.jpg,belongsToCategory,upperbody
42059.jpg,depicts,bag
44271.jpg,hasFabricTreatment,plain weave
44271.jpg,hasMaterialType,fabric
44271.jpg,hasOpeningType,zipper
44271.jpg,hasPocketType,single
44271.jpg,hasSleeveType,short
44271.jpg,hasLength,short
44271.jpg,hasWaistline,high
44271.jpg,hasSilhouette,rectangular
44271.jpg,belongsToCategory,lowerbody
44271.jpg,depicts,wallet
54384.jpg,hasPattern,striped
54384.jpg,hasMaterialType,fabric
54384.jpg,hasOpeningType,zipper
54384.jpg,hasSleeveType,sleeveless
54384.jpg,hasLength,short
54384.jpg,hasSilhouette,rectangular
54384.jpg,belongsToCategory,upperbody
54384.jpg,depicts,bag
37076.jpg,hasMaterialType,fabric
37076.jpg,hasLength,short
37076.jpg,hasWaistline,natural
37076.jpg,hasSilhouette,rectangular
37076.jpg,belongsToCategory,upperbody
37076.jpg,depicts,bag
42889.jpg,hasMaterialType,fabric
42889.jpg,hasLength,short
42889.jpg,hasSilhouette,rectangular
42889.jpg,belongsToCategory,wholebody
42889.jpg,depicts,bag
26439.jpg,hasPattern,tweed pattern
26439.jpg,hasFabricTreatment,textured weave
26439.jpg,hasLeatherType,no leather
26439.jpg,hasMaterialType,fabric
26439.jpg,hasOpeningType,zipper or button opening
26439.jpg,hasSleeveType,sleeveless
26439.jpg,hasNeckline,no neckline
26439.jpg,hasLength,short
26439.jpg,hasSilhouette,rectangular
26439.jpg,belongsToCategory,lowerbody
26439.jpg,depicts,bag
34564.jpg,hasAnimalPattern,bird
34564.jpg,hasPattern,floral
34564.jpg,hasFabricTreatment,printed
34564.jpg,hasMaterialType,fabric
34564.jpg,hasOpeningType,zipper
34564.jpg,hasSleeveType,short
34564.jpg,hasNeckline,v-neck
34564.jpg,hasLength,short
34564.jpg,hasWaistline,natural
34564.jpg,hasSilhouette,sheath
34564.jpg,belongsToCategory,lowerbody
34564.jpg,depicts,dress
42049.jpg,hasPattern,floral
42049.jpg,hasMaterialType,fabric
42049.jpg,hasOpeningType,zipper
42049.jpg,hasSleeveType,short
42049.jpg,hasLength,short
42049.jpg,hasWaistline,high
42049.jpg,hasSilhouette,straight
42049.jpg,belongsToCategory,lowerbody
42049.jpg,depicts,bag
48127.jpg,hasPattern,solid-colored
48127.jpg,hasLeatherType,full-grain leather
48127.jpg,hasMaterialType,leather
48127.jpg,hasOpeningType,zipper closure
48127.jpg,hasPocketType,internal pocket
48127.jpg,hasSleeveType,short
48127.jpg,hasLength,long
48127.jpg,hasSilhouette,rectangular
48127.jpg,hasNickname,clutch
48127.jpg,belongsToCategory,bag
48127.jpg,depicts,wallet
42887.jpg,hasMaterialType,fabric
