product,relationship,attribute
12244.jpg,hasPattern,striped
12244.jpg,hasMaterialType,cotton
12244.jpg,hasSleeveType,long-sleeve
12244.jpg,hasNeckline,band collar
12244.jpg,hasCollarType,pointed-collar
12244.jpg,hasLength,full length
12244.jpg,hasWaistline,natural
12244.jpg,hasSilhouette,straight
12244.jpg,belongsToCategory,upperbody
12244.jpg,depicts,shirt
17554.jpg,hasPattern,striped
17554.jpg,hasFabricTreatment,permenant press
17554.jpg,hasMaterialType,cotton
17554.jpg,hasOpeningType,buttoned opening
17554.jpg,hasSleeveType,long-sleeve
17554.jpg,hasNeckline,pointed neckline
17554.jpg,hasLapelType,peak lapel
17554.jpg,hasCollarType,notch-collar
17554.jpg,hasLength,long
17554.jpg,hasWaistline,natural
17554.jpg,hasSilhouette,straight
17554.jpg,belongsToCategory,upperbody
17554.jpg,depicts,shirt
25530.jpg,hasPattern,solid color
25530.jpg,hasFabricTreatment,plain weave
25530.jpg,hasMaterialType,cotton
25530.jpg,hasOpeningType,front opening
25530.jpg,hasPocketType,breast pocket
25530.jpg,hasSleeveType,long-sleeve
25530.jpg,hasNeckline,classic neckline
25530.jpg,hasCollarType,spread-collar
25530.jpg,hasLength,full length
25530.jpg,hasWaistline,natural
25530.jpg,hasSilhouette,straight
25530.jpg,belongsToCategory,upperbody
25530.jpg,depicts,shirt
15999.jpg,hasPattern,striped
15999.jpg,hasMaterialType,cotton
15999.jpg,hasOpeningType,button front
15999.jpg,hasSleeveType,long-sleeve
15999.jpg,hasNeckline,v-neckline
15999.jpg,hasCollarType,pointed-collar
15999.jpg,hasLength,full length
15999.jpg,hasWaistline,natural waistline
15999.jpg,hasSilhouette,straight
15999.jpg,belongsToCategory,upperbody
15999.jpg,depicts,shirt
12010.jpg,hasPattern,striped
12010.jpg,hasMaterialType,cotton
12010.jpg,hasOpeningType,zipper
12010.jpg,hasSleeveType,long-sleeve
12010.jpg,hasNeckline,straight
12010.jpg,hasCollarType,pointed
12010.jpg,hasLength,full length
12010.jpg,hasWaistline,natural
12010.jpg,hasSilhouette,fitted
12010.jpg,belongsToCategory,upperbody
12010.jpg,depicts,shirt
16341.jpg,hasPattern,striped
16341.jpg,hasFabricTreatment,plain weave
16341.jpg,hasMaterialType,cotton
16341.jpg,hasOpeningType,button front
16341.jpg,hasPocketType,patch pockets
16341.jpg,hasSleeveType,long-sleeve
16341.jpg,hasNeckline,classic collar
16341.jpg,hasCollarType,pointed-collar
16341.jpg,hasLength,full length
16341.jpg,hasWaistline,natural
16341.jpg,hasSilhouette,straight
16341.jpg,belongsToCategory,upperbody
16341.jpg,depicts,shirt
19690.jpg,hasPattern,plaid
19690.jpg,hasFabricTreatment,plain weave
19690.jpg,hasMaterialType,cotton
19690.jpg,hasOpeningType,button-front opening
19690.jpg,hasSleeveType,long-sleeve
19690.jpg,hasNeckline,crew neck
19690.jpg,hasCollarType,spread-collar
19690.jpg,hasLength,full length
19690.jpg,hasWaistline,natural
19690.jpg,hasSilhouette,straight
19690.jpg,belongsToCategory,upperbody
19690.jpg,depicts,shirt
2163.jpg,hasPattern,striped
2163.jpg,hasFabricTreatment,unfinished seams
2163.jpg,hasMaterialType,cotton
2163.jpg,hasOpeningType,button front
2163.jpg,hasPocketType,patch pockets
2163.jpg,hasSleeveType,long-sleeve
2163.jpg,hasNeckline,pointed
2163.jpg,hasCollarType,pointed-collar
2163.jpg,hasLength,full length
2163.jpg,hasWaistline,natural
2163.jpg,hasSilhouette,straight
2163.jpg,belongsToCategory,upperbody
2163.jpg,depicts,shirt
19830.jpg,hasPattern,plaid pattern
19830.jpg,hasMaterialType,cotton
19830.jpg,hasOpeningType,buttons up to the neck
19830.jpg,hasSleeveType,long-sleeve
19830.jpg,hasNeckline,pointed neckline
19830.jpg,hasCollarType,spread-collar
19830.jpg,hasLength,full length
19830.jpg,hasWaistline,natural waistline
19830.jpg,hasSilhouette,straight
19830.jpg,belongsToCategory,upperbody
19830.jpg,depicts,shirt
17546.jpg,hasPattern,solid color
17546.jpg,hasFabricTreatment,unfinished hem
17546.jpg,hasMaterialType,cotton
17546.jpg,hasSleeveType,long-sleeve
17546.jpg,hasNeckline,pointed
17546.jpg,hasCollarType,spread-collar
17546.jpg,hasLength,full length
17546.jpg,hasWaistline,natural
17546.jpg,hasSilhouette,straight
17546.jpg,belongsToCategory,upperbody
17546.jpg,depicts,shirt
17553.jpg,hasPattern,striped
17553.jpg,hasFabricTreatment,plain weave
17553.jpg,hasMaterialType,cotton
17553.jpg,hasOpeningType,button front
17553.jpg,hasPocketType,chest pocket
17553.jpg,hasSleeveType,long-sleeve
17553.jpg,hasNeckline,notch neckline
17553.jpg,hasCollarType,pointed-collar
17553.jpg,hasLength,full length
17553.jpg,hasWaistline,natural
17553.jpg,hasSilhouette,straight
17553.jpg,belongsToCategory,upperbody
17553.jpg,depicts,shirt
11166.jpg,hasPattern,striped
11166.jpg,hasFabricTreatment,brushed
11166.jpg,hasMaterialType,cotton
11166.jpg,hasOpeningType,button-up
11166.jpg,hasSleeveType,long-sleeve
11166.jpg,hasNeckline,pointed
11166.jpg,hasCollarType,pointed-collar
11166.jpg,hasLength,full length
11166.jpg,hasWaistline,natural
11166.jpg,hasSilhouette,straight
11166.jpg,belongsToCategory,upperbody
11166.jpg,depicts,shirt
32395.jpg,hasPattern,striped
32395.jpg,hasFabricTreatment,plain weave
32395.jpg,hasMaterialType,cotton
32395.jpg,hasSleeveType,long-sleeve
32395.jpg,hasNeckline,notch
32395.jpg,hasCollarType,pointed-collar
32395.jpg,hasLength,full length
32395.jpg,hasWaistline,natural
32395.jpg,hasSilhouette,straight
32395.jpg,belongsToCategory,upperbody
32395.jpg,depicts,shirt
43486.jpg,hasPattern,plaid
43486.jpg,hasMaterialType,cotton
43486.jpg,hasOpeningType,button front
43486.jpg,hasSleeveType,long-sleeve
43486.jpg,hasNeckline,pointed
43486.jpg,hasCollarType,spread-collar
43486.jpg,hasLength,full length
43486.jpg,hasWaistline,natural
43486.jpg,hasSilhouette,straight
43486.jpg,belongsToCategory,upperbody
43486.jpg,depicts,shirt
9422.jpg,hasPattern,striped
9422.jpg,hasFabricTreatment,plain weave
9422.jpg,hasMaterialType,cotton
9422.jpg,hasOpeningType,button front closure
9422.jpg,hasPocketType,side seam pockets
9422.jpg,hasSleeveType,long-sleeve
9422.jpg,hasNeckline,crew neck
9422.jpg,hasCollarType,spread-collar
9422.jpg,hasLength,full length
9422.jpg,hasWaistline,natural
9422.jpg,hasSilhouette,straight
9422.jpg,belongsToCategory,upperbody
9422.jpg,depicts,shirt
11059.jpg,hasPattern,striped
11059.jpg,hasFabricTreatment,plain weave
11059.jpg,hasMaterialType,cotton
11059.jpg,hasOpeningType,button front
11059.jpg,hasPocketType,patch pockets
11059.jpg,hasSleeveType,long-sleeve
11059.jpg,hasNeckline,pointed
11059.jpg,hasCollarType,spread-collar
11059.jpg,hasLength,full length
11059.jpg,hasWaistline,natural
11059.jpg,hasSilhouette,straight
11059.jpg,belongsToCategory,upperbody
11059.jpg,depicts,shirt
12253.jpg,hasFabricTreatment,unfinished hem
12253.jpg,hasMaterialType,cotton
12253.jpg,hasOpeningType,button front
12253.jpg,hasSleeveType,long-sleeve
12253.jpg,hasNeckline,classic spread collar
12253.jpg,hasCollarType,pointed-collar
12253.jpg,hasLength,full length
12253.jpg,hasWaistline,natural
12253.jpg,hasSilhouette,straight
12253.jpg,belongsToCategory,upperbody
12253.jpg,depicts,shirt
7177.jpg,hasPattern,striped
7177.jpg,hasMaterialType,cotton
7177.jpg,hasOpeningType,button-down
7177.jpg,hasSleeveType,long-sleeve
7177.jpg,hasNeckline,pointed collar
7177.jpg,hasCollarType,spread-collar
7177.jpg,hasLength,full length
7177.jpg,hasWaistline,natural
7177.jpg,hasSilhouette,straight
7177.jpg,belongsToCategory,upperbody
7177.jpg,depicts,shirt
9878.jpg,hasPattern,striped
9878.jpg,hasFabricTreatment,plain weave
9878.jpg,hasMaterialType,cotton
9878.jpg,hasOpeningType,button front
9878.jpg,hasSleeveType,long-sleeve
9878.jpg,hasNeckline,classic spread collar
9878.jpg,hasCollarType,pointed-collar
9878.jpg,hasLength,full length
9878.jpg,hasWaistline,natural
9878.jpg,hasSilhouette,straight
9878.jpg,belongsToCategory,upperbody
9878.jpg,depicts,shirt
17565.jpg,hasMaterialType,cotton
17565.jpg,hasSleeveType,long-sleeve
17565.jpg,hasNeckline,crew neckline
17565.jpg,hasLapelType,notch lapel
17565.jpg,hasCollarType,pointed-collar
17565.jpg,hasLength,full length
17565.jpg,hasWaistline,natural
17565.jpg,hasSilhouette,straight
