product,relationship,attribute
24773.jpg,hasPattern,solid-colored
24773.jpg,hasFabricTreatment,lightweight
24773.jpg,hasMaterialType,stretchy
24773.jpg,hasOpeningType,zipper
24773.jpg,hasSleeveType,straight
24773.jpg,hasLength,full-length
24773.jpg,hasWaistline,high-waisted
24773.jpg,hasSilhouette,straight
24773.jpg,belongsToCategory,lowerbody
24773.jpg,depicts,pants
13380.jpg,hasFabricTreatment,softened
13380.jpg,hasMaterialType,cotton
13380.jpg,hasOpeningType,zipper
13380.jpg,hasPocketType,side pockets
13380.jpg,hasSleeveType,long
13380.jpg,hasNeckline,straight
13380.jpg,hasLength,ankle-length
13380.jpg,hasWaistline,high-waisted
13380.jpg,hasSilhouette,straight
13380.jpg,belongsToCategory,lowerbody
13380.jpg,depicts,pants
51986.jpg,hasPattern,striped
51986.jpg,hasMaterialType,cotton
51986.jpg,hasOpeningType,zipper
51986.jpg,hasPocketType,side pockets
51986.jpg,hasSleeveType,sleeveless
51986.jpg,hasNeckline,round
51986.jpg,hasLength,ankle-length
51986.jpg,hasWaistline,high-waisted
51986.jpg,hasSilhouette,straight
51986.jpg,belongsToCategory,lowerbody
51986.jpg,depicts,pants
29402.jpg,hasPattern,striped
29402.jpg,hasFabricTreatment,plain weave
29402.jpg,hasMaterialType,cotton
29402.jpg,hasOpeningType,zipper
29402.jpg,hasSleeveType,sleeveless
29402.jpg,hasLength,full-length
29402.jpg,hasWaistline,high-waisted
29402.jpg,hasSilhouette,straight
29402.jpg,belongsToCategory,lowerbody
29402.jpg,depicts,pants
39809.jpg,hasPattern,striped
39809.jpg,hasFabricTreatment,unfinished seams
39809.jpg,hasMaterialType,cotton
39809.jpg,hasOpeningType,zipper
39809.jpg,hasPocketType,side pockets
39809.jpg,hasSleeveType,long-sleeve
39809.jpg,hasLength,full-length
39809.jpg,hasWaistline,high-waisted
39809.jpg,hasSilhouette,straight
39809.jpg,belongsToCategory,lowerbody
39809.jpg,depicts,pants
17924.jpg,hasFabricTreatment,soft-touch
17924.jpg,hasMaterialType,cotton
17924.jpg,hasOpeningType,zipper
17924.jpg,hasSleeveType,straight
17924.jpg,hasLength,full-length
17924.jpg,hasWaistline,high-waisted
17924.jpg,hasSilhouette,straight
17924.jpg,belongsToCategory,lowerbody
17924.jpg,depicts,pants
39120.jpg,hasPattern,striped
39120.jpg,hasFabricTreatment,stretchable
39120.jpg,hasMaterialType,cotton
39120.jpg,hasOpeningType,zipper
39120.jpg,hasPocketType,side pockets
39120.jpg,hasSleeveType,long-sleeve
39120.jpg,hasNeckline,round neck
39120.jpg,hasLength,ankle length
39120.jpg,hasWaistline,high-waisted
39120.jpg,hasSilhouette,straight
39120.jpg,belongsToCategory,lowerbody
39120.jpg,depicts,pants
44586.jpg,hasPattern,plaid
44586.jpg,hasOpeningType,button front
44586.jpg,hasSleeveType,short-sleeve
44586.jpg,hasNeckline,crew neck
44586.jpg,hasLength,short
44586.jpg,hasWaistline,natural
44586.jpg,belongsToCategory,upperbody
44586.jpg,depicts,shirt
44586.jpg,hasFabricTreatment,unfinished
44586.jpg,hasMaterialType,cotton
44586.jpg,hasOpeningType,zipper
44586.jpg,hasPocketType,side-pockets
44586.jpg,hasLength,full-length
44586.jpg,hasWaistline,high-waisted
44586.jpg,hasSilhouette,straight
44586.jpg,belongsToCategory,lowerbody
44586.jpg,depicts,pants
16611.jpg,hasPattern,striped
16611.jpg,hasFabricTreatment,unfinished seam
16611.jpg,hasMaterialType,cotton
16611.jpg,hasOpeningType,zipper
16611.jpg,hasPocketType,single pockets
16611.jpg,hasSleeveType,long-sleeve
16611.jpg,hasLength,full-length
16611.jpg,hasWaistline,high-waisted
16611.jpg,hasSilhouette,straight
16611.jpg,belongsToCategory,lowerbody
16611.jpg,depicts,pants
11247.jpg,hasPattern,solid color
11247.jpg,hasFabricTreatment,stretchy material
11247.jpg,hasMaterialType,cotton
11247.jpg,hasOpeningType,zipper
11247.jpg,hasPocketType,side pockets
11247.jpg,hasSleeveType,short-sleeve
11247.jpg,hasLength,ankle-length
11247.jpg,hasWaistline,high-waisted
11247.jpg,hasSilhouette,straight
11247.jpg,belongsToCategory,lowerbody
11247.jpg,depicts,pants
17993.jpg,hasPattern,striped
17993.jpg,hasMaterialType,cotton
17993.jpg,hasOpeningType,zipper
17993.jpg,hasPocketType,side pockets
17993.jpg,hasSleeveType,long-sleeve
17993.jpg,hasLength,full-length
17993.jpg,hasWaistline,high-waisted
17993.jpg,hasSilhouette,straight
17993.jpg,belongsToCategory,lowerbody
17993.jpg,depicts,pants
27422.jpg,hasPattern,striped
27422.jpg,hasMaterialType,cotton
27422.jpg,hasOpeningType,zipper
27422.jpg,hasPocketType,side pockets
27422.jpg,hasSleeveType,short-sleeve
27422.jpg,hasLength,ankle-length
27422.jpg,hasWaistline,high-waisted
27422.jpg,hasSilhouette,straight
27422.jpg,belongsToCategory,lowerbody
27422.jpg,depicts,pants
26159.jpg,hasPattern,striped
26159.jpg,hasMaterialType,cotton
26159.jpg,hasOpeningType,zipper
26159.jpg,hasPocketType,side pockets
26159.jpg,hasSleeveType,long-sleeve
26159.jpg,hasLength,full-length
26159.jpg,hasWaistline,high-waisted
26159.jpg,hasSilhouette,straight
26159.jpg,belongsToCategory,lowerbody
26159.jpg,depicts,pants
47071.jpg,hasPattern,striped
47071.jpg,hasFabricTreatment,unfinished hem
47071.jpg,hasMaterialType,cotton
47071.jpg,hasOpeningType,button fly
47071.jpg,hasPocketType,slant pocket
47071.jpg,hasSleeveType,short-sleeve
47071.jpg,hasNeckline,round neck
47071.jpg,hasLength,full length
47071.jpg,hasWaistline,high-waisted
47071.jpg,hasSilhouette,straight
47071.jpg,belongsToCategory,lowerbody
47071.jpg,depicts,pants
28626.jpg,hasPattern,striped
28626.jpg,hasFabricTreatment,plain weave
28626.jpg,hasMaterialType,cotton
28626.jpg,hasOpeningType,zipper closure
28626.jpg,hasPocketType,side pockets
28626.jpg,hasSleeveType,sleeveless
28626.jpg,hasLength,ankle-length
28626.jpg,hasWaistline,high-waisted
28626.jpg,hasSilhouette,straight
28626.jpg,belongsToCategory,lowerbody
28626.jpg,depicts,pants
39103.jpg,hasPattern,striped
39103.jpg,hasMaterialType,cotton
39103.jpg,hasOpeningType,zipper
39103.jpg,hasLength,full-length
39103.jpg,hasWaistline,high-waisted
39103.jpg,hasSilhouette,straight
39103.jpg,belongsToCategory,lowerbody
39103.jpg,depicts,pants
59258.jpg,hasPattern,striped
59258.jpg,hasFabricTreatment,plain weave
59258.jpg,hasMaterialType,cotton
59258.jpg,hasOpeningType,side opening
59258.jpg,hasSleeveType,short-sleeve
59258.jpg,hasNeckline,round neck
59258.jpg,hasLength,ankle-length
59258.jpg,hasWaistline,high-waisted
59258.jpg,hasSilhouette,straight
59258.jpg,belongsToCategory,lowerbody
