product_name,related_product,common_attributes
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "DKNY_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Metal_2_years_Mechanical_Water_Resistant_Ca_4", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "51558.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "45194.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "53600.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "51632.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "39018.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "19285.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "37295.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "53601.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "51631.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "37490.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "38042.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "45175.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "31819.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "30087.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "54648.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "30023.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "29501.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "10139.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "49870.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "46442.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "33919.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "16774.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "45160.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "32308.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "51562.jpg", 3
"ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1", "43219.jpg", 3
