product,relationship,attribute
24773.jpg,hasPattern,solid-colored
24773.jpg,hasFabricTreatment,lightweight
24773.jpg,hasMaterialType,stretchy
24773.jpg,hasOpeningType,zipper
24773.jpg,hasSleeveType,straight
24773.jpg,hasLength,full-length
24773.jpg,hasWaistline,high-waisted
24773.jpg,hasSilhouette,straight
24773.jpg,belongsToCategory,lowerbody
24773.jpg,depicts,pants
13380.jpg,hasFabricTreatment,softened
13380.jpg,hasMaterialType,cotton
13380.jpg,hasOpeningType,zipper
13380.jpg,hasPocketType,side pockets
13380.jpg,hasSleeveType,long
13380.jpg,hasNeckline,straight
13380.jpg,hasLength,ankle-length
13380.jpg,hasWaistline,high-waisted
13380.jpg,hasSilhouette,straight
13380.jpg,belongsToCategory,lowerbody
13380.jpg,depicts,pants
9166.jpg,hasPattern,striped
9166.jpg,hasFabricTreatment,washed
9166.jpg,hasMaterialType,cotton
9166.jpg,hasOpeningType,zipper
9166.jpg,hasPocketType,side-pockets
9166.jpg,hasSleeveType,long-sleeves
9166.jpg,hasNeckline,no-neckline
9166.jpg,hasLapelType,no-lapel
9166.jpg,hasLength,long
9166.jpg,hasWaistline,high-waisted
9166.jpg,hasSilhouette,straight
9166.jpg,belongsToCategory,lowerbody
9166.jpg,depicts,pants
51986.jpg,hasPattern,striped
51986.jpg,hasMaterialType,cotton
51986.jpg,hasOpeningType,zipper
51986.jpg,hasPocketType,side pockets
51986.jpg,hasSleeveType,sleeveless
51986.jpg,hasNeckline,round
51986.jpg,hasLength,ankle-length
51986.jpg,hasWaistline,high-waisted
51986.jpg,hasSilhouette,straight
51986.jpg,belongsToCategory,lowerbody
51986.jpg,depicts,pants
53745.jpg,hasPattern,floral
53745.jpg,hasFabricTreatment,stretchy
53745.jpg,hasMaterialType,cotton
53745.jpg,hasOpeningType,zipper
53745.jpg,hasPocketType,side-pockets
53745.jpg,hasLength,capri-length
53745.jpg,hasWaistline,high-waisted
53745.jpg,hasSilhouette,straight
53745.jpg,belongsToCategory,lowerbody
53745.jpg,depicts,pants
29402.jpg,hasPattern,striped
29402.jpg,hasFabricTreatment,plain weave
29402.jpg,hasMaterialType,cotton
29402.jpg,hasOpeningType,zipper
29402.jpg,hasSleeveType,sleeveless
29402.jpg,hasLength,full-length
29402.jpg,hasWaistline,high-waisted
29402.jpg,hasSilhouette,straight
29402.jpg,belongsToCategory,lowerbody
29402.jpg,depicts,pants
8760.jpg,hasFabricTreatment,stretchy
8760.jpg,hasMaterialType,cotton
8760.jpg,hasOpeningType,zipper
8760.jpg,hasSleeveType,straight
8760.jpg,hasLength,long
8760.jpg,hasWaistline,high
8760.jpg,hasSilhouette,straight
8760.jpg,belongsToCategory,lowerbody
8760.jpg,depicts,pants
15338.jpg,hasPattern,striped
15338.jpg,hasMaterialType,cotton
15338.jpg,hasOpeningType,zipper
15338.jpg,hasPocketType,side pockets
15338.jpg,hasSleeveType,sleeveless
15338.jpg,hasLength,capri
15338.jpg,hasWaistline,high-waisted
15338.jpg,hasSilhouette,straight
15338.jpg,belongsToCategory,lowerbody
15338.jpg,depicts,pants
28461.jpg,hasPattern,solid color
28461.jpg,hasMaterialType,cotton
28461.jpg,hasOpeningType,open-front
28461.jpg,hasPocketType,no-pockets
28461.jpg,hasSleeveType,sleeveless
28461.jpg,hasLapelType,no-lapel
28461.jpg,hasLength,capri-length
28461.jpg,hasWaistline,high-waisted
28461.jpg,hasSilhouette,straight
28461.jpg,belongsToCategory,lowerbody
28461.jpg,depicts,pants
44586.jpg,hasPattern,plaid
44586.jpg,hasOpeningType,button front
44586.jpg,hasSleeveType,short-sleeve
44586.jpg,hasNeckline,crew neck
44586.jpg,hasLength,short
44586.jpg,hasWaistline,natural
44586.jpg,belongsToCategory,upperbody
44586.jpg,depicts,shirt
44586.jpg,hasFabricTreatment,unfinished
44586.jpg,hasMaterialType,cotton
44586.jpg,hasOpeningType,zipper
44586.jpg,hasPocketType,side-pockets
44586.jpg,hasLength,full-length
44586.jpg,hasWaistline,high-waisted
44586.jpg,hasSilhouette,straight
44586.jpg,belongsToCategory,lowerbody
44586.jpg,depicts,pants
36993.jpg,hasPattern,plaid
36993.jpg,hasFabricTreatment,smooth
36993.jpg,hasLeatherType,no-leather
36993.jpg,hasMaterialType,cotton
36993.jpg,hasOpeningType,zipper
36993.jpg,hasPocketType,side-pockets
36993.jpg,hasSleeveType,short-sleeves
36993.jpg,hasNeckline,round-neck
36993.jpg,hasLapelType,no-lapel
36993.jpg,hasLength,knee-length
36993.jpg,hasWaistline,high-waisted
36993.jpg,hasSilhouette,straight
36993.jpg,belongsToCategory,lowerbody
36993.jpg,depicts,bag
29849.jpg,hasPattern,solid-colored
29849.jpg,hasFabricTreatment,plain-weave
29849.jpg,hasMaterialType,cotton
29849.jpg,hasOpeningType,zipper
29849.jpg,hasPocketType,side-pockets
29849.jpg,hasSleeveType,long-sleeve
29849.jpg,hasLapelType,no-lapel
29849.jpg,hasLength,full-length
29849.jpg,hasWaistline,high
29849.jpg,hasSilhouette,straight
29849.jpg,belongsToCategory,lowerbody
29849.jpg,depicts,pants
27903.jpg,hasPattern,striped
27903.jpg,hasMaterialType,cotton
27903.jpg,hasOpeningType,zipper closure
27903.jpg,hasPocketType,side pockets
27903.jpg,hasSleeveType,sleeveless
27903.jpg,hasNeckline,round neckline
27903.jpg,hasLength,full-length
27903.jpg,hasWaistline,high-waisted
27903.jpg,hasSilhouette,straight
27903.jpg,belongsToCategory,lowerbody
27903.jpg,depicts,pants
11245.jpg,hasFabricTreatment,no special treatment
11245.jpg,hasMaterialType,cotton
11245.jpg,hasOpeningType,snap fastener
11245.jpg,hasSleeveType,sleeveless
11245.jpg,hasLength,ankle-length
11245.jpg,hasWaistline,high-waisted
11245.jpg,hasSilhouette,straight
11245.jpg,belongsToCategory,lowerbody
11245.jpg,depicts,pants
16615.jpg,hasFabricTreatment,non-textured
16615.jpg,hasLeatherType,no leather
16615.jpg,hasMaterialType,cotton
16615.jpg,hasOpeningType,zipper
16615.jpg,hasPocketType,side pockets
16615.jpg,hasSleeveType,straight
16615.jpg,hasNeckline,no neckline
16615.jpg,hasLength,long
16615.jpg,hasWaistline,high
16615.jpg,hasSilhouette,straight
16615.jpg,belongsToCategory,lowerbody
16615.jpg,depicts,pants
12753.jpg,hasPattern,solid color
12753.jpg,hasLeatherType,no leather
12753.jpg,hasMaterialType,cotton
12753.jpg,hasOpeningType,zipper closure
12753.jpg,hasSleeveType,sleeveless
12753.jpg,hasNeckline,no neckline
12753.jpg,hasLength,full-length
12753.jpg,hasWaistline,high-waisted
12753.jpg,hasSilhouette,straight
12753.jpg,belongsToCategory,lowerbody
12753.jpg,depicts,pants
48393.jpg,hasAnimalPattern,no-animal-pattern
48393.jpg,hasPattern,plaid
48393.jpg,hasFabricTreatment,no-treatment
