product,relationship,attribute
7396.jpg,hasLeatherType,smooth
7396.jpg,hasMaterialType,leather
7396.jpg,hasSleeveType,slip-on
7396.jpg,hasLength,ankle-length
7396.jpg,hasSilhouette,slip-on
7396.jpg,belongsToCategory,lowerbody
7396.jpg,depicts,shoes
46885.jpg,hasPattern,solid color
46885.jpg,hasMaterialType,fabric
46885.jpg,hasOpeningType,slip-on
46885.jpg,hasLength,short
46885.jpg,hasSilhouette,slip-on
46885.jpg,belongsToCategory,shoes
46885.jpg,depicts,shoes
7039.jpg,hasSilhouette,slip-on
7039.jpg,hasSleeveType,slip-on
7039.jpg,depicts,shoes
7039.jpg,belongsToCategory,lowerbody
7039.jpg,hasLength,short
7039.jpg,hasOpeningType,shoes
7039.jpg,hasMaterialType,leather
7039.jpg,hasLeatherType,full-grain leather
59315.jpg,hasMaterialType,fabric
59315.jpg,hasOpeningType,slip-on
59315.jpg,hasSleeveType,sleeveless
59315.jpg,hasNeckline,round
59315.jpg,hasLapelType,no-lapel
59315.jpg,hasLength,low-top
59315.jpg,hasSilhouette,round
59315.jpg,belongsToCategory,lowerbody
59315.jpg,depicts,shoes
19370.jpg,hasFabricTreatment,suede
19370.jpg,hasLeatherType,full-grain leather
19370.jpg,hasMaterialType,leather
19370.jpg,hasOpeningType,slip-on
19370.jpg,hasSleeveType,closed
19370.jpg,hasLength,slip-on
19370.jpg,hasSilhouette,pointed toe
19370.jpg,belongsToCategory,lowerbody
19370.jpg,depicts,shoes
12872.jpg,hasSilhouette,round
12872.jpg,depicts,shoes
12872.jpg,belongsToCategory,lowerbody
12872.jpg,hasLength,ankle-length
12872.jpg,hasNeckline,round
12872.jpg,hasOpeningType,lace-up
12872.jpg,hasMaterialType,leather
12872.jpg,hasLeatherType,full-grain leather
36621.jpg,hasFabricTreatment,smooth
36621.jpg,hasMaterialType,leather
36621.jpg,hasOpeningType,slip-on
36621.jpg,hasLength,low-top
36621.jpg,hasSilhouette,round
36621.jpg,belongsToCategory,lowerbody
36621.jpg,depicts,shoes
2639.jpg,hasFabricTreatment,suede
2639.jpg,hasLeatherType,calfskin
2639.jpg,hasMaterialType,leather
2639.jpg,hasOpeningType,slip-on
2639.jpg,hasLength,midi
2639.jpg,hasSilhouette,slip-on
2639.jpg,belongsToCategory,lowerbody
2639.jpg,depicts,shoes
10297.jpg,hasFabricTreatment,unfinished
10297.jpg,hasLeatherType,full-grain
10297.jpg,hasMaterialType,leather
10297.jpg,hasSleeveType,slip-on
10297.jpg,hasLapelType,no-lapel
10297.jpg,hasLength,low-top
10297.jpg,hasSilhouette,round
10297.jpg,belongsToCategory,lowerbody
10297.jpg,depicts,shoes
15877.jpg,hasMaterialType,fabric
15877.jpg,hasOpeningType,slip-on
15877.jpg,hasSleeveType,sleeveless
15877.jpg,hasNeckline,round
15877.jpg,hasLength,short
15877.jpg,hasSilhouette,flat
15877.jpg,belongsToCategory,lowerbody
15877.jpg,depicts,shoes
45800.jpg,hasPattern,solid color
45800.jpg,hasFabricTreatment,plain weave
45800.jpg,hasMaterialType,fabric
45800.jpg,hasOpeningType,slip-on
45800.jpg,hasSleeveType,sleeveless
45800.jpg,hasNeckline,round
45800.jpg,hasLength,short
45800.jpg,hasSilhouette,flat
45800.jpg,belongsToCategory,lowerbody
45800.jpg,depicts,shoes
20762.jpg,hasPattern,striped
20762.jpg,hasFabricTreatment,suede
20762.jpg,hasLeatherType,full-grain
20762.jpg,hasMaterialType,leather
20762.jpg,hasOpeningType,slip-on
20762.jpg,hasSleeveType,short
20762.jpg,hasNeckline,round
20762.jpg,hasLength,flat
20762.jpg,hasSilhouette,sandal
20762.jpg,belongsToCategory,lowerbody
20762.jpg,depicts,shoes
38547.jpg,hasMaterialType,leather
38547.jpg,hasOpeningType,slip-on
38547.jpg,hasSleeveType,short
38547.jpg,hasNeckline,round
38547.jpg,hasLength,full
38547.jpg,hasSilhouette,slip-on
38547.jpg,belongsToCategory,lowerbody
38547.jpg,depicts,shoes
19123.jpg,hasSilhouette,flat
19123.jpg,hasSleeveType,short
19123.jpg,depicts,shoes
19123.jpg,belongsToCategory,lowerbody
19123.jpg,hasLength,short
