product,relationship,attribute
43163.jpg,hasMaterialType,leather
43163.jpg,hasOpeningType,loop
43163.jpg,hasNeckline,round
43163.jpg,hasLength,short
43163.jpg,hasSilhouette,round
43163.jpg,belongsToCategory,head
43163.jpg,depicts,watch
19273.jpg,hasPattern,dotted
19273.jpg,hasMaterialType,plastic
19273.jpg,hasOpeningType,buckle
19273.jpg,hasNeckline,round
19273.jpg,hasLength,short
19273.jpg,hasSilhouette,round
19273.jpg,hasNickname,white quartz diamond watch
19273.jpg,belongsToCategory,head
19273.jpg,depicts,watch
36762.jpg,hasLeatherType,cowhide
36762.jpg,hasMaterialType,leather
36762.jpg,hasOpeningType,buttonhole
36762.jpg,hasNeckline,round
36762.jpg,hasLength,short
36762.jpg,hasSilhouette,round
36762.jpg,belongsToCategory,head
36762.jpg,depicts,watch
28576.jpg,hasMaterialType,leather
28576.jpg,hasPocketType,false
28576.jpg,hasSleeveType,short
28576.jpg,hasNeckline,round
28576.jpg,hasLength,short
28576.jpg,hasSilhouette,round
28576.jpg,belongsToCategory,headwear
28576.jpg,depicts,watch
54620.jpg,hasMaterialType,plastic
54620.jpg,hasOpeningType,round
54620.jpg,hasLength,short
54620.jpg,hasSilhouette,round
54620.jpg,hasNickname,timepiece
54620.jpg,belongsToCategory,head
54620.jpg,depicts,watch
45042.jpg,hasMaterialType,leather
45042.jpg,hasOpeningType,buckle
45042.jpg,hasSleeveType,sleeveless
45042.jpg,hasNeckline,round
45042.jpg,hasLength,short
45042.jpg,hasSilhouette,round
45042.jpg,belongsToCategory,upperbody
45042.jpg,depicts,watch
21711.jpg,hasPattern,striped
21711.jpg,hasMaterialType,leather
21711.jpg,hasOpeningType,buckle
21711.jpg,hasSleeveType,sleeveless
21711.jpg,hasNeckline,no neckline
21711.jpg,hasLength,short
21711.jpg,hasSilhouette,round
21711.jpg,belongsToCategory,head
21711.jpg,depicts,watch
32307.jpg,hasFabricTreatment,polished
32307.jpg,hasMaterialType,metal
32307.jpg,hasOpeningType,button
32307.jpg,hasSleeveType,short
32307.jpg,hasNeckline,round
32307.jpg,hasLength,short
32307.jpg,hasSilhouette,round
32307.jpg,belongsToCategory,head
32307.jpg,depicts,watch
49889.jpg,hasMaterialType,rubber
49889.jpg,hasOpeningType,buckle
49889.jpg,hasSleeveType,short
49889.jpg,hasNeckline,round
49889.jpg,hasLength,short
49889.jpg,hasSilhouette,round
49889.jpg,belongsToCategory,headwear
49889.jpg,depicts,watch
22944.jpg,hasLeatherType,no leather
22944.jpg,hasMaterialType,synthetic material
22944.jpg,hasOpeningType,buckle
22944.jpg,hasSleeveType,sleeveless
22944.jpg,hasNeckline,round neckline
22944.jpg,hasLength,short
22944.jpg,hasSilhouette,round
22944.jpg,belongsToCategory,head
22944.jpg,depicts,watch
28577.jpg,hasPattern,solid color pattern
28577.jpg,hasFabricTreatment,no finishing or techniques
28577.jpg,hasLeatherType,smooth leather
28577.jpg,hasMaterialType,leather
28577.jpg,hasOpeningType,closed opening
28577.jpg,hasPocketType,no pocket
28577.jpg,hasSleeveType,short-sleeve
28577.jpg,hasNeckline,round neckline
28577.jpg,hasLength,short
28577.jpg,hasSilhouette,round
28577.jpg,belongsToCategory,head
28577.jpg,depicts,watch
11215.jpg,hasMaterialType,leather
11215.jpg,hasNeckline,round
11215.jpg,hasLength,short
11215.jpg,hasSilhouette,round
11215.jpg,belongsToCategory,head
11215.jpg,depicts,watch
17422.jpg,hasFabricTreatment,smooth
17422.jpg,hasMaterialType,leather
17422.jpg,hasOpeningType,buckle
17422.jpg,hasSleeveType,short
17422.jpg,hasNeckline,round
17422.jpg,hasLength,short
17422.jpg,hasSilhouette,round
17422.jpg,belongsToCategory,upperbody
17422.jpg,depicts,watch
19262.jpg,hasFabricTreatment,polished
19262.jpg,hasMaterialType,metal
19262.jpg,hasNeckline,round
19262.jpg,hasLength,short
19262.jpg,hasSilhouette,round
19262.jpg,belongsToCategory,head
19262.jpg,depicts,watch
51656.jpg,hasFabricTreatment,polished
51656.jpg,hasMaterialType,leather
51656.jpg,hasOpeningType,button
51656.jpg,hasSleeveType,short
51656.jpg,hasLength,short
51656.jpg,hasSilhouette,round
51656.jpg,belongsToCategory,head
51656.jpg,depicts,watch
48030.jpg,hasFabricTreatment,polished
48030.jpg,hasMaterialType,leather
48030.jpg,hasOpeningType,closed opening
48030.jpg,hasSleeveType,sleeveless
48030.jpg,hasNeckline,round neckline
48030.jpg,hasLength,short
48030.jpg,hasSilhouette,round
48030.jpg,belongsToCategory,head
48030.jpg,depicts,watch
45907.jpg,hasPattern,solid color
45907.jpg,hasLeatherType,no leather
45907.jpg,hasMaterialType,metal
45907.jpg,hasSleeveType,sleeveless
45907.jpg,hasNeckline,round neckline
45907.jpg,hasLength,short
45907.jpg,hasSilhouette,round
45907.jpg,belongsToCategory,head
45907.jpg,depicts,watch
32291.jpg,hasFabricTreatment,smooth
32291.jpg,hasMaterialType,leather
32291.jpg,hasSleeveType,short
32291.jpg,hasLength,short
32291.jpg,hasSilhouette,round
32291.jpg,belongsToCategory,head
32291.jpg,depicts,watch
32308.jpg,hasPattern,solid color
32308.jpg,hasMaterialType,metal
32308.jpg,hasSleeveType,sleeveless
32308.jpg,hasNeckline,round
32308.jpg,hasLength,short
32308.jpg,hasSilhouette,round
32308.jpg,belongsToCategory,head
32308.jpg,depicts,watch
16774.jpg,hasMaterialType,plastic
16774.jpg,hasOpeningType,buckle
16774.jpg,hasSleeveType,long
16774.jpg,hasNeckline,round
16774.jpg,hasLength,short
16774.jpg,hasSilhouette,round
16774.jpg,belongsToCategory,upperbody
16774.jpg,depicts,watch
33919.jpg,hasFabricTreatment,polished
33919.jpg,hasMaterialType,metal
33919.jpg,hasNeckline,round
33919.jpg,hasLength,short
33919.jpg,hasSilhouette,round
33919.jpg,belongsToCategory,head
33919.jpg,depicts,watch
10139.jpg,hasFabricTreatment,polished
10139.jpg,hasMaterialType,metal
10139.jpg,hasOpeningType,buckle
10139.jpg,hasSleeveType,sleeveless
10139.jpg,hasNeckline,round
10139.jpg,hasLength,short
10139.jpg,hasSilhouette,round
10139.jpg,belongsToCategory,head
10139.jpg,depicts,watch
30064.jpg,hasMaterialType,leather
30064.jpg,hasOpeningType,round opening
30064.jpg,hasSleeveType,sleeveless
30064.jpg,hasNeckline,round neckline
30064.jpg,hasLength,short
30064.jpg,hasSilhouette,round
30064.jpg,belongsToCategory,head
30064.jpg,depicts,watch
19252.jpg,hasPattern,solid color
19252.jpg,hasLeatherType,smooth
19252.jpg,hasMaterialType,leather
19252.jpg,hasOpeningType,snap fastener
19252.jpg,hasSleeveType,sleeveless
19252.jpg,hasNeckline,no neckline
19252.jpg,hasLength,short
19252.jpg,hasSilhouette,round
19252.jpg,belongsToCategory,head
19252.jpg,depicts,watch
45175.jpg,hasFabricTreatment,polished
45175.jpg,hasMaterialType,metal
45175.jpg,hasOpeningType,buckle
45175.jpg,hasNeckline,round
45175.jpg,hasLength,short
45175.jpg,hasSilhouette,round
45175.jpg,belongsToCategory,head
45175.jpg,depicts,watch
37490.jpg,hasMaterialType,leather
37490.jpg,hasSleeveType,long
37490.jpg,hasNeckline,round
37490.jpg,hasLength,short
37490.jpg,hasSilhouette,round
37490.jpg,belongsToCategory,head
37490.jpg,depicts,watch
37295.jpg,hasSilhouette,round
37295.jpg,hasSleeveType,short
37295.jpg,hasPattern,striped
37295.jpg,depicts,watch
37295.jpg,belongsToCategory,upperbody
37295.jpg,hasLength,short
37295.jpg,hasNeckline,round
37295.jpg,hasMaterialType,leather
37295.jpg,hasFabricTreatment,textured
39018.jpg,hasMaterialType,plastic
39018.jpg,hasNeckline,round
39018.jpg,hasLength,short
39018.jpg,hasSilhouette,round
39018.jpg,belongsToCategory,head
39018.jpg,depicts,watch
53600.jpg,hasMaterialType,plastic
53600.jpg,hasOpeningType,buckle
53600.jpg,hasNeckline,round
53600.jpg,hasLength,short
53600.jpg,hasSilhouette,round
53600.jpg,belongsToCategory,head
53600.jpg,depicts,watch
25616.jpg,hasPattern,geometric
25616.jpg,hasFabricTreatment,embossed
25616.jpg,hasLeatherType,smooth
25616.jpg,hasMaterialType,leather
25616.jpg,hasSleeveType,short
25616.jpg,hasLength,short
