product,relationship,attribute
52123.jpg,hasMaterialType,cotton
52123.jpg,hasSleeveType,short-sleeve
52123.jpg,hasNeckline,round neckline
52123.jpg,hasLength,above the knee length
52123.jpg,hasWaistline,natural waistline
52123.jpg,hasSilhouette,a-line
52123.jpg,belongsToCategory,upperbody
52123.jpg,depicts,t-shirt
51616.jpg,hasMaterialType,cotton
51616.jpg,hasSleeveType,short-sleeve
51616.jpg,hasNeckline,crew neck
51616.jpg,hasCollarType,crew-neck
51616.jpg,hasLength,regular
51616.jpg,hasWaistline,high
51616.jpg,hasSilhouette,a-line
51616.jpg,belongsToCategory,upperbody
51616.jpg,depicts,t-shirt
51616.jpg,hasFabricTreatment,stretch fabric treatment
51616.jpg,hasMaterialType,cotton material
51616.jpg,hasOpeningType,zipper opening
51616.jpg,hasSleeveType,sleeveless
51616.jpg,hasNeckline,round neckline
51616.jpg,hasLength,long
51616.jpg,hasWaistline,mid-rise waistline
51616.jpg,hasSilhouette,straight
51616.jpg,belongsToCategory,lowerbody
51616.jpg,depicts,pants
38479.jpg,hasPattern,solid pattern
38479.jpg,hasFabricTreatment,plain fabric
38479.jpg,hasMaterialType,cotton material
38479.jpg,hasOpeningType,button
38479.jpg,hasSleeveType,short-sleeve
38479.jpg,hasNeckline,round neckline
38479.jpg,hasCollarType,crew neck collar
38479.jpg,hasLength,short
38479.jpg,hasWaistline,natural waistline
38479.jpg,hasSilhouette,straight
38479.jpg,belongsToCategory,upperbody
38479.jpg,depicts,t-shirt
11423.jpg,hasMaterialType,cotton
11423.jpg,hasSleeveType,short-sleeve
11423.jpg,hasNeckline,round neckline
11423.jpg,hasLength,short
11423.jpg,hasWaistline,natural waistline
11423.jpg,hasSilhouette,straight
11423.jpg,belongsToCategory,upperbody
11423.jpg,depicts,t-shirt
54187.jpg,hasMaterialType,cotton
54187.jpg,hasOpeningType,button front opening
54187.jpg,hasPocketType,side pockets
54187.jpg,hasSleeveType,short-sleeve
54187.jpg,hasNeckline,round neckline
54187.jpg,hasCollarType,crew neck collar
54187.jpg,hasLength,above the knee length
54187.jpg,hasWaistline,natural waistline
54187.jpg,hasSilhouette,a-line
54187.jpg,belongsToCategory,upperbody
54187.jpg,depicts,t-shirt
12803.jpg,hasPattern,plaid pattern
12803.jpg,hasMaterialType,cotton
12803.jpg,hasOpeningType,zipper
12803.jpg,hasSleeveType,short-sleeve
12803.jpg,hasNeckline,round neckline
12803.jpg,hasCollarType,crew neck collar
12803.jpg,hasLength,above the knee length
12803.jpg,hasWaistline,natural waistline
12803.jpg,hasSilhouette,a-line
12803.jpg,belongsToCategory,upperbody
12803.jpg,depicts,t-shirt
38629.jpg,hasPattern,solid color
38629.jpg,hasMaterialType,cotton
38629.jpg,hasOpeningType,central opening
38629.jpg,hasSleeveType,short-sleeve
38629.jpg,hasNeckline,round neckline
38629.jpg,hasCollarType,crew neck collar
38629.jpg,hasLength,short
38629.jpg,hasWaistline,natural waistline
38629.jpg,hasSilhouette,straight
38629.jpg,belongsToCategory,upperbody
38629.jpg,depicts,t-shirt
7343.jpg,hasPattern,abstract pattern
7343.jpg,hasFabricTreatment,plain weave
7343.jpg,hasMaterialType,cotton
