product,relationship,attribute
56506.jpg,hasMaterialType,plastic
56506.jpg,hasOpeningType,zipper
56506.jpg,hasSleeveType,long-sleeve
56506.jpg,hasNeckline,round neck
56506.jpg,hasLength,short
56506.jpg,hasSilhouette,oval
56506.jpg,hasNickname,lipstick
56506.jpg,belongsToCategory,upperbody
56506.jpg,depicts,lip gloss
16643.jpg,hasMaterialType,cotton
16643.jpg,hasSleeveType,short
16643.jpg,hasNeckline,round
16643.jpg,hasCollarType,crew
16643.jpg,hasLength,short
16643.jpg,hasSilhouette,regular
16643.jpg,belongsToCategory,upperbody
16643.jpg,depicts,t-shirt
4943.jpg,hasPattern,plaid
4943.jpg,hasFabricTreatment,plain weave
4943.jpg,hasMaterialType,cotton
4943.jpg,hasOpeningType,button front
4943.jpg,hasSleeveType,short
4943.jpg,hasNeckline,crew
4943.jpg,hasCollarType,spread-collar
4943.jpg,hasLength,short
4943.jpg,hasWaistline,natural
4943.jpg,hasSilhouette,regular
4943.jpg,belongsToCategory,upperbody
4943.jpg,depicts,shirt
12199.jpg,hasPattern,striped
12199.jpg,hasFabricTreatment,plain weave
12199.jpg,hasMaterialType,cotton
12199.jpg,hasOpeningType,button
12199.jpg,hasSleeveType,short
12199.jpg,hasNeckline,spread
12199.jpg,hasCollarType,button-down
12199.jpg,hasLength,short
12199.jpg,hasWaistline,natural
12199.jpg,hasSilhouette,regular
12199.jpg,belongsToCategory,upperbody
12199.jpg,depicts,shirt
3738.jpg,hasMaterialType,cotton
3738.jpg,hasOpeningType,zipper
3738.jpg,hasSleeveType,short
3738.jpg,hasNeckline,round
3738.jpg,hasLength,short
3738.jpg,hasWaistline,natural
3738.jpg,hasSilhouette,regular
3738.jpg,belongsToCategory,upperbody
3738.jpg,depicts,t-shirt
33940.jpg,hasMaterialType,cotton
33940.jpg,hasSleeveType,short
33940.jpg,hasNeckline,notch
33940.jpg,hasCollarType,collared
33940.jpg,hasLength,short
33940.jpg,hasWaistline,natural
33940.jpg,hasSilhouette,straight
33940.jpg,belongsToCategory,upperbody
33940.jpg,depicts,shirt
25529.jpg,hasFabricTreatment,plain weave
25529.jpg,hasMaterialType,cotton
25529.jpg,hasOpeningType,button front
25529.jpg,hasSleeveType,short
25529.jpg,hasNeckline,crew neck
25529.jpg,hasCollarType,spread-collar
25529.jpg,hasLength,short
25529.jpg,hasWaistline,high-waisted
25529.jpg,hasSilhouette,fitted
25529.jpg,belongsToCategory,upperbody
25529.jpg,depicts,shirt
55441.jpg,hasPattern,striped
55441.jpg,hasFabricTreatment,glossy
55441.jpg,hasMaterialType,plastic
55441.jpg,hasLength,short
55441.jpg,hasSilhouette,oval
55441.jpg,hasNickname,red lipstick
55441.jpg,belongsToCategory,upperbody
55441.jpg,depicts,lipstick
19390.jpg,hasPattern,graphic
19390.jpg,hasMaterialType,cotton
19390.jpg,hasSleeveType,short
19390.jpg,hasNeckline,crew
19390.jpg,hasCollarType,crew
19390.jpg,hasLength,short
19390.jpg,hasSilhouette,straight
19390.jpg,belongsToCategory,upperbody
19390.jpg,depicts,t-shirt
31549.jpg,hasMaterialType,cotton
31549.jpg,hasSleeveType,short
31549.jpg,hasNeckline,classic
31549.jpg,hasCollarType,collared
31549.jpg,hasLength,short
31549.jpg,hasSilhouette,regular
31549.jpg,belongsToCategory,upperbody
31549.jpg,depicts,shirt
6572.jpg,hasMaterialType,cotton
6572.jpg,hasOpeningType,zipper closure
6572.jpg,hasSleeveType,short
6572.jpg,hasNeckline,round
6572.jpg,hasLength,short
6572.jpg,hasSilhouette,regular
6572.jpg,belongsToCategory,upperbody
6572.jpg,depicts,t-shirt
55995.jpg,hasMaterialType,glossy
55995.jpg,hasLength,short
55995.jpg,hasSilhouette,pointed
55995.jpg,belongsToCategory,upperbody
55995.jpg,depicts,lipstick
56063.jpg,hasFabricTreatment,glossy
56063.jpg,hasMaterialType,liquid
56063.jpg,hasSleeveType,sleeveless
56063.jpg,hasNeckline,round neck
56063.jpg,hasLength,short
56063.jpg,hasSilhouette,straight
56063.jpg,belongsToCategory,upperbody
56063.jpg,depicts,lip gloss
55503.jpg,hasFabricTreatment,shiny
55503.jpg,hasMaterialType,plastic
55503.jpg,hasLength,short
55503.jpg,hasSilhouette,regular
