product1,product2,shared_attributes
3655.jpg,57480.jpg,10
57480.jpg,3655.jpg,10
11826.jpg,57480.jpg,9
11826.jpg,59315.jpg,9
3256.jpg,15243.jpg,9
15243.jpg,3256.jpg,9
59315.jpg,11826.jpg,9
57480.jpg,11826.jpg,9
59315.jpg,57480.jpg,8
15243.jpg,57480.jpg,8
3256.jpg,57480.jpg,8
57480.jpg,59315.jpg,8
57480.jpg,15243.jpg,8
3655.jpg,15243.jpg,8
11826.jpg,15243.jpg,8
57480.jpg,3256.jpg,8
3655.jpg,3256.jpg,8
11826.jpg,3256.jpg,8
11826.jpg,47125.jpg,8
15243.jpg,3655.jpg,8
3256.jpg,3655.jpg,8
11826.jpg,3655.jpg,8
11826.jpg,17695.jpg,8
47125.jpg,11826.jpg,8
17695.jpg,11826.jpg,8
15243.jpg,11826.jpg,8
3256.jpg,11826.jpg,8
3655.jpg,11826.jpg,8
4570.jpg,57480.jpg,7
22855.jpg,57480.jpg,7
15243.jpg,6134.jpg,7
3256.jpg,6134.jpg,7
11826.jpg,10113.jpg,7
20888.jpg,59315.jpg,7
15243.jpg,59315.jpg,7
3256.jpg,59315.jpg,7
3655.jpg,59315.jpg,7
3655.jpg,14570.jpg,7
19864.jpg,35675.jpg,7
22855.jpg,35675.jpg,7
35934.jpg,15243.jpg,7
6134.jpg,15243.jpg,7
33856.jpg,15243.jpg,7
59315.jpg,15243.jpg,7
57480.jpg,4570.jpg,7
3655.jpg,4570.jpg,7
6627.jpg,6640.jpg,7
35675.jpg,19864.jpg,7
6134.jpg,3256.jpg,7
59315.jpg,3256.jpg,7
17695.jpg,3256.jpg,7
33856.jpg,3256.jpg,7
20888.jpg,3256.jpg,7
17695.jpg,47125.jpg,7
59315.jpg,3655.jpg,7
14570.jpg,3655.jpg,7
4570.jpg,3655.jpg,7
22855.jpg,3655.jpg,7
35675.jpg,22855.jpg,7
57480.jpg,22855.jpg,7
3655.jpg,22855.jpg,7
47125.jpg,17695.jpg,7
3256.jpg,17695.jpg,7
15243.jpg,33856.jpg,7
3256.jpg,33856.jpg,7
6640.jpg,6627.jpg,7
3256.jpg,20888.jpg,7
59315.jpg,20888.jpg,7
15243.jpg,35934.jpg,7
10113.jpg,11826.jpg,7
14570.jpg,57480.jpg,6
35675.jpg,57480.jpg,6
47125.jpg,57480.jpg,6
2477.jpg,57480.jpg,6
17695.jpg,57480.jpg,6
33856.jpg,57480.jpg,6
20888.jpg,57480.jpg,6
35675.jpg,29258.jpg,6
6627.jpg,29258.jpg,6
35675.jpg,3670.jpg,6
22491.jpg,3670.jpg,6
22855.jpg,3670.jpg,6
47125.jpg,10113.jpg,6
