product,relationship,attribute
32435.jpg,hasPattern,graphic print
32435.jpg,hasMaterialType,cotton
32435.jpg,hasSleeveType,short-sleeve
32435.jpg,hasNeckline,crew neck
32435.jpg,hasLength,regular length
32435.jpg,hasSilhouette,crew neck
32435.jpg,belongsToCategory,upperbody
32435.jpg,depicts,t-shirt
48430.jpg,hasMaterialType,cotton
48430.jpg,hasSleeveType,short-sleeve
48430.jpg,hasNeckline,crew neck
48430.jpg,hasLapelType,lapel-less
48430.jpg,hasLength,short-sleeve
48430.jpg,hasSilhouette,crew neck
48430.jpg,belongsToCategory,upperbody
48430.jpg,depicts,t-shirt
10670.jpg,hasMaterialType,cotton
10670.jpg,hasSleeveType,short-sleeve
10670.jpg,hasNeckline,crew neck
10670.jpg,hasCollarType,crew-neck
10670.jpg,hasLength,short
10670.jpg,hasSilhouette,crew neck
10670.jpg,belongsToCategory,upperbody
10670.jpg,depicts,t-shirt
38808.jpg,hasMaterialType,cotton
38808.jpg,hasOpeningType,round neck
38808.jpg,hasSleeveType,short-sleeve
38808.jpg,hasNeckline,crew neck
38808.jpg,hasCollarType,crew-neck
38808.jpg,hasSilhouette,crew neck
38808.jpg,belongsToCategory,upperbody
38808.jpg,depicts,t-shirt
28997.jpg,hasPattern,graphic print
28997.jpg,hasMaterialType,cotton
28997.jpg,hasSleeveType,short-sleeve
28997.jpg,hasNeckline,crew neck
28997.jpg,hasCollarType,round
28997.jpg,hasLength,short
28997.jpg,hasWaistline,straight
28997.jpg,hasSilhouette,crew neck
28997.jpg,belongsToCategory,upperbody
28997.jpg,depicts,t-shirt
31255.jpg,hasMaterialType,cotton
31255.jpg,hasSleeveType,short-sleeve
31255.jpg,hasNeckline,crew neck
31255.jpg,hasCollarType,crew-neck
31255.jpg,hasLength,short-length
31255.jpg,hasSilhouette,crew neck
31255.jpg,belongsToCategory,upperbody
31255.jpg,depicts,t-shirt
3751.jpg,hasPattern,textured
3751.jpg,hasMaterialType,cotton
3751.jpg,hasOpeningType,crew neck
3751.jpg,hasSleeveType,short-sleeve
3751.jpg,hasNeckline,round neckline
3751.jpg,hasCollarType,crew-neck
3751.jpg,hasLength,short-sleeved
3751.jpg,hasSilhouette,crew neck
3751.jpg,hasNickname,blue t-shirt
3751.jpg,belongsToCategory,upperbody
3751.jpg,depicts,t-shirt
3060.jpg,hasMaterialType,cotton
3060.jpg,hasOpeningType,round neck
3060.jpg,hasSleeveType,short-sleeve
3060.jpg,hasNeckline,crew neck
3060.jpg,hasCollarType,crew-neck
3060.jpg,hasLength,short-sleeved
3060.jpg,hasSilhouette,crew neck
3060.jpg,hasNickname,tan shirt
3060.jpg,belongsToCategory,upperbody
3060.jpg,depicts,t-shirt
3517.jpg,hasPattern,textured
3517.jpg,hasOpeningType,round neckline
3517.jpg,hasSleeveType,short-sleeve
3517.jpg,hasNeckline,crew neck
3517.jpg,hasCollarType,crew-neck
3517.jpg,hasLength,regular
3517.jpg,hasMaterialType,cotton
3517.jpg,hasSilhouette,crew neck
3517.jpg,belongsToCategory,upperbody
3517.jpg,depicts,t-shirt
20297.jpg,hasMaterialType,cotton
20297.jpg,hasOpeningType,round neck
20297.jpg,hasSleeveType,short-sleeve
20297.jpg,hasNeckline,crew neck
20297.jpg,hasLength,short
20297.jpg,hasSilhouette,crew neck
20297.jpg,belongsToCategory,upperbody
20297.jpg,depicts,t-shirt
9935.jpg,hasPattern,solid color
9935.jpg,hasFabricTreatment,dyed
9935.jpg,hasMaterialType,cotton
9935.jpg,hasOpeningType,round neckline
9935.jpg,hasSleeveType,short-sleeve
9935.jpg,hasNeckline,crew neck
9935.jpg,hasCollarType,crew-neck
9935.jpg,hasLength,short
9935.jpg,hasWaistline,fitted
9935.jpg,hasSilhouette,crew neck
9935.jpg,belongsToCategory,upperbody
9935.jpg,depicts,t-shirt
3874.jpg,hasMaterialType,cotton
3874.jpg,hasSleeveType,short-sleeve
3874.jpg,hasNeckline,crew neck
3874.jpg,hasLength,short
3874.jpg,hasCollarType,crew-neck
3874.jpg,hasSilhouette,crew neck
